zipCode,cityName,stateName,countyName,population,populationDensity,augHi,decHi,augHiMinusDecHi,numInchesOfRain,numDaysOfRain,numSunnyDays,numInchesOfSnow,numviolentCrime,propertyCrime,medianAge,medianIncome,medianHomePrice,%Asian,%Black,%White,%Hispanic
31513,baxley,georgia,Appling County,16462,50,91,62,29,48,103,216,0,44.1,56.6,38.6,38535,83500,N/A,17.4,69.2,10.3
31532,denton,georgia,Jeff Davis County,681,13,91,62,29,48,101,218,0,32.6,37.7,47.8,31900,71200,N/A,7.2,90.6,2.2
31547,kings_bay_base,georgia,Camden County,1438,571,89,65,24,50,107,217,0,61.7,70.5,21.3,45938,171000,N/A,7.9,70.0,21.2
31557,patterson,georgia,Pierce County,2994,27,91,64,27,52,104,220,0,27.4,30.1,38.8,40161,103400,N/A,4.5,90.1,5.2
31569,woodbine,georgia,Camden County,5922,88,90,65,25,51,105,221,0,24.1,38.9,39.2,52885,183100,1.5,22.2,71.4,3.8
31626,boston,georgia,Thomas County,3176,22,91,65,26,53,100,231,0,42.6,46.9,45,37353,104500,N/A,43.1,49.7,6.7
31638,morven,georgia,Brooks County,1227,45,91,64,27,53,105,231,0,33.5,40.5,51,24969,79800,3.3,40.6,47.5,5.8
31698,valdosta,georgia,Lowndes County,742,8833.3,91,64,27,51.7,102.2,230,0.1,N/A,N/A,19.2,0,130000,N/A,48.0,41.2,3.4
31719,americus,georgia,Sumter County,9369,100,90,60,30,49,95,217,0,67.8,77.4,35,32358,50900,N/A,71.4,25.5,2.5
31747,ellenton,georgia,Colquitt County,123,155,91,64,27,49,100,230,0,41.0,46.9,64.1,19688,54600,N/A,16.3,73.2,10.6
31772,oakfield,georgia,Worth County,491,8,91,61,30,49,96,218,0,32.9,46.9,46.3,34453,157700,2.0,38.5,57.2,N/A
31787,smithville,georgia,Lee County,1415,16,90,60,30,50,92,216,0,39.3,49.8,45.3,30761,105100,1.3,48.2,48.9,1.1
31798,wray,georgia,Irwin County,826,11,91,62,29,47,97,220,0,28.4,55.9,30.9,51399,53300,N/A,10.8,82.8,6.4
31812,junction_city,georgia,Talbot County,559,7,89,58,31,49,90,214,0,49.3,54.2,51.3,17436,67900,N/A,40.1,59.8,N/A
31826,shiloh,georgia,Harris County,2626,50,89,58,31,49,93,214,0,30.2,33.2,41.3,41447,136200,N/A,38.5,53.7,7.7
31904,columbus,georgia,Muscogee County,34387,1193,91,59,32,49,103,214,0,50.1,80.3,36.2,44751,110400,4.3,22.8,61.7,6.9
39824,bluffton,georgia,Clay County,529,9,91,60,31,52,85,215,0,39.1,45.3,46.9,16827,85300,N/A,47.3,52.7,N/A
39842,dawson,georgia,Terrell County,8183,29,90,60,30,50,84,215,0,60.1,64.3,39.5,29943,103900,N/A,62.3,33.7,2.7
39870,newton,georgia,Baker County,2130,12,90,62,28,54,97,230,0,46.3,49.4,40.7,38841,92400,N/A,51.5,43.5,4.2
30004,milton,georgia,Fulton County,63135,1100,87,52,35,53,110,217,2,13.8,19.9,37.5,96036,425900,10.6,8.4,65.5,11.9
30019,dacula,georgia,Gwinnett County,47421,1023,88,54,34,52,102,218,1,14.1,22.4,35.9,82132,266000,4.3,22.3,60.0,10.5
30035,decatur,georgia,DeKalb County,22764,2662,88,54,34,51,108,217,2,56.4,66.8,34.3,40882,130300,1.5,90.1,3.3,2.3
30052,loganville,georgia,Walton County,63211,723,89,55,34,49,102,217,1,21.2,29.9,36.3,64993,216000,2.4,24.3,64.2,6.4
30068,marietta,georgia,Cobb County,32006,2232,86,53,33,53,108,217,1,19.3,38.6,44.5,99036,430200,7.6,6.1,77.3,6.6
30083,stone_mountain,georgia,DeKalb County,57851,3411,88,54,34,53,109,217,2,58.5,66.8,34.3,39335,140900,3.6,79.2,11.3,3.6
30102,acworth,georgia,Cherokee County,40556,1385,87,54,33,52,110,217,3,20.3,40.8,36.5,60625,216900,2.4,10.6,71.4,13.2
30115,canton,georgia,Cherokee County,38950,641,86,51,35,53,104,217,2,11.9,17.9,38.6,70383,291100,1.0,2.1,88.2,7.4
30127,powder_springs,georgia,Cobb County,65854,1297,87,54,33,53,113,217,2,24.5,29.2,39.5,72406,215600,2.2,41.8,45.1,8.3
30147,lindale,georgia,Floyd County,4315,237,89,54,35,51,99,214,1,37.7,46.9,40.3,37522,112100,N/A,5.3,87.9,4.4
30170,roopville,georgia,Carroll County,2766,61,88,55,33,51,103,216,1,25.0,27.2,40.4,55938,168600,N/A,5.0,90.1,3.5
30183,waleska,georgia,Cherokee County,5583,91,86,52,34,54,104,216,2,19.8,25.6,42.7,54519,264600,N/A,4.5,86.7,1.8
30214,fayetteville,georgia,Fayette County,28774,546,89,54,35,50,109,217,2,20.3,29.0,45.8,64070,230300,4.0,42.7,40.2,9.3
30230,hogansville,georgia,Troup County,9305,71,90,57,33,52,92,215,0,40.0,48.1,40.4,37796,104000,1.4,24.1,70.9,N/A
30252,mcdonough,georgia,Henry County,44728,490,90,55,35,49,107,217,1,18.9,27.6,37.5,71716,231000,1.2,23.8,66.7,5.4
30269,peachtree_city,georgia,Fayette County,35760,1426,89,55,34,50,110,217,1,14.0,20.4,42.6,85836,347000,5.5,6.0,77.5,7.8
30288,conley,georgia,Clayton County,9467,1211,88,54,34,50,109,217,2,46.5,55.4,38.7,48347,109700,N/A,75.7,8.2,12.6
30303,atlanta,georgia,Fulton County,6714,6431,88,54,34,51,110,217,2,63.7,79.6,21.9,19224,169300,5.8,55.9,27.4,7.4
30314,atlanta,georgia,Fulton County,25142,5429,87,54,33,51,110,217,1,71.5,83.4,25.7,22900,75200,2.2,86.7,7.4,2.4
30328,sandy_springs,georgia,Fulton County,36590,2831,86,53,33,53,107,217,1,23.6,33.7,37.6,72852,437500,11.5,13.6,63.3,8.9
30341,atlanta,georgia,DeKalb County,32680,3220,87,54,33,53,107,217,1,43.8,56.9,32.6,51927,358200,10.0,15.6,43.9,26.9
30401,swainsboro,georgia,Emanuel County,13373,53,91,61,30,47,90,218,0,57.5,64.3,36.7,33064,94000,N/A,40.8,52.1,4.7
30425,garfield,georgia,Emanuel County,1172,16,91,60,31,46,93,218,0,27.7,33.3,41.3,36875,92100,2.3,32.7,64.0,N/A
30442,millen,georgia,Jenkins County,7895,25,91,60,31,46,90,218,0,57.0,59.3,38.9,27403,69600,N/A,39.2,52.0,7.3
30455,rocky_ford,georgia,Screven County,472,11,91,60,31,46,90,216,0,26.0,32.9,50.3,28958,91700,N/A,17.2,78.8,4.0
30473,uvalda,georgia,Montgomery County,2241,27,91,62,29,50,99,216,0,29.0,31.7,48.5,39125,99700,N/A,18.2,72.8,7.1
30512,blairsville,georgia,Union County,20299,91,84,51,33,58,126,204,4,25.6,36.4,54.4,37471,201500,N/A,N/A,94.7,3.1
30525,clayton,georgia,Rabun County,7105,34,84,52,32,67,129,217,4,35.8,46.1,49.2,32974,164600,N/A,1.8,87.8,9.2
30537,dillard,georgia,Rabun County,1469,73,80,49,31,73,131,209,6,28.0,34.5,42.6,45313,190800,1.1,N/A,89.2,9.7
30549,jefferson,georgia,Jackson County,24132,221,89,54,35,49,102,218,1,23.1,29.4,39.2,58813,213600,1.8,7.2,83.3,5.7
30563,mount_airy,georgia,Habersham County,5875,169,86,52,34,61,116,218,2,23.9,26.6,36.8,46332,141100,3.7,1.3,72.4,16.0
30576,tiger,georgia,Rabun County,2331,62,84,52,32,67,128,217,4,31.5,38.0,48.7,35357,181000,N/A,2.3,92.6,3.6
30619,arnoldsville,georgia,Oglethorpe County,1286,48,88,55,33,48,109,218,1,22.9,28.9,37.8,52321,172200,N/A,3.6,82.8,8.2
30630,crawford,georgia,Oglethorpe County,2173,60,88,55,33,48,109,218,1,42.3,49.9,48.7,48750,138500,N/A,29.9,66.7,N/A
30650,madison,georgia,Morgan County,11616,52,89,55,34,48,107,218,1,32.3,45.0,44.7,48659,208800,N/A,30.2,65.2,3.3
30668,tignall,georgia,Wilkes County,1405,9,88,55,33,45,99,218,1,44.8,46.9,55.2,27212,80600,N/A,27.4,70.4,N/A
30708,cisco,georgia,Murray County,203,14,88,53,35,56,107,210,3,60.0,65.4,33.1,59041,105200,N/A,N/A,93.6,N/A
30733,plainville,georgia,Gordon County,2093,137,89,53,36,53,99,210,2,35.5,41.5,44.6,40640,104700,N/A,1.2,96.7,1.1
30747,summerville,georgia,Chattooga County,15843,87,89,53,36,53,100,210,1,39.4,44.3,42.6,32487,88700,N/A,14.5,82.4,1.4
30805,blythe,georgia,Richmond County,2796,79,90,58,32,46,95,218,1,38.1,64.4,35.7,29904,99300,1.2,18.1,75.7,2.6
30817,lincolnton,georgia,Lincoln County,7569,39,91,57,34,45,100,218,0,42.1,47.5,46,35114,140200,N/A,33.0,64.6,1.6
30901,augusta,georgia,Richmond County,16461,801,91,59,32,45,104,218,1,65.5,79.5,37.1,16619,70500,N/A,82.9,12.6,3.2
31003,allentown,georgia,Wilkinson County,99,21,91,59,32,46,88,218,0,32.9,37.6,50.9,63750,75400,N/A,25.3,74.7,N/A
31016,culloden,georgia,Monroe County,1709,19,89,58,31,48,88,219,0,40.3,46.7,40.7,37125,125000,N/A,53.4,46.6,N/A
31027,east_dublin,georgia,Laurens County,9292,53,92,60,32,47,87,219,0,55.0,61.3,36,28913,76700,N/A,32.5,60.7,5.7
31038,hillsboro,georgia,Jasper County,609,7,91,58,33,47,93,219,1,18.4,34.6,54.1,44899,224000,N/A,19.7,79.6,N/A
31051,lilly,georgia,Dooly County,188,99,91,60,31,47,96,219,0,59.8,67.0,39.8,20714,68500,N/A,50.5,46.8,2.7
31064,monticello,georgia,Jasper County,9250,37,90,57,33,47,92,218,1,36.9,46.3,42,41166,126900,N/A,24.7,70.8,3.1
31076,reynolds,georgia,Taylor County,3244,27,91,59,32,46,98,219,0,46.1,48.3,42.9,31167,68100,N/A,40.7,57.0,2.1
31088,warner_robins,georgia,Houston County,51994,1654,91,59,32,46,101,219,0,34.0,47.2,34.4,58539,131700,4.8,27.1,56.1,8.1
31201,macon,georgia,Bibb County,8107,758,91,59,32,46,103,219,0,60.3,75.5,32.3,16844,69700,N/A,65.2,32.2,1.0
31301,walthourville,georgia,Liberty County,4217,357,91,64,27,48,107,214,0,49.9,58.4,29.9,40806,139700,N/A,54.9,34.1,6.8
31314,fort_stewart,georgia,Liberty County,1575,166.6,91,64,27,48.5,106.1,214,0.0,N/A,N/A,22.7,0,148100,4.3,23.9,48.1,19.4
31327,sapelo_island,georgia,McIntosh County,203,5,89,63,26,49,101,215,0,14.4,28.3,67.8,0,130800,N/A,54.2,45.8,N/A
31409,savannah,georgia,Chatham County,642,96.5,90,63,27,49.1,103.3,214,0.2,N/A,N/A,22.4,0,168100,4.8,15.4,57.8,21.0
31516,blackshear,georgia,Pierce County,14328,88,91,64,27,49,104,220,0,47.6,52.8,40.1,40588,127700,N/A,9.8,85.5,2.2
31533,douglas,georgia,Coffee County,16629,248,91,62,29,48,104,220,0,52.7,66.5,36.3,32216,69900,1.6,37.4,48.6,10.1
31548,kingsland,georgia,Camden County,20613,363,89,65,24,51,107,221,0,32.3,38.8,31.2,56404,164900,1.2,23.3,64.2,7.5
31558,st._marys,georgia,Camden County,21217,279,89,65,24,50,108,221,0,33.5,41.4,30.5,51025,174900,1.7,13.7,74.0,5.9
31601,valdosta,georgia,Lowndes County,33607,218,91,64,27,52,102,230,0,58.8,73.5,29.3,24629,61600,N/A,58.7,33.7,5.7
31627,cecil,georgia,Cook County,256,292,91,65,26,51,106,231,0,50.7,58.0,44,33750,115500,N/A,47.3,50.8,N/A
31639,nashville,georgia,Berrien County,10276,47,91,65,26,50,107,227,0,38.9,49.5,43,30940,111400,N/A,8.6,87.7,2.7
31699,moody_a_f_b,georgia,Lowndes County,617,1151.1,91,65,26,51.5,104.9,229,0.1,N/A,N/A,22,0,130000,7.8,20.1,53.2,9.4
31720,barwick,georgia,Brooks County,350,76,91,64,27,52,100,231,0,31.2,34.1,37.5,25329,99800,N/A,19.4,53.1,25.7
31749,enigma,georgia,Berrien County,2558,43,91,63,28,48,94,226,0,38.0,42.3,32.8,35441,99300,N/A,11.6,78.4,9.8
31773,ochlocknee,georgia,Thomas County,3371,40,91,64,27,52,89,231,0,40.8,47.3,48.7,40735,136600,1.1,8.2,88.3,N/A
31788,moultrie,georgia,Colquitt County,10133,79,91,64,27,50,99,230,0,43.7,59.6,35,34577,139200,N/A,12.7,64.7,21.1
31801,box_springs,georgia,Talbot County,2888,33,90,58,32,49,96,214,0,32.9,65.3,50.2,35455,118700,1.6,15.0,77.7,3.9
31814,louvale,georgia,Stewart County,287,17,92,62,30,50,90,214,0,57.4,61.3,47.5,42688,90200,N/A,54.0,46.0,N/A
31827,talbotton,georgia,Talbot County,2389,16,89,58,31,49,92,214,0,43.8,48.5,42.5,31212,65800,N/A,69.8,28.1,1.5
31905,cusseta-chattahoochee_county_unified,georgia,Muscogee County,19276,500,92,60,32,49,96,214,0,39.1,54.1,21.9,51438,102500,2.3,13.0,55.7,19.9
39825,brinson,georgia,Decatur County,1095,12,92,64,28,55,101,231,0,44.7,51.2,44.6,21058,182700,N/A,17.0,81.6,N/A
39845,donalsonville,georgia,Seminole County,7877,40,92,64,28,55,101,231,0,46.5,53.1,44.1,34199,88900,1.0,33.7,61.5,3.0
39877,webster_county_unified,georgia,Terrell County,304,7,90,60,30,50,90,215,0,37.5,44.0,53.4,30714,78000,N/A,35.9,58.9,3.3
30005,alpharetta,georgia,Fulton County,40488,2788,87,52,35,54,109,217,2,11.8,20.1,37.3,102174,440000,25.5,9.7,55.8,5.9
30021,clarkston,georgia,DeKalb County,23978,6779,87,54,33,53,109,217,2,61.1,69.1,28.6,30838,151800,31.7,49.4,11.8,2.9
30038,lithonia,georgia,DeKalb County,39424,1357,90,54,36,49,107,217,2,50.0,63.2,33,47025,127400,N/A,93.4,4.2,1.1
30054,oxford,georgia,Newton County,11360,275,90,55,35,49,103,217,1,26.5,32.3,42.9,60752,195100,2.1,18.8,75.8,1.5
30070,porterdale,georgia,Newton County,476,7677,90,56,34,48,94,217,1,68.0,70.2,28.4,34375,88400,N/A,14.5,74.6,2.3
30084,tucker,georgia,DeKalb County,37332,2449,88,53,35,54,106,217,1,31.5,41.6,40.5,54486,236300,11.8,20.9,42.4,20.5
30103,adairsville,georgia,Bartow County,15830,157,90,54,36,49,99,213,2,30.6,38.0,37.9,46909,152000,N/A,4.1,90.6,3.7
30116,carrollton,georgia,Carroll County,23588,231,88,55,33,51,107,217,1,30.2,40.4,37.7,49203,154200,N/A,13.5,77.4,6.5
30132,dallas,georgia,Paulding County,38405,349,89,53,36,52,106,217,2,25.4,32.4,35.6,63988,166700,1.4,16.6,73.9,6.0
30148,marble_hill,georgia,Pickens County,579,54,85,51,34,59,109,216,3,17.1,31.3,38.4,41467,168900,N/A,N/A,87.7,12.3
30171,rydal,georgia,Bartow County,3359,64,90,54,36,48,95,215,0,18.7,35.5,42.2,63849,178400,N/A,N/A,95.4,N/A
30184,white,georgia,Bartow County,6663,99,90,54,36,48,95,216,0,13.0,19.3,44.9,63681,211100,N/A,2.5,91.2,3.2
30215,fayetteville,georgia,Fayette County,36354,507,89,55,34,49,110,217,2,13.2,21.9,41.8,89095,268700,4.6,24.2,63.5,4.7
30233,jackson,georgia,Butts County,22839,147,91,57,34,48,94,217,1,36.1,42.1,40.9,47660,149900,N/A,22.9,70.4,3.2
30253,mcdonough,georgia,Henry County,53647,1108,89,55,34,49,107,217,1,35.4,45.2,35,57386,187500,4.5,49.8,35.0,7.4
30273,rex,georgia,Clayton County,14730,2253,89,54,35,49,108,217,2,31.7,48.8,36.9,46196,118000,2.8,64.3,14.4,13.7
30289,turin,georgia,Coweta County,38,176,89,56,33,50,110,217,1,46.7,53.3,67,26500,273600,N/A,10.5,89.5,N/A
30305,atlanta,georgia,Fulton County,23842,3703,87,54,33,52,108,217,1,49.8,70.1,37.1,90095,611700,4.0,8.6,81.0,4.0
30315,atlanta,georgia,Fulton County,34973,3090,88,54,34,51,109,217,2,77.3,86.3,33.6,21280,117900,N/A,79.4,11.3,7.2
30329,north_druid_hills,georgia,DeKalb County,28410,5253,87,54,33,53,107,217,1,50.8,63.5,30.9,45547,410100,8.0,15.4,40.1,33.3
30342,sandy_springs,georgia,Fulton County,29218,3268,87,54,33,53,108,217,1,30.0,40.2,34.2,65155,620000,5.2,9.3,61.2,22.7
30410,ailey,georgia,Montgomery County,1581,24,91,62,29,49,92,219,0,22.6,29.3,40.1,42750,130800,N/A,15.7,70.1,13.9
30426,girard,georgia,Burke County,742,6,91,60,31,46,90,218,0,54.7,61.2,31.7,27375,59300,N/A,50.1,49.9,N/A
30445,mount_vernon,georgia,Montgomery County,3865,48,91,62,29,50,91,219,0,39.3,42.4,39.1,30048,69000,N/A,41.5,47.0,6.4
30456,sardis,georgia,Burke County,2178,27,91,60,31,46,89,218,0,52.0,55.8,38.3,46116,65800,N/A,54.9,42.3,1.1
30474,vidalia,georgia,Toombs County,17397,125,91,62,29,49,92,216,0,44.0,57.0,35.3,31907,116500,1.4,27.4,60.5,9.9
30513,blue_ridge,georgia,Fannin County,11704,79,86,52,34,57,123,209,4,31.9,38.7,50.2,31818,209100,N/A,N/A,96.1,1.1
30527,clermont,georgia,Hall County,4527,179,86,52,34,56,112,218,1,18.3,24.2,43.5,64323,185800,1.0,2.1,95.6,N/A
30538,eastanollee,georgia,Stephens County,2496,98,87,53,34,55,103,218,2,19.6,25.9,44.8,42145,113500,N/A,3.8,96.2,N/A
30552,lakemont,georgia,Rabun County,1761,32,83,51,32,66,131,218,2,31.3,37.6,44.1,27500,239700,N/A,N/A,85.5,6.5
30564,murrayville,georgia,Hall County,3114,101,86,52,34,55,109,218,3,14.3,27.0,37.7,65588,198900,N/A,N/A,91.5,8.5
30577,toccoa,georgia,Stephens County,22339,138,87,53,34,55,105,218,2,33.3,47.7,41.8,39265,106800,N/A,13.0,80.6,3.4
30620,bethlehem,georgia,Barrow County,12891,526,88,55,33,49,103,218,1,20.4,26.4,35.5,63776,188700,3.4,11.5,72.1,10.4
30631,crawfordville,georgia,Taliaferro County,1881,10,89,56,33,45,99,218,0,53.4,57.8,43.8,24728,75100,N/A,61.9,34.9,2.8
30655,monroe,georgia,Walton County,24957,289,89,55,34,49,103,218,1,45.0,57.6,35.6,43743,173700,N/A,24.9,71.0,1.6
30669,union_point,georgia,Greene County,3360,27,89,56,33,46,105,218,1,51.2,57.8,38,30610,94200,N/A,44.9,47.9,5.2
30710,cohutta,georgia,Whitfield County,6759,142,89,53,36,52,98,210,2,25.0,42.3,44.5,43480,154700,N/A,N/A,93.7,2.4
30734,ranger,georgia,Gordon County,3807,50,89,53,36,54,107,210,3,25.1,31.2,44.4,44191,154700,N/A,N/A,97.8,N/A
30750,lookout_mountain,georgia,Walker County,4795,363,83,47,36,58,100,210,3,11.5,17.0,27.1,70662,282800,1.4,1.2,94.2,1.5
30807,camak,georgia,Warren County,114,184,89,56,33,44,97,218,0,14.4,20.4,41.7,53661,66900,N/A,59.6,27.2,N/A
30818,matthews,georgia,Jefferson County,642,19,90,58,32,46,94,218,0,41.3,46.0,31,41690,104400,N/A,9.3,74.3,16.4
30903,augusta,georgia,Richmond County,692,4071,90,59,31,45,101,218,1,11.6,22.7,36.3,95625,195900,10.4,N/A,89.6,N/A
31005,bonaire,georgia,Houston County,17524,912,91,59,32,46,100,219,0,24.9,37.6,34.2,72593,165600,1.0,23.3,66.2,7.0
31017,danville,georgia,Twiggs County,1577,17,91,60,31,46,92,219,0,34.9,31.7,53.1,39792,77200,N/A,14.5,84.3,N/A
31028,centerville,georgia,Houston County,6137,1727,91,59,32,46,101,219,0,28.1,41.3,38.9,56063,134400,4.7,22.6,66.6,3.0
