zipCode,cityName,stateName,countyName,population,populationDensity,augHi,decHi,augHiMinusDecHi,numInchesOfRain,numDaysOfRain,numSunnyDays,numInchesOfSnow,numviolentCrime,propertyCrime,medianAge,medianIncome,medianHomePrice,%Asian,%Black,%White,%Hispanic
98433,fort_lewis,washington,Pierce County,19276,980,77,45,32,48,156,137,6,35.2,49.8,22.2,48869,243000,3.3,14.5,56.6,17.7
98467,university_place,washington,Pierce County,16417,3604,77,46,31,41,153,139,2,34,42.5,35.2,60125,436900,12.9,9,58,9.3
98520,aberdeen,washington,Grays Harbor County,23707,99,68,47,21,76,193,131,1,43.8,55.1,38.6,42790,149600,1.7,2.6,73,15.5
98536,copalis_crossing,washington,Grays Harbor County,104,2,69,46,23,91,186,126,2,21.4,31.2,64,22750,204900,26,N/A,74,N/A
98552,neilton,washington,Grays Harbor County,603,7,72,43,29,120,189,126,5,22.6,29.4,48.6,46750,138700,N/A,N/A,85.9,12.6
98568,oakville,washington,Grays Harbor County,2787,19,79,46,33,52,157,136,3,35,44,45.3,46538,255400,N/A,N/A,70.2,4.4
98581,ryderwood,washington,Cowlitz County,349,12,80,45,35,63,172,136,4,19.6,26.7,73.1,36042,165500,N/A,N/A,98.6,N/A
98591,toledo,washington,Lewis County,3126,27,80,45,35,52,172,136,3,18,23.8,54.6,49120,281700,1.9,N/A,86.2,5.2
98605,bingen,washington,Klickitat County,1081,25,82,38,44,37,109,163,47,29,37.2,43.2,39167,279700,1.5,N/A,72.3,24.3
98619,glenwood,washington,Klickitat County,412,3,82,36,46,37,91,199,41,27.1,35.5,56.2,46406,322900,N/A,N/A,81.8,5.8
98635,lyle,washington,Klickitat County,1710,13,84,38,46,22,102,191,44,37.4,46.9,58.1,33862,258200,N/A,N/A,85.1,13.5
98648,stevenson,washington,Skamania County,2976,24,81,43,38,66,165,142,13,33.1,42.1,50.5,51471,331200,1.4,N/A,90.8,3.7
98670,wahkiacus,washington,Klickitat County,42,2,81,35,46,29,91,195,38,10.4,28,57.5,45417,275600,N/A,N/A,57.1,42.9
98686,salmon_creek,washington,Clark County,19644,1708,80,46,34,44,168,142,2,16.9,26,39.4,72204,381400,4.4,N/A,86.1,5.2
98819,conconully,washington,Okanogan County,226,2,85,30,55,17,95,188,73,25.8,34.2,63.4,32917,186900,N/A,N/A,92.5,5.3
98831,manson,washington,Chelan County,2980,63,87,33,54,13,69,200,34,34.7,43.3,42.1,44334,364300,N/A,N/A,52.4,45.4
98845,palisades,washington,Douglas County,318,5,86,33,53,8,63,201,28,9.7,24.5,33.4,44091,375400,N/A,N/A,75.5,23.3
98856,twisp,washington,Okanogan County,2848,6,84,29,55,17,92,195,71,28.8,38.4,47.4,32744,268400,N/A,N/A,90.6,7.5
98921,buena,washington,Yakima County,649,5151,88,37,51,8,66,201,16,61.3,69.8,14.5,23179,129600,N/A,N/A,N/A,100
98935,mabton,washington,Yakima County,3343,12,89,38,51,8,63,201,9,38.6,42.9,31.2,38895,147100,N/A,N/A,15.2,81.5
98946,thorp,washington,Kittitas County,546,30,68,31,37,81,188,201,21,21.8,30.4,49.6,52625,356800,N/A,N/A,96.7,1.6
99005,colbert,washington,Spokane County,9013,227,84,33,51,19,111,174,45,5.4,11.1,39.3,96689,381600,N/A,N/A,94.1,2.9
99019,liberty_lake,washington,Spokane County,11101,507,83,34,49,20,118,174,41,19.7,26.9,37.7,72127,377600,3,N/A,88.6,4.9
99031,spangle,washington,Spokane County,1192,17,83,34,49,18,111,174,41,27.3,35.1,44.7,30250,300300,1.6,N/A,94.8,1.6
99103,almira,washington,Lincoln County,487,2,86,32,54,12,84,176,25,13,20.1,46.1,41458,216200,1.8,N/A,88.5,6.2
99118,curlew,washington,Ferry County,768,4,82,28,54,17,93,174,44,38.4,47.8,50.2,42344,284200,N/A,N/A,87.1,4.3
99130,garfield,washington,Whitman County,796,10,83,35,48,22,113,171,42,23.1,28,48.7,46583,195500,N/A,N/A,92.3,5.4
99141,kettle_falls,washington,Stevens County,5031,9,88,33,55,20,106,174,44,24,30.4,50.4,44243,182100,N/A,N/A,90.2,3.8
99153,metaline_falls,washington,Pend Oreille County,354,1,84,32,52,27,132,174,57,32.1,41.4,62.3,33375,229000,N/A,N/A,94.1,5.7
99180,usk,washington,Pend Oreille County,1138,11,83,31,52,27,114,174,54,19.2,61,49.8,40203,220400,5.9,N/A,72.5,N/A
99208,spokane,washington,Spokane County,53575,1091,83,33,50,17,116,174,45,26,95.3,39.2,54446,277100,2.5,2.7,84.7,5
99322,bickleton,washington,Klickitat County,169,1,82,34,48,17,83,201,30,16.4,24.1,48.9,56250,282800,N/A,N/A,98.8,N/A
99337,kennewick,washington,Benton County,30466,194,89,39,50,8,83,192,3,18.9,26.7,38.9,66201,335400,1.1,1.5,76.6,17.2
99350,prosser,washington,Benton County,13802,24,88,38,50,9,68,200,6,30.5,36.9,35.4,57882,260500,N/A,N/A,56.2,41.7
99363,wallula,washington,Walla Walla County,329,7,89,40,49,9,92,192,4,61.8,71.5,12.8,0,252500,N/A,N/A,16.4,83.6
98005,bellevue,washington,King County,18735,2493,77,46,31,38,153,164,5,19.4,31.1,37.9,85639,1063100,35.6,3.9,47.8,6
98021,bothell,washington,Snohomish County,30496,3016,77,46,31,41,163,164,4,10.4,19.4,37.8,95666,639900,19.4,2.6,65.8,6.1
98032,kent,washington,King County,36814,2200,77,46,31,39,151,140,5,44.5,59.4,32.6,47030,343200,11.9,11.7,42.6,24.3
98045,north_bend,washington,King County,14339,43,76,44,32,67,187,152,9,12.7,24.1,40.3,87470,556100,N/A,1.5,86.3,7.9
98059,renton,washington,King County,37570,1881,76,44,32,52,173,146,6,17.1,31,38.5,93486,565600,22.9,3.4,57.9,9
98101,seattle,washington,King County,12408,23908,76,46,30,38,157,164,4,45.1,81.8,38.9,48337,569400,14.2,5.4,66.4,6.1
98112,seattle,washington,King County,24720,7823,76,46,30,38,153,164,5,28.8,70.2,38.8,100694,1189900,5.3,3,81.4,4.2
98133,seattle,washington,King County,48390,6820,75,46,29,37,153,164,5,36.6,78.7,38.7,52663,569500,15.4,8,60.6,9.4
98166,burien,washington,King County,21318,3770,77,46,31,39,151,140,5,29.6,40.5,43.4,65374,552800,6.7,4,69.2,16
98203,everett,washington,Snohomish County,35008,3271,75,45,30,41,174,164,4,33.9,48.6,39.2,57261,399600,7.3,2.5,72.2,10.7
98225,bellingham,washington,Whatcom County,50686,4012,72,45,27,34,150,159,7,38.2,53.6,29.3,37189,430500,4.2,1.2,82.9,6.3
98239,coupeville,washington,Island County,7105,243,72,45,27,20,138,160,4,16.2,22.2,58.1,61429,400000,2,N/A,90,6.5
98251,gold_bar,washington,Snohomish County,3958,26,77,44,33,70,184,157,15,20.8,26.5,49.1,67012,313200,N/A,N/A,90.5,5.5
98263,lyman,washington,Skagit County,88,540,75,44,31,51,174,158,10,30.4,38.9,37.8,34125,236900,N/A,N/A,81.8,18.2
98276,nooksack,washington,Whatcom County,561,2750,74,44,30,40,164,164,7,12.1,18.9,33.4,67454,312000,N/A,1.2,84,11.4
98288,skykomish,washington,King County,171,1,74,41,33,102,193,154,45,44,52.8,56.8,30000,404300,2.3,4.7,90.6,N/A
98310,bremerton,washington,Kitsap County,20880,3503,76,45,31,47,158,154,4,40.4,50.4,36.7,46017,293200,6.6,4.9,68.8,8.3
98327,dupont,washington,Pierce County,9392,1372,77,45,32,48,156,136,6,17.6,23.6,31.5,81329,350600,4.1,12.3,68.9,7.7
98338,graham,washington,Pierce County,27208,506,76,44,32,56,176,141,8,16.1,24.1,38.8,68104,365400,1.9,1.7,83,5.9
98354,milton,washington,Pierce County,7134,2974,77,46,31,41,152,140,5,29.4,41,39.2,67485,357700,2.3,3,83.9,7
98364,port_gamble,washington,Kitsap County,122,403,76,45,31,34,150,135,2,15,34,37.5,0,371600,N/A,N/A,100,N/A
98375,south_hill,washington,Pierce County,30782,3168,77,45,32,42,164,140,4,20.5,29.9,32.4,71132,336000,7.3,5.3,61.4,13.6
98390,sumner,washington,Pierce County,11028,1138,76,44,32,49,172,141,5,36.8,52.5,36.4,54522,364800,2,1.7,76.8,9.4
98407,tacoma,washington,Pierce County,21512,3835,77,46,31,41,153,140,3,42.6,85.3,44.4,65939,392700,3.9,4.1,80.8,6.1
98438,mcchord_afb,washington,Pierce County,498,590,77,46,31,41,156,137,5,36.6,53.1,21.6,0,349600,6,18.5,50.4,12
98498,lakewood,washington,Pierce County,28709,3406,77,46,31,41,156,137,6,32.9,42.2,39.7,56133,341400,7.5,10.7,59.6,11.1
98524,allyn,washington,Mason County,4461,312,76,45,31,54,157,136,2,18,25.1,43.7,56852,340400,N/A,1.4,89.2,4.6
98537,cosmopolis,washington,Grays Harbor County,2043,11,72,46,26,74,189,129,2,21.1,28.8,47.3,55667,223000,N/A,N/A,87.1,5.3
98555,lilliwaup,washington,Mason County,419,20,77,44,33,71,166,136,4,14.5,55.4,69.8,31760,348400,7.6,N/A,85.9,N/A
98569,ocean_shores,washington,Grays Harbor County,6075,415,68,47,21,75,193,126,1,28.1,36.8,61.2,41685,219200,4.3,N/A,87.4,1.8
98582,salkum,washington,Lewis County,216,30,79,45,34,53,173,136,4,10.3,30.2,63.8,27262,276900,N/A,N/A,100,N/A
98592,union,washington,Mason County,1279,73,76,44,32,70,161,136,4,11.1,18.3,66.1,64524,301200,N/A,N/A,96.5,N/A
98606,hockinson,washington,Clark County,9216,246,80,45,35,59,175,142,3,9.2,16.1,45.1,76722,536900,2.3,N/A,88.8,4.2
98620,goldendale,washington,Klickitat County,7466,15,84,37,47,15,90,201,32,33.6,45.9,46.9,41381,142900,N/A,N/A,85.9,5.2
98638,naselle,washington,Pacific County,1281,8,70,48,22,100,199,126,2,22,29,50.6,51771,256600,N/A,2.7,84.2,9.1
98649,toutle,washington,Cowlitz County,1151,6,80,45,35,63,177,138,8,13.3,29.8,44.2,72045,320900,1.6,N/A,86.5,4.1
98671,washougal,washington,Clark County,22862,265,80,44,36,71,171,142,4,18.6,25.1,41.7,67655,401700,2.6,1,88.1,4.7
98801,wenatchee,washington,Chelan County,43242,266,87,34,53,9,71,201,27,31.6,41.5,36,50911,298600,N/A,N/A,65.8,29.6
98821,dryden,washington,Chelan County,365,198,74,30,44,50,136,201,263,56.7,61.2,60.3,13875,412400,N/A,N/A,83,17
98832,marlin,washington,Grant County,315,2,87,35,52,10,79,177,17,9.2,18.9,35,61875,229800,N/A,N/A,95.9,1.6
98846,pateros,washington,Okanogan County,1391,16,86,31,55,18,86,197,69,36.8,45.2,29.2,38814,227700,N/A,N/A,45.2,48.5
98857,warden,washington,Grant County,3649,22,86,35,51,9,67,194,15,34.6,41.4,32.8,41742,99300,N/A,N/A,33.6,62.8
98922,cle_elum,washington,Kittitas County,6642,15,80,34,46,28,118,200,78,31,43.9,49.4,51105,346100,1.6,N/A,91.4,3
98936,moxee,washington,Yakima County,6171,44,87,36,51,9,74,201,17,23.6,27.1,31,57068,240000,N/A,N/A,46.9,46.3
98947,tieton,washington,Yakima County,3233,78,84,34,50,13,108,201,50,21.9,27.7,30.3,42263,199500,N/A,3.2,46.1,44.9
99006,deer_park,washington,Spokane County,12728,69,83,32,51,22,111,174,51,20.8,30,42.4,52328,278100,N/A,N/A,93,4.1
99032,sprague,washington,Lincoln County,663,3,84,34,50,16,92,174,24,22.4,29.2,55.3,34375,139500,N/A,N/A,89.1,4.2
99105,benge,washington,Adams County,40,0,87,36,51,13,97,174,16,14.5,53.7,62.7,34500,82500,N/A,N/A,100,N/A
99119,cusick,washington,Pend Oreille County,1123,3,83,31,52,27,124,174,61,44.6,46.3,51.6,40833,242600,N/A,N/A,84.1,2.1
99131,gifford,washington,Stevens County,161,6,84,31,53,17,92,174,39,16.6,50.5,64.6,41750,236900,N/A,N/A,96.9,N/A
99143,lacrosse,washington,Whitman County,651,2,87,37,50,17,113,171,18,21.7,29.4,55.3,40357,124300,N/A,N/A,93.5,5.1
99154,mohler,washington,Lincoln County,31,2,84,32,52,13,82,174,25,8.2,23.4,32.5,117917,106700,N/A,N/A,100,N/A
99166,republic,washington,Ferry County,3094,5,82,28,54,17,93,174,44,33.9,36.7,51.7,40450,213600,N/A,N/A,87.9,5.4
99181,valley,washington,Stevens County,1931,20,86,32,54,21,106,174,42,23.9,31.9,44.2,31375,136600,N/A,1.7,92.1,N/A
99212,spokane_valley,washington,Spokane County,19660,1620,83,33,50,17,117,174,43,29.9,44.8,40.8,51687,210000,1.9,N/A,88,4
99323,burbank,washington,Walla Walla County,3816,30,89,40,49,9,84,191,3,17.2,24.9,41.4,75046,297800,N/A,N/A,83.7,14.3
99338,kennewick,washington,Benton County,15968,240,88,39,49,9,80,192,4,8.2,16.1,36,93475,409700,1.7,1.1,85,10
99352,richland,washington,Benton County,30184,1432,89,39,50,8,83,192,4,21.2,29,38.4,76336,380900,5.1,1.3,78.5,10.3
99371,washtucna,washington,Adams County,453,2,87,36,51,12,82,183,15,18.3,25,41.8,53000,82800,2.2,N/A,92.1,1.5
98006,bellevue,washington,King County,37231,3477,76,44,32,52,173,146,6,10.1,20.6,43.6,111216,980100,34.2,2.7,52.6,5.2
98022,enumclaw,washington,King County,21537,53,76,44,32,63,183,145,8,24.4,34,45.1,65864,389700,1.2,1.6,82.4,10
98033,kirkland,washington,King County,38052,4132,77,46,31,41,162,164,4,15.4,25.5,39.4,103995,961200,13.2,N/A,75.4,5.3
98047,pacific,washington,King County,6892,2854,78,46,32,40,152,140,5,31.6,40.2,32.1,52222,331800,9.9,4.1,54.7,20.4
98065,snoqualmie,washington,King County,15081,204,76,44,32,54,175,152,6,2.9,8.5,35.5,123548,669900,10.4,N/A,79.4,4
98102,seattle,washington,King County,24703,19194,76,46,30,38,153,164,5,38.3,79.8,33.3,68109,663000,11,1.7,75.3,5
98115,seattle,washington,King County,51523,7823,76,46,30,38,161,164,4,27.9,66.9,37.2,88633,786300,10.6,1.8,78,3.9
98134,seattle,washington,King County,844,250,76,46,30,38,153,164,5,67,86.9,38.6,42972,383900,15.5,15,51.2,4.3
98168,tukwila,washington,King County,31771,3573,77,46,31,39,151,164,5,41.5,52.4,36.6,50054,378400,19.1,10.9,39.2,22.5
98204,everett,washington,Snohomish County,41146,5125,75,45,30,40,168,164,5,47.6,63.6,32.7,43476,336800,12,8.4,47.9,23.5
98226,bellingham,washington,Whatcom County,41728,389,74,44,30,39,163,159,7,29.6,43.8,38,55925,411800,6.8,1.3,72.9,8.6
98240,custer,washington,Whatcom County,2815,136,73,43,30,41,161,157,9,12.7,19.1,50,59615,401400,N/A,1,93.5,2.4
98252,granite_falls,washington,Snohomish County,9574,36,76,44,32,55,174,161,4,19.8,28.9,41.6,68958,333600,N/A,N/A,87.2,7.6
98264,lynden,washington,Whatcom County,20139,353,74,43,31,42,162,158,9,17.9,24,38.6,59354,383500,2.5,N/A,84.2,10.6
98277,oak_harbor,washington,Island County,38131,675,71,45,26,20,139,160,4,26,33.2,34.2,53792,333700,7.9,5.4,69.5,9.3
98290,snohomish,washington,Snohomish County,34043,287,77,45,32,50,177,163,4,18.2,30.1,41.5,76569,498800,1.5,N/A,87.9,5.6
98311,bremerton,washington,Kitsap County,27719,2554,77,45,32,45,158,154,4,21,31.1,36.7,68056,338900,8.5,4.2,66.8,10.2
98328,eatonville,washington,Pierce County,9645,46,77,45,32,52,172,138,6,18.1,24.8,43.6,61250,361200,N/A,N/A,86.7,6.2
98339,port_hadlock-irondale,washington,Jefferson County,3226,561,72,46,26,23,139,159,2,28.1,38.7,50,32075,266100,N/A,N/A,83.3,5.4
98355,mineral,washington,Lewis County,968,5,75,36,39,80,187,138,140,35.4,41.5,48.7,34544,151600,N/A,N/A,95.1,N/A
98365,port_ludlow,washington,Jefferson County,4821,130,75,45,30,24,139,161,2,15.5,22.1,62.8,62143,430400,1.8,N/A,90.9,3.8
98376,quilcene,washington,Jefferson County,1811,15,76,45,31,33,147,157,2,26.7,35.8,54.6,49125,320000,2.7,N/A,86.4,2.5
98391,bonney_lake,washington,Pierce County,49978,1297,76,44,32,49,173,141,5,14.9,23.7,35.6,81918,416500,1.9,N/A,83.4,6.9
98408,tacoma,washington,Pierce County,19238,5690,77,46,31,41,156,141,5,52.2,87,37.1,46439,270400,8,7.1,58.8,10.4
98439,lakewood,washington,Pierce County,5442,623,77,46,31,41,156,137,6,53.1,64.2,25.6,35590,25100,2.7,7.5,47.6,26.5
98499,lakewood,washington,Pierce County,30313,3282,77,46,31,41,156,137,5,51.7,61.4,33.5,39046,294900,10.9,12.4,42.5,20.7
98526,amanda_park,washington,Grays Harbor County,239,3,72,43,29,119,190,126,5,34.2,43.3,35.2,43750,122600,N/A,N/A,64.9,19.2
98538,curtis,washington,Lewis County,293,3,79,46,33,58,170,136,3,10.6,31.9,48.8,74375,371800,N/A,N/A,88.7,3.1
98557,mccleary,washington,Grays Harbor County,3237,90,78,45,33,74,179,136,5,21.4,25.5,40.6,52780,228400,N/A,N/A,88.8,4.5
98570,onalaska,washington,Lewis County,4411,37,79,45,34,56,178,136,4,26.4,34.3,41.7,43750,290900,N/A,N/A,92.4,3.6
98583,satsop,washington,Grays Harbor County,93,845,79,45,34,71,172,136,3,21.8,28.5,57.5,25729,142400,N/A,N/A,100,N/A
98593,vader,washington,Lewis County,1207,90,80,45,35,62,172,136,3,28.9,38.1,39.8,42031,175200,N/A,N/A,80.6,14.2
98607,camas,washington,Clark County,31548,672,81,45,36,61,169,142,4,14.3,20.9,39.3,83602,466900,7.1,1.1,82.7,5
98621,grays_river,washington,Wahkiakum County,425,10,72,48,24,100,188,126,4,21.5,27.4,59.4,33125,238000,N/A,N/A,94.6,2.1
98639,north_bonneville,washington,Skamania County,1021,80,81,44,37,72,171,126,6,23,31.8,47.6,48036,308200,N/A,1.3,97.9,N/A
98650,trout_lake,washington,Klickitat County,943,11,82,36,46,38,91,186,49,16.6,24.1,53,53750,515500,1.1,N/A,93.1,4.2
98672,white_salmon,washington,Klickitat County,6472,45,82,39,43,27,124,163,33,18.4,25,41,54655,363300,N/A,N/A,76.7,21.5
98802,east_wenatchee,washington,Douglas County,29788,166,87,34,53,9,71,201,28,25.7,35.4,37.8,57872,345300,N/A,N/A,69,26.6
98822,entiat,washington,Chelan County,1865,4,83,31,52,24,87,200,76,28.4,35.5,53.6,45804,277600,N/A,N/A,81.6,15.6
98833,mazama,washington,Okanogan County,158,1,81,28,53,27,117,190,155,20.2,46.1,50.5,68750,441100,N/A,N/A,96.8,N/A
98847,peshastin,washington,Chelan County,1776,11,73,30,43,55,145,201,263,18.6,33.6,35.8,50195,304500,1.5,N/A,82,14.6
98858,waterville,washington,Douglas County,2191,6,82,29,53,18,76,201,82,26.9,34.8,39.7,42868,220000,N/A,N/A,91.9,N/A
98923,cowiche,washington,Yakima County,1340,222,87,36,51,9,77,201,18,40.2,49.5,32.5,53214,129300,N/A,N/A,19,61.2
98937,naches,washington,Yakima County,3638,5,88,37,51,9,82,201,22,15.5,24.1,51.5,51850,207700,N/A,1.5,82.2,12.3
98948,toppenish,washington,Yakima County,13067,60,89,37,52,8,65,201,16,47.3,58.4,27.4,34002,158500,N/A,N/A,14,71.5
99008,edwall,washington,Lincoln County,1247,10,83,31,52,16,100,174,43,7.4,18.9,21.2,51635,239800,N/A,N/A,100,N/A
99021,mead,washington,Spokane County,8752,104,84,33,51,19,117,174,43,15,22.9,49.1,57727,318200,N/A,N/A,96.6,1.8
99033,tekoa,washington,Whitman County,1031,27,83,34,49,20,104,174,34,26.1,33.9,46.6,49276,143100,1.2,1.2,86.9,9.2
99109,chewelah,washington,Stevens County,5365,19,86,32,54,21,106,174,42,32,41.9,47.1,35242,172400,N/A,2,89.8,1
99121,danville,washington,Ferry County,107,2,83,29,54,18,95,174,44,22.6,29.6,34.7,45938,170300,7.5,N/A,78.5,N/A
99133,grand_coulee,washington,Grant County,1669,11,86,32,54,11,92,176,19,39.6,55.6,49.3,34432,101500,N/A,N/A,77.7,5.9
99144,lamona,washington,Lincoln County,23,1,85,34,51,12,85,174,21,8.2,23.4,40.9,2499,200300,N/A,N/A,100,N/A
99155,nespelem,washington,Okanogan County,1159,4,88,33,55,12,82,190,32,60.3,69.8,32.9,22422,86900,1.5,N/A,10.1,6.1
99167,rice,washington,Stevens County,539,9,85,32,53,19,103,174,42,16.7,50.6,60.7,45139,190100,N/A,N/A,97.2,1.1
99185,wilbur,washington,Lincoln County,1297,5,85,32,53,13,76,174,26,26.1,31.8,48.7,41964,205800,1.6,1.7,87.8,1.5
99216,spokane_valley,washington,Spokane County,26455,1981,83,34,49,20,117,174,42,36.8,53,37,45768,246100,2.2,1.9,86.7,5.9
99324,college_place,washington,Walla Walla County,9770,3199,88,40,48,17,105,192,9,27.6,37.8,37,43639,271400,1,N/A,77,17
99341,lind,washington,Adams County,743,2,87,35,52,11,76,186,16,28.2,36.7,39.6,57083,131200,N/A,N/A,88.7,7.4
99353,west_richland,washington,Benton County,15212,583,87,38,49,9,80,192,4,13.5,17.9,37.8,80164,295100,1.4,N/A,83.8,11
99401,anatone,washington,Asotin County,237,1,83,35,48,17,84,169,24,15.4,37.8,50.9,62396,304800,N/A,N/A,95.8,4.2
98007,bellevue,washington,King County,27954,6373,77,46,31,38,153,164,5,29.5,42.2,32.3,75264,741700,42.1,2.3,40.5,11.6
98023,federal_way,washington,King County,50785,4915,76,46,30,40,152,140,5,25.7,40.4,37,67881,370000,14.6,8.8,52.4,15.4
98034,kirkland,washington,King County,42943,4741,77,46,31,41,162,164,4,18.5,28.6,36.8,81037,646800,14.9,1.6,69.9,8.5
98050,preston,washington,King County,503,152,77,46,31,47,164,140,5,11.4,23.3,52.1,247188,917700,N/A,N/A,100,N/A
98068,snoqualmie_pass,washington,Kittitas County,289,1,76,43,33,74,184,152,20,19.3,28,52.1,53864,457700,1.4,15.6,75.8,7.3
98103,seattle,washington,King County,51385,11060,76,46,30,38,157,164,4,29.1,76.7,33.4,76925,776500,7.7,1.1,80.7,4.2
98116,seattle,washington,King County,25694,8686,76,46,30,38,153,164,5,27.9,67.5,42.3,73667,751600,6,1.2,81.4,5.7
98136,seattle,washington,King County,16364,7118,77,46,31,39,151,140,5,27.2,64.8,43.4,85040,713800,4.7,3.7,80.2,5.8
98205,lake_stevens,washington,Snohomish County,13518,714,75,45,30,41,174,164,4,17.6,23.7,34.7,72639,422200,5.2,N/A,79.9,10.5
98229,bellingham,washington,Whatcom County,31334,639,73,43,30,53,169,158,17,25.2,39.5,38.3,59709,422800,4.1,1,80.7,8.6
98241,darrington,washington,Snohomish County,2103,5,79,42,37,77,182,158,28,40.6,46.7,43.7,39087,252000,N/A,1.4,87.4,N/A
98253,greenbank,washington,Island County,1515,122,73,45,28,23,138,161,2,9.1,26.2,55.9,63971,453600,N/A,N/A,94,2.5
98266,peaceful_valley,washington,Whatcom County,4114,172,75,42,33,59,172,158,19,47,57.9,32.9,42847,233400,1.8,N/A,75.7,19.8
98278,whidbey_island_station,washington,Island County,1796,341.2,71,46,25,23,140.9,162,3.8,N/A,N/A,22.5,0,399200,N/A,19.4,58.9,18.7
98292,stanwood,washington,Snohomish County,21811,293,75,46,29,37,159,162,5,15.7,25.2,45.7,73511,444300,N/A,1.1,87.9,5.9
98312,bremerton,washington,Kitsap County,30660,498,77,45,32,50,158,149,3,31.9,41.6,37.4,56036,293400,3.4,2.9,77.6,7.2
98329,wauna,washington,Pierce County,11038,429,76,45,31,50,157,139,2,14.6,22.8,41.6,68170,377900,1.7,1.4,85.1,4.7
98340,hansville,washington,Kitsap County,3085,355,76,45,31,29,150,162,2,15.9,24.3,54.5,65586,460800,2.5,N/A,84.2,4.8
98356,morton,washington,Lewis County,2353,24,79,43,36,61,153,137,13,34.1,40.3,44.5,35929,186700,N/A,N/A,85.2,10.9
98366,port_orchard,washington,Kitsap County,33179,1432,76,45,31,46,158,148,4,33.1,47.3,38,57413,320000,4.1,2.5,77.8,7.8
98377,randle,washington,Lewis County,1754,8,79,41,38,62,147,139,51,11.9,38.6,52,29846,195100,N/A,N/A,92.9,5
98392,suquamish,washington,Kitsap County,3022,1839,76,46,30,43,157,161,4,31.6,41.3,39.9,54688,317000,2.3,N/A,73,7.3
98409,tacoma,washington,Pierce County,24003,3378,77,46,31,41,152,141,5,61.5,89,32.1,48357,254300,8.6,17.2,49.2,13.3
98443,waller,washington,Pierce County,5770,1129,77,46,31,41,156,140,5,18.1,26.8,45,61307,361800,2.1,5.6,80.6,4.6
98501,olympia,washington,Thurston County,41951,1218,78,45,33,50,170,136,6,29.5,41.8,40,67384,342000,5.4,2.2,80.6,6.5
98527,bay_center,washington,Pacific County,315,31,69,47,22,79,204,126,0,28.8,35.5,64.2,45625,218400,N/A,N/A,85.7,6
98541,elma,washington,Grays Harbor County,9951,47,78,45,33,74,180,136,3,30.1,42.3,43.6,45262,239500,N/A,N/A,86.3,8.3
98558,mckenna,washington,Pierce County,351,2786,76,45,31,48,167,136,7,9.5,18.3,39.6,0,458600,N/A,2.8,96.9,N/A
98571,pacific_beach,washington,Grays Harbor County,599,68,70,45,25,99,187,126,2,35.9,43.9,31.1,58401,280400,5.8,N/A,94.2,N/A
98584,shelton,washington,Mason County,37055,109,77,45,32,62,165,136,4,36,53.9,43,47826,246800,1.8,1,77.5,11
98595,westport,washington,Grays Harbor County,2769,507,68,47,21,76,193,126,1,43.7,57.9,46.7,32013,185800,N/A,N/A,83.7,8.9
98610,carson,washington,Skamania County,3248,9,81,41,40,74,162,142,16,34.1,42.5,38.4,39667,268300,1.2,N/A,82.9,9.9
98624,ilwaco,washington,Pacific County,1762,52,68,48,20,86,202,126,2,30,36.3,39.1,44489,282800,N/A,1.2,81.8,11.1
98640,ocean_park,washington,Pacific County,4353,215,68,47,21,91,205,126,1,26.5,34.5,62.4,34035,223200,N/A,N/A,89.9,1
98651,underwood,washington,Skamania County,861,48,82,39,43,44,145,150,27,13.7,30.9,48,49489,481200,N/A,1.3,76.2,21.8
98673,wishram,washington,Klickitat County,517,40,84,37,47,15,91,163,21,43.9,53.1,52.5,35893,131500,N/A,N/A,86.8,2.5
98811,ardenvoir,washington,Chelan County,30,6,83,31,52,25,89,201,80,10.3,27.3,57.9,56607,154500,N/A,N/A,100,N/A
98823,ephrata,washington,Grant County,11317,38,87,34,53,8,63,201,22,26.5,40.8,38.1,54651,163500,1.7,N/A,75.9,19.9
98834,methow,washington,Okanogan County,156,2,88,33,55,12,66,199,33,30.2,38.6,55.2,48875,289500,N/A,N/A,96.8,3.2
98848,quincy,washington,Grant County,11983,27,86,33,53,8,62,201,27,36.1,47.8,30.5,45533,222800,N/A,N/A,34.5,63.3
98859,wauconda,washington,Okanogan County,187,1,82,28,54,17,93,175,44,28.5,50.6,56.9,6065,210000,N/A,N/A,100,N/A
98925,easton,washington,Kittitas County,565,4,79,35,44,47,189,200,64,19.5,28.3,50.5,52083,383900,N/A,N/A,94.3,1.8
98938,outlook,washington,Yakima County,3583,97,89,38,51,8,63,201,10,38.8,47.1,23.4,66750,166500,N/A,N/A,17.9,81.2
98950,vantage,washington,Kittitas County,302,13,85,35,50,9,63,201,17,29.8,36.5,20.8,69886,456300,N/A,N/A,13.6,86.1
99009,elk,washington,Spokane County,3411,43,83,32,51,23,113,174,41,17,52.7,49.6,51726,278900,N/A,N/A,91.5,3.8
99022,medical_lake,washington,Spokane County,8832,128,83,33,50,18,103,174,44,21.6,27,40.5,55587,246600,2.2,N/A,85.7,4.3
99034,tumtum,washington,Stevens County,1,0.1,84,32,52,18.7,101.8,174,44,N/A,N/A,6.6,0,200900,N/A,N/A,N/A,100
99110,clayton,washington,Stevens County,1633,43,83,31,52,22,111,174,51,44.5,54,35.1,37059,217900,1.1,N/A,88.4,4.1
