City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Cornish,Maine,1289,58,Portland-South Portland,543221,80,29,51,50,132,200,78,N/A,N/A,7,10,32,46,24.29%,$40069,N/A,N/A,N/A,$198800,N/A,N/A,44,61.20%,7%,30%,22%,88,37 mins,2.00%,1.40%,-15.60%,York County,48.90%,44.10%,N/A,N/A,98.98%,N/A,N/A,Eastern Standard Time,63,2.9,50.90%,27,N/A,24,N/A,0.00,22,1,11
Cousins Island,Maine,564,532,Portland-South Portland,543221,79,30,49,49,132,200,65,56.3,35.8,N/A,5,16,49,N/A,$97969,0%,N/A,N/A,$422500,N/A,N/A,40,95.10%,5%,30%,24%,73,22 mins,1.90%,1.20%,-11.30%,Cumberland County,59.90%,33.60%,2.00%,N/A,98.00%,N/A,2.7%,Eastern Standard Time,63,2.8,30.50%,0,N/A,18,21.1%,0.00,23,0,16
Cumberland,Maine,7695,336,Portland-South Portland,543221,79,30,49,49,134,200,72,N/A,N/A,8,7,9,41,69.21%,$102300,N/A,N/A,N/A,$399100,N/A,N/A,37,77.20%,4%,30%,23%,80,23 mins,1.90%,1.20%,7.40%,Cumberland County,59.90%,33.60%,1.38%,N/A,94.37%,2.50%,N/A,Eastern Standard Time,63,2.8,38.40%,0,N/A,N/A,N/A,0.00,23,0,13
Dayton,Maine,1961,110,Portland-South Portland,543221,78,31,47,49,128,200,60,N/A,N/A,9,7,23,42,24.98%,$76550,N/A,N/A,N/A,$272600,N/A,N/A,28,83.00%,7%,31%,22%,84,29 mins,2.00%,1.40%,-11.40%,York County,48.90%,44.10%,1.10%,N/A,97.48%,N/A,N/A,Eastern Standard Time,63,2.9,44.30%,9,N/A,N/A,N/A,0.00,22,0,9
Eliot,Maine,6380,322,Portland-South Portland,543221,82,33,49,48,118,200,53,N/A,N/A,9,9,10,47,40.41%,$79403,N/A,N/A,N/A,$344300,N/A,N/A,38,78.60%,5%,26%,20%,74,24 mins,2.00%,1.40%,2.60%,York County,48.90%,44.10%,N/A,N/A,97.28%,2.00%,N/A,Eastern Standard Time,63,2.9,41.90%,5,N/A,33,N/A,0.00,25,0,19
Falmouth,Maine,11868,404,Portland-South Portland,543221,79,30,49,49,131,200,73,N/A,N/A,10,8,22,46,67.01%,$99324,3%,$2000,1030,$488400,N/A,N/A,36,80.50%,4%,30%,25%,77,21 mins,1.60%,1.20%,7.10%,Cumberland County,59.90%,33.60%,2.86%,N/A,96.52%,N/A,11.7%,Eastern Standard Time,63,2.8,40.20%,19,N/A,43,17.4%,0.00,23,0,13
Freeport,Maine,8296,239,Portland-South Portland,543221,79,29,50,50,135,200,72,N/A,N/A,9,10,30,46,55.17%,$72526,0%,N/A,N/A,$363000,N/A,N/A,36,67.50%,3%,32%,23%,83,21 mins,1.90%,1.20%,5.10%,Cumberland County,59.90%,33.60%,1.37%,N/A,93.46%,1.70%,5.3%,Eastern Standard Time,63,2.8,32.40%,50,N/A,43,23.4%,0.00,22,0,16
Frye Island,Maine,39,29,Portland-South Portland,543221,79,29,50,49,135,200,76,N/A,N/A,7,6,22,67,N/A,$34625,N/A,N/A,N/A,$520700,N/A,N/A,35,3.70%,5%,29%,23%,85,22 mins,1.90%,1.20%,-54.10%,Cumberland County,59.90%,33.60%,N/A,4.88%,95.12%,N/A,N/A,Eastern Standard Time,63,2.8,N/A,2,N/A,N/A,N/A,0.00,23,0,14
Georgetown,Maine,922,50,Portland-South Portland,543221,78,30,48,48,133,200,66,N/A,N/A,N/A,7,24,59,45.12%,$58684,N/A,N/A,N/A,$430700,N/A,N/A,41,37.50%,5%,29%,23%,87,22 mins,1.70%,1.10%,29.50%,Sagadahoc County,49.30%,43.00%,N/A,N/A,98.53%,N/A,N/A,Eastern Standard Time,63,2.8,29.00%,N/A,N/A,N/A,N/A,0.00,25,0,12
Gorham,Maine,17147,339,Portland-South Portland,543221,80,30,50,50,129,200,74,N/A,N/A,9,9,17,38,43.59%,$74563,4.8%,N/A,N/A,$286100,N/A,N/A,32,80.80%,7%,28%,21%,79,25 mins,1.90%,1.20%,6.70%,Cumberland County,59.90%,33.60%,N/A,N/A,96.43%,N/A,4%,Eastern Standard Time,63,2.8,47.50%,79,N/A,53,20.8%,0.00,22,0,11
Gray,Maine,8014,185,Portland-South Portland,543221,79,28,51,49,136,200,76,N/A,N/A,8,8,26,44,40.83%,$65784,8.8%,N/A,N/A,$260000,N/A,N/A,39,64.10%,5%,32%,30%,81,29 mins,1.90%,1.20%,5.10%,Cumberland County,59.90%,33.60%,1.90%,N/A,93.32%,1.00%,5.1%,Eastern Standard Time,63,2.8,47.60%,19,N/A,29,19.0%,0.00,22,0,18
Harpswell,Maine,4857,201,Portland-South Portland,543221,78,30,48,50,133,200,66,N/A,N/A,8,7,22,58,50.10%,$65052,N/A,N/A,N/A,$443600,N/A,N/A,41,40.60%,1%,29%,23%,86,30 mins,1.90%,1.20%,0.20%,Cumberland County,59.90%,33.60%,N/A,N/A,98.20%,N/A,N/A,Eastern Standard Time,63,2.8,29.30%,0,N/A,10,N/A,0.00,N/A,0,14
Harrison,Maine,2785,84,Portland-South Portland,543221,78,28,50,48,125,200,74,N/A,N/A,5,9,30,52,23.62%,$55750,N/A,N/A,N/A,$182400,N/A,N/A,33,51.20%,-1%,19%,10%,88,29 mins,1.90%,1.20%,4.60%,Cumberland County,59.90%,33.60%,2.29%,N/A,96.96%,N/A,N/A,Eastern Standard Time,63,2.8,48.80%,N/A,N/A,N/A,N/A,0.00,N/A,0,13
Hollis,Maine,4473,140,Portland-South Portland,543221,81,31,50,51,128,200,64,N/A,N/A,N/A,7,24,47,23.41%,$62016,N/A,N/A,N/A,$230800,N/A,N/A,35,76.10%,7%,30%,23%,85,32 mins,2.00%,1.40%,4.10%,York County,48.90%,44.10%,N/A,N/A,97.05%,N/A,N/A,Eastern Standard Time,63,2.9,45.90%,0,N/A,19,N/A,0.00,N/A,0,9
Kennebunk,Maine,11223,320,Portland-South Portland,543221,79,32,47,51,129,200,53,N/A,N/A,8,8,17,51,48.83%,$72489,6.7%,N/A,N/A,$342700,N/A,N/A,35,63.80%,8%,32%,23%,78,22 mins,2.00%,1.40%,3.10%,York County,48.90%,44.10%,1.95%,N/A,97.11%,N/A,3.3%,Eastern Standard Time,63,2.9,37.30%,67,N/A,42,20.4%,0.00,N/A,0,10
Kennebunkport,Maine,3548,173,Portland-South Portland,543221,79,32,47,50,129,200,59,N/A,N/A,9,8,20,53,54.80%,$73221,0%,N/A,N/A,$597100,N/A,N/A,45,47.50%,9%,39%,28%,84,30 mins,2.00%,1.40%,-0.40%,York County,48.90%,44.10%,N/A,N/A,99.25%,N/A,5.1%,Eastern Standard Time,63,2.9,29.60%,56,N/A,55,19.6%,0.00,N/A,0,10
Kittery,Maine,9649,543,Portland-South Portland,543221,82,33,49,50,118,200,53,N/A,N/A,9,9,24,46,43.19%,$60205,4%,$2441,1453,$373200,N/A,N/A,51,60.20%,7%,36%,27%,68,24 mins,2.00%,1.40%,0.50%,York County,48.90%,44.10%,2.16%,1.26%,92.45%,3.80%,6.1%,Eastern Standard Time,63,2.9,44.30%,51,N/A,52,17.1%,0.00,26,0,20
Lake Arrowhead,Maine,2558,491,Portland-South Portland,543221,81,31,50,51,129,200,79,56.3,36,9,7,22,36,N/A,$65469,11%,N/A,N/A,$185600,N/A,N/A,29,71.50%,7%,29%,22%,86,28 mins,2.00%,1.40%,-15.30%,York County,48.90%,44.10%,N/A,1.14%,93.38%,N/A,0%,Eastern Standard Time,63,2.9,32.50%,N/A,N/A,N/A,22.6%,0.00,N/A,1,11
Lebanon,Maine,6168,112,Portland-South Portland,543221,82,31,51,50,126,199,59,N/A,N/A,8,7,21,40,12.43%,$62870,N/A,N/A,N/A,$216300,N/A,N/A,30,70.80%,7%,31%,22%,84,33 mins,2.00%,1.40%,4.30%,York County,48.90%,44.10%,N/A,N/A,96.79%,N/A,N/A,Eastern Standard Time,63,2.9,35.50%,0,N/A,24,N/A,0.00,N/A,1,13
Limerick,Maine,2915,107,Portland-South Portland,543221,80,29,51,50,132,200,79,N/A,N/A,8,9,28,37,22.47%,$56163,N/A,N/A,N/A,$198100,N/A,N/A,32,56.90%,7%,29%,23%,86,36 mins,2.00%,1.40%,4.00%,York County,48.90%,44.10%,N/A,2.06%,95.37%,N/A,N/A,Eastern Standard Time,63,2.9,46.20%,29,N/A,6,N/A,0.00,N/A,1,11
Limington,Maine,3778,90,Portland-South Portland,543221,80,30,50,50,131,200,79,N/A,N/A,9,7,24,43,20.64%,$60042,N/A,N/A,N/A,$200700,N/A,N/A,32,75.90%,7%,30%,22%,86,34 mins,2.00%,1.40%,2.60%,York County,48.90%,44.10%,N/A,N/A,97.59%,1.80%,N/A,Eastern Standard Time,63,2.9,40.30%,9,N/A,15,N/A,0.00,N/A,0,10
Long Island,Maine,257,181,Portland-South Portland,543221,79,30,49,49,131,200,62,N/A,N/A,10,7,24,55,53.36%,$45313,N/A,N/A,N/A,$442100,N/A,N/A,78,28.90%,5%,30%,23%,81,22 mins,1.90%,1.20%,-1.50%,Cumberland County,59.90%,33.60%,4.46%,N/A,89.81%,N/A,N/A,Eastern Standard Time,63,2.8,38.00%,13,N/A,21,N/A,0.00,N/A,0,10
Lyman,Maine,4396,113,Portland-South Portland,543221,81,31,50,51,128,200,61,N/A,N/A,8,7,21,44,18.70%,$58705,N/A,N/A,N/A,$275500,N/A,N/A,32,71.90%,9%,31%,24%,84,27 mins,2.00%,1.40%,2.30%,York County,48.90%,44.10%,N/A,N/A,99.64%,3.60%,N/A,Eastern Standard Time,63,2.9,40.60%,0,N/A,11,N/A,0.00,N/A,0,9
Naples,Maine,3943,124,Portland-South Portland,543221,79,28,51,49,139,200,79,N/A,N/A,7,9,28,46,25.54%,$57065,7.2%,N/A,N/A,$204000,N/A,N/A,35,46.10%,5%,26%,17%,87,36 mins,1.90%,1.20%,4.40%,Cumberland County,59.90%,33.60%,N/A,N/A,98.53%,1.20%,0%,Eastern Standard Time,63,2.8,45.90%,1,N/A,25,20.2%,0.00,21,0,14
New Gloucester,Maine,5679,121,Portland-South Portland,543221,79,28,51,48,136,200,76,N/A,N/A,8,6,21,42,30.50%,$63000,N/A,N/A,N/A,$244900,N/A,N/A,28,76.00%,2%,28%,23%,84,31 mins,1.90%,1.20%,4.60%,Cumberland County,59.90%,33.60%,1.74%,N/A,96.03%,1.40%,N/A,Eastern Standard Time,63,2.8,33.00%,12,N/A,16,N/A,0.00,22,0,18
Newfield,Maine,1458,45,Portland-South Portland,543221,80,29,51,51,133,200,72,N/A,N/A,8,8,25,50,16.65%,$39444,N/A,N/A,N/A,$218300,N/A,N/A,31,47.60%,7%,30%,23%,86,43 mins,2.00%,1.40%,3.00%,York County,48.90%,44.10%,N/A,N/A,99.50%,4.30%,N/A,Eastern Standard Time,63,2.9,35.90%,9,N/A,18,N/A,0.00,21,1,13
North Berwick,Maine,4660,123,Portland-South Portland,543221,81,32,49,51,120,200,49,N/A,N/A,8,7,13,45,22.89%,$73482,1.2%,N/A,N/A,$273900,N/A,N/A,39,80.60%,8%,27%,22%,82,30 mins,2.00%,1.40%,2.00%,York County,48.90%,44.10%,N/A,1.11%,96.44%,1.30%,1.2%,Eastern Standard Time,63,2.9,46.00%,26,N/A,N/A,14.6%,0.00,22,0,12
North Yarmouth,Maine,3714,175,Portland-South Portland,543221,79,29,50,49,135,200,74,N/A,N/A,8,6,20,43,58.48%,$85521,N/A,N/A,N/A,$386500,N/A,N/A,32,85.80%,7%,35%,27%,82,25 mins,1.90%,1.20%,5.70%,Cumberland County,59.90%,33.60%,1.08%,N/A,96.61%,1.50%,N/A,Eastern Standard Time,63,2.8,39.50%,0,N/A,10,N/A,0.00,22,0,18
Ogunquit,Maine,1181,283,Portland-South Portland,543221,80,32,48,50,122,200,48,N/A,N/A,8,15,46,59,53.62%,$61750,N/A,N/A,N/A,$519300,N/A,N/A,43,21.80%,11%,32%,24%,84,28 mins,2.00%,1.40%,7.50%,York County,48.90%,44.10%,N/A,N/A,97.77%,N/A,N/A,Eastern Standard Time,63,2.9,48.70%,33,N/A,32,N/A,0.00,24,0,12
Old Orchard Beach,Maine,8745,1176,Portland-South Portland,543221,78,31,47,49,129,200,60,N/A,N/A,9,11,37,52,33.35%,$41831,5%,$1185,893,$272100,N/A,N/A,37,48.10%,7%,32%,28%,72,28 mins,2.00%,1.40%,-0.10%,York County,48.90%,44.10%,N/A,N/A,94.58%,N/A,3.1%,Eastern Standard Time,63,2.9,51.80%,74,N/A,69,23.1%,0.00,23,0,8
Parsonsfield,Maine,1958,33,Portland-South Portland,543221,80,29,51,50,137,200,78,N/A,N/A,8,9,29,45,23.27%,$39118,N/A,N/A,N/A,$192400,N/A,N/A,34,58.50%,7%,31%,22%,88,46 mins,2.00%,1.40%,6.30%,York County,48.90%,44.10%,N/A,1.19%,97.82%,N/A,N/A,Eastern Standard Time,63,2.9,46.30%,0,N/A,1,N/A,0.00,22,1,12
Phippsburg,Maine,2198,77,Portland-South Portland,543221,78,30,48,50,133,200,66,N/A,N/A,9,6,12,55,34.02%,$59485,N/A,N/A,N/A,$328300,N/A,N/A,37,49.40%,4%,27%,23%,87,25 mins,1.70%,1.10%,-13.90%,Sagadahoc County,49.30%,43.00%,N/A,N/A,98.10%,N/A,N/A,Eastern Standard Time,63,2.8,33.20%,1,N/A,19,N/A,0.00,26,0,11
Portland,Maine,66715,3093,Portland-South Portland,543221,79,31,48,49,128,203,61,56.9,36.8,9,21,44,36,52.59%,$45865,10.3%,$1620,717,$479200,1761,$272,74,40.30%,8%,37%,30%,54,19 mins,1.90%,1.20%,0.90%,Cumberland County,59.90%,33.60%,3.47%,8.45%,84.60%,3.60%,11.9%,Eastern Standard Time,63,2.8,63.20%,61,4,68,21.0%,17.37,23,0,9
Pownal,Maine,1710,75,Portland-South Portland,543221,79,28,51,48,133,200,75,N/A,N/A,8,7,21,46,44.06%,$63611,N/A,N/A,N/A,$297500,N/A,N/A,40,80.90%,5%,30%,24%,84,22 mins,1.90%,1.20%,13.10%,Cumberland County,59.90%,33.60%,N/A,N/A,92.05%,1.80%,N/A,Eastern Standard Time,63,2.8,35.40%,2,N/A,N/A,N/A,0.00,22,0,19
Raymond,Maine,4497,136,Portland-South Portland,543221,79,29,50,49,135,200,76,N/A,N/A,8,6,21,49,43.52%,$67224,N/A,N/A,N/A,$283800,N/A,N/A,35,52.90%,7%,27%,21%,86,34 mins,1.90%,1.20%,1.80%,Cumberland County,59.90%,33.60%,N/A,N/A,97.29%,1.90%,N/A,Eastern Standard Time,63,2.8,37.70%,9,N/A,30,N/A,0.00,21,0,16
Richmond,Maine,3394,112,Portland-South Portland,543221,78,29,49,47,126,200,69,N/A,N/A,9,7,11,46,25.52%,$58393,3.7%,N/A,N/A,$172200,N/A,N/A,37,64.00%,5%,30%,23%,83,28 mins,1.70%,1.10%,-1.10%,Sagadahoc County,49.30%,43.00%,N/A,N/A,93.72%,1.40%,5.2%,Eastern Standard Time,63,2.8,46.40%,54,N/A,32,18.8%,0.00,21,0,22
Saco,Maine,19127,497,Portland-South Portland,543221,78,31,47,49,128,197,61,57,36.6,9,9,31,42,39.39%,$52611,6%,$1751,844,$273100,N/A,N/A,44,59.90%,5%,27%,22%,72,23 mins,2.00%,1.40%,4.00%,York County,48.90%,44.10%,N/A,N/A,95.80%,1.80%,3.6%,Eastern Standard Time,63,2.9,48.50%,23,N/A,40,20.9%,7.00,22,0,8
Sanford,Maine,20920,438,Portland-South Portland,543221,82,32,50,50,127,200,60,N/A,N/A,8,18,48,40,19.38%,$44123,12.4%,$1062,888,$187000,N/A,N/A,45,52.50%,7%,23%,16%,78,28 mins,2.00%,1.40%,-0.60%,York County,48.90%,44.10%,2.49%,N/A,93.20%,1.30%,3.6%,Eastern Standard Time,63,2.9,52.80%,81,N/A,45,21.1%,0.00,23,0,12
Scarborough,Maine,19620,412,Portland-South Portland,543221,78,31,47,49,129,200,61,N/A,N/A,9,10,29,45,54.54%,$78359,7.9%,$1596,964,$571600,N/A,N/A,33,72.30%,5%,29%,23%,80,19 mins,1.90%,1.20%,5.30%,Cumberland County,59.90%,33.60%,4.95%,N/A,91.96%,2.20%,13.9%,Eastern Standard Time,63,2.8,37.70%,57,N/A,63,21.1%,0.00,23,0,8
Sebago,Maine,1552,47,Portland-South Portland,543221,79,28,51,49,138,200,77,N/A,N/A,8,7,23,50,27.29%,$50500,N/A,N/A,N/A,$214400,N/A,N/A,36,37.50%,6%,30%,21%,88,42 mins,1.90%,1.20%,6.10%,Cumberland County,59.90%,33.60%,N/A,N/A,97.94%,1.00%,N/A,Eastern Standard Time,63,2.8,35.20%,0,N/A,25,N/A,0.00,22,0,12
Shapleigh,Maine,2691,69,Portland-South Portland,543221,81,31,50,51,132,200,71,N/A,N/A,8,7,23,44,15.63%,$56458,N/A,N/A,N/A,$230800,N/A,N/A,32,48.20%,9%,29%,22%,86,34 mins,2.00%,1.40%,2.20%,York County,48.90%,44.10%,N/A,N/A,98.46%,N/A,N/A,Eastern Standard Time,63,2.9,37.00%,13,N/A,17,N/A,0.00,21,1,12
South Berwick,Maine,7363,229,Portland-South Portland,543221,81,33,48,48,118,200,53,N/A,N/A,9,11,14,40,44.15%,$75341,N/A,N/A,N/A,$290800,N/A,N/A,36,70.60%,5%,24%,17%,79,28 mins,2.00%,1.40%,2.10%,York County,48.90%,44.10%,1.90%,1.38%,91.86%,2.70%,N/A,Eastern Standard Time,63,2.9,41.90%,57,N/A,N/A,N/A,0.00,24,0,20
South Eliot,Maine,3547,493,Portland-South Portland,543221,82,33,49,48,118,200,53,56.3,36,N/A,7,24,47,43.34%,$77737,3.5%,N/A,N/A,$332700,N/A,N/A,44,69.80%,7%,30%,23%,74,28 mins,2.00%,1.40%,4.20%,York County,48.90%,44.10%,N/A,1.23%,98.77%,2.80%,1%,Eastern Standard Time,63,2.9,44.10%,11,N/A,36,24.5%,0.00,28,0,19
South Portland,Maine,25431,2110,Portland-South Portland,543221,78,31,47,49,129,196,56,57.2,36.9,9,14,39,40,45.74%,$53614,6%,$1888,829,$298900,N/A,N/A,58,58.80%,6%,37%,30%,70,18 mins,2.00%,1.20%,2.50%,Cumberland County,59.90%,33.60%,1.64%,4.31%,89.85%,2.10%,9.4%,Eastern Standard Time,63,2.8,58.20%,41,N/A,62,19.5%,5.59,25,0,9
South Windham,Maine,1176,985,Portland-South Portland,543221,79,30,49,49,131,200,74,56.3,35.8,9,10,30,34,N/A,$44470,0%,N/A,N/A,$224900,N/A,N/A,35,60.00%,5%,29%,23%,83,22 mins,1.90%,1.20%,-11.60%,Cumberland County,59.90%,33.60%,1.16%,5.99%,76.14%,1.70%,1.9%,Eastern Standard Time,63,2.8,77.10%,11,N/A,N/A,19.3%,0.00,22,0,12
