City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Abbottstown,Pennsylvania,857,1558,Gettysburg,103782,$64318,8.82%,37,$354000,2787,$127,49,76.81%,$1038,51.86%,N/A,N/A,8.45%,3.47%,72.26%,Adams County,29.60%,65.50%,0.35%,0.0%,93.23%,4.9%,3.5%,Eastern Standard Time,86,40,46,64,21,53%,53%,41,62,88,55%,61%,52%,47.5,13.0,9.81,39.1%,40.66%,37.78%,29.5,10,7.2,30.2,71,417,4.2,0.55,PA-00116,39.8842375,-76.9888224
Arendtsville,Pennsylvania,720,900,Gettysburg,103782,$91500,27.62%,40,$170000,1405,$121,70,75.09%,$800,37.87%,N/A,N/A,8.75%,2.56%,69.82%,Adams County,29.60%,65.50%,0.0%,2.36%,85.42%,12.22%,4.44%,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,46.53,12.59,9.69,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,80,699,4.2,0.8,PA-02928,39.9233084,-77.2998618
Aspers,Pennsylvania,167,206,Gettysburg,103782,$102750,9.09%,42,$293000,1915,$153,N/A,52.85%,N/A,68.86%,N/A,N/A,0.0%,0.0%,86.83%,Adams County,29.60%,65.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,45.53,12.04,9.52,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,80,660,4.2,0.81,PA-03312,39.9791351,-77.2276408
Bendersville,Pennsylvania,672,1493,Gettysburg,103782,$84432,16.85%,43,N/A,N/A,N/A,59,73.28%,$975,45.31%,N/A,N/A,1.79%,4.86%,64.46%,Adams County,29.60%,65.50%,0.0%,3.13%,65.03%,30.06%,14.29%,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,45.53,12.04,9.52,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,80,660,4.2,0.45,PA-05536,39.9812758,-77.2493155
Berwick,Pennsylvania,2191,714,Gettysburg,103782,N/A,N/A,N/A,$155000,1582,$98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,40,46,65,22,53%,53%,41,62,88,55%,61%,52%,47.2,13.73,9.6,39.1%,40.66%,37.78%,28.4,11,7.2,30.2,71,525,4.2,3.07,PA-05880,39.8607858,-76.9917076
Biglerville,Pennsylvania,1209,1860,Gettysburg,103782,$50391,17.12%,36,$279000,1924,$145,68,65.73%,$747,49.24%,N/A,N/A,8.62%,10.47%,69.61%,Adams County,29.60%,65.50%,0.0%,4.96%,77.34%,16.63%,9.26%,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,45.53,12.04,9.52,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,77,660,4.2,0.65,PA-06296,39.9303407,-77.2463186
Bonneauville,Pennsylvania,1798,1854,Gettysburg,103782,$71471,11.42%,42,$245000,1450,$169,37,73.73%,$803,42.13%,54,163,7.85%,1.97%,70.47%,Adams County,29.60%,65.50%,0.22%,3.89%,91.88%,2.56%,0.17%,Eastern Standard Time,86,40,46,65,22,53%,53%,41,62,88,55%,61%,52%,46.71,13.48,9.5,35.92%,37.03%,33.56%,28.4,11,7.2,30.2,72,489,4.2,0.97,PA-07560,39.8104256,-77.13626
Butler township (Adams Cnty),Pennsylvania,2577,947,Gettysburg,103782,N/A,N/A,N/A,$200000,1613,$124,N/A,N/A,N/A,N/A,379,1775,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,45.53,12.04,9.52,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,77,660,4.2,2.72,PA-10456,39.9249004,-77.2362516
Carroll Valley,Pennsylvania,3926,730,Gettysburg,103782,$89853,28.24%,45,N/A,N/A,N/A,26,93.14%,$1231,37.09%,N/A,N/A,1.71%,1.7%,65.53%,Adams County,29.60%,65.50%,0.0%,2.52%,90.24%,3.72%,0.71%,Eastern Standard Time,86,41,45,64,23,53%,53%,41,62,88,55%,61%,52%,48.99,13.27,10.22,34.22%,36.81%,32.0%,35.0,10,7.2,30.2,78,552,4.2,5.38,PA-11472,39.7492622,-77.3830435
Cashtown,Pennsylvania,249,166,Gettysburg,103782,$37750,6.19%,50,N/A,N/A,N/A,68,92.02%,N/A,50.2%,N/A,N/A,0.0%,0.0%,61.85%,Adams County,29.60%,65.50%,1.2%,0.0%,89.56%,1.2%,2.41%,Eastern Standard Time,86,38,48,62,20,53%,53%,41,62,88,55%,61%,52%,47.31,12.4,10.15,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,80,648,4.2,1.5,PA-11576,39.8837209,-77.3532809
Conewago township (Adams Cnty),Pennsylvania,7116,683,Gettysburg,103782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,40,46,65,22,53%,53%,41,62,88,55%,61%,52%,48.32,13.2,10.15,35.92%,37.03%,33.56%,28.4,11,7.2,30.2,64,540,4.2,10.42,PA-15632,39.7976817,-77.0239087
Cumberland township (Adams Cnty),Pennsylvania,6187,185,Gettysburg,103782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,38,48,62,20,53%,53%,41,62,88,55%,61%,52%,47.75,13.59,9.87,34.22%,36.81%,32.0%,28.0,10,7.2,30.2,73,432,4.2,33.44,PA-17640,39.8039128,-77.250621
East Berlin,Pennsylvania,1593,2276,Gettysburg,103782,$63445,24.67%,41,$187000,1255,$149,55,68.18%,$952,39.85%,N/A,N/A,5.7%,7.8%,70.24%,Adams County,29.60%,65.50%,0.13%,0.38%,93.03%,5.34%,3.33%,Eastern Standard Time,86,40,46,64,21,53%,53%,41,62,88,55%,61%,52%,47.5,13.0,9.81,39.1%,40.66%,37.78%,29.5,10,7.2,30.2,71,417,4.2,0.7,PA-20792,39.9368909,-76.979366
Fairfield borough,Pennsylvania,690,1030,Gettysburg,103782,$61875,20.17%,39,$190000,1496,$127,62,61.48%,$1364,38.13%,N/A,N/A,22.9%,3.89%,50.72%,Adams County,29.60%,65.50%,0.0%,0.0%,95.22%,1.3%,0.29%,Eastern Standard Time,86,38,48,62,20,53%,53%,41,62,88,55%,61%,52%,48.99,13.27,10.22,36.6%,37.91%,34.11%,35.0,10,7.2,30.2,80,552,4.2,0.67,PA-24560,39.7890013,-77.3698195
Franklin township (Adams Cnty),Pennsylvania,4883,1043,Gettysburg,103782,N/A,N/A,N/A,$89000,1935,$46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,38,48,62,20,53%,53%,41,62,88,55%,61%,52%,48.08,12.7,10.35,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,80,1083,4.2,4.68,PA-27320,39.9021747,-77.3804727
Freedom township (Adams Cnty),Pennsylvania,815,1358,Gettysburg,103782,N/A,N/A,N/A,$156000,1311,$119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,41,45,64,23,53%,53%,41,62,88,55%,61%,52%,47.75,13.59,9.87,34.22%,36.81%,32.0%,28.0,10,7.2,30.2,78,432,4.2,0.6,PA-27704,39.7574186,-77.2955453
Gardners,Pennsylvania,44,96,Gettysburg,103782,$56042,0.0%,59,$401000,1966,$204,37,100.0%,N/A,25.0%,N/A,N/A,9.09%,0.0%,43.18%,Adams County,29.60%,65.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,47.83,13.29,9.92,37.67%,39.23%,35.67%,29.0,11,7.2,30.2,75,570,4.2,0.46,PA-28488,40.0064224,-77.208255
Gettysburg,Pennsylvania,7423,4472,Gettysburg,103782,$47609,41.68%,24,$242000,1513,$160,80,42.3%,$864,73.84%,N/A,N/A,10.71%,7.77%,58.7%,Adams County,29.60%,65.50%,2.48%,3.93%,75.31%,15.51%,7.52%,Eastern Standard Time,86,38,48,62,20,53%,53%,41,62,88,55%,61%,52%,47.75,13.59,9.87,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,42,432,4.2,1.66,PA-28960,39.8303677,-77.233853
Hamilton township (Adams Cnty),Pennsylvania,2534,188,Gettysburg,103782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,40,46,64,21,53%,53%,41,62,88,55%,61%,52%,47.5,13.0,9.81,39.1%,40.66%,37.78%,29.5,10,7.2,30.2,71,417,4.2,13.48,PA-32144,39.900448,-77.0209696
Hamiltonban,Pennsylvania,2095,53,Gettysburg,103782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,36,46,62,21,53%,53%,41,62,83,55%,61%,52%,49.17,13.83,10.07,36.6%,37.91%,34.11%,35.0,10,7.2,30.2,80,615,4.2,39.53,PA-32200,39.8031092,-77.4143756
Hampton,Pennsylvania,1769,999,Gettysburg,103782,$61910,13.91%,41,$374000,2240,$167,40,78.24%,$925,59.09%,N/A,N/A,4.92%,9.34%,67.97%,Adams County,29.60%,65.50%,0.0%,1.07%,92.09%,3.9%,0.0%,Eastern Standard Time,86,40,46,64,21,53%,53%,41,62,88,55%,61%,52%,47.5,13.0,9.81,39.1%,40.66%,37.78%,29.5,10,7.2,30.2,73,417,3.4,1.77,PA-32320,39.9256372,-77.0505123
Heidlersburg,Pennsylvania,596,851,Gettysburg,103782,$41806,13.0%,54,N/A,N/A,N/A,20,80.2%,$894,48.47%,N/A,N/A,30.37%,7.69%,51.89%,Adams County,29.60%,65.50%,0.0%,1.17%,85.07%,10.4%,2.35%,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,47.83,13.29,9.92,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,75,570,4.2,0.7,PA-33632,39.9470518,-77.1496422
Highland township (Adams Cnty),Pennsylvania,920,76,Gettysburg,103782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,38,48,62,20,53%,53%,41,62,88,55%,61%,52%,48.99,13.27,10.22,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,78,552,4.2,12.11,PA-34424,39.8229989,-77.3228307
Hunterstown,Pennsylvania,428,249,Gettysburg,103782,$44091,2.44%,37,N/A,N/A,N/A,38,66.21%,$844,51.52%,N/A,N/A,31.54%,3.63%,75.61%,Adams County,29.60%,65.50%,0.0%,0.0%,96.5%,3.5%,0.0%,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,46.71,13.48,9.5,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,72,489,4.2,1.72,PA-36352,39.8825496,-77.1568682
Huntington township (Adams Cnty),Pennsylvania,2362,94,Gettysburg,103782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,47.83,13.29,9.92,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,75,570,4.2,25.13,PA-36424,39.9976503,-77.1421015
Idaville,Pennsylvania,165,236,Gettysburg,103782,$80938,8.33%,33,N/A,N/A,N/A,68,85.37%,N/A,46.9%,N/A,N/A,0.0%,0.0%,63.45%,Adams County,29.60%,65.50%,0.0%,0.0%,98.79%,0.0%,0.0%,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,47.83,13.29,9.92,37.67%,39.23%,35.67%,29.0,11,7.2,30.2,75,570,4.2,0.7,PA-36712,40.019908,-77.2034203
Lake Heritage,Pennsylvania,2709,1464,Gettysburg,103782,$107165,55.36%,49,$248000,1378,$180,37,96.45%,N/A,31.58%,N/A,N/A,2.92%,3.83%,59.12%,Adams County,29.60%,65.50%,0.0%,0.26%,92.62%,6.16%,1.85%,Eastern Standard Time,86,40,46,65,22,53%,53%,41,62,88,55%,61%,52%,47.44,13.44,10.1,35.92%,37.03%,33.56%,28.4,11,7.2,30.2,73,438,4.2,1.85,PA-40981,39.8097913,-77.1853539
Lake Meade,Pennsylvania,2436,1845,Gettysburg,103782,$120326,42.79%,48,$205000,1096,$187,33,98.93%,N/A,25.93%,N/A,N/A,0.25%,2.23%,76.22%,Adams County,29.60%,65.50%,0.0%,0.0%,95.24%,2.3%,0.21%,Eastern Standard Time,86,40,46,64,21,53%,53%,41,62,88,55%,61%,52%,47.83,13.29,9.92,39.1%,40.66%,37.78%,28.0,10,7.2,30.2,73,570,4.2,1.32,PA-40988,39.9835519,-77.0421203
Latimore,Pennsylvania,2589,122,Gettysburg,103782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,152,572,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,47.83,13.29,9.92,39.1%,40.66%,37.78%,28.0,10,7.2,30.2,74,570,4.2,21.22,PA-41672,40.0215864,-77.0872617
Liberty township (Adams Cnty),Pennsylvania,1326,927,Gettysburg,103782,N/A,N/A,N/A,$155000,1449,$107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,41,45,64,23,53%,53%,41,62,88,55%,61%,52%,47.75,13.59,9.87,34.22%,36.81%,32.0%,35.0,10,7.2,30.2,78,432,4.2,1.43,PA-43056,39.7516131,-77.342395
Littlestown,Pennsylvania,4730,3153,Gettysburg,103782,$68633,15.53%,37,$276000,2262,$122,56,70.18%,$1000,46.39%,N/A,N/A,10.76%,2.25%,68.92%,Adams County,29.60%,65.50%,0.32%,1.37%,92.01%,4.65%,4.0%,Eastern Standard Time,86,40,46,65,22,53%,53%,41,62,88,55%,61%,52%,44.99,12.21,9.25,35.92%,37.03%,33.56%,28.4,11,7.2,30.2,51,510,4.2,1.5,PA-43944,39.7451704,-77.0892127
McKnightstown,Pennsylvania,488,337,Gettysburg,103782,$108262,21.71%,67,N/A,N/A,N/A,N/A,86.43%,N/A,19.67%,N/A,N/A,6.56%,0.0%,70.77%,Adams County,29.60%,65.50%,2.66%,0.0%,97.34%,0.0%,2.66%,Eastern Standard Time,86,38,48,62,20,53%,53%,41,62,88,55%,61%,52%,47.31,12.4,10.15,31.42%,31.43%,30.56%,28.0,10,7.2,30.2,80,648,4.2,1.45,PA-46312,39.8734881,-77.3302188
McSherrystown,Pennsylvania,3076,6031,Gettysburg,103782,$54702,13.77%,36,$225000,1731,$130,60,51.0%,$983,48.57%,64,32,5.75%,0.0%,65.54%,Adams County,29.60%,65.50%,1.98%,0.0%,91.38%,5.95%,1.98%,Eastern Standard Time,86,40,46,65,22,53%,53%,41,62,88,55%,61%,52%,48.32,13.2,10.15,35.92%,37.03%,33.56%,28.4,11,7.2,30.2,48,540,4.2,0.51,PA-46376,39.8035271,-77.0198895
Menallen township (Adams Cnty),Pennsylvania,3528,83,Gettysburg,103782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Adams County,29.60%,65.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,38,49,66,22,53%,53%,41,62,90,55%,61%,52%,49.84,13.19,10.46,37.67%,39.23%,35.67%,29.0,11,7.2,30.2,80,810,4.2,42.51,PA-48608,39.9785923,-77.304066
