City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Apex,North Carolina,58066,2641,Raleigh,1391801,$121313,64.44%,36,$630000,2727,$231,17,77.58%,$1482,36.26%,94,936,3.3%,4.37%,73.87%,Wake County,57.40%,37.20%,9.83%,7.61%,72.14%,6.24%,11.15%,Eastern Standard Time,89,51,38,69,31,53%,56%,47,66,95,59%,61%,55%,49.72,14.27,10.41,22.0%,24.18%,22.33%,4.5,2,6.5,42.5,58,411,4.9,21.99,NC-01520,35.7237932,-78.874348
Benson,North Carolina,3871,1378,Raleigh,1391801,$52669,17.87%,36,$284000,1543,$184,45,59.98%,$807,49.65%,794,5126,38.5%,2.09%,58.74%,Johnston County,33.00%,63.30%,0.0%,47.2%,34.54%,18.26%,6.82%,Eastern Standard Time,92,55,37,71,32,53%,56%,47,66,102,59%,61%,55%,50.55,16.0,9.99,30.47%,34.73%,31.0%,4.5,2,6.5,42.5,67,228,4.6,2.81,NC-05040,35.3860877,-78.543544
Bunn,North Carolina,477,883,Raleigh,1391801,$48646,15.92%,44,N/A,N/A,N/A,67,72.16%,$789,44.25%,265,4774,6.08%,0.0%,65.15%,Franklin County,42.40%,53.90%,16.14%,16.14%,56.6%,3.14%,5.87%,Eastern Standard Time,91,52,39,68,27,53%,56%,47,66,100,59%,61%,55%,51.71,15.82,10.58,33.45%,34.29%,35.67%,4.5,2,6.5,42.5,68,174,4.6,0.54,NC-08860,35.9590591,-78.2518934
Centerville,North Carolina,212,130,Raleigh,1391801,$92458,27.54%,34,N/A,N/A,N/A,49,40.07%,N/A,19.53%,N/A,N/A,0.47%,0.0%,47.93%,Franklin County,42.40%,53.90%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,90,54,36,68,30,53%,56%,47,66,98,59%,61%,55%,50.0,15.09,10.2,33.45%,34.29%,35.67%,4.5,2,6.5,42.5,70,303,4.6,1.63,NC-11560,36.1865332,-78.1113104
Clayton,North Carolina,25486,1672,Raleigh,1391801,$63166,29.46%,34,$330000,1765,$187,16,70.8%,$1211,48.98%,167,2084,7.82%,2.44%,70.54%,Johnston County,33.00%,63.30%,1.0%,22.86%,59.31%,13.18%,9.13%,Eastern Standard Time,89,52,37,69,30,53%,56%,47,66,95,59%,61%,55%,52.98,15.65,11.25,36.36%,38.9%,38.0%,4.5,2,6.5,42.5,65,273,4.6,15.24,NC-12860,35.6590646,-78.449829
Four Oaks,North Carolina,2191,917,Raleigh,1391801,$52159,21.46%,41,$318000,1860,$171,36,52.0%,$935,46.4%,314,1573,17.39%,4.11%,58.77%,Johnston County,33.00%,63.30%,3.42%,18.39%,57.64%,19.85%,14.33%,Eastern Standard Time,92,54,38,71,31,53%,56%,47,66,102,59%,61%,55%,51.59,15.17,10.92,30.47%,34.73%,31.0%,4.5,2,6.5,42.5,69,138,4.6,2.39,NC-24520,35.4454142,-78.427101
Franklinton,North Carolina,2409,1384,Raleigh,1391801,$58472,19.65%,33,$250000,1366,$183,63,68.73%,$861,54.78%,N/A,N/A,13.66%,13.18%,59.39%,Franklin County,42.40%,53.90%,0.95%,36.86%,55.33%,2.82%,1.41%,Eastern Standard Time,91,52,39,68,27,53%,56%,47,66,100,59%,61%,55%,50.0,15.09,10.2,31.64%,34.07%,32.22%,4.5,2,6.5,42.5,66,237,4.6,1.74,NC-24720,36.1011549,-78.4550615
Fuquay-Varina,North Carolina,33135,1881,Raleigh,1391801,$85047,47.08%,37,$488000,2465,$198,13,71.56%,$1391,40.32%,83,952,11.57%,3.7%,67.75%,Wake County,57.40%,37.20%,1.85%,17.79%,67.78%,8.44%,7.28%,Eastern Standard Time,90,51,39,68,28,53%,56%,47,66,98,59%,61%,55%,50.12,15.49,10.19,25.95%,28.57%,26.56%,4.5,2,6.5,42.5,62,408,4.9,17.62,NC-25300,35.5844604,-78.8062002
Garner,North Carolina,30859,1863,Raleigh,1391801,$70007,43.63%,37,$381000,1905,$200,25,65.5%,$1266,48.13%,253,3455,8.44%,6.13%,68.8%,Wake County,57.40%,37.20%,1.39%,28.12%,57.24%,10.03%,7.41%,Eastern Standard Time,88,52,36,68,28,53%,56%,47,66,93,59%,61%,55%,52.57,15.43,10.57,22.0%,24.18%,22.33%,4.5,2,6.5,42.5,60,303,4.9,16.56,NC-25480,35.6936035,-78.618136
Holly Springs,North Carolina,40198,2317,Raleigh,1391801,$120229,61.11%,36,$570000,2651,$215,14,84.1%,$1562,32.77%,64,663,4.05%,4.22%,74.28%,Wake County,57.40%,37.20%,5.57%,9.77%,75.44%,5.43%,7.94%,Eastern Standard Time,90,51,39,68,28,53%,56%,47,66,98,59%,61%,55%,51.16,15.53,10.47,22.0%,24.18%,22.33%,4.5,2,6.5,42.5,62,369,4.9,17.35,NC-32260,35.652585,-78.8400154
