City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Harrison township (Elkhart Cnty),Indiana,3549,99,Elkhart-Goshen,316347,83,31,52,39,128,174,46,N/A,N/A,N/A,11,32,28,N/A,$60354,N/A,N/A,N/A,$166500,N/A,N/A,42,78.60%,9%,32%,24%,83,19 mins,3.60%,N/A,-15.10%,Elkhart County,31.30%,63.20%,N/A,N/A,N/A,7.90%,N/A,Eastern Standard Time,700,3.7,34.60%,1,N/A,39,N/A,N/A,N/A,2,N/A
Jackson township (Elkhart Cnty),Indiana,4439,122,Elkhart-Goshen,316347,83,31,52,39,126,174,35,N/A,N/A,N/A,9,28,35,N/A,$55646,N/A,N/A,N/A,$165000,N/A,N/A,34,86.50%,9%,33%,24%,81,16 mins,3.60%,N/A,6.30%,Elkhart County,31.30%,63.20%,N/A,N/A,N/A,8.40%,N/A,Eastern Standard Time,700,3.7,29.60%,1,N/A,12,N/A,N/A,N/A,2,N/A
Jefferson township (Elkhart Cnty),Indiana,10082,287,Elkhart-Goshen,316347,83,31,52,39,128,174,35,N/A,N/A,N/A,10,33,35,N/A,$60446,N/A,N/A,N/A,$199200,N/A,N/A,24,87.20%,9%,31%,26%,81,20 mins,3.60%,N/A,9.30%,Elkhart County,31.30%,63.20%,N/A,N/A,N/A,9.60%,N/A,Eastern Standard Time,700,3.7,33.20%,6,N/A,31,N/A,N/A,N/A,2,N/A
Locke,Indiana,4013,226,Elkhart-Goshen,316347,83,32,51,40,127,174,43,N/A,N/A,N/A,13,38,27,10.17%,$55525,N/A,N/A,N/A,$134400,N/A,N/A,41,55.30%,9%,33%,26%,70,22 mins,3.60%,N/A,0.40%,Elkhart County,31.30%,63.20%,3.02%,N/A,94.95%,7.60%,N/A,Eastern Standard Time,700,3.7,44.50%,3,N/A,N/A,N/A,N/A,N/A,2,N/A
Middlebury,Indiana,3535,844,Elkhart-Goshen,316347,83,31,52,39,128,175,35,59.4,40.6,8,9,27,34,24.65%,$53350,3.4%,N/A,N/A,$212500,N/A,N/A,37,77.20%,7%,33%,28%,81,18 mins,3.60%,N/A,5.10%,Elkhart County,31.30%,63.20%,N/A,1.63%,97.78%,11.80%,3.8%,Eastern Standard Time,700,3.7,29.00%,49,N/A,82,13.2%,58.51,7,2,1
Middlebury township,Indiana,8800,248,Elkhart-Goshen,316347,83,31,52,39,128,174,35,N/A,N/A,N/A,9,28,29,N/A,$57125,N/A,N/A,N/A,$198600,N/A,N/A,37,85.20%,9%,32%,25%,81,18 mins,3.60%,N/A,5.80%,Elkhart County,31.30%,63.20%,N/A,N/A,N/A,5.00%,N/A,Eastern Standard Time,700,3.7,33.40%,0,N/A,27,N/A,0.00,7,2,1
Millersburg,Indiana,891,1379,Elkhart-Goshen,316347,83,31,52,39,119,174,32,59.4,40.6,6,16,33,28,9.88%,$43542,4.8%,N/A,N/A,$196200,N/A,N/A,57,62.10%,9%,33%,27%,83,18 mins,3.60%,N/A,-2.10%,Elkhart County,31.30%,63.20%,N/A,N/A,97.44%,2.70%,2.5%,Eastern Standard Time,700,3.7,43.00%,20,N/A,48,16.7%,18.55,7,2,1
Nappanee,Indiana,6927,1566,Elkhart-Goshen,316347,83,32,51,40,126,176,43,59.8,40.9,8,8,27,32,16.31%,$49731,2.4%,$656,702,$160100,N/A,N/A,43,57.00%,8%,27%,20%,65,21 mins,3.60%,N/A,2.70%,Elkhart County,31.30%,63.20%,2.74%,N/A,92.52%,7.30%,5.8%,Eastern Standard Time,700,3.7,40.90%,67,N/A,77,14.7%,32.26,7,2,1
New Paris,Indiana,1456,1092,Elkhart-Goshen,316347,83,31,52,39,127,175,34,59.4,40.6,8,15,30,36,7.52%,$36250,0%,N/A,N/A,$181700,N/A,N/A,49,80.40%,10%,34%,27%,81,19 mins,3.60%,N/A,11.10%,Elkhart County,31.30%,63.20%,N/A,N/A,99.27%,15.20%,3%,Eastern Standard Time,700,3.7,39.90%,17,N/A,N/A,19.3%,33.61,7,2,1
Olive township (Elkhart Cnty),Indiana,3173,176,Elkhart-Goshen,316347,83,32,51,39,134,174,53,N/A,N/A,N/A,11,33,44,N/A,$56458,N/A,N/A,N/A,$172100,N/A,N/A,61,72.80%,9%,32%,24%,83,22 mins,3.60%,N/A,3.70%,Elkhart County,31.30%,63.20%,N/A,N/A,N/A,1.70%,N/A,Eastern Standard Time,700,3.7,36.30%,0,N/A,37,N/A,N/A,N/A,2,N/A
Osolo,Indiana,28698,1148,Elkhart-Goshen,316347,83,31,52,39,137,174,56,N/A,N/A,N/A,16,49,41,20.35%,$47124,N/A,N/A,N/A,$139900,N/A,N/A,39,61.10%,9%,34%,25%,72,19 mins,3.60%,N/A,2.40%,Elkhart County,31.30%,63.20%,1.73%,5.32%,87.77%,10.20%,N/A,Eastern Standard Time,700,3.7,51.60%,20,N/A,32,N/A,N/A,N/A,2,N/A
Simonton Lake,Indiana,4615,1314,Elkhart-Goshen,316347,83,31,52,39,137,174,56,59.4,40.6,8,13,39,41,23.66%,$54764,15.8%,$902,926,$175500,N/A,N/A,38,73.10%,9%,33%,26%,74,19 mins,3.60%,N/A,-8.50%,Elkhart County,31.30%,63.20%,4.55%,7.65%,85.29%,4.20%,3.4%,Eastern Standard Time,700,3.7,48.70%,17,N/A,34,15.6%,0.00,7,2,1
Union township (Elkhart Cnty),Indiana,6275,175,Elkhart-Goshen,316347,83,32,51,40,127,174,42,N/A,N/A,N/A,11,34,37,N/A,$50143,N/A,N/A,N/A,$192200,N/A,N/A,47,71.20%,9%,33%,24%,70,18 mins,3.60%,N/A,2.10%,Elkhart County,31.30%,63.20%,N/A,N/A,N/A,1.10%,N/A,Eastern Standard Time,700,3.7,35.00%,0,N/A,47,N/A,N/A,N/A,2,N/A
Wakarusa,Indiana,1938,879,Elkhart-Goshen,316347,83,32,51,39,134,171,53,59.4,40.6,8,14,28,37,27.08%,$50685,6.2%,N/A,N/A,$175500,N/A,N/A,55,74.10%,9%,32%,26%,83,20 mins,3.60%,N/A,6.00%,Elkhart County,31.30%,63.20%,3.68%,1.28%,93.77%,2.80%,3.7%,Eastern Standard Time,700,3.7,42.20%,36,N/A,67,14.5%,27.75,7,2,1
Washington township (Elkhart Cnty),Indiana,7214,285,Elkhart-Goshen,316347,83,32,51,39,135,174,47,N/A,N/A,N/A,12,36,38,N/A,$53839,N/A,N/A,N/A,$178500,N/A,N/A,36,66.70%,9%,31%,24%,79,23 mins,3.60%,N/A,2.80%,Elkhart County,31.30%,63.20%,N/A,N/A,N/A,11.20%,N/A,Eastern Standard Time,700,3.7,46.90%,1,N/A,19,N/A,N/A,N/A,2,N/A
York township (Elkhart Cnty),Indiana,3862,153,Elkhart-Goshen,316347,83,31,52,39,130,174,38,N/A,N/A,N/A,11,34,36,N/A,$56078,N/A,N/A,N/A,$185700,N/A,N/A,25,77.20%,9%,33%,25%,81,19 mins,3.60%,N/A,4.10%,Elkhart County,31.30%,63.20%,N/A,N/A,N/A,6.00%,N/A,Eastern Standard Time,700,3.7,42.10%,0,N/A,41,N/A,N/A,N/A,2,N/A
