City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Roseland,California,5717,6056,Santa Rosa,406271,83,58,25,37,78,265,0,51.1,45.8,5,20,34,33,N/A,$53364,N/A,$1908,871,$427300,N/A,N/A,50,N/A,5%,50%,60%,54,25 mins,3.00%,1.70%,-11.40%,Sonoma County,68.80%,22.00%,N/A,N/A,N/A,54.30%,N/A,Pacific Standard Time,167,4.9,52.20%,30,30,40,N/A,0.00,0,0,35597
Salmon Creek,California,49,44,Santa Rosa,406271,71,57,14,40,78,260,0,51.1,45.8,8,21,43,27,N/A,$34783,0%,N/A,N/A,$629500,N/A,N/A,62,9.90%,5%,48%,60%,87,25 mins,3.00%,1.70%,-41.00%,Sonoma County,68.80%,22.00%,N/A,N/A,100.00%,N/A,0%,Pacific Standard Time,167,4.9,63.30%,8,N/A,N/A,N/A,0.00,0,0,678
Santa Rosa,California,174244,4099,Santa Rosa,406271,84,58,26,38,76,256,0,51.1,45.8,5,17,31,38,32.59%,$60758,7.3%,$2071,834,$699000,1692,$413,39,51.30%,4%,47%,61%,59,22 mins,3.10%,1.70%,7.10%,Sonoma County,68.80%,22.00%,5.51%,2.65%,66.79%,31.80%,20%,Pacific Standard Time,167,4.9,54.10%,44,27,51,22.1%,25.13,0,0,37945
Sea Ranch,California,1137,70,Santa Rosa,406271,83,57,26,43,76,260,0,51.1,45.8,N/A,17,35,68,67.70%,$59375,6.2%,N/A,N/A,$1200000,1574,$762,29,27.00%,5%,48%,60%,90,25 mins,3.00%,1.70%,42.00%,Sonoma County,68.80%,22.00%,N/A,N/A,92.86%,5.80%,18.7%,Pacific Standard Time,167,4.9,34.40%,0,N/A,N/A,19.2%,0.00,0,2,683
Sebastopol,California,7653,4115,Santa Rosa,406271,83,58,25,37,77,261,0,51.1,45.8,5,17,28,47,44.88%,$52326,8%,N/A,N/A,$1200000,1892,$634,43,47.80%,3%,47%,52%,65,26 mins,3.00%,1.70%,4.30%,Sonoma County,68.80%,22.00%,2.74%,1.59%,85.15%,9.60%,8.1%,Pacific Standard Time,167,4.9,56.30%,92,N/A,75,21.3%,43.18,0,0,23235
Sereno del Mar,California,63,85,Santa Rosa,406271,71,57,14,40,78,260,0,51.1,45.8,N/A,19,38,72,N/A,$123611,0%,N/A,N/A,$629500,N/A,N/A,33,17.90%,5%,48%,57%,88,25 mins,3.00%,1.70%,-48.80%,Sonoma County,68.80%,22.00%,N/A,N/A,100.00%,N/A,0%,Pacific Standard Time,167,4.9,36.50%,9,N/A,15,N/A,0.00,0,0,831
Sonoma,California,11014,4014,Santa Rosa,406271,85,57,28,31,72,262,0,51.1,45.8,5,17,27,50,42.00%,$66951,6.7%,$2362,1109,$1200000,1826,$657,38,54.10%,5%,46%,56%,71,26 mins,3.00%,1.70%,7.00%,Sonoma County,68.80%,22.00%,2.72%,N/A,90.00%,14.40%,11.3%,Pacific Standard Time,167,4.9,49.40%,93,N/A,64,22.8%,29.24,0,0,1768
Temelec,California,1641,1033,Santa Rosa,406271,85,57,28,31,72,262,0,51.1,45.8,N/A,18,35,70,48.89%,$40000,0%,$2362,1109,$543100,N/A,N/A,40,83.10%,5%,50%,59%,81,25 mins,3.00%,1.70%,12.90%,Sonoma County,68.80%,22.00%,N/A,N/A,98.70%,4.40%,8.3%,Pacific Standard Time,167,4.9,50.40%,0,N/A,N/A,22.8%,0.00,0,0,1847
Timber Cove,California,131,23,Santa Rosa,406271,78,56,22,52,71,260,0,51.1,45.8,N/A,20,40,59,N/A,$34554,0%,N/A,N/A,$539500,N/A,N/A,31,37.20%,5%,51%,59%,90,25 mins,3.00%,1.70%,-12.10%,Sonoma County,68.80%,22.00%,2.13%,N/A,88.65%,14.50%,12.8%,Pacific Standard Time,167,4.9,50.40%,7,N/A,7,30.6%,0.00,0,0,3044
Valley Ford,California,198,75,Santa Rosa,406271,79,56,23,39,76,260,0,51.1,45.8,5,31,51,40,N/A,$9312,100%,N/A,N/A,$78500,N/A,N/A,37,100.00%,5%,49%,56%,77,25 mins,3.00%,1.70%,130.20%,Sonoma County,68.80%,22.00%,N/A,N/A,100.00%,81.30%,76.4%,Pacific Standard Time,167,4.9,72.80%,26,N/A,26,N/A,147.06,0,0,841
Windsor,California,27423,3772,Santa Rosa,406271,85,57,28,41,75,256,0,51.1,45.8,5,22,22,40,30.87%,$81442,1.9%,$1495,455,$750000,1847,$406,26,73.70%,5%,50%,65%,67,24 mins,3.00%,1.70%,6.50%,Sonoma County,68.80%,22.00%,2.63%,N/A,74.29%,31.70%,16.3%,Pacific Standard Time,167,4.9,42.70%,37,N/A,48,22.5%,11.86,0,0,38186
