City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Alburgh,Vermont,1648,57,Burlington-South Burlington,221160,80,27,53,35,134,159,63,55.2,34.5,N/A,9,31,45,19.72%,$55733,10.8%,N/A,N/A,$173800,N/A,N/A,40,40.80%,2%,16%,16%,84,36 mins,2.20%,0.60%,0.00%,Grand Isle County,51.00%,36.20%,N/A,N/A,96.83%,N/A,0%,Eastern Standard Time,200,3.1,N/A,13,N/A,N/A,19.2%,N/A,N/A,0,N/A
Alburgh village,Vermont,545,854,Burlington-South Burlington,221160,80,27,53,35,134,159,63,N/A,N/A,N/A,11,36,36,N/A,$42125,N/A,N/A,N/A,$129300,N/A,N/A,39,42.90%,2%,16%,17%,84,33 mins,2.20%,0.60%,0.00%,Grand Isle County,51.00%,36.20%,N/A,N/A,N/A,2.20%,N/A,Eastern Standard Time,200,3.1,N/A,19,N/A,35,N/A,N/A,N/A,0,N/A
Bakersfield,Vermont,1230,28,Burlington-South Burlington,221160,80,27,53,44,150,159,88,N/A,N/A,6,8,26,42,19.35%,$59622,N/A,N/A,N/A,$188300,N/A,N/A,41,72.50%,3%,13%,15%,90,33 mins,2.30%,0.50%,-7.70%,Franklin County,43.70%,40.90%,N/A,N/A,88.21%,N/A,N/A,Eastern Standard Time,200,2.9,32.70%,9,N/A,N/A,N/A,0.00,8,0,1
Berkshire,Vermont,1711,41,Burlington-South Burlington,221160,80,26,54,40,152,159,83,N/A,N/A,6,10,34,34,13.89%,$54375,N/A,N/A,N/A,$166600,N/A,N/A,42,73.40%,3%,14%,15%,90,28 mins,2.30%,0.50%,13.80%,Franklin County,43.70%,40.90%,N/A,N/A,91.69%,3.20%,N/A,Eastern Standard Time,200,2.9,51.50%,2,N/A,15,N/A,0.00,6,0,4
Bolton,Vermont,1353,32,Burlington-South Burlington,221160,80,27,53,42,153,159,88,N/A,N/A,6,9,29,35,45.63%,$75568,N/A,N/A,N/A,$214500,N/A,N/A,36,71.70%,2%,18%,21%,91,29 mins,1.80%,0.60%,16.60%,Chittenden County,65.70%,22.30%,1.37%,N/A,94.27%,N/A,N/A,Eastern Standard Time,200,3,50.30%,0,N/A,1,N/A,0.00,8,0,0
Burlington,Vermont,42453,4119,Burlington-South Burlington,221160,81,28,53,36,149,157,72,55.6,35,6,15,44,26,53.26%,$42745,11.7%,N/A,N/A,$469900,1733,$271,61,34.20%,2%,19%,23%,64,18 mins,2.10%,0.60%,1.20%,Chittenden County,65.70%,22.30%,5.78%,5.70%,85.28%,2.90%,12.7%,Eastern Standard Time,200,3,72.10%,59,37,78,20.2%,18.17,9,0,16
Charlotte,Vermont,3818,93,Burlington-South Burlington,221160,81,28,53,36,155,159,79,N/A,N/A,6,7,16,48,69.85%,$111667,N/A,N/A,N/A,$522300,N/A,N/A,36,74.70%,2%,18%,21%,86,26 mins,1.80%,0.60%,2.70%,Chittenden County,65.70%,22.30%,N/A,1.23%,97.07%,N/A,N/A,Eastern Standard Time,200,3,31.00%,13,N/A,42,N/A,0.00,9,0,12
Colchester,Vermont,17309,476,Burlington-South Burlington,221160,81,27,54,37,149,159,72,N/A,N/A,6,10,25,36,43.05%,$68440,N/A,N/A,N/A,$271800,N/A,N/A,36,62.50%,2%,18%,21%,80,20 mins,1.90%,0.60%,1.40%,Chittenden County,65.70%,22.30%,1.95%,2.86%,93.11%,1.70%,N/A,Eastern Standard Time,200,3,56.70%,2,N/A,21,N/A,0.00,9,0,17
Enosburg Falls,Vermont,1306,366,Burlington-South Burlington,221160,80,26,54,40,151,157,82,55.1,34.2,6,12,40,44,15.05%,$32768,9.2%,N/A,N/A,$151200,N/A,N/A,75,45.70%,3%,14%,15%,90,26 mins,2.30%,0.50%,-13.40%,Franklin County,43.70%,40.90%,1.71%,6.13%,85.31%,N/A,1.4%,Eastern Standard Time,200,2.9,58.90%,48,N/A,N/A,22.2%,71.99,7,0,3
Enosburgh,Vermont,2758,57,Burlington-South Burlington,221160,80,26,54,40,151,159,82,N/A,N/A,N/A,11,36,43,20.35%,$52569,N/A,N/A,N/A,$164800,N/A,N/A,43,56.20%,3%,14%,15%,90,25 mins,2.30%,0.50%,0.00%,Franklin County,43.70%,40.90%,N/A,3.11%,91.58%,N/A,N/A,Eastern Standard Time,200,2.9,N/A,38,N/A,39,N/A,N/A,N/A,0,N/A
Essex,Vermont,20901,538,Burlington-South Burlington,221160,81,27,54,40,156,159,80,N/A,N/A,6,7,26,40,52.20%,$73530,N/A,N/A,N/A,$278400,N/A,N/A,36,68.70%,2%,17%,20%,82,21 mins,1.90%,0.60%,7.60%,Chittenden County,65.70%,22.30%,5.08%,2.62%,87.10%,2.10%,N/A,Eastern Standard Time,200,3,42.20%,70,N/A,54,N/A,0.00,9,0,4
Essex Junction,Vermont,10132,2219,Burlington-South Burlington,221160,81,27,54,40,156,161,80,55.4,34.8,6,12,39,38,46.14%,$53954,5.8%,N/A,N/A,$298600,N/A,N/A,37,62.90%,2%,17%,21%,77,19 mins,1.80%,0.60%,10.70%,Chittenden County,65.70%,22.30%,7.96%,2.41%,83.67%,2.00%,13.1%,Eastern Standard Time,200,3,51.20%,36,N/A,N/A,21.9%,34.42,9,0,11
Fairfax,Vermont,4574,115,Burlington-South Burlington,221160,80,26,54,39,152,159,83,N/A,N/A,6,8,21,35,36.91%,$75000,4.1%,N/A,N/A,$254100,N/A,N/A,27,76.80%,2%,14%,14%,89,30 mins,2.30%,0.50%,9.80%,Franklin County,43.70%,40.90%,N/A,N/A,99.23%,N/A,4.1%,Eastern Standard Time,200,2.9,40.30%,23,N/A,18,33.6%,0.00,8,0,2
Fairfield,Vermont,1899,28,Burlington-South Burlington,221160,80,26,54,40,149,159,87,N/A,N/A,6,8,26,42,31.98%,$68700,N/A,N/A,N/A,$220600,N/A,N/A,37,63.40%,3%,14%,16%,90,28 mins,2.30%,0.50%,-9.90%,Franklin County,43.70%,40.90%,N/A,N/A,95.32%,1.80%,N/A,Eastern Standard Time,200,2.9,38.80%,0,N/A,25,N/A,0.00,8,0,3
Fletcher,Vermont,1424,38,Burlington-South Burlington,221160,80,26,54,39,151,159,86,N/A,N/A,6,7,24,43,37.98%,$80625,N/A,N/A,N/A,$221100,N/A,N/A,31,76.20%,3%,15%,18%,89,36 mins,2.30%,0.50%,14.70%,Franklin County,43.70%,40.90%,N/A,N/A,97.86%,N/A,N/A,Eastern Standard Time,200,2.9,34.30%,0,N/A,16,N/A,0.00,8,0,1
Franklin,Vermont,1414,37,Burlington-South Burlington,221160,80,26,54,40,149,159,86,N/A,N/A,6,8,28,45,18.17%,$53333,N/A,N/A,N/A,$156600,N/A,N/A,42,50.10%,3%,13%,15%,88,29 mins,2.30%,0.50%,-0.10%,Franklin County,43.70%,40.90%,N/A,N/A,94.77%,N/A,N/A,Eastern Standard Time,200,2.9,33.20%,21,N/A,34,N/A,0.00,7,0,4
Georgia,Vermont,4691,119,Burlington-South Burlington,221160,80,27,53,38,150,159,76,N/A,N/A,6,8,20,38,31.53%,$74978,N/A,N/A,N/A,$268600,N/A,N/A,35,78.50%,3%,16%,19%,86,25 mins,2.30%,0.50%,4.10%,Franklin County,43.70%,40.90%,1.33%,N/A,91.79%,3.50%,N/A,Eastern Standard Time,200,2.9,44.00%,9,N/A,30,N/A,0.00,8,0,7
Grand Isle,Vermont,2229,136,Burlington-South Burlington,221160,80,27,53,34,133,159,62,N/A,N/A,N/A,9,30,45,44.55%,$61286,N/A,N/A,N/A,$281000,N/A,N/A,33,65.50%,2%,16%,16%,84,31 mins,2.20%,0.60%,5.80%,Grand Isle County,51.00%,36.20%,N/A,N/A,89.53%,1.80%,N/A,Eastern Standard Time,200,3.1,39.90%,36,N/A,N/A,N/A,0.00,9,0,22
Highgate,Vermont,3627,71,Burlington-South Burlington,221160,80,26,54,39,147,159,78,N/A,N/A,6,9,22,43,13.12%,$46165,N/A,N/A,N/A,$204600,N/A,N/A,44,65.10%,5%,15%,17%,88,21 mins,2.30%,0.50%,2.90%,Franklin County,43.70%,40.90%,N/A,N/A,96.17%,N/A,N/A,Eastern Standard Time,200,2.9,37.80%,0,N/A,13,N/A,0.00,7,0,7
Hinesburg,Vermont,4509,114,Burlington-South Burlington,221160,79,27,52,41,157,159,87,N/A,N/A,6,7,16,39,45.12%,$61489,0%,N/A,N/A,$333900,N/A,N/A,33,69.60%,2%,17%,21%,88,24 mins,1.80%,0.60%,3.00%,Chittenden County,65.70%,22.30%,N/A,N/A,99.25%,N/A,2.8%,Eastern Standard Time,200,3,37.70%,42,N/A,19,28.7%,0.00,9,0,1
Huntington,Vermont,1914,50,Burlington-South Burlington,221160,79,27,52,44,158,159,98,N/A,N/A,6,8,26,43,47.76%,$74118,N/A,N/A,N/A,$277600,N/A,N/A,34,85.30%,2%,18%,20%,91,29 mins,1.80%,0.60%,-4.50%,Chittenden County,65.70%,22.30%,1.32%,N/A,95.42%,N/A,N/A,Eastern Standard Time,200,3,37.90%,0,N/A,N/A,N/A,0.00,9,0,1
Isle La Motte,Vermont,494,63,Burlington-South Burlington,221160,80,27,53,34,134,159,63,N/A,N/A,7,10,33,48,34.39%,$52083,N/A,N/A,N/A,$187200,N/A,N/A,40,38.20%,2%,17%,16%,84,33 mins,2.20%,0.60%,3.10%,Grand Isle County,51.00%,36.20%,N/A,N/A,98.57%,1.00%,N/A,Eastern Standard Time,200,3.1,43.10%,0,N/A,N/A,N/A,0.00,7,0,20
Jericho,Vermont,5055,143,Burlington-South Burlington,221160,79,26,53,41,157,159,95,N/A,N/A,6,7,17,40,61.05%,$93919,0%,N/A,N/A,$351300,N/A,N/A,40,85.80%,2%,18%,21%,90,25 mins,1.80%,0.60%,0.90%,Chittenden County,65.70%,22.30%,N/A,N/A,97.34%,1.00%,2.6%,Eastern Standard Time,200,3,36.70%,32,N/A,36,17.8%,0.00,9,0,1
Milton,Vermont,10761,209,Burlington-South Burlington,221160,81,27,54,37,149,159,72,N/A,N/A,6,10,20,41,25.43%,$65857,8%,N/A,N/A,$255800,N/A,N/A,33,77.00%,2%,17%,21%,85,27 mins,1.90%,0.60%,5.60%,Chittenden County,65.70%,22.30%,N/A,1.07%,97.25%,N/A,3.4%,Eastern Standard Time,200,3,40.20%,27,N/A,27,21.6%,0.00,N/A,0,15
Montgomery,Vermont,998,18,Burlington-South Burlington,221160,78,25,53,45,158,159,92,N/A,N/A,6,8,28,44,29.42%,$48533,N/A,N/A,N/A,$155100,N/A,N/A,43,37.90%,3%,14%,16%,92,27 mins,2.30%,0.50%,5.50%,Franklin County,43.70%,40.90%,N/A,N/A,98.60%,4.90%,N/A,Eastern Standard Time,200,2.9,40.90%,25,N/A,32,N/A,0.00,N/A,0,2
