City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Armona,California,4084,1992,Hanford-Corcoran,151887,$60100,7.44%,27,$290000,1208,$240,33,60.05%,$1282,56.17%,N/A,N/A,11.7%,16.29%,64.58%,Kings County,39.70%,52.70%,10.75%,1.1%,9.89%,74.05%,34.26%,Pacific Standard Time,98,57,41,67,37,40%,22%,46,52,95,76%,95%,49%,8.16,0.13,4.38,11.4%,0.99%,23.56%,0.0,0,6.0,5.8,64,225,5.5,2.05,CA-02700,36.3166073,-119.7053799
Avenal,California,13441,690,Hanford-Corcoran,151887,$52986,4.41%,32,$287000,1603,$179,36,48.23%,$1060,52.41%,531,446,22.06%,8.85%,43.44%,Kings County,39.70%,52.70%,1.11%,3.3%,7.81%,86.5%,36.27%,Pacific Standard Time,99,58,41,68,36,40%,22%,46,52,97,76%,95%,49%,8.19,0.16,4.25,13.12%,0.88%,31.0%,0.0,0,6.0,5.8,79,219,5.5,19.48,CA-03302,36.0311166,-120.1161604
Corcoran,California,22626,3033,Hanford-Corcoran,151887,$55909,3.16%,35,$270000,1298,$208,38,44.11%,$1012,66.2%,552,1273,23.85%,11.44%,31.04%,Kings County,39.70%,52.70%,1.25%,9.87%,11.96%,74.48%,23.5%,Pacific Standard Time,100,57,43,65,37,40%,22%,46,52,98,76%,95%,49%,7.55,0.13,4.2,11.4%,0.99%,23.56%,0.0,0,6.0,5.8,63,183,5.5,7.46,CA-16224,36.0840629,-119.5612734
Grangeville,California,190,297,Hanford-Corcoran,151887,N/A,42.63%,62,$520000,2751,$189,27,91.05%,N/A,12.63%,N/A,N/A,0.0%,0.0%,68.95%,Kings County,39.70%,52.70%,0.0%,0.0%,83.16%,16.84%,6.32%,Pacific Standard Time,98,57,41,67,37,40%,22%,46,52,95,76%,95%,49%,8.16,0.13,4.38,11.4%,0.99%,23.56%,0.0,0,6.0,5.8,64,225,5.5,0.64,CA-30686,36.3438978,-119.707467
Hanford,California,59389,3413,Hanford-Corcoran,151887,$73544,17.76%,33,$365000,1714,$213,34,59.45%,$1196,50.34%,449,2170,14.86%,9.02%,59.86%,Kings County,39.70%,52.70%,3.55%,5.94%,35.09%,51.25%,16.25%,Pacific Standard Time,98,57,41,67,37,40%,22%,46,52,95,76%,95%,49%,8.16,0.13,4.38,11.4%,0.99%,23.56%,0.0,0,6.0,5.8,48,225,5.5,17.4,CA-31960,36.3274245,-119.6548869
Hardwick,California,167,1193,Hanford-Corcoran,151887,N/A,13.64%,22,N/A,N/A,N/A,28,29.61%,N/A,56.85%,N/A,N/A,24.55%,10.11%,63.12%,Kings County,39.70%,52.70%,0.0%,15.57%,23.95%,60.48%,68.86%,Pacific Standard Time,98,57,41,67,37,40%,22%,46,52,95,76%,95%,49%,8.74,0.14,4.71,11.4%,0.99%,23.56%,0.0,0,6.0,5.8,60,237,5.5,0.14,CA-32156,36.402596,-119.7207704
Home Garden,California,1903,4325,Hanford-Corcoran,151887,$52823,2.05%,28,$205000,719,$285,48,50.31%,$1154,58.71%,N/A,N/A,18.34%,12.29%,55.52%,Kings County,39.70%,52.70%,1.26%,9.77%,6.31%,74.93%,22.49%,Pacific Standard Time,98,57,41,67,37,40%,22%,46,52,95,76%,95%,49%,7.55,0.13,4.2,11.4%,0.99%,23.56%,0.0,0,6.0,5.8,48,216,5.5,0.44,CA-34281,36.3028319,-119.637073
Kettleman City,California,899,4281,Hanford-Corcoran,151887,$48920,0.0%,42,N/A,N/A,N/A,40,28.03%,$1010,45.48%,N/A,N/A,26.81%,5.55%,75.62%,Kings County,39.70%,52.70%,0.0%,0.0%,0.0%,100.0%,48.72%,Pacific Standard Time,99,58,41,68,36,40%,22%,46,52,97,76%,95%,49%,8.19,0.16,4.25,13.12%,0.88%,31.0%,0.0,0,6.0,5.8,73,219,5.5,0.21,CA-38394,36.0089852,-119.9628518
Lemoore,California,27023,3067,Hanford-Corcoran,151887,$82189,21.28%,32,$326000,1489,$219,29,56.26%,$1394,52.92%,471,1391,14.94%,10.65%,67.59%,Kings County,39.70%,52.70%,6.53%,7.18%,35.22%,47.04%,13.38%,Pacific Standard Time,100,58,42,63,36,40%,22%,46,52,98,76%,95%,49%,8.19,0.12,4.41,13.12%,0.88%,31.0%,0.0,0,6.0,5.8,60,204,5.5,8.81,CA-41152,36.2949228,-119.7983307
Lemoore Station,California,5847,1382,Hanford-Corcoran,151887,$65781,17.9%,24,N/A,N/A,N/A,21,0.0%,$1755,37.17%,N/A,N/A,9.79%,8.7%,80.52%,Kings County,39.70%,52.70%,8.24%,17.21%,46.26%,23.41%,7.03%,Pacific Standard Time,100,58,42,63,36,40%,22%,46,52,98,76%,95%,49%,6.05,0.05,3.31,13.12%,0.88%,31.0%,0.0,0,6.0,5.8,73,213,5.5,4.23,CA-41166,36.2632764,-119.9048364
Stratford,California,1030,1471,Hanford-Corcoran,151887,$61090,0.0%,30,N/A,N/A,N/A,46,45.91%,$978,76.29%,N/A,N/A,25.83%,2.89%,61.16%,Kings County,39.70%,52.70%,0.0%,0.0%,12.91%,85.73%,16.21%,Pacific Standard Time,100,58,42,63,36,40%,22%,46,52,98,76%,95%,49%,8.19,0.12,4.41,13.12%,0.88%,31.0%,0.0,0,6.0,5.8,73,204,5.5,0.7,CA-75252,36.1884645,-119.8222464
