City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Andover,Connecticut,3179,206,Hartford-West Hartford-East Hartford,1213324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tolland County,49.70%,44.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,36,45,64,20,53%,52%,38,59,82,58%,63%,57%,49.76,13.97,11.33,33.84%,34.4%,32.89%,47.5,17,7.8,19.9,78,609,3.6,15.43,CT-01080,41.7331195,-72.3760493
Avon,Connecticut,18381,794,Hartford-West Hartford-East Hartford,1213324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21,1140,N/A,N/A,N/A,Hartford County,59.10%,36.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,37,48,63,18,53%,52%,38,59,87,58%,63%,57%,54.35,15.59,12.84,36.0%,38.46%,35.67%,47.0,12,7.8,19.9,74,462,3.3,23.15,CT-02060,41.7906731,-72.8538402
Berlin,Connecticut,20584,782,Hartford-West Hartford-East Hartford,1213324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92,1224,N/A,N/A,N/A,Hartford County,59.10%,36.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,64,20,53%,52%,38,59,87,58%,63%,57%,52.52,14.14,12.96,33.32%,35.49%,32.22%,47.0,12,7.8,19.9,67,309,3.3,26.32,CT-04300,41.6113851,-72.7758191
Bloomfield,Connecticut,20848,799,Hartford-West Hartford-East Hartford,1213324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,126,2335,N/A,N/A,N/A,Hartford County,59.10%,36.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,37,50,65,20,53%,52%,38,59,90,58%,63%,57%,48.53,13.7,11.54,35.67%,37.47%,36.78%,47.5,17,7.8,19.9,64,174,3.3,26.09,CT-05910,41.8425788,-72.7406216
Blue Hills,Connecticut,1989,1700,Hartford-West Hartford-East Hartford,1213324,$62672,11.64%,52,$210000,1628,$129,64,76.54%,$783,59.57%,N/A,N/A,17.4%,5.03%,67.84%,Hartford County,59.10%,36.40%,0.0%,88.99%,2.92%,5.53%,32.13%,Eastern Standard Time,86,38,48,67,22,53%,52%,38,59,88,58%,63%,57%,43.88,12.36,9.77,35.62%,37.58%,34.78%,47.5,17,7.8,19.9,59,18,3.3,1.17,CT-06050,41.8133727,-72.6954422
Bolton,Connecticut,4947,343,Hartford-West Hartford-East Hartford,1213324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tolland County,49.70%,44.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,36,45,64,20,53%,52%,38,59,82,58%,63%,57%,49.22,13.58,11.6,33.84%,34.4%,32.89%,47.5,17,7.8,19.9,75,291,3.6,14.42,CT-06260,41.7664908,-72.4390096
Bristol,Connecticut,61129,2315,Hartford-West Hartford-East Hartford,1213324,$83458,30.48%,38,$250000,1543,$162,53,67.89%,$1305,54.53%,88,1370,8.41%,6.97%,70.46%,Hartford County,59.10%,36.40%,4.65%,7.26%,64.89%,18.62%,10.45%,Eastern Standard Time,85,37,48,63,18,53%,52%,38,59,87,58%,63%,57%,52.05,14.31,12.17,36.0%,38.46%,35.67%,47.0,12,7.8,19.9,69,492,3.3,26.41,CT-08420,41.681152,-72.9406964
Broad Brook,Connecticut,3550,599,Hartford-West Hartford-East Hartford,1213324,$96484,48.26%,43,$263000,1399,$188,36,71.26%,$1297,51.33%,N/A,N/A,9.78%,3.58%,65.81%,Hartford County,59.10%,36.40%,7.77%,12.39%,69.13%,7.07%,11.13%,Eastern Standard Time,87,37,50,65,20,53%,52%,38,59,90,58%,63%,57%,49.22,13.58,11.6,35.67%,37.47%,36.78%,47.5,17,7.8,19.9,68,291,3.3,5.93,CT-08770,41.9096927,-72.542592
Burlington,Connecticut,9598,323,Hartford-West Hartford-East Hartford,1213324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hartford County,59.10%,36.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,37,48,63,18,53%,52%,38,59,87,58%,63%,57%,54.35,15.59,12.84,36.0%,38.46%,35.67%,47.0,12,7.8,19.9,78,462,3.3,29.72,CT-10100,41.7597648,-72.9589634
Canton,Connecticut,10339,421,Hartford-West Hartford-East Hartford,1213324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48,545,N/A,N/A,N/A,Hartford County,59.10%,36.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,37,48,63,18,53%,52%,38,59,87,58%,63%,57%,52.58,14.11,13.11,36.0%,38.46%,35.67%,47.0,12,7.8,19.9,78,591,3.3,24.56,CT-12270,41.8600157,-72.9083026
