City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Lincoln Village,California,4931,6700,Stockton-Lodi,767967,93,55,38,17,60,266,0,52,46.2,N/A,19,32,35,33.37%,$55125,3.8%,N/A,N/A,$350000,1286,$272,60,65.90%,11%,67%,81%,42,32 mins,6.30%,2.20%,10.20%,San Joaquin County,53.40%,39.20%,4.42%,1.89%,72.07%,29.30%,11.6%,Pacific Standard Time,22,5,46.30%,80,N/A,N/A,20.3%,0.00,0,1,236
Linden,California,2102,284,Stockton-Lodi,767967,93,55,38,17,60,263,0,52,46.2,5,15,30,40,22.54%,$87585,4.6%,N/A,N/A,$585000,2127,$275,34,76.30%,9%,48%,61%,68,26 mins,6.30%,2.20%,10.60%,San Joaquin County,53.40%,39.20%,N/A,N/A,89.20%,22.40%,0.6%,Pacific Standard Time,22,5,35.20%,40,N/A,40,15.4%,60.64,0,0,23
Lockeford,California,3283,394,Stockton-Lodi,767967,93,55,38,19,61,262,0,52,46.2,5,20,33,37,18.78%,$45698,18.6%,N/A,N/A,$495000,1655,$299,35,73.30%,5%,48%,72%,61,26 mins,6.30%,2.20%,-5.90%,San Joaquin County,53.40%,39.20%,N/A,N/A,79.13%,33.00%,13%,Pacific Standard Time,22,5,46.70%,47,N/A,44,20.3%,48.47,0,0,23
Lodi,California,64403,4711,Stockton-Lodi,767967,93,55,38,19,61,261,0,52,46.2,5,25,45,34,19.25%,$48662,13.1%,$1719,881,$460000,1575,$292,43,49.80%,6%,48%,72%,34,24 mins,5.40%,2.20%,3.50%,San Joaquin County,53.40%,39.20%,9.69%,1.84%,62.06%,36.60%,18.5%,Pacific Standard Time,22,5,46.80%,55,N/A,53,20.7%,21.17,0,0,52
Manteca,California,75314,3612,Stockton-Lodi,767967,93,55,38,15,59,262,0,52,46.2,5,18,46,34,16.70%,$62032,8.3%,N/A,N/A,$539500,1853,$291,28,59.60%,6%,51%,78%,54,35 mins,5.20%,2.20%,15.90%,San Joaquin County,53.40%,39.20%,9.56%,4.81%,67.86%,40.30%,16.2%,Pacific Standard Time,22,5,46.90%,41,N/A,46,22.3%,25.19,0,0,338
Morada,California,4478,1502,Stockton-Lodi,767967,93,55,38,17,60,263,0,52,46.2,N/A,15,25,43,N/A,$61270,2%,N/A,N/A,$774000,2597,$298,52,77.50%,8%,47%,59%,56,32 mins,6.30%,2.20%,-8.20%,San Joaquin County,53.40%,39.20%,1.93%,N/A,88.91%,8.40%,25.4%,Pacific Standard Time,22,5,37.40%,15,6,28,15.2%,0.00,0,1,50
Mountain House,California,15010,4701,Stockton-Lodi,767967,92,55,37,13,57,261,0,52,46.2,5,15,28,33,47.27%,$106119,5.7%,N/A,N/A,$947000,2744,$345,11,73.90%,8%,54%,74%,71,57 mins,6.30%,2.20%,100.20%,San Joaquin County,53.40%,39.20%,42.43%,9.84%,33.80%,15.70%,34.7%,Pacific Standard Time,22,5,29.80%,1,N/A,28,23.6%,6.00,0,0,2971
Peters,California,465,184,Stockton-Lodi,767967,93,55,38,17,60,261,0,52,46.2,N/A,13,26,45,N/A,$116616,0%,N/A,N/A,$516500,N/A,N/A,36,92.00%,8%,53%,76%,68,32 mins,6.30%,2.20%,-35.80%,San Joaquin County,53.40%,39.20%,3.69%,8.67%,46.87%,48.40%,22%,Pacific Standard Time,22,5,41.30%,0,N/A,N/A,25.2%,0.00,0,0,27
Ripon,California,15173,2882,Stockton-Lodi,767967,94,55,39,13,56,256,0,52,46.2,5,12,28,38,23.81%,$75420,9.1%,N/A,N/A,$615000,2120,$290,27,67.20%,7%,46%,70%,54,27 mins,6.30%,2.20%,10.00%,San Joaquin County,53.40%,39.20%,2.62%,N/A,87.16%,26.10%,12%,Pacific Standard Time,22,5,43.00%,38,N/A,34,20.3%,14.72,0,0,166
Stockton,California,304358,4934,Stockton-Lodi,767967,93,55,38,17,60,257,0,52,46.2,5,65,59,32,18.28%,$45347,17.1%,$1456,788,$375000,1494,$251,40,45.30%,8%,63%,77%,48,29 mins,7.40%,2.20%,5.90%,San Joaquin County,53.40%,39.20%,21.54%,11.15%,44.82%,42.20%,25.9%,Pacific Standard Time,22,5,54.70%,43,28,57,21.1%,40.04,0,0,224
Taft Mosswood,California,1064,2249,Stockton-Lodi,767967,93,55,38,17,60,261,0,52,46.2,N/A,26,51,37,8.10%,$31829,11%,N/A,N/A,$213700,N/A,N/A,50,53.90%,8%,55%,73%,45,32 mins,6.30%,2.20%,-30.40%,San Joaquin County,53.40%,39.20%,10.42%,12.86%,44.75%,66.80%,49.9%,Pacific Standard Time,22,5,55.20%,32,N/A,44,20.9%,0.00,0,0,303
Terminous,California,494,506,Stockton-Lodi,767967,93,55,38,18,60,261,0,52,46.2,N/A,18,34,59,N/A,$53636,8%,N/A,N/A,$216800,N/A,N/A,33,74.60%,8%,53%,73%,56,32 mins,6.30%,2.20%,20.80%,San Joaquin County,53.40%,39.20%,3.81%,N/A,77.80%,27.30%,9.2%,Pacific Standard Time,22,5,43.20%,6,N/A,N/A,18.6%,0.00,0,0,386
Thornton,California,934,438,Stockton-Lodi,767967,93,55,38,19,61,261,0,52,46.2,5,27,53,34,2.27%,$33500,23.7%,N/A,N/A,$356800,N/A,N/A,36,30.10%,8%,56%,73%,56,32 mins,6.30%,2.20%,10.30%,San Joaquin County,53.40%,39.20%,3.19%,2.42%,59.63%,57.60%,34.5%,Pacific Standard Time,22,5,53.90%,30,N/A,42,19.4%,12.36,0,1,167
Tracy,California,87613,3957,Stockton-Lodi,767967,92,55,37,14,59,264,0,52,46.2,5,11,37,33,22.02%,$74748,6.6%,$2236,925,$650000,2076,$313,24,60.80%,7%,47%,83%,70,43 mins,4.60%,2.20%,10.30%,San Joaquin County,53.40%,39.20%,16.31%,4.53%,58.50%,39.30%,26.5%,Pacific Standard Time,22,5,45.20%,42,N/A,47,22.9%,15.00,0,0,2383
Victor,California,384,304,Stockton-Lodi,767967,93,55,38,19,61,261,0,52,46.2,5,22,44,27,N/A,$19259,0%,N/A,N/A,$364000,N/A,N/A,52,17.50%,8%,55%,72%,64,32 mins,6.30%,2.20%,40.20%,San Joaquin County,53.40%,39.20%,N/A,N/A,88.37%,85.70%,42.8%,Pacific Standard Time,22,5,32.20%,32,N/A,41,44.5%,25.32,0,0,31
Waterloo,California,750,138,Stockton-Lodi,767967,93,55,38,17,60,261,0,52,46.2,N/A,16,32,39,30.88%,$132125,7.1%,N/A,N/A,$524200,N/A,N/A,57,65.80%,8%,55%,75%,61,32 mins,6.30%,2.20%,161.30%,San Joaquin County,53.40%,39.20%,1.94%,N/A,61.79%,34.30%,22.4%,Pacific Standard Time,22,5,34.20%,92,56,N/A,13.6%,0.00,0,0,41
Woodbridge,California,3993,1325,Stockton-Lodi,767967,93,55,38,19,61,261,0,52,46.2,5,17,28,51,32.48%,$72452,3.5%,N/A,N/A,$629500,2037,$309,35,73.50%,7%,43%,65%,54,25 mins,6.30%,2.20%,-9.60%,San Joaquin County,53.40%,39.20%,4.36%,3.77%,82.69%,24.80%,12.7%,Pacific Standard Time,22,5,36.70%,41,N/A,52,15.9%,2.64,0,1,53
