City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Amsterdam,Montana,165,61,Bozeman,116725,$84167,27.43%,40,N/A,N/A,N/A,46,72.78%,N/A,31.06%,N/A,N/A,20.63%,0.0%,64.84%,Gallatin County,45.10%,44.20%,3.03%,0.0%,81.82%,3.03%,4.24%,N/A,87,31,56,50,9,46%,32%,27,42,85,57%,71%,42%,13.03,4.26,1.14,29.34%,29.45%,20.78%,46.8,26,6.9,28.0,93,4047,3.8,2.71,MT-01525,45.74627,-111.3301027
Belgrade,Montana,10555,2581,Bozeman,116725,$72921,35.19%,34,$500000,1684,$297,25,60.94%,$1139,46.2%,380,1901,11.98%,1.12%,78.86%,Gallatin County,45.10%,44.20%,0.19%,0.0%,93.27%,2.15%,1.37%,N/A,87,31,56,50,9,46%,32%,27,42,85,57%,71%,42%,13.03,4.26,1.14,29.34%,29.45%,20.78%,46.8,26,6.9,28.0,75,4047,3.8,4.09,MT-04975,45.7788651,-111.1735706
Big Sky,Montana,3141,26,Bozeman,116725,$94375,60.38%,37,$2490000,2028,$1228,24,67.59%,$1406,45.59%,N/A,N/A,8.49%,2.41%,84.1%,Gallatin County,45.10%,44.20%,0.29%,0.13%,86.82%,11.33%,7.48%,N/A,80,27,53,42,7,46%,32%,27,42,79,57%,71%,42%,25.52,6.02,5.07,42.77%,31.43%,49.33%,46.8,26,6.9,28.0,99,6027,3.8,120.01,MT-06325,45.2592298,-111.3426049
Bozeman,Montana,51574,2504,Bozeman,116725,$67354,63.79%,28,$647000,1763,$367,24,44.22%,$1229,62.82%,N/A,1692,14.85%,2.91%,71.55%,Gallatin County,45.10%,44.20%,1.91%,0.66%,88.22%,4.59%,4.04%,N/A,84,33,51,53,14,46%,32%,27,42,82,57%,71%,42%,20.66,5.41,2.86,40.3%,37.91%,39.89%,46.8,26,6.9,28.0,78,4494,3.8,20.6,MT-08950,45.6832588,-111.0557557
Churchill,Montana,1031,290,Bozeman,116725,$85200,40.03%,39,N/A,N/A,N/A,34,85.06%,$1161,30.05%,N/A,N/A,4.31%,0.2%,69.72%,Gallatin County,45.10%,44.20%,0.97%,0.0%,93.6%,5.43%,1.36%,N/A,87,31,56,50,9,46%,32%,27,42,85,57%,71%,42%,13.03,4.26,1.14,29.34%,29.45%,20.78%,46.8,26,6.9,28.0,93,4047,3.8,3.55,MT-14875,45.7499549,-111.3102527
Four Corners,Montana,5649,521,Bozeman,116725,$98460,50.26%,35,$625000,1776,$352,14,84.79%,$966,40.01%,N/A,N/A,7.44%,0.72%,75.05%,Gallatin County,45.10%,44.20%,0.0%,2.04%,89.7%,3.91%,4.05%,N/A,84,33,51,52,14,46%,32%,27,42,82,57%,71%,42%,17.47,5.3,1.78,40.3%,37.91%,39.89%,46.8,26,6.9,28.0,93,4365,3.8,10.84,MT-28862,45.6697505,-111.1784433
Gallatin Gateway,Montana,825,141,Bozeman,116725,$61094,38.97%,45,N/A,N/A,N/A,35,83.33%,$1306,41.74%,N/A,N/A,7.55%,5.48%,63.35%,Gallatin County,45.10%,44.20%,0.61%,0.0%,87.64%,5.58%,3.15%,N/A,84,33,51,52,14,46%,32%,27,42,82,57%,71%,42%,17.47,5.3,1.78,40.3%,37.91%,39.89%,46.8,26,6.9,28.0,96,4365,3.8,5.85,MT-29875,45.5898032,-111.195309
Gallatin River Ranch,Montana,174,25,Bozeman,116725,$139766,43.8%,46,$949000,3365,$282,15,100.0%,N/A,9.7%,N/A,N/A,0.0%,0.0%,67.46%,Gallatin County,45.10%,44.20%,0.0%,0.0%,96.55%,0.0%,0.0%,N/A,86,32,54,50,10,46%,32%,27,42,84,57%,71%,42%,16.27,4.9,1.58,29.34%,29.45%,20.78%,46.8,26,6.9,28.0,94,3879,3.8,7.08,MT-29885,45.9072184,-111.3312514
Hebgen Lake Estates,Montana,66,367,Bozeman,116725,N/A,15.15%,72,N/A,N/A,N/A,21,100.0%,N/A,51.52%,N/A,N/A,0.0%,0.0%,45.45%,Gallatin County,45.10%,44.20%,0.0%,0.0%,83.33%,0.0%,22.73%,N/A,80,25,55,39,1,46%,32%,27,42,79,57%,71%,42%,25.08,4.16,7.54,30.14%,19.45%,41.44%,92.4,66,6.9,28.0,96,6126,3.8,0.18,MT-35435,44.7692403,-111.1904533
King Arthur Park,Montana,1951,4241,Bozeman,116725,$99647,43.28%,34,$643000,1919,$335,16,85.83%,$1826,61.9%,N/A,N/A,4.85%,0.0%,86.88%,Gallatin County,45.10%,44.20%,0.0%,0.0%,97.74%,0.0%,0.0%,N/A,84,33,51,52,14,46%,32%,27,42,82,57%,71%,42%,17.47,5.3,1.78,40.3%,37.91%,39.89%,46.8,26,6.9,28.0,87,4365,3.8,0.46,MT-40685,45.6663982,-111.1268847
