City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Aurora,Texas,1539,413,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,75,236,1,64.2,50.4,9,14,26,33,20.11%,$50063,9.8%,N/A,N/A,$316400,N/A,N/A,22,79.20%,11%,39%,40%,40,35 mins,3.70%,2.60%,11.00%,Wise County,13.80%,83.40%,1.52%,N/A,92.77%,19.60%,8.7%,Central Standard Time,596,5.6,42.20%,2,N/A,21,17.9%,0.00,17,3,34
Azle,Texas,11607,1320,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,79,230,2,65.4,51.7,N/A,18,46,42,22.43%,$54171,5.9%,$1107,856,$275000,1774,$155,35,67.10%,8%,44%,43%,33,32 mins,3.50%,2.70%,7.80%,Tarrant County,43.10%,51.70%,N/A,N/A,96.93%,8.10%,3.2%,Central Standard Time,596,5.7,47.60%,53,N/A,35,17.2%,96.40,17,4,43
Balch Springs,Texas,25236,2798,Dallas-Fort Worth-Arlington,6465797,96,57,39,41,68,229,1,66.3,52.7,8,41,59,26,7.21%,$39874,16.3%,$950,871,$158600,N/A,N/A,36,54.50%,12%,73%,57%,49,32 mins,4.00%,3.30%,10.80%,Dallas County,60.20%,34.30%,1.05%,23.22%,71.02%,58.80%,27.3%,Central Standard Time,596,5.7,52.50%,32,N/A,40,19.8%,9.84,23,3,86
Bardwell,Texas,727,2384,Dallas-Fort Worth-Arlington,6465797,95,57,38,40,79,231,1,66.5,52.8,8,17,31,32,4.25%,$32778,10.5%,N/A,N/A,$99000,N/A,N/A,30,60.20%,7%,43%,45%,64,29 mins,3.30%,3.30%,11.00%,Ellis County,25.40%,70.10%,N/A,11.93%,71.59%,51.60%,20.5%,Central Standard Time,596,5.5,44.60%,7,N/A,29,13.0%,50.93,N/A,3,15
Bartonville,Texas,2038,315,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,76,229,0,65.8,51.7,8,7,15,39,55.20%,$113173,2.4%,N/A,N/A,$489100,N/A,N/A,24,89.70%,6%,38%,38%,53,30 mins,3.10%,3.30%,37.60%,Denton County,37.10%,57.10%,1.03%,N/A,94.09%,16.10%,8.5%,Central Standard Time,596,5.6,32.40%,38,N/A,29,17.4%,0.00,N/A,3,108
Bedford,Texas,49082,4900,Dallas-Fort Worth-Arlington,6465797,95,55,40,38,79,235,1,66.2,52.4,8,23,36,40,37.10%,$60373,3.6%,$1157,823,$299000,1880,$159,34,52.00%,6%,43%,51%,44,25 mins,3.20%,2.70%,4.50%,Tarrant County,43.10%,51.70%,5.37%,12.12%,74.50%,12.90%,10.4%,Central Standard Time,596,5.7,48.60%,43,N/A,43,17.6%,9.45,N/A,4,135
Benbrook,Texas,22782,2117,Dallas-Fort Worth-Arlington,6465797,96,57,39,35,77,228,1,65.7,52,8,9,30,40,38.12%,$64553,2.4%,N/A,N/A,$203100,N/A,N/A,35,62.20%,7%,42%,48%,40,24 mins,3.50%,2.70%,8.20%,Tarrant County,43.10%,51.70%,N/A,5.89%,87.25%,11.70%,4.6%,Central Standard Time,596,5.7,42.30%,23,N/A,41,16.4%,0.00,18,4,88
Blue Mound,Texas,3425,6782,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,79,233,2,66,52.3,8,8,19,32,8.80%,$51208,9.1%,$1487,985,$128100,N/A,N/A,48,76.50%,7%,43%,48%,37,23 mins,3.50%,2.70%,56.30%,Tarrant County,43.10%,51.70%,2.95%,1.17%,79.07%,65.10%,21.9%,Central Standard Time,596,5.7,53.90%,39,N/A,39,20.8%,0.00,18,4,130
Blue Ridge,Texas,1026,920,Dallas-Fort Worth-Arlington,6465797,95,55,40,42,74,230,1,66.4,52.1,8,17,32,30,11.56%,$44760,19.7%,N/A,N/A,$188600,N/A,N/A,28,54.00%,5%,36%,44%,65,28 mins,3.20%,3.30%,28.10%,Collin County,38.60%,55.20%,N/A,N/A,88.73%,17.70%,10%,Central Standard Time,596,5.6,39.10%,42,N/A,36,22.8%,97.47,19,3,1
Boyd,Texas,1299,317,Dallas-Fort Worth-Arlington,6465797,96,56,40,37,73,229,2,64.2,50.4,9,18,28,39,21.26%,$48455,6.8%,N/A,N/A,$207000,N/A,N/A,32,65.20%,9%,37%,39%,49,34 mins,3.70%,2.60%,-13.80%,Wise County,13.80%,83.40%,N/A,N/A,92.77%,8.80%,6.8%,Central Standard Time,596,5.6,40.50%,40,N/A,39,20.4%,287.22,17,3,32
Brazos Bend,Texas,327,520,Dallas-Fort Worth-Arlington,6465797,97,58,39,35,72,231,0,64.6,51.2,N/A,9,16,62,N/A,$118750,0.7%,$1228,876,$720800,N/A,N/A,12,92.50%,8%,28%,33%,57,32 mins,3.70%,2.70%,54.30%,Hood County,15.30%,81.40%,1.37%,N/A,97.54%,3.40%,4.5%,Central Standard Time,596,5.7,13.80%,0,N/A,25,17.2%,0.00,17,3,26
Briar,Texas,4623,226,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,77,228,2,64.5,50.7,N/A,16,33,47,14.93%,$44583,0.9%,$1107,856,$189400,N/A,N/A,31,68.30%,7%,44%,47%,39,27 mins,3.50%,2.70%,-23.70%,Tarrant County,43.10%,51.70%,N/A,N/A,96.09%,6.70%,2.9%,Central Standard Time,596,5.7,49.70%,6,N/A,29,16.3%,0.00,17,3,37
Briaroaks,Texas,477,447,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,75,227,1,65.9,52.5,N/A,11,21,51,N/A,$90170,11.5%,$1347,949,$286400,N/A,N/A,41,88.10%,11%,46%,47%,30,28 mins,3.40%,2.60%,-19.20%,Johnson County,19.10%,77.00%,N/A,1.17%,95.53%,8.40%,18.8%,Central Standard Time,596,5.4,40.80%,0,N/A,25,14.8%,0.00,19,4,67
Bridgeport,Texas,6357,811,Dallas-Fort Worth-Arlington,6465797,94,55,39,36,71,235,2,64.5,50.5,9,19,19,35,17.21%,$46671,16.2%,N/A,N/A,$130300,N/A,N/A,33,51.60%,9%,32%,35%,45,32 mins,3.70%,2.60%,7.70%,Wise County,13.80%,83.40%,N/A,4.11%,93.32%,42.80%,20.5%,Central Standard Time,596,5.6,52.50%,48,N/A,45,17.2%,48.38,17,2,33
Bristol,Texas,405,70,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,74,232,1,66.1,52.7,N/A,18,34,49,N/A,$71938,14.1%,$1052,817,$190600,N/A,N/A,25,63.50%,6%,42%,46%,63,29 mins,3.30%,3.30%,0.00%,Ellis County,25.40%,70.10%,N/A,5.77%,91.43%,N/A,0%,Central Standard Time,596,5.5,62.20%,7,N/A,25,14.5%,0.00,26,3,11
Burleson,Texas,43296,1534,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,75,229,1,65.6,52.3,8,11,32,34,26.42%,$69088,3.5%,$1347,949,$353000,2307,$153,18,67.70%,9%,43%,45%,38,30 mins,3.10%,2.60%,26.70%,Johnson County,19.10%,77.00%,1.42%,4.64%,88.89%,12.00%,2.4%,Central Standard Time,596,5.4,39.80%,27,N/A,38,17.3%,N/A,N/A,4,N/A
Caddo Mills,Texas,1548,367,Dallas-Fort Worth-Arlington,6465797,96,56,40,41,84,233,1,67,53,7,19,22,33,20.18%,$53269,7.9%,N/A,N/A,$121900,N/A,N/A,36,55.00%,18%,47%,42%,62,30 mins,3.70%,3.20%,9.10%,Hunt County,20.30%,75.80%,N/A,3.53%,84.39%,2.00%,4.9%,Central Standard Time,596,5.6,43.40%,49,N/A,38,16.4%,100.76,19,3,1
Campbell,Texas,574,431,Dallas-Fort Worth-Arlington,6465797,95,55,40,45,72,236,1,67.1,52.9,7,16,30,41,13.58%,$40357,7.7%,N/A,N/A,$131600,N/A,N/A,36,64.60%,12%,38%,32%,64,30 mins,3.70%,3.20%,-16.00%,Hunt County,20.30%,75.80%,1.92%,2.74%,88.07%,5.20%,1.8%,Central Standard Time,596,5.6,45.60%,10,N/A,33,16.7%,163.27,19,2,1
Canyon Creek,Texas,1630,693,Dallas-Fort Worth-Arlington,6465797,97,58,39,35,73,231,0,64.6,51.2,N/A,19,36,39,11.54%,$37735,13.3%,$1167,849,$230000,1393,$165,24,52.70%,8%,30%,32%,58,32 mins,3.70%,2.70%,150.00%,Hood County,15.30%,81.40%,N/A,2.03%,97.97%,5.30%,0%,Central Standard Time,596,5.7,42.70%,5,0,20,16.1%,0.00,18,3,29
Carrollton,Texas,131240,3587,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,75,230,1,66,52.4,8,10,31,36,39.19%,$69282,7.4%,$1381,903,$383500,2191,$175,31,57.00%,7%,42%,51%,51,25 mins,3.10%,3.30%,11.50%,Denton County,37.10%,57.10%,15.09%,10.10%,69.00%,33.50%,27.3%,Central Standard Time,596,5.6,45.20%,35,22,40,18.1%,N/A,N/A,3,N/A
Cedar Hill,Texas,48149,1342,Dallas-Fort Worth-Arlington,6465797,96,57,39,41,81,229,0,65.9,52.2,12,13,44,34,29.83%,$67913,8.2%,$1338,913,$323500,2344,$138,23,66.40%,8%,48%,49%,60,30 mins,4.40%,3.30%,13.40%,Dallas County,60.20%,34.30%,3.08%,53.23%,35.90%,22.00%,10.8%,Central Standard Time,596,5.7,50.30%,19,N/A,31,21.0%,11.37,22,4,120
Celeste,Texas,870,647,Dallas-Fort Worth-Arlington,6465797,96,55,41,45,76,228,1,66.8,52.6,8,18,33,32,8.87%,$38083,8.8%,N/A,N/A,$89700,N/A,N/A,42,54.50%,7%,39%,35%,66,30 mins,3.70%,3.20%,-20.40%,Hunt County,20.30%,75.80%,N/A,5.96%,87.40%,4.10%,0.5%,Central Standard Time,596,5.6,47.90%,28,N/A,37,15.5%,69.51,17,3,1
Celina,Texas,7910,283,Dallas-Fort Worth-Arlington,6465797,95,54,41,41,75,232,1,66,51.5,8,10,19,35,44.47%,$88500,3.2%,$2099,965,$499900,2746,$182,16,76.10%,5%,36%,45%,63,30 mins,3.20%,3.30%,41.20%,Collin County,38.60%,55.20%,N/A,8.95%,88.12%,21.60%,6.4%,Central Standard Time,596,5.6,32.60%,36,N/A,35,19.7%,12.98,15,3,5
Chico,Texas,1071,705,Dallas-Fort Worth-Arlington,6465797,94,55,39,36,65,232,1,63.8,49.8,9,19,35,35,4.18%,$49333,17.6%,N/A,N/A,$191800,N/A,N/A,46,52.60%,12%,41%,42%,50,32 mins,3.70%,2.60%,-6.90%,Wise County,13.80%,83.40%,N/A,N/A,96.22%,12.10%,6%,Central Standard Time,596,5.6,50.80%,31,N/A,38,13.9%,61.14,17,2,25
Cleburne,Texas,29595,847,Dallas-Fort Worth-Arlington,6465797,96,57,39,38,75,233,1,66.5,53.1,8,16,41,35,16.93%,$48260,12.1%,$1058,849,$245000,1713,$143,39,57.40%,10%,46%,45%,53,24 mins,3.60%,2.60%,2.00%,Johnson County,19.10%,77.00%,N/A,4.36%,91.42%,29.30%,6.6%,Central Standard Time,596,5.4,48.30%,26,N/A,39,16.6%,37.52,N/A,4,46
Cockrell Hill,Texas,4273,7342,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,79,231,1,66.2,52.6,8,25,37,32,8.03%,$39139,9.8%,$1110,858,$157800,N/A,N/A,67,51.50%,8%,48%,49%,52,26 mins,3.60%,3.30%,1.70%,Dallas County,60.20%,34.30%,N/A,N/A,91.93%,92.30%,31.9%,Central Standard Time,596,5.7,50.00%,67,N/A,67,14.7%,0.00,22,4,105
Colleyville,Texas,25557,1949,Dallas-Fort Worth-Arlington,6465797,95,56,39,38,79,235,1,66,52.2,8,8,13,47,65.19%,$151169,3%,N/A,N/A,$518700,N/A,N/A,25,94.20%,5%,27%,32%,46,28 mins,3.50%,2.70%,15.00%,Tarrant County,43.10%,51.70%,5.21%,1.88%,90.58%,4.40%,6.9%,Central Standard Time,596,5.7,26.80%,17,N/A,34,17.3%,4.28,20,4,124
Combine,Texas,2024,303,Dallas-Fort Worth-Arlington,6465797,96,57,39,41,70,229,1,67.1,53.3,8,14,25,40,15.84%,$67574,8.9%,N/A,N/A,$264800,N/A,N/A,29,85.80%,7%,48%,44%,63,39 mins,3.50%,3.20%,20.40%,Kaufman County,24.90%,71.70%,1.22%,N/A,93.16%,27.50%,14.2%,Central Standard Time,596,5.5,36.10%,8,N/A,28,14.7%,N/A,N/A,2,N/A
Commerce,Texas,8847,1062,Dallas-Fort Worth-Arlington,6465797,95,55,40,45,72,228,1,67,52.7,7,18,34,24,28.73%,$19301,30.4%,$929,802,$85800,N/A,N/A,43,30.80%,7%,31%,25%,56,19 mins,3.70%,3.20%,9.30%,Hunt County,20.30%,75.80%,6.08%,23.43%,58.95%,10.40%,10.6%,Central Standard Time,596,5.6,70.10%,54,N/A,59,15.9%,22.17,20,2,1
Cool,Texas,243,147,Dallas-Fort Worth-Arlington,6465797,95,57,38,35,75,229,0,64,50.2,N/A,15,28,49,16.43%,$55313,14.6%,N/A,N/A,$147600,N/A,N/A,33,73.90%,8%,42%,46%,62,31 mins,3.10%,2.60%,68.80%,Parker County,14.70%,81.80%,N/A,N/A,100.00%,13.20%,5.6%,Central Standard Time,596,5.5,47.40%,8,N/A,26,14.9%,0.00,17,2,29
Coppell,Texas,41138,2837,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,77,229,1,66.2,52.6,8,7,21,40,69.06%,$111325,2.3%,N/A,N/A,$537500,2969,$181,25,69.80%,2%,34%,43%,49,25 mins,3.10%,3.30%,7.30%,Dallas County,60.20%,34.30%,24.43%,4.24%,67.11%,12.30%,25.3%,Central Standard Time,596,5.7,33.30%,28,N/A,37,17.9%,1.27,N/A,4,90
Copper Canyon,Texas,2277,505,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,79,230,0,65.8,51.7,N/A,10,18,44,61.12%,$117273,0.8%,$1358,852,$485000,N/A,N/A,14,88.10%,6%,39%,43%,52,33 mins,3.10%,3.30%,77.80%,Denton County,37.10%,57.10%,4.46%,1.69%,91.26%,5.30%,4.5%,Central Standard Time,596,5.6,27.10%,0,N/A,21,17.9%,0.00,18,3,97
Corinth,Texas,20908,2683,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,76,233,0,65.8,51.7,8,9,21,38,42.08%,$85170,5.5%,N/A,N/A,$123500,888,$139,19,79.00%,6%,36%,43%,52,31 mins,3.10%,3.30%,12.50%,Denton County,37.10%,57.10%,1.25%,7.40%,86.55%,15.90%,6.5%,Central Standard Time,596,5.6,36.00%,12,N/A,32,19.0%,0.00,N/A,3,85
Corral City,Texas,7,46,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,75,230,0,65.8,51.7,N/A,14,26,32,N/A,$31250,0%,N/A,N/A,$293500,N/A,N/A,21,0.00%,6%,41%,45%,43,28 mins,3.10%,3.30%,-92.00%,Denton County,37.10%,57.10%,N/A,N/A,25.00%,71.40%,0%,Central Standard Time,596,5.6,0.00%,8,N/A,24,N/A,0.00,20,3,109
Cottonwood,Texas,252,163,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,69,231,1,67.1,53.3,7,11,21,40,N/A,$68125,3%,N/A,N/A,$202100,N/A,N/A,37,70.40%,7%,49%,44%,65,34 mins,3.50%,3.20%,-23.40%,Kaufman County,24.90%,71.70%,N/A,N/A,100.00%,N/A,0.9%,Central Standard Time,596,5.5,28.80%,0,N/A,25,14.5%,0.00,27,2,3
Coyote Flats,Texas,373,112,Dallas-Fort Worth-Arlington,6465797,96,57,39,38,75,231,1,65.9,52.5,N/A,14,27,47,18.25%,$52031,20.6%,$1174,955,$211500,N/A,N/A,33,73.40%,11%,49%,45%,58,30 mins,3.40%,2.60%,90.30%,Johnson County,19.10%,77.00%,N/A,N/A,93.35%,10.50%,2.6%,Central Standard Time,596,5.4,31.10%,0,N/A,22,17.8%,0.00,19,4,51
Crandall,Texas,3372,1074,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,69,233,1,66.8,53,8,12,26,36,23.44%,$65217,2.8%,N/A,N/A,$198500,N/A,N/A,24,73.40%,7%,47%,43%,64,34 mins,3.50%,3.20%,17.90%,Kaufman County,24.90%,71.70%,N/A,1.23%,96.03%,9.60%,4.7%,Central Standard Time,596,5.5,38.20%,52,N/A,39,19.3%,55.06,N/A,3,23
Cresson,Texas,764,66,Dallas-Fort Worth-Arlington,6465797,95,56,39,36,73,231,0,64.5,51,9,13,24,49,16.76%,$70060,16.3%,N/A,N/A,$282600,N/A,N/A,25,70.90%,8%,44%,45%,53,33 mins,3.10%,2.60%,35.70%,Parker County,14.70%,81.80%,N/A,2.13%,92.80%,14.70%,2.8%,Central Standard Time,596,5.7,40.00%,22,N/A,33,15.7%,N/A,N/A,3,N/A
Cross Roads,Texas,1465,217,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,75,233,1,65.8,51.7,8,10,19,39,N/A,$102500,1.8%,$1452,964,$253600,N/A,N/A,13,93.40%,5%,37%,51%,62,38 mins,3.10%,3.30%,7.40%,Denton County,37.10%,57.10%,N/A,1.90%,94.00%,14.80%,4.7%,Central Standard Time,596,5.6,36.70%,19,N/A,32,18.1%,0.00,17,3,76
Cross Timber,Texas,348,247,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,75,235,1,65.9,52.5,N/A,9,18,43,20.86%,$81667,2.9%,$1347,949,$366800,N/A,N/A,32,82.40%,11%,49%,45%,47,28 mins,3.40%,2.60%,59.60%,Johnson County,19.10%,77.00%,N/A,N/A,98.36%,13.80%,7.3%,Central Standard Time,596,5.4,18.60%,0,N/A,N/A,17.3%,0.00,19,4,65
Crowley,Texas,14866,2049,Dallas-Fort Worth-Arlington,6465797,96,57,39,36,77,233,1,65.4,51.9,8,15,34,33,21.75%,$64836,5.9%,$1228,852,$314900,2127,$148,24,68.50%,10%,40%,40%,44,32 mins,3.50%,2.70%,25.00%,Tarrant County,43.10%,51.70%,2.27%,19.99%,72.40%,18.30%,4.4%,Central Standard Time,596,5.7,45.30%,N/A,N/A,N/A,19.4%,24.85,19,4,93
Dallas,Texas,1300122,3828,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,78,234,1,66.2,52.6,8,37,50,32,33.38%,$43359,16.8%,$1383,848,$415000,1844,$225,41,36.50%,11%,61%,58%,45,26 mins,3.50%,3.30%,9.50%,Dallas County,60.20%,34.30%,3.39%,24.28%,62.66%,41.70%,24.6%,Central Standard Time,596,5.7,56.50%,46,40,51,18.5%,28.90,21,4,91
Dalworthington Gardens,Texas,2227,1259,Dallas-Fort Worth-Arlington,6465797,95,56,39,39,78,232,1,66,52.3,8,12,26,51,51.47%,$115809,3.9%,N/A,N/A,$389900,N/A,N/A,31,77.20%,3%,31%,37%,48,26 mins,3.50%,2.70%,-4.70%,Tarrant County,43.10%,51.70%,8.87%,8.59%,77.06%,7.30%,10.5%,Central Standard Time,596,5.7,33.90%,39,N/A,39,14.2%,0.00,20,4,145
Decatur,Texas,6434,759,Dallas-Fort Worth-Arlington,6465797,94,55,39,37,75,236,1,63.2,49.7,9,11,55,33,18.80%,$48831,14.9%,N/A,N/A,$496600,1955,$254,37,62.40%,10%,37%,36%,50,21 mins,3.70%,2.60%,7.30%,Wise County,13.80%,83.40%,1.26%,2.37%,90.87%,24.40%,8.4%,Central Standard Time,596,5.6,47.90%,51,N/A,39,20.0%,60.71,17,2,30
DeCordova,Texas,2805,1991,Dallas-Fort Worth-Arlington,6465797,97,58,39,34,70,231,0,64.6,51.2,N/A,10,18,59,N/A,$68171,0%,$1512,1002,$259000,N/A,N/A,33,73.00%,8%,28%,32%,52,32 mins,3.70%,2.70%,4.50%,Hood County,15.30%,81.40%,N/A,N/A,97.78%,4.20%,2.4%,Central Standard Time,596,5.7,20.80%,9,N/A,24,15.1%,0.00,N/A,3,32
Denton,Texas,131097,1364,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,75,228,0,65.7,51.5,8,13,34,29,38.88%,$48518,8.9%,$1297,858,$339900,2035,$167,26,44.40%,7%,43%,49%,45,23 mins,3.10%,3.30%,20.10%,Denton County,37.10%,57.10%,4.21%,9.58%,78.72%,24.10%,12.5%,Central Standard Time,596,5.6,60.10%,33,N/A,46,19.2%,11.72,19,3,79
