City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Abilene,Texas,124691,1169,Abilene,143029,$52518,24.85%,32,$227000,1610,$141,47,56.33%,$918,53.84%,370,2516,15.23%,3.4%,61.99%,Taylor County,22.00%,72.70%,2.37%,10.28%,57.74%,27.14%,7.12%,Central Standard Time,97,59,38,73,33,49%,47%,47,62,107,69%,77%,65%,25.34,6.84,3.47,17.73%,16.7%,14.56%,3.6,0,N/A,43.5,67,1602,5.7,106.67,TX-01000,32.4542784,-99.7383981
Anson,Texas,1884,683,Abilene,143029,$36779,12.88%,49,$200000,1563,$128,61,73.48%,$703,40.24%,N/A,N/A,11.16%,1.0%,53.16%,Jones County,15.70%,80.90%,0.0%,6.74%,61.2%,35.62%,4.03%,Central Standard Time,96,58,38,72,30,49%,47%,47,62,105,69%,77%,65%,26.06,7.29,3.43,11.26%,12.31%,8.0%,3.5,0,N/A,43.5,74,1569,5.8,2.76,TX-03372,32.754936,-99.8962414
Baird,Texas,1828,687,Abilene,143029,$55543,19.86%,46,$139000,1130,$123,65,78.35%,$605,46.88%,132,1127,8.2%,6.75%,58.32%,Callahan County,10.20%,87.20%,0.0%,0.11%,84.74%,11.43%,1.59%,Central Standard Time,96,57,39,72,31,49%,47%,47,62,105,69%,77%,65%,29.84,8.41,4.08,18.08%,19.89%,14.0%,4.4,1,N/A,43.5,74,1482,5.8,2.66,TX-05336,32.396024,-99.3962254
Buffalo Gap,Texas,609,251,Abilene,143029,$37222,15.64%,42,$284000,1711,$166,46,75.96%,$840,47.71%,N/A,N/A,16.09%,0.0%,67.01%,Taylor County,22.00%,72.70%,0.0%,6.08%,67.65%,25.78%,6.24%,Central Standard Time,97,59,38,73,33,49%,47%,47,62,107,69%,77%,65%,27.63,8.07,3.75,12.88%,13.63%,10.33%,3.6,0,N/A,43.5,75,1833,5.7,2.43,TX-11128,32.283346,-99.8342452
Clyde,Texas,3828,1167,Abilene,143029,$49761,18.44%,36,$180000,1714,$105,49,67.14%,$885,50.36%,25,1706,12.92%,4.6%,56.95%,Callahan County,10.20%,87.20%,0.65%,1.85%,82.68%,10.89%,0.65%,Central Standard Time,96,58,38,71,30,49%,47%,47,62,104,69%,77%,65%,29.29,9.2,3.87,17.64%,19.01%,14.78%,3.6,0,N/A,43.5,72,1647,5.8,3.28,TX-15676,32.4055858,-99.5039191
Cross Plains,Texas,1159,966,Abilene,143029,$38750,14.84%,35,$89000,1236,$72,51,84.73%,$450,44.61%,N/A,N/A,11.3%,1.85%,54.26%,Callahan County,10.20%,87.20%,0.0%,0.0%,95.08%,2.59%,1.73%,Central Standard Time,96,57,39,72,31,49%,47%,47,62,105,69%,77%,65%,28.72,8.12,3.9,13.75%,13.3%,11.67%,2.1,0,N/A,43.5,74,1434,5.8,1.2,TX-17816,32.1270678,-99.1657753
Hamlin,Texas,1810,342,Abilene,143029,$48500,13.65%,33,$92000,1508,$61,56,61.22%,$710,32.86%,100,454,10.3%,8.17%,61.83%,Jones County,15.70%,80.90%,0.06%,6.91%,59.01%,30.72%,0.28%,Central Standard Time,96,58,38,72,30,49%,47%,47,62,105,69%,77%,65%,24.8,7.32,3.06,16.85%,19.34%,13.67%,3.9,1,N/A,43.5,76,1584,5.8,5.29,TX-31964,32.8897776,-100.1328918
Hawley,Texas,447,153,Abilene,143029,$44712,12.91%,54,N/A,N/A,N/A,47,80.76%,$735,54.57%,N/A,N/A,12.93%,1.79%,59.43%,Jones County,15.70%,80.90%,0.0%,0.45%,85.46%,11.63%,0.0%,Central Standard Time,96,58,38,72,30,49%,47%,47,62,105,69%,77%,65%,26.06,7.29,3.43,17.73%,16.7%,14.56%,3.6,0,N/A,43.5,74,1569,5.8,2.93,TX-32840,32.6036968,-99.811142
Impact,Texas,41,456,Abilene,143029,$52750,4.55%,40,N/A,N/A,N/A,75,95.12%,N/A,30.56%,N/A,N/A,2.44%,0.0%,77.78%,Taylor County,22.00%,72.70%,0.0%,0.0%,14.63%,85.37%,9.76%,Central Standard Time,97,59,38,73,33,49%,47%,47,62,107,69%,77%,65%,25.34,6.84,3.47,17.73%,16.7%,14.56%,3.6,0,N/A,43.5,69,1602,5.7,0.09,TX-35816,32.5001768,-99.746526
Lawn,Texas,329,548,Abilene,143029,$39688,12.99%,48,N/A,N/A,N/A,65,87.54%,$650,50.52%,N/A,N/A,11.55%,5.48%,52.14%,Taylor County,22.00%,72.70%,0.0%,0.91%,79.64%,17.63%,1.22%,Central Standard Time,97,59,38,73,33,49%,47%,47,62,107,69%,77%,65%,27.63,8.07,3.75,12.88%,13.63%,10.33%,1.0,0,N/A,43.5,75,1833,5.7,0.6,TX-41872,32.1365697,-99.750099
Merkel,Texas,2618,935,Abilene,143029,$56958,11.81%,34,$240000,1920,$125,58,75.39%,$816,41.27%,648,648,18.05%,0.94%,66.42%,Taylor County,22.00%,72.70%,0.27%,1.03%,78.84%,19.1%,1.57%,Central Standard Time,94,56,38,71,30,49%,47%,47,62,100,69%,77%,65%,25.33,6.6,3.43,18.66%,18.46%,14.33%,3.6,0,N/A,43.5,74,1908,5.7,2.8,TX-47796,32.4697314,-100.0110955
Potosi,Texas,3928,214,Abilene,143029,$93710,32.24%,35,$390000,2053,$190,22,88.42%,$1255,27.08%,N/A,N/A,2.98%,5.48%,71.78%,Taylor County,22.00%,72.70%,4.96%,0.46%,71.41%,21.1%,8.99%,Central Standard Time,97,59,38,73,33,49%,47%,47,62,107,69%,77%,65%,28.18,8.05,3.81,17.64%,19.01%,14.78%,3.6,0,N/A,43.5,73,1686,5.7,18.35,TX-59108,32.3404151,-99.678942
Putnam,Texas,90,89,Abilene,143029,N/A,5.26%,52,N/A,N/A,N/A,61,100.0%,N/A,43.21%,N/A,N/A,36.67%,40.74%,33.33%,Callahan County,10.20%,87.20%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,96,57,39,72,31,49%,47%,47,62,105,69%,77%,65%,29.84,8.41,4.08,18.08%,19.89%,14.0%,4.4,1,N/A,43.5,74,1482,5.8,1.01,TX-59984,32.3702698,-99.1954953
Trent,Texas,189,473,Abilene,143029,$62143,9.15%,46,$115000,2018,$57,62,82.01%,$640,49.14%,N/A,N/A,7.41%,0.89%,65.7%,Taylor County,22.00%,72.70%,0.53%,11.64%,76.72%,10.58%,2.12%,Central Standard Time,94,56,38,71,30,49%,47%,47,62,100,69%,77%,65%,25.33,6.6,3.43,18.66%,18.46%,14.33%,3.6,0,N/A,43.5,74,1908,5.7,0.4,TX-73580,32.4884098,-100.1233364
Tuscola,Texas,704,828,Abilene,143029,$55125,21.54%,35,$290000,1518,$191,55,70.74%,$1064,41.56%,N/A,N/A,3.26%,0.0%,69.96%,Taylor County,22.00%,72.70%,0.0%,0.0%,93.61%,6.39%,0.0%,Central Standard Time,97,59,38,73,33,49%,47%,47,62,107,69%,77%,65%,27.63,8.07,3.75,12.88%,13.63%,10.33%,3.6,0,N/A,43.5,75,1833,5.7,0.85,TX-74048,32.2115253,-99.7982958
Tye,Texas,1090,227,Abilene,143029,$46991,6.06%,42,N/A,N/A,N/A,29,69.63%,$846,47.96%,455,1213,15.77%,1.65%,55.62%,Taylor County,22.00%,72.70%,0.55%,0.92%,68.9%,23.94%,1.83%,Central Standard Time,97,59,38,73,33,49%,47%,47,62,107,69%,77%,65%,25.34,6.84,3.47,17.73%,16.7%,14.56%,3.6,0,N/A,43.5,67,1602,5.7,4.8,TX-74132,32.4522189,-99.8665367
