City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bloomingdale,Tennessee,8840,895,Kingsport-Bristol-Bristol,307215,$50408,10.09%,44,$169000,1119,$151,49,77.11%,$849,58.02%,N/A,N/A,23.98%,5.36%,55.81%,Sullivan County,20.20%,75.40%,0.0%,2.44%,93.89%,1.95%,0.98%,Eastern Standard Time,87,47,40,66,28,55%,59%,45,63,93,59%,59%,57%,48.56,13.56,12.63,38.77%,40.0%,43.56%,10.8,11,6.6,40.6,60,1173,4.4,9.88,TN-06640,36.5792528,-82.509582
Blountville,Tennessee,3301,670,Kingsport-Bristol-Bristol,307215,$64509,20.22%,46,$245000,1870,$131,47,81.49%,$914,47.85%,N/A,N/A,6.13%,5.96%,45.17%,Sullivan County,20.20%,75.40%,0.58%,1.06%,96.88%,0.0%,1.33%,Eastern Standard Time,87,47,40,65,27,55%,59%,45,63,93,59%,59%,57%,44.37,12.35,11.63,38.77%,40.0%,43.56%,10.8,11,6.6,40.6,72,1371,4.4,4.93,TN-06740,36.5329938,-82.3288683
Bluff City,Tennessee,2268,1296,Kingsport-Bristol-Bristol,307215,$59783,14.77%,34,$345000,2363,$146,32,45.01%,$889,39.99%,240,1505,19.49%,4.78%,67.31%,Sullivan County,20.20%,75.40%,0.0%,0.0%,98.19%,0.31%,0.31%,Eastern Standard Time,87,47,40,65,27,55%,59%,45,63,93,59%,59%,57%,44.37,12.35,11.63,38.77%,40.0%,43.56%,10.8,11,6.6,40.6,72,1371,4.4,1.75,TN-06960,36.4588481,-82.2767161
Bristol,Tennessee,27490,842,Kingsport-Bristol-Bristol,307215,$55007,29.84%,42,$223000,1652,$135,50,68.26%,$764,50.38%,501,3022,14.07%,7.2%,59.65%,Sullivan County,20.20%,75.40%,0.36%,2.63%,89.25%,4.1%,2.16%,Eastern Standard Time,87,47,40,65,27,55%,59%,45,63,93,59%,59%,57%,44.37,12.35,11.63,38.77%,40.0%,43.56%,10.8,11,6.6,40.6,67,1371,4.4,32.66,TN-08540,36.5572476,-82.2153435
Bulls Gap,Tennessee,910,746,Kingsport-Bristol-Bristol,307215,$50066,13.12%,48,$220000,1429,$154,55,76.35%,$750,57.75%,N/A,N/A,19.12%,3.46%,39.7%,Hawkins County,16.90%,80.10%,0.0%,0.0%,91.43%,5.6%,0.44%,Eastern Standard Time,86,45,41,65,26,57%,58%,45,63,91,57%,66%,44%,46.59,12.15,13.33,34.85%,35.05%,41.44%,7.1,4,6.0,40.6,69,1110,4.8,1.22,TN-09560,36.2616367,-83.0788417
Church Hill,Tennessee,7057,748,Kingsport-Bristol-Bristol,307215,$69433,18.57%,46,$240000,1875,$128,31,82.92%,$1041,36.33%,0,149,6.79%,13.28%,57.43%,Hawkins County,16.90%,80.10%,0.13%,0.17%,96.58%,0.69%,0.13%,Eastern Standard Time,87,47,40,66,28,55%,59%,45,63,93,59%,59%,57%,49.16,13.67,12.43,38.77%,40.0%,43.56%,10.8,11,6.6,40.6,64,1326,4.8,9.44,TN-14980,36.5203914,-82.7149268
Colonial Heights,Tennessee,2783,729,Kingsport-Bristol-Bristol,307215,$76440,27.88%,52,$212000,1269,$167,48,83.07%,$1035,45.74%,N/A,N/A,3.95%,4.15%,63.52%,Sullivan County,20.20%,75.40%,1.72%,0.29%,95.33%,1.8%,3.38%,Eastern Standard Time,87,47,40,66,28,55%,59%,45,63,93,59%,59%,57%,48.56,13.56,12.63,38.77%,40.0%,43.56%,10.8,11,6.6,40.6,65,1173,4.4,3.82,TN-16500,36.4914087,-82.490706
Kingsport,Tennessee,55807,1061,Kingsport-Bristol-Bristol,307215,$50436,30.96%,43,$276000,1890,$146,46,64.2%,$843,53.03%,612,5217,20.78%,4.73%,54.5%,Sullivan County,20.20%,75.40%,1.19%,3.26%,88.87%,3.04%,2.63%,Eastern Standard Time,87,47,40,66,28,55%,59%,45,63,93,59%,59%,57%,48.56,13.56,12.63,38.77%,40.0%,43.56%,10.8,11,6.6,40.6,51,1173,4.4,52.6,TN-39560,36.522305,-82.5455033
Mooresburg,Tennessee,829,219,Kingsport-Bristol-Bristol,307215,$36875,12.24%,44,$245000,1354,$181,21,81.56%,N/A,60.81%,N/A,N/A,30.51%,4.91%,57.57%,Hawkins County,16.90%,80.10%,0.0%,0.0%,100.0%,0.0%,1.09%,Eastern Standard Time,87,46,41,67,26,57%,58%,48,66,93,57%,66%,44%,46.59,12.15,13.33,34.85%,35.05%,41.44%,9.1,7,6.0,46.1,72,1110,4.8,3.79,TN-49940,36.3530824,-83.2361814
Mount Carmel,Tennessee,5504,829,Kingsport-Bristol-Bristol,307215,$71336,14.97%,42,$260000,1884,$138,41,87.67%,$804,38.23%,37,547,5.87%,7.7%,57.14%,Hawkins County,16.90%,80.10%,0.76%,0.0%,97.26%,0.4%,0.36%,Eastern Standard Time,87,47,40,66,28,55%,59%,45,63,93,59%,59%,57%,49.16,13.67,12.43,38.77%,40.0%,43.56%,10.8,11,6.6,40.6,61,1326,4.8,6.64,TN-50580,36.5619982,-82.6618571
