City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Allin,Illinois,1054,29,Bloomington,171455,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,McLean County,44.50%,45.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,34,51,64,16,61%,58%,40,62,89,54%,65%,46%,40.88,12.41,7.13,31.26%,31.21%,28.67%,23.7,11,N/A,47.8,82,702,3.7,36.34,IL-00893,40.4426226,-89.2085688
Anchor,Illinois,241,1418,Bloomington,171455,$60781,10.45%,27,$128000,1730,$74,65,88.38%,$850,60.14%,N/A,N/A,14.15%,0.95%,73.43%,McLean County,44.50%,45.80%,0.0%,0.0%,78.84%,0.0%,0.0%,Central Standard Time,84,32,52,63,15,61%,58%,40,62,87,54%,65%,46%,40.24,12.61,6.75,32.16%,32.53%,29.44%,23.7,11,N/A,47.8,84,804,3.7,0.17,IL-01361,40.56814,-88.5384603
Anchor township,Illinois,241,1418,Bloomington,171455,$60781,10.45%,27,$128000,1730,$74,65,88.38%,$850,60.14%,N/A,N/A,14.15%,0.95%,73.43%,McLean County,44.50%,45.80%,0.0%,0.0%,78.84%,0.0%,0.0%,Central Standard Time,84,32,52,63,15,61%,58%,40,62,87,54%,65%,46%,40.24,12.61,6.75,32.16%,32.53%,29.44%,23.7,11,N/A,47.8,84,804,3.7,0.17,IL-01361,40.56814,-88.5384603
Arrowsmith,Illinois,404,2020,Bloomington,171455,$68750,17.79%,39,N/A,N/A,N/A,75,85.15%,$796,47.56%,N/A,N/A,34.58%,8.51%,46.53%,McLean County,44.50%,45.80%,0.0%,6.68%,88.12%,4.46%,0.0%,Central Standard Time,86,34,52,63,16,61%,58%,40,62,90,54%,65%,46%,40.24,12.61,6.75,31.97%,31.54%,27.89%,23.7,11,N/A,47.8,84,804,3.7,0.2,IL-02342,40.4492727,-88.6320985
Arrowsmith township,Illinois,404,2020,Bloomington,171455,$68750,17.79%,39,N/A,N/A,N/A,75,85.15%,$796,47.56%,N/A,N/A,34.58%,8.51%,46.53%,McLean County,44.50%,45.80%,0.0%,6.68%,88.12%,4.46%,0.0%,Central Standard Time,86,34,52,63,16,61%,58%,40,62,90,54%,65%,46%,40.24,12.61,6.75,31.97%,31.54%,27.89%,23.7,11,N/A,47.8,84,804,3.7,0.2,IL-02342,40.4492727,-88.6320985
Barnett,Illinois,425,11,Bloomington,171455,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,De Witt County,25.30%,67.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,35,50,64,18,61%,58%,40,62,89,54%,65%,46%,41.83,11.85,7.51,33.32%,31.65%,32.44%,23.7,11,N/A,47.8,82,675,3.9,38.64,IL-03714,40.1807841,-89.0880736
Bellflower,Illinois,430,1194,Bloomington,171455,$57083,15.14%,41,N/A,N/A,N/A,72,86.28%,$738,37.43%,N/A,N/A,11.86%,6.73%,62.84%,McLean County,44.50%,45.80%,0.0%,0.0%,99.53%,0.0%,0.47%,Central Standard Time,87,35,52,65,16,61%,58%,40,62,92,54%,65%,46%,43.93,13.5,7.91,31.97%,31.54%,27.89%,21.0,14,N/A,47.8,83,657,3.7,0.36,IL-04897,40.3403979,-88.5258959
Bellflower township,Illinois,430,1194,Bloomington,171455,$57083,15.14%,41,N/A,N/A,N/A,72,86.28%,$738,37.43%,N/A,N/A,11.86%,6.73%,62.84%,McLean County,44.50%,45.80%,0.0%,0.0%,99.53%,0.0%,0.47%,Central Standard Time,87,35,52,65,16,61%,58%,40,62,92,54%,65%,46%,43.93,13.5,7.91,31.97%,31.54%,27.89%,21.0,14,N/A,47.8,83,657,3.7,0.36,IL-04897,40.3403979,-88.5258959
Bloomington,Illinois,77725,2865,Bloomington,171455,$66861,46.48%,36,$225000,2009,$112,40,65.98%,$844,51.16%,495,1403,12.81%,3.05%,64.95%,McLean County,44.50%,45.80%,8.56%,9.7%,72.76%,6.15%,10.15%,Central Standard Time,86,34,52,63,16,61%,58%,40,62,90,54%,65%,46%,40.88,12.41,7.13,29.26%,29.23%,26.22%,23.7,11,N/A,47.8,63,702,3.7,27.13,IL-06613,40.4756814,-88.9703281
Bloomington City,Illinois,77725,2865,Bloomington,171455,$66861,46.48%,36,$225000,2009,$112,40,65.98%,$844,51.16%,495,1403,12.81%,3.05%,64.95%,McLean County,44.50%,45.80%,8.56%,9.7%,72.76%,6.15%,10.15%,Central Standard Time,86,34,52,63,16,61%,58%,40,62,90,54%,65%,46%,40.88,12.41,7.13,29.26%,29.23%,26.22%,23.7,11,N/A,47.8,63,702,3.7,27.13,IL-06613,40.4756814,-88.9703281
