City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ash township (Pennington Cnty),South Dakota,75,2,Rapid City,138268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pennington County,29.50%,62.40%,N/A,N/A,N/A,N/A,N/A,Mountain Standard Time,89,33,56,60,11,52%,44%,31,51,90,62%,70%,56%,18.72,7.03,1.48,22.71%,28.57%,17.33%,37.4,20,N/A,39.2,87,2418,4.6,37.5,SD-02520,44.2243718,-102.2024167
Ashland Heights,South Dakota,1142,391,Rapid City,138268,$61538,12.84%,55,N/A,N/A,N/A,61,100.0%,N/A,54.15%,N/A,N/A,18.13%,29.55%,54.6%,Pennington County,29.50%,62.40%,0.0%,0.0%,86.08%,0.0%,0.0%,Mountain Standard Time,86,36,50,62,15,52%,44%,31,51,86,62%,70%,56%,21.51,9.22,1.66,29.23%,37.25%,23.0%,58.2,35,N/A,39.2,77,2883,4.6,2.92,SD-02530,44.1293216,-103.1285795
Blackhawk,South Dakota,2805,592,Rapid City,138268,$69934,15.92%,44,$483000,3604,$134,35,95.34%,$1148,44.51%,N/A,N/A,3.76%,5.44%,72.07%,Meade County,19.10%,72.60%,2.21%,2.96%,76.58%,7.56%,3.74%,Mountain Standard Time,84,36,48,59,13,52%,44%,31,51,84,62%,70%,56%,18.44,7.56,1.16,19.01%,27.47%,11.89%,41.3,14,N/A,39.2,86,3180,5,4.74,SD-05780,44.1513793,-103.3340029
Blucksberg Mountain,South Dakota,683,1019,Rapid City,138268,$95658,26.77%,54,$360000,2034,$177,35,100.0%,N/A,34.25%,N/A,N/A,4.69%,0.0%,66.56%,Meade County,19.10%,72.60%,0.0%,0.0%,78.62%,0.0%,4.1%,Mountain Standard Time,87,37,50,60,14,52%,44%,31,51,87,62%,70%,56%,21.41,7.34,1.67,25.86%,31.54%,21.0%,165.7,53,N/A,39.2,86,3024,5,0.67,SD-06120,44.3593438,-103.4537877
Box Elder,South Dakota,12457,859,Rapid City,138268,$73698,29.79%,29,$339000,1766,$192,17,54.46%,$1354,43.91%,416,2143,7.41%,3.71%,79.24%,Pennington County,29.50%,62.40%,1.43%,2.34%,72.71%,9.91%,2.87%,Mountain Standard Time,87,36,51,59,12,52%,44%,31,51,87,62%,70%,56%,18.46,7.51,1.33,27.45%,33.63%,22.33%,52.2,29,N/A,39.2,85,2889,4.6,14.51,SD-06620,44.1119745,-103.0817036
Buffalo Gap,South Dakota,140,452,Rapid City,138268,$55268,20.0%,64,N/A,N/A,N/A,57,99.14%,N/A,51.67%,N/A,N/A,6.43%,2.99%,55.83%,Custer County,23.70%,69.80%,0.0%,0.0%,87.86%,0.0%,1.43%,Mountain Standard Time,89,38,51,57,13,52%,44%,31,51,90,62%,70%,56%,18.83,7.42,1.44,23.26%,30.11%,14.78%,42.6,15,N/A,39.2,87,2706,4.7,0.31,SD-08340,43.4921627,-103.3152909
Castle Butte,South Dakota,23,N/A,Rapid City,138268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pennington County,29.50%,62.40%,N/A,N/A,N/A,N/A,N/A,Mountain Standard Time,93,38,55,63,15,52%,44%,31,51,96,62%,70%,56%,19.26,6.87,1.74,20.88%,23.96%,17.33%,39.0,18,N/A,39.2,87,2232,4.6,N/A,SD-10380,43.7584864,-102.0787832
Cedar Butte,South Dakota,49,1,Rapid City,138268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pennington County,29.50%,62.40%,N/A,N/A,N/A,N/A,N/A,Mountain Standard Time,90,36,54,62,11,52%,44%,31,51,91,62%,70%,56%,16.92,6.26,1.33,17.97%,23.74%,11.56%,37.4,20,N/A,39.2,87,2130,4.6,49.0,SD-10820,44.1246533,-102.3076692
Colonial Pine Hills,South Dakota,2347,151,Rapid City,138268,$82262,28.91%,60,N/A,N/A,N/A,29,100.0%,N/A,15.61%,N/A,N/A,2.26%,8.57%,67.49%,Pennington County,29.50%,62.40%,0.64%,0.0%,92.67%,6.26%,0.64%,Mountain Standard Time,86,36,50,62,15,52%,44%,31,51,86,62%,70%,56%,22.64,9.29,1.77,34.52%,41.76%,29.78%,58.2,35,N/A,39.2,82,3558,4.6,15.58,SD-13355,44.014083,-103.3145721
Custer,South Dakota,2148,849,Rapid City,138268,$80188,30.13%,55,N/A,N/A,N/A,50,67.53%,$926,45.46%,N/A,N/A,9.78%,3.19%,52.96%,Custer County,23.70%,69.80%,1.02%,0.0%,89.01%,1.91%,2.56%,Mountain Standard Time,80,35,45,56,15,52%,44%,31,51,80,62%,70%,56%,20.86,9.2,1.52,24.93%,33.96%,17.89%,57.7,27,N/A,39.2,86,5010,4.7,2.53,SD-15140,43.7668459,-103.6006054
