City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Archdale,North Carolina,11992,1358,Greensboro-High Point,771751,$64984,22.74%,47,$234000,1453,$161,35,79.92%,$960,45.86%,N/A,N/A,6.25%,4.11%,62.92%,Randolph County,20.40%,76.50%,4.97%,8.49%,78.22%,5.9%,5.89%,Eastern Standard Time,90,52,38,69,31,52%,55%,46,65,97,64%,68%,58%,50.73,14.84,10.89,32.19%,34.4%,34.44%,7.5,2,6.4,41.5,57,822,4.5,8.83,NC-01720,35.9032141,-79.95905
Eden,North Carolina,15353,1081,Greensboro-High Point,771751,$50959,13.96%,37,$154000,1305,$118,52,55.5%,$816,54.96%,595,3472,19.82%,7.11%,59.92%,Rockingham County,33.70%,63.50%,0.27%,28.93%,59.4%,7.41%,3.07%,Eastern Standard Time,89,49,40,66,27,51%,54%,46,65,94,59%,64%,54%,49.37,13.56,10.76,34.6%,38.35%,33.11%,6.9,1,6.6,41.5,62,621,4.7,14.2,NC-20080,36.5027375,-79.7412074
Forest Oaks,North Carolina,4095,853,Greensboro-High Point,771751,$108250,46.66%,49,$1000000,5747,$174,42,92.13%,$1732,32.86%,N/A,N/A,6.25%,0.0%,57.11%,Guilford County,58.00%,38.10%,0.54%,15.51%,77.46%,0.0%,7.74%,Eastern Standard Time,89,50,39,70,30,53%,56%,46,65,95,59%,61%,55%,48.7,14.25,10.01,29.62%,31.98%,30.22%,7.5,2,6.5,41.5,63,765,4.4,4.8,NC-24198,35.9889554,-79.7079235
Franklinville,North Carolina,1129,697,Greensboro-High Point,771751,$53942,5.07%,29,$155000,651,$238,31,47.62%,$969,48.31%,N/A,N/A,18.99%,3.29%,63.75%,Randolph County,20.40%,76.50%,0.0%,8.15%,56.78%,26.13%,11.16%,Eastern Standard Time,89,49,40,68,27,53%,56%,46,65,95,59%,61%,55%,44.77,11.5,9.74,24.6%,26.37%,23.56%,7.5,2,6.5,41.5,66,741,4.5,1.62,NC-24740,35.7420718,-79.6894451
Greensboro,North Carolina,298564,2304,Greensboro-High Point,771751,$58884,39.87%,34,$255000,1574,$162,37,52.12%,$1114,61.21%,818,3688,18.41%,5.11%,65.66%,Guilford County,58.00%,38.10%,4.96%,42.17%,37.94%,10.45%,12.72%,Eastern Standard Time,89,50,39,70,30,53%,56%,46,65,95,59%,61%,55%,46.21,14.56,9.27,29.62%,31.98%,30.22%,7.5,2,6.5,41.5,55,699,4.4,129.58,NC-28000,36.0956163,-79.8270883
Jamestown,North Carolina,3685,1232,Greensboro-High Point,771751,$90542,51.82%,44,$337000,2277,$148,31,79.91%,$1260,42.32%,N/A,N/A,3.63%,0.25%,61.37%,Guilford County,58.00%,38.10%,1.36%,9.58%,80.0%,8.22%,8.74%,Eastern Standard Time,90,52,38,69,31,53%,56%,46,65,98,59%,61%,55%,50.73,14.84,10.89,32.19%,34.4%,34.44%,7.5,2,6.5,41.5,59,822,4.4,2.99,NC-34300,35.9984385,-79.9346554
Liberty,North Carolina,2678,856,Greensboro-High Point,771751,$39293,10.98%,37,$245000,1503,$163,41,46.8%,$733,58.41%,N/A,N/A,18.07%,8.9%,65.67%,Randolph County,20.40%,76.50%,0.07%,20.91%,57.77%,17.63%,14.23%,Eastern Standard Time,89,50,39,69,30,53%,56%,46,65,95,59%,61%,55%,47.31,12.57,10.66,24.6%,26.37%,23.56%,7.5,2,6.5,41.5,65,558,4.5,3.13,NC-38100,35.8555217,-79.5681938
Madison,North Carolina,2198,621,Greensboro-High Point,771751,$49964,17.47%,50,$178000,1309,$136,59,52.91%,$730,55.87%,N/A,N/A,9.37%,8.24%,57.79%,Rockingham County,33.70%,63.50%,0.0%,29.3%,64.56%,3.5%,2.32%,Eastern Standard Time,88,48,40,67,28,51%,54%,46,65,92,59%,64%,54%,48.82,11.85,11.03,36.03%,39.23%,33.56%,10.5,3,6.6,41.5,65,933,4.7,3.54,NC-40560,36.3868281,-79.974934
Mayodan,North Carolina,2446,849,Greensboro-High Point,771751,$42336,13.01%,55,$125000,2083,$60,61,59.88%,$781,58.97%,N/A,N/A,14.47%,2.48%,55.29%,Rockingham County,33.70%,63.50%,0.0%,2.9%,88.14%,3.52%,1.1%,Eastern Standard Time,88,48,40,67,28,51%,54%,46,65,92,59%,64%,54%,48.82,11.85,11.03,36.03%,39.23%,33.56%,10.5,3,6.6,41.5,66,933,4.7,2.88,NC-42060,36.4209717,-79.9674584
McLeansville,North Carolina,740,121,Greensboro-High Point,771751,N/A,23.55%,62,$278000,1397,$199,37,78.44%,N/A,33.33%,N/A,N/A,20.34%,0.0%,41.7%,Guilford County,58.00%,38.10%,0.0%,6.08%,90.14%,2.84%,2.84%,Eastern Standard Time,89,50,39,70,30,53%,56%,46,65,95,59%,61%,55%,46.21,14.56,9.27,29.62%,31.98%,30.22%,7.5,2,6.5,41.5,63,699,4.4,6.14,NC-40460,36.1045406,-79.6553943
Oak Ridge,North Carolina,7660,465,Greensboro-High Point,771751,$140583,50.64%,46,$615000,3254,$189,23,95.74%,N/A,27.35%,N/A,N/A,2.69%,3.19%,63.99%,Guilford County,58.00%,38.10%,11.45%,3.59%,77.19%,5.03%,11.72%,Eastern Standard Time,89,49,40,70,30,51%,54%,46,65,94,59%,61%,55%,45.81,13.13,9.67,32.05%,34.51%,32.11%,7.5,2,6.6,41.5,65,813,4.4,16.47,NC-48480,36.1740069,-79.9916139
Pleasant Garden,North Carolina,4989,332,Greensboro-High Point,771751,$88482,30.81%,39,$290000,1859,$156,41,90.42%,$1114,41.53%,N/A,N/A,9.47%,1.58%,67.05%,Guilford County,58.00%,38.10%,0.28%,14.05%,77.57%,2.35%,0.88%,Eastern Standard Time,89,50,39,70,30,53%,56%,46,65,95,59%,61%,55%,48.7,14.25,10.01,29.62%,31.98%,30.22%,7.5,2,6.5,41.5,63,765,4.4,15.03,NC-52760,35.9594974,-79.7599717
Ramseur,North Carolina,2061,1036,Greensboro-High Point,771751,$29508,9.89%,30,$158000,1234,$128,48,39.3%,$686,58.74%,N/A,N/A,53.25%,2.81%,58.01%,Randolph County,20.40%,76.50%,0.0%,4.37%,68.36%,24.99%,2.47%,Eastern Standard Time,89,49,40,68,27,53%,56%,46,65,95,59%,61%,55%,44.77,11.5,9.74,24.6%,26.37%,23.56%,7.5,2,6.5,41.5,65,741,4.5,1.99,NC-55040,35.737516,-79.6545274
Randleman,North Carolina,4611,1136,Greensboro-High Point,771751,$51852,12.66%,37,$231000,1359,$170,44,59.68%,$785,48.92%,N/A,N/A,33.79%,2.21%,55.85%,Randolph County,20.40%,76.50%,0.0%,4.68%,77.84%,12.67%,5.47%,Eastern Standard Time,89,49,40,68,27,53%,56%,46,65,95,59%,61%,55%,44.77,11.5,9.74,24.6%,26.37%,23.56%,7.5,2,6.5,41.5,62,741,4.5,4.06,NC-55080,35.8164525,-79.8066277
