City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Heidelberg township (Lebanon Cnty),Pennsylvania,4176,172,Lebanon,141663,84,37,47,43,117,197,25,N/A,N/A,N/A,5,15,35,N/A,$59777,N/A,N/A,N/A,$238500,N/A,N/A,55,73.40%,8%,10%,8%,68,23 mins,4.00%,-0.10%,3.50%,Lebanon County,30.30%,64.80%,N/A,N/A,N/A,N/A,N/A,Eastern Time Zone,460,3.8,32.70%,10,N/A,27,N/A,N/A,N/A,1,N/A
Jackson township (Lebanon Cnty),Pennsylvania,8637,359,Lebanon,141663,84,37,47,44,114,197,21,N/A,N/A,N/A,11,19,45,N/A,$60079,N/A,N/A,N/A,$178100,N/A,N/A,30,82.70%,5%,11%,2%,69,22 mins,4.00%,-0.10%,10.50%,Lebanon County,30.30%,64.80%,N/A,N/A,N/A,1.10%,N/A,Eastern Time Zone,460,3.8,29.40%,2,N/A,13,N/A,N/A,N/A,1,N/A
Jonestown borough,Pennsylvania,1783,2812,Lebanon,141663,84,36,48,45,119,196,25,N/A,N/A,N/A,10,18,35,N/A,$62857,N/A,N/A,N/A,$175700,N/A,N/A,31,66.40%,4%,12%,6%,71,24 mins,4.00%,-0.10%,40.10%,Lebanon County,30.30%,64.80%,N/A,N/A,N/A,6.50%,N/A,Eastern Time Zone,460,3.8,37.70%,53,N/A,38,N/A,N/A,N/A,1,N/A
Lebanon,Pennsylvania,25703,6168,Lebanon,141663,85,37,48,43,118,197,25,60.9,41.8,7,23,37,34,9.81%,$35313,23.1%,N/A,N/A,$83100,N/A,N/A,71,38.10%,8%,15%,3%,40,18 mins,5.60%,-0.10%,1.20%,Lebanon County,30.30%,64.80%,1.06%,6.07%,60.79%,41.50%,8.5%,Eastern Time Zone,460,3.8,62.50%,68,N/A,56,18.0%,1.57,17,1,31
Lebanon South,Pennsylvania,2416,3078,Lebanon,141663,85,37,48,43,115,195,25,60.9,41.9,N/A,9,17,39,30.50%,$60852,9.1%,$1160,953,$156800,N/A,N/A,58,77.10%,5%,15%,4%,61,23 mins,4.00%,-0.10%,11.90%,Lebanon County,30.30%,64.80%,4.09%,N/A,93.15%,6.40%,9.5%,Eastern Time Zone,460,3.8,43.20%,46,N/A,45,20.5%,0.00,17,1,32
Millcreek township (Lebanon Cnty),Pennsylvania,4021,197,Lebanon,141663,84,37,47,44,115,197,25,N/A,N/A,N/A,7,12,35,N/A,$61776,N/A,N/A,N/A,$177400,N/A,N/A,37,83.40%,6%,13%,4%,72,31 mins,4.00%,-0.10%,8.10%,Lebanon County,30.30%,64.80%,N/A,N/A,N/A,4.50%,N/A,Eastern Time Zone,460,3.8,45.80%,1,N/A,13,N/A,N/A,N/A,1,N/A
Mount Gretna,Pennsylvania,246,1708,Lebanon,141663,85,37,48,43,121,195,25,60.9,41.9,7,8,5,69,N/A,$96250,0%,N/A,N/A,$330800,N/A,N/A,78,54.50%,5%,13%,4%,66,23 mins,4.00%,-0.10%,61.80%,Lebanon County,30.30%,64.80%,N/A,N/A,100.00%,N/A,0%,Eastern Time Zone,460,3.8,19.70%,25,N/A,25,10.6%,0.00,18,2,42
Mount Gretna Heights,Pennsylvania,349,2837,Lebanon,141663,85,37,48,43,121,197,25,60.9,41.9,7,7,13,59,N/A,$54741,0%,$1325,1080,$268800,N/A,N/A,78,42.80%,5%,13%,5%,66,23 mins,4.00%,-0.10%,112.80%,Lebanon County,30.30%,64.80%,N/A,N/A,100.00%,14.00%,1%,Eastern Time Zone,460,3.8,31.20%,19,N/A,8,13.0%,0.00,18,2,38
Myerstown,Pennsylvania,3148,3678,Lebanon,141663,84,37,47,44,114,198,21,60.9,41.9,7,17,24,33,9.57%,$52083,12.7%,N/A,N/A,$136200,N/A,N/A,78,53.70%,5%,8%,2%,55,26 mins,4.00%,-0.10%,1.20%,Lebanon County,30.30%,64.80%,N/A,N/A,98.88%,4.80%,0.5%,Eastern Time Zone,460,3.8,53.90%,50,N/A,38,21.7%,6.47,19,1,27
Newmanstown,Pennsylvania,2693,1224,Lebanon,141663,84,37,47,44,116,194,26,60.9,41.9,7,13,23,35,21.24%,$61868,10.6%,N/A,N/A,$169400,N/A,N/A,34,79.30%,3%,13%,3%,72,23 mins,4.00%,-0.10%,10.70%,Lebanon County,30.30%,64.80%,1.63%,2.25%,96.12%,6.70%,9.7%,Eastern Time Zone,460,3.8,52.30%,43,N/A,33,19.2%,0.00,18,1,29
North Annville,Pennsylvania,2310,134,Lebanon,141663,85,37,48,43,120,197,25,N/A,N/A,N/A,5,9,46,14.44%,$63333,N/A,N/A,N/A,$188600,N/A,N/A,53,83.00%,5%,12%,4%,67,23 mins,4.00%,-0.10%,-10.30%,Lebanon County,30.30%,64.80%,N/A,N/A,98.43%,N/A,N/A,Eastern Time Zone,460,3.8,30.10%,0,N/A,14,N/A,N/A,N/A,1,N/A
North Cornwall,Pennsylvania,7770,818,Lebanon,141663,85,37,48,43,115,197,25,N/A,N/A,7,11,33,41,33.44%,$63827,N/A,N/A,N/A,$247600,N/A,N/A,42,63.50%,5%,12%,6%,61,23 mins,4.00%,-0.10%,5.80%,Lebanon County,30.30%,64.80%,3.81%,3.04%,81.04%,17.40%,N/A,Eastern Time Zone,460,3.8,46.50%,6,N/A,29,N/A,N/A,N/A,1,N/A
North Lebanon,Pennsylvania,11774,703,Lebanon,141663,85,37,48,43,119,197,25,N/A,N/A,7,12,37,46,16.82%,$60595,N/A,N/A,N/A,$179800,N/A,N/A,42,75.00%,5%,13%,4%,66,27 mins,4.00%,-0.10%,5.00%,Lebanon County,30.30%,64.80%,1.45%,N/A,88.63%,6.30%,N/A,Eastern Time Zone,460,3.8,41.90%,18,N/A,20,N/A,N/A,N/A,1,N/A
North Londonderry,Pennsylvania,8330,774,Lebanon,141663,85,37,48,43,121,197,25,N/A,N/A,7,6,26,49,38.98%,$67825,N/A,N/A,N/A,$212700,N/A,N/A,31,79.90%,7%,15%,8%,63,21 mins,4.00%,-0.10%,6.10%,Lebanon County,30.30%,64.80%,2.93%,N/A,93.92%,3.30%,N/A,Eastern Time Zone,460,3.8,34.10%,0,N/A,7,N/A,N/A,N/A,1,N/A
Palmyra borough,Pennsylvania,7488,3894,Lebanon,141663,85,37,48,43,121,197,25,N/A,N/A,N/A,19,24,38,N/A,$50640,N/A,N/A,N/A,$191600,N/A,N/A,61,44.30%,5%,12%,4%,54,22 mins,4.00%,-0.10%,2.70%,Lebanon County,30.30%,64.80%,N/A,N/A,N/A,5.20%,N/A,Eastern Time Zone,460,3.8,54.30%,68,N/A,49,N/A,N/A,N/A,1,N/A
Pleasant Hill,Pennsylvania,2730,3669,Lebanon,141663,85,37,48,43,115,199,25,60.9,41.9,7,15,27,31,24.99%,$52865,20.2%,$1160,953,$117000,N/A,N/A,39,52.60%,7%,13%,1%,54,20 mins,4.00%,-0.10%,3.40%,Lebanon County,30.30%,64.80%,2.42%,4.70%,67.11%,37.90%,7.1%,Eastern Time Zone,460,3.8,59.60%,52,N/A,49,17.7%,0.00,18,1,29
Quentin,Pennsylvania,692,1086,Lebanon,141663,85,37,48,43,116,197,25,60.8,41.7,7,11,19,35,17.21%,$60833,2.9%,$1160,953,$153700,N/A,N/A,59,73.50%,5%,13%,4%,66,23 mins,4.00%,-0.10%,43.30%,Lebanon County,30.30%,64.80%,N/A,N/A,90.82%,13.30%,6%,Eastern Time Zone,460,3.8,46.60%,18,N/A,26,17.6%,0.00,17,1,33
Richland borough,Pennsylvania,1510,1089,Lebanon,141663,85,37,48,44,110,194,21,N/A,N/A,N/A,5,6,38,N/A,$56076,N/A,N/A,N/A,$161800,N/A,N/A,65,82.00%,5%,13%,5%,72,23 mins,4.00%,-0.10%,-4.70%,Lebanon County,30.30%,64.80%,N/A,N/A,N/A,2.30%,N/A,Eastern Time Zone,460,3.8,43.00%,25,N/A,27,N/A,N/A,N/A,1,N/A
Sand Hill,Pennsylvania,2342,2326,Lebanon,141663,85,37,48,43,119,197,25,60.9,41.9,N/A,9,17,47,15.46%,$67917,12.7%,$1176,1017,$162000,N/A,N/A,41,63.80%,5%,10%,4%,66,23 mins,4.00%,-0.10%,13.00%,Lebanon County,30.30%,64.80%,N/A,1.07%,83.25%,1.60%,0%,Eastern Time Zone,460,3.8,41.70%,22,N/A,20,18.6%,0.00,17,1,26
Schaefferstown,Pennsylvania,1116,416,Lebanon,141663,85,37,48,43,122,197,26,60.9,41.9,7,9,17,28,21.18%,$51495,4.3%,N/A,N/A,$160200,N/A,N/A,61,61.00%,5%,12%,5%,68,23 mins,4.00%,-0.10%,72.50%,Lebanon County,30.30%,64.80%,N/A,N/A,100.00%,N/A,5.2%,Eastern Time Zone,460,3.8,25.50%,33,N/A,20,17.8%,0.00,18,1,33
South Annville,Pennsylvania,2935,151,Lebanon,141663,85,37,48,43,118,197,25,N/A,N/A,N/A,8,18,48,23.96%,$59583,N/A,N/A,N/A,$211600,N/A,N/A,43,80.60%,4%,14%,4%,64,21 mins,4.00%,-0.10%,2.10%,Lebanon County,30.30%,64.80%,N/A,2.24%,97.05%,2.10%,N/A,Eastern Time Zone,460,3.8,36.00%,0,N/A,24,N/A,N/A,N/A,1,N/A
South Lebanon,Pennsylvania,9738,449,Lebanon,141663,85,37,48,43,115,197,25,N/A,N/A,N/A,8,20,42,22.73%,$64130,N/A,N/A,N/A,$212100,N/A,N/A,45,74.00%,5%,13%,4%,62,23 mins,4.00%,-0.10%,5.00%,Lebanon County,30.30%,64.80%,2.04%,5.88%,88.60%,6.90%,N/A,Eastern Time Zone,460,3.8,42.40%,13,N/A,23,N/A,N/A,N/A,1,N/A
South Londonderry,Pennsylvania,7714,317,Lebanon,141663,85,37,48,43,120,197,25,N/A,N/A,7,9,14,44,32.64%,$66205,N/A,N/A,N/A,$264300,N/A,N/A,30,75.60%,7%,17%,8%,62,26 mins,4.00%,-0.10%,14.90%,Lebanon County,30.30%,64.80%,2.52%,N/A,97.48%,1.30%,N/A,Eastern Time Zone,460,3.8,32.70%,0,N/A,13,N/A,N/A,N/A,1,N/A
Swatara township (Lebanon Cnty),Pennsylvania,4672,217,Lebanon,141663,84,37,47,44,119,197,25,N/A,N/A,N/A,13,23,39,N/A,$54960,N/A,N/A,N/A,$174200,N/A,N/A,40,78.20%,5%,12%,6%,71,26 mins,4.00%,-0.10%,4.70%,Lebanon County,30.30%,64.80%,N/A,N/A,N/A,7.50%,N/A,Eastern Time Zone,460,3.8,40.00%,0,N/A,16,N/A,N/A,N/A,1,N/A
Timber Hills,Pennsylvania,551,835,Lebanon,141663,85,37,48,43,117,197,25,60.9,41.9,N/A,7,12,63,N/A,$51815,13.5%,$1160,953,$390200,N/A,N/A,40,79.40%,5%,12%,5%,62,23 mins,4.00%,-0.10%,65.50%,Lebanon County,30.30%,64.80%,N/A,N/A,100.00%,N/A,0%,Eastern Time Zone,460,3.8,17.90%,15,N/A,28,9.0%,0.00,18,1,45
Union township (Lebanon Cnty),Pennsylvania,3140,106,Lebanon,141663,84,36,48,45,119,197,25,N/A,N/A,N/A,12,21,44,N/A,$63750,N/A,N/A,N/A,$190700,N/A,N/A,41,68.30%,5%,12%,5%,72,25 mins,4.00%,-0.10%,4.00%,Lebanon County,30.30%,64.80%,N/A,N/A,N/A,3.60%,N/A,Eastern Time Zone,460,3.8,37.10%,5,N/A,15,N/A,N/A,N/A,1,N/A
West Cornwall,Pennsylvania,2060,238,Lebanon,141663,85,37,48,43,118,197,24,N/A,N/A,N/A,11,6,54,29.08%,$57452,N/A,N/A,N/A,$163500,N/A,N/A,47,72.60%,5%,13%,5%,66,19 mins,4.00%,-0.10%,8.40%,Lebanon County,30.30%,64.80%,N/A,N/A,94.70%,7.10%,N/A,Eastern Time Zone,460,3.8,37.50%,0,N/A,3,N/A,N/A,N/A,1,N/A
West Lebanon,Pennsylvania,1007,2602,Lebanon,141663,85,37,48,43,119,197,25,N/A,N/A,7,14,95,42,14.27%,$46116,N/A,N/A,N/A,$91000,N/A,N/A,72,60.00%,5%,13%,5%,54,21 mins,4.00%,-0.10%,6.20%,Lebanon County,30.30%,64.80%,3.32%,8.17%,69.39%,23.30%,N/A,Eastern Time Zone,460,3.8,52.00%,0,N/A,7,N/A,N/A,N/A,1,N/A
