City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bombay Beach,California,313,474,El Centro,180051,$25968,10.34%,54,N/A,N/A,N/A,58,86.05%,N/A,75.1%,N/A,N/A,61.34%,11.63%,37.16%,Imperial County,67.90%,26.40%,0.0%,26.52%,53.67%,0.0%,0.0%,Pacific Standard Time,103,64,39,76,40,63%,67%,41,55,152,69%,66%,74%,2.78,0.39,1.24,4.41%,3.08%,8.0%,0.0,0,6.3,7.7,76,-54,6,0.66,CA-07372,33.3556099,-115.7269016
Brawley,California,26934,3317,El Centro,180051,$60370,13.82%,31,$441000,2371,$186,38,52.03%,$954,53.94%,458,2342,20.89%,15.45%,54.39%,Imperial County,67.90%,26.40%,1.32%,1.03%,12.0%,85.0%,28.18%,Pacific Standard Time,107,69,38,78,41,63%,67%,41,55,171,69%,66%,74%,2.56,0.39,1.07,4.27%,2.64%,8.33%,0.0,0,6.3,7.7,37,-57,6,8.12,CA-08058,32.9783553,-115.5286702
Calexico,California,38476,4464,El Centro,180051,$50021,21.19%,34,$260000,959,$271,30,59.18%,$1049,53.13%,233,2216,21.03%,18.28%,54.2%,Imperial County,67.90%,26.40%,1.44%,0.15%,1.02%,97.62%,43.72%,Pacific Standard Time,107,69,38,80,43,63%,67%,41,55,171,69%,66%,74%,3.15,0.48,1.4,3.32%,1.98%,6.44%,0.0,0,6.3,7.7,34,-27,6,8.62,CA-09710,32.6849319,-115.4943561
Calipatria,California,6549,1770,El Centro,180051,$52672,3.4%,34,N/A,N/A,N/A,45,50.77%,$917,66.28%,N/A,N/A,25.17%,12.46%,24.68%,Imperial County,67.90%,26.40%,0.81%,10.43%,6.86%,81.57%,18.54%,Pacific Standard Time,107,69,38,78,41,63%,67%,41,55,171,69%,66%,74%,2.78,0.39,1.24,4.27%,2.64%,8.33%,0.0,0,6.3,7.7,53,-54,6,3.7,CA-09878,33.1692757,-115.492249
Desert Shores,California,457,653,El Centro,180051,$37083,0.52%,53,N/A,N/A,N/A,35,63.75%,N/A,41.34%,N/A,N/A,9.41%,2.14%,57.92%,Imperial County,67.90%,26.40%,0.0%,0.0%,23.19%,76.81%,39.17%,Pacific Standard Time,108,70,38,79,41,63%,67%,52,60,176,69%,66%,74%,2.44,0.23,1.19,2.49%,1.21%,5.44%,0.0,0,6.3,3.0,80,-168,6,0.7,CA-19024,33.4041114,-116.0394233
El Centro,California,44186,3732,El Centro,180051,$56093,15.79%,32,N/A,N/A,N/A,38,53.05%,$992,52.89%,322,2672,20.13%,9.91%,59.95%,Imperial County,67.90%,26.40%,1.18%,4.28%,7.56%,86.9%,29.42%,Pacific Standard Time,107,69,38,80,43,63%,67%,41,55,171,69%,66%,74%,3.15,0.48,1.4,3.32%,1.98%,6.44%,0.0,0,6.3,7.7,21,-27,6,11.84,CA-21782,32.7865093,-115.5595087
Heber,California,7308,5075,El Centro,180051,$75664,23.42%,32,N/A,N/A,N/A,24,62.44%,$1015,57.73%,N/A,N/A,18.04%,6.74%,55.26%,Imperial County,67.90%,26.40%,0.33%,1.72%,0.49%,97.89%,35.33%,Pacific Standard Time,107,69,38,80,43,63%,67%,41,55,171,69%,66%,74%,3.15,0.48,1.4,3.32%,1.98%,6.44%,0.0,0,6.3,7.7,42,-27,6,1.44,CA-33084,32.7324942,-115.5293986
Holtville,California,5606,4875,El Centro,180051,$63438,11.83%,37,N/A,N/A,N/A,43,51.88%,$797,47.96%,206,1033,14.37%,9.6%,51.39%,Imperial County,67.90%,26.40%,0.87%,1.07%,12.45%,84.18%,41.17%,Pacific Standard Time,107,69,38,80,43,63%,67%,41,55,171,69%,66%,74%,3.15,0.48,1.4,4.27%,2.64%,8.33%,0.0,0,6.3,7.7,35,-27,6,1.15,CA-34246,32.8129322,-115.3780681
Imperial,California,20943,3330,El Centro,180051,$83214,20.3%,33,$320000,1306,$245,19,72.46%,$1396,50.93%,27,309,12.45%,8.52%,56.8%,Imperial County,67.90%,26.40%,3.9%,1.03%,10.37%,84.32%,25.86%,Pacific Standard Time,108,69,39,80,42,63%,67%,41,55,176,69%,66%,74%,2.03,0.31,0.9,3.32%,1.98%,6.44%,0.0,0,6.3,7.7,46,-54,6,6.29,CA-36280,32.8390054,-115.5720264
Niland,California,1388,3470,El Centro,180051,N/A,0.0%,30,N/A,N/A,N/A,53,51.28%,$768,50.05%,N/A,N/A,20.46%,0.0%,70.52%,Imperial County,67.90%,26.40%,0.0%,12.68%,1.22%,86.1%,22.19%,Pacific Standard Time,107,69,38,78,41,63%,67%,41,55,171,69%,66%,74%,2.78,0.39,1.24,4.27%,2.64%,8.33%,0.0,0,6.3,7.7,54,-54,6,0.4,CA-51392,33.2387079,-115.5144396
