City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Beaman,Iowa,117,616,Waterloo-Cedar Falls,168595,$82083,9.68%,57,N/A,N/A,N/A,77,82.24%,$688,36.61%,N/A,N/A,0.85%,0.0%,76.36%,Grundy County,27.00%,65.90%,0.85%,0.0%,99.15%,0.0%,0.85%,Central Standard Time,84,28,56,63,11,62%,58%,37,60,87,58%,71%,49%,40.37,14.57,5.44,31.42%,34.62%,26.67%,31.9,11,8.5,41.7,87,936,3.7,0.19,IA-05140,42.2202312,-92.8221557
Cedar Falls,Iowa,40662,1400,Waterloo-Cedar Falls,168595,$74165,49.18%,30,$231000,1627,$142,45,64.9%,$1177,56.32%,N/A,N/A,15.57%,3.19%,68.06%,Black Hawk County,50.00%,42.70%,3.43%,1.61%,89.95%,2.78%,4.11%,Central Standard Time,86,28,58,64,11,62%,58%,37,60,91,58%,71%,49%,38.56,14.09,4.63,31.1%,31.54%,28.78%,41.9,22,8.5,41.7,74,795,3.6,29.04,IA-11755,42.5195456,-92.4536055
Conrad,Iowa,1170,951,Waterloo-Cedar Falls,168595,$73844,21.79%,52,$128000,1471,$87,47,69.61%,$944,36.23%,N/A,N/A,4.8%,0.77%,53.16%,Grundy County,27.00%,65.90%,0.0%,2.74%,92.91%,2.99%,2.99%,Central Standard Time,84,28,56,63,11,62%,58%,37,60,87,58%,71%,49%,40.37,14.57,5.44,31.42%,34.62%,26.67%,31.9,11,8.5,41.7,87,936,3.7,1.23,IA-15825,42.2233932,-92.8740827
Denver,Iowa,2216,1304,Waterloo-Cedar Falls,168595,$90156,43.37%,36,N/A,N/A,N/A,45,88.85%,$788,38.68%,N/A,N/A,4.86%,2.4%,73.61%,Bremer County,39.60%,53.20%,2.12%,0.0%,94.36%,0.72%,1.53%,Central Standard Time,86,28,58,64,11,62%,58%,37,60,91,58%,71%,49%,38.56,14.09,4.63,31.1%,31.54%,28.78%,41.9,22,8.5,41.7,85,795,3.7,1.7,IA-20035,42.6683565,-92.3349887
Dike,Iowa,1258,905,Waterloo-Cedar Falls,168595,$88523,41.95%,39,N/A,N/A,N/A,45,89.26%,$708,38.33%,N/A,N/A,4.13%,2.84%,65.53%,Grundy County,27.00%,65.90%,1.11%,0.0%,96.03%,0.87%,1.75%,Central Standard Time,83,27,56,63,10,62%,58%,37,60,86,58%,71%,49%,40.4,15.39,4.33,31.1%,31.54%,28.78%,41.9,22,8.5,41.7,86,900,3.7,1.39,IA-21405,42.4641206,-92.6255659
Dunkerton,Iowa,799,707,Waterloo-Cedar Falls,168595,$82969,18.57%,38,$164000,1426,$115,44,88.5%,$703,44.1%,N/A,N/A,6.03%,0.0%,68.24%,Black Hawk County,50.00%,42.70%,0.13%,0.5%,95.24%,0.88%,0.5%,Central Standard Time,86,28,58,64,11,62%,58%,37,60,91,58%,71%,49%,41.52,15.53,4.59,31.1%,31.54%,28.78%,41.9,22,8.5,41.7,86,834,3.6,1.13,IA-22845,42.5678524,-92.1608522
Elk Run Heights,Iowa,968,896,Waterloo-Cedar Falls,168595,$68828,15.64%,57,$230000,1608,$143,61,92.05%,$1250,28.7%,N/A,N/A,2.59%,0.99%,59.06%,Black Hawk County,50.00%,42.70%,0.0%,0.21%,90.29%,4.96%,0.72%,Central Standard Time,86,28,58,64,11,62%,58%,37,60,91,58%,71%,49%,41.52,15.53,4.59,31.1%,31.54%,28.78%,41.9,22,8.5,41.7,75,834,3.6,1.08,IA-24870,42.466218,-92.2501991
Evansdale,Iowa,4530,1133,Waterloo-Cedar Falls,168595,$57415,9.88%,38,$150000,993,$151,58,77.37%,$945,62.48%,378,2122,20.75%,5.7%,69.99%,Black Hawk County,50.00%,42.70%,0.0%,4.88%,88.96%,0.62%,0.0%,Central Standard Time,86,28,58,64,11,62%,58%,37,60,91,58%,71%,49%,41.52,15.53,4.59,31.1%,31.54%,28.78%,41.9,22,8.5,41.7,70,834,3.6,4.0,IA-25995,42.4634744,-92.276662
Frederika,Iowa,207,559,Waterloo-Cedar Falls,168595,$48750,10.71%,46,N/A,N/A,N/A,70,87.94%,N/A,53.11%,N/A,N/A,16.91%,7.08%,64.57%,Bremer County,39.60%,53.20%,0.0%,0.0%,95.17%,1.93%,0.0%,Central Standard Time,83,25,58,62,8,62%,58%,37,60,86,58%,71%,49%,41.32,15.03,4.52,30.49%,32.75%,25.78%,37.0,18,8.5,41.7,87,966,3.7,0.37,IA-29010,42.8837158,-92.3060636
Gilbertville,Iowa,736,2044,Waterloo-Cedar Falls,168595,$83750,26.29%,40,N/A,N/A,N/A,46,86.81%,$815,43.59%,N/A,N/A,4.21%,2.87%,70.25%,Black Hawk County,50.00%,42.70%,0.0%,0.54%,97.28%,0.82%,0.0%,Central Standard Time,86,28,58,64,11,62%,58%,37,60,91,58%,71%,49%,41.52,15.53,4.59,31.1%,31.54%,28.78%,41.9,22,8.5,41.7,82,834,3.6,0.36,IA-30675,42.4182794,-92.2141154
