City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ackworth,Iowa,92,167,Des Moines-West Des Moines,702036,$115625,24.19%,39,N/A,N/A,N/A,17,46.7%,N/A,29.17%,N/A,N/A,19.57%,0.0%,71.01%,Warren County,38.10%,54.30%,0.0%,0.0%,84.78%,0.0%,0.0%,Central Standard Time,86,32,54,64,12,60%,58%,39,61,90,58%,71%,49%,42.74,16.01,4.19,31.15%,33.63%,26.67%,38.9,25,N/A,48.6,80,864,3.9,0.55,IA-00235,41.3642276,-93.4723035
Adel,Iowa,6259,1172,Des Moines-West Des Moines,702036,$96905,43.26%,37,$353000,1705,$207,23,77.79%,$842,36.31%,214,2141,9.1%,3.39%,73.3%,Dallas County,41.00%,50.60%,0.58%,0.72%,85.99%,6.07%,3.45%,Central Standard Time,86,30,56,64,11,60%,58%,39,61,90,58%,71%,49%,39.9,14.95,4.14,31.45%,34.29%,25.11%,36.9,21,N/A,48.6,81,774,3.9,5.34,IA-00505,41.6101283,-94.0123654
Alleman,Iowa,400,163,Des Moines-West Des Moines,702036,$120833,46.18%,48,N/A,N/A,N/A,43,100.0%,N/A,26.65%,N/A,N/A,0.25%,2.09%,73.31%,Polk County,51.70%,40.40%,1.0%,1.0%,96.75%,0.5%,1.5%,Central Standard Time,86,30,56,65,12,60%,58%,39,61,90,58%,71%,49%,40.45,15.33,4.02,31.45%,34.29%,25.11%,36.9,21,N/A,48.6,82,891,4,2.46,IA-01180,41.8148995,-93.6092285
Altoona,Iowa,20592,1763,Des Moines-West Des Moines,702036,$87123,32.55%,36,$313000,1542,$203,22,69.97%,$1203,48.01%,N/A,N/A,7.19%,6.65%,72.33%,Polk County,51.70%,40.40%,1.48%,3.5%,84.45%,6.88%,5.24%,Central Standard Time,86,30,56,65,12,60%,58%,39,61,90,58%,71%,49%,40.68,15.6,4.14,31.15%,33.63%,26.67%,38.9,25,N/A,48.6,69,885,4,11.68,IA-01630,41.6483195,-93.4782982
Ankeny,Iowa,70542,2331,Des Moines-West Des Moines,702036,$106603,53.19%,33,$308000,1525,$202,15,78.2%,$1279,41.65%,N/A,N/A,4.13%,2.19%,76.42%,Polk County,51.70%,40.40%,3.11%,1.97%,87.96%,4.04%,4.99%,Central Standard Time,86,30,56,65,12,60%,58%,39,61,90,58%,71%,49%,40.45,15.33,4.02,31.45%,34.29%,25.11%,36.9,21,N/A,48.6,70,891,4,30.26,IA-02305,41.728845,-93.6030722
Bagley,Iowa,218,703,Des Moines-West Des Moines,702036,$48750,10.67%,56,$226000,1124,$201,82,77.89%,$533,39.46%,N/A,N/A,21.56%,10.11%,48.11%,Guthrie County,30.10%,63.10%,0.0%,2.29%,94.5%,0.0%,0.0%,Central Standard Time,84,28,56,63,10,60%,58%,39,61,87,58%,71%,49%,37.01,13.66,3.74,30.79%,35.16%,24.89%,32.8,21,N/A,48.6,86,963,3.7,0.31,IA-04240,41.8464373,-94.4303156
Bayard,Iowa,399,907,Des Moines-West Des Moines,702036,$43750,3.27%,39,N/A,N/A,N/A,78,84.11%,$917,48.73%,N/A,N/A,31.47%,4.08%,63.64%,Guthrie County,30.10%,63.10%,0.0%,2.51%,92.73%,2.76%,0.5%,Central Standard Time,86,30,56,63,10,60%,58%,39,61,90,58%,71%,49%,40.85,15.45,3.69,30.79%,35.16%,24.89%,32.8,21,N/A,48.6,87,975,3.7,0.44,IA-04960,41.8521384,-94.558609
Bevington,Iowa,17,38,Des Moines-West Des Moines,702036,$43750,33.33%,64,N/A,N/A,N/A,70,40.74%,N/A,53.33%,N/A,N/A,41.18%,0.0%,33.33%,Madison County,31.00%,62.10%,0.0%,0.0%,82.35%,0.0%,0.0%,Central Standard Time,86,32,54,64,12,60%,58%,39,61,90,58%,71%,49%,41.38,15.62,4.4,31.15%,33.63%,26.67%,38.9,25,N/A,48.6,82,846,3.8,0.45,IA-06490,41.3595359,-93.7901686
Bondurant,Iowa,8061,921,Des Moines-West Des Moines,702036,$128341,53.65%,33,$314000,1342,$234,11,91.69%,$1176,44.6%,N/A,N/A,6.2%,0.7%,80.81%,Polk County,51.70%,40.40%,1.04%,5.71%,88.7%,3.94%,4.47%,Central Standard Time,86,30,56,65,12,60%,58%,39,61,90,58%,71%,49%,40.68,15.6,4.14,31.45%,34.29%,25.11%,36.9,21,N/A,48.6,78,885,4,8.75,IA-07390,41.6985476,-93.4555416
Bouton,Iowa,173,1573,Des Moines-West Des Moines,702036,$72500,18.48%,29,N/A,N/A,N/A,76,73.33%,$1089,47.2%,N/A,N/A,17.34%,0.0%,65.77%,Dallas County,41.00%,50.60%,0.0%,1.73%,89.6%,1.73%,1.16%,Central Standard Time,86,30,56,64,11,60%,58%,39,61,90,58%,71%,49%,40.26,15.7,4.02,33.7%,37.03%,29.67%,32.8,21,N/A,48.6,83,870,3.9,0.11,IA-07660,41.8511503,-94.0105642
