City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ash,Michigan,7705,223,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.72,10.45,6.87,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,75,573,3.6,34.55,MI-03680,42.0519121,-83.3629863
Bedford,Michigan,30992,791,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,38.6,11.42,8.01,35.67%,33.3%,39.44%,35.4,26,7.6,32.7,73,546,3.6,39.18,MI-06740,41.775954,-83.5890292
Berlin charter township,Michigan,9201,287,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,32,52,62,19,59%,54%,39,59,86,52%,67%,39%,34.13,10.06,6.44,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,74,528,3.6,32.06,MI-07720,42.023291,-83.2571549
Carleton,Michigan,2635,2662,Monroe,154068,$63826,9.68%,39,N/A,N/A,N/A,42,77.95%,$871,50.48%,N/A,N/A,10.98%,6.01%,57.39%,Monroe County,36.00%,57.90%,0.23%,0.72%,86.15%,9.53%,4.02%,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.72,10.45,6.87,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,76,573,3.6,0.99,MI-13220,42.0571946,-83.3898384
Detroit Beach,Michigan,2231,3598,Monroe,154068,$73478,4.91%,34,N/A,N/A,N/A,63,90.99%,N/A,46.45%,N/A,N/A,14.88%,1.31%,55.1%,Monroe County,36.00%,57.90%,0.0%,0.27%,94.08%,2.82%,0.0%,Central Standard Time,84,32,52,62,19,59%,54%,39,59,86,52%,67%,39%,34.13,10.06,6.44,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,74,528,3.6,0.62,MI-22040,41.9313209,-83.3292499
Dundee,Michigan,5584,1066,Monroe,154068,$71058,33.45%,36,$365000,2122,$172,20,67.42%,$1120,52.95%,N/A,N/A,5.31%,2.17%,70.32%,Monroe County,36.00%,57.90%,0.36%,0.38%,90.24%,5.75%,1.88%,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.17,10.55,7.22,35.67%,33.3%,39.44%,58.0,51,7.6,32.7,79,603,3.6,5.24,MI-23380,41.9641996,-83.6635659
Dundee township,Michigan,5584,1066,Monroe,154068,$71058,33.45%,36,$365000,2122,$172,20,67.42%,$1120,52.95%,N/A,N/A,5.31%,2.17%,70.32%,Monroe County,36.00%,57.90%,0.36%,0.38%,90.24%,5.75%,1.88%,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.17,10.55,7.22,35.67%,33.3%,39.44%,58.0,51,7.6,32.7,79,603,3.6,5.24,MI-23380,41.9641996,-83.6635659
Erie,Michigan,4396,185,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,38.6,11.42,8.01,35.12%,33.41%,32.22%,37.4,24,7.6,32.7,73,546,3.6,23.76,MI-26320,41.7760549,-83.4843121
Estral Beach,Michigan,406,923,Monroe,154068,$63462,18.24%,45,$228000,1407,$162,61,91.28%,N/A,51.27%,N/A,N/A,11.88%,4.06%,56.13%,Monroe County,36.00%,57.90%,0.0%,0.0%,97.29%,0.49%,2.96%,Central Standard Time,84,32,52,62,19,59%,54%,39,59,86,52%,67%,39%,34.13,10.06,6.44,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,77,528,3.6,0.44,MI-26460,41.9868406,-83.2357373
Exeter,Michigan,3892,107,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.72,10.45,6.87,35.67%,33.3%,39.44%,37.4,24,7.6,32.7,79,573,3.6,36.37,MI-26880,42.0432586,-83.4789736
Frenchtown,Michigan,20036,479,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,32,52,62,19,59%,54%,39,59,86,52%,67%,39%,34.13,10.06,6.44,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,73,528,3.6,41.83,MI-30820,41.9620784,-83.3576325
Ida,Michigan,661,268,Monroe,154068,$122885,19.46%,34,$250000,1799,$139,61,80.67%,N/A,43.92%,N/A,N/A,8.47%,0.0%,69.96%,Monroe County,36.00%,57.90%,0.15%,0.0%,96.52%,2.57%,2.42%,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.17,10.55,7.22,35.67%,33.3%,39.44%,37.4,24,7.6,32.7,79,603,3.6,2.47,MI-40240,41.9062834,-83.5719792
La Salle,Michigan,4779,180,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,37.15,10.88,7.2,35.67%,33.3%,39.44%,37.4,24,7.6,32.7,79,537,3.6,26.55,MI-46260,41.8557104,-83.4767713
Lambertville,Michigan,9708,1440,Monroe,154068,$100134,32.46%,46,$280000,1772,$158,40,94.3%,$1191,40.74%,N/A,N/A,4.58%,2.84%,62.26%,Monroe County,36.00%,57.90%,1.59%,1.61%,87.04%,3.9%,3.42%,Central Standard Time,87,35,52,64,20,59%,54%,39,59,90,52%,67%,39%,38.6,11.42,8.01,37.51%,32.31%,43.78%,35.4,26,7.6,32.7,73,546,3.6,6.74,MI-45420,41.7483946,-83.6243976
London,Michigan,2957,83,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,32,52,63,18,59%,54%,39,59,86,52%,67%,39%,37.12,11.07,6.92,35.67%,33.3%,39.44%,58.0,51,7.6,32.7,80,621,3.6,35.63,MI-49180,42.0415451,-83.5968089
Luna Pier,Michigan,1204,808,Monroe,154068,$51830,20.95%,49,$100000,1205,$83,62,73.1%,$397,58.19%,N/A,N/A,27.14%,3.64%,49.55%,Monroe County,36.00%,57.90%,1.25%,1.16%,87.21%,3.9%,1.66%,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,37.15,10.88,7.2,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,73,546,3.6,1.49,MI-49700,41.8051555,-83.4424579
Maybee,Michigan,654,355,Monroe,154068,$53333,20.14%,36,$30000,186,$161,63,72.1%,$866,54.93%,N/A,N/A,13.22%,2.62%,66.54%,Monroe County,36.00%,57.90%,0.0%,3.67%,85.93%,6.12%,0.61%,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.72,10.45,6.87,35.67%,33.3%,39.44%,37.4,24,7.6,32.7,79,573,3.6,1.84,MI-52440,42.0124665,-83.5096036
Milan,Michigan,6070,1759,Monroe,154068,$93016,37.18%,37,$315000,1394,$226,51,77.95%,$1083,55.48%,212,736,9.36%,5.81%,72.21%,Washtenaw County,67.60%,26.60%,0.21%,2.7%,87.13%,4.3%,1.24%,Central Standard Time,84,32,52,63,18,59%,54%,39,59,86,52%,67%,39%,37.12,11.07,6.92,35.67%,33.3%,39.44%,58.0,51,7.6,32.7,72,621,3.3,3.45,MI-53920,42.0816485,-83.6853913
Milan township,Michigan,6070,1759,Monroe,154068,$93016,37.18%,37,$315000,1394,$226,51,77.95%,$1083,55.48%,212,736,9.36%,5.81%,72.21%,Monroe County,36.00%,57.90%,0.21%,2.7%,87.13%,4.3%,1.24%,Central Standard Time,84,32,52,63,18,59%,54%,39,59,86,52%,67%,39%,37.12,11.07,6.92,35.67%,33.3%,39.44%,58.0,51,7.6,32.7,78,621,3.6,3.45,MI-53920,42.0816485,-83.6853913
Monroe,Michigan,20128,2224,Monroe,154068,N/A,N/A,N/A,$175000,1277,$137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,37.15,10.88,7.2,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,62,537,3.6,9.05,MI-55040,41.8929218,-83.4239956
Monroe charter township,Michigan,14236,1573,Monroe,154068,N/A,N/A,N/A,$175000,1277,$137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,37.15,10.88,7.2,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,69,537,3.6,9.05,MI-55040,41.8929218,-83.4239956
Petersburg,Michigan,1261,2627,Monroe,154068,$76071,18.17%,39,$142000,1092,$130,68,82.51%,$1019,50.19%,N/A,N/A,3.98%,3.18%,70.84%,Monroe County,36.00%,57.90%,0.0%,0.0%,95.0%,3.17%,0.71%,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.17,10.55,7.22,35.67%,33.3%,39.44%,35.4,26,7.6,32.7,80,603,3.6,0.48,MI-63800,41.8992723,-83.7136193
South Monroe,Michigan,6771,2786,Monroe,154068,$59674,16.49%,47,$290000,1790,$162,45,69.43%,$935,58.27%,N/A,N/A,15.26%,7.93%,52.88%,Monroe County,36.00%,57.90%,0.8%,1.88%,88.83%,5.18%,3.22%,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,37.15,10.88,7.2,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,71,537,3.6,2.43,MI-75140,41.8926599,-83.4185591
South Rockwood,Michigan,1891,577,Monroe,154068,$78063,18.94%,39,$217000,1682,$129,39,68.68%,$1325,51.34%,N/A,N/A,14.14%,3.33%,68.71%,Monroe County,36.00%,57.90%,0.0%,3.17%,88.15%,1.37%,1.64%,Central Standard Time,84,32,52,62,19,59%,54%,39,59,86,52%,67%,39%,34.13,10.06,6.44,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,70,528,3.6,3.28,MI-75280,42.0596983,-83.2653269
Stony Point,Michigan,1999,1652,Monroe,154068,$57250,10.22%,35,$195000,1250,$156,50,54.93%,$999,45.58%,N/A,N/A,10.54%,12.74%,64.82%,Monroe County,36.00%,57.90%,0.0%,10.91%,80.94%,7.9%,10.66%,Central Standard Time,84,32,52,62,19,59%,54%,39,59,86,52%,67%,39%,34.13,10.06,6.44,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,77,528,3.6,1.21,MI-76720,41.9450021,-83.2751894
Summerfield township (Monroe Cnty),Michigan,3237,77,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.17,10.55,7.22,35.67%,33.3%,39.44%,35.4,26,7.6,32.7,80,603,3.6,42.04,MI-77140,41.8724739,-83.7097596
Temperance,Michigan,8495,1843,Monroe,154068,$76069,27.74%,53,$250000,1656,$151,43,87.17%,$1270,52.47%,N/A,N/A,9.49%,3.99%,50.98%,Monroe County,36.00%,57.90%,0.0%,1.86%,84.57%,8.29%,2.13%,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,38.6,11.42,8.01,35.67%,33.3%,39.44%,35.4,26,7.6,32.7,73,546,3.6,4.61,MI-79240,41.7653225,-83.5754956
West Monroe,Michigan,2753,2202,Monroe,154068,$50099,4.87%,43,$440000,2486,$177,38,80.74%,$957,58.4%,N/A,N/A,28.92%,13.32%,62.23%,Monroe County,36.00%,57.90%,0.0%,0.07%,88.92%,5.19%,0.07%,Central Standard Time,84,33,51,63,18,59%,54%,39,59,86,52%,67%,39%,37.15,10.88,7.2,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,58,537,3.6,1.25,MI-86050,41.9143345,-83.4316563
Whiteford,Michigan,4498,113,Monroe,154068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,36.00%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,62,18,59%,54%,39,59,86,52%,67%,39%,36.53,11.08,6.91,35.67%,33.3%,39.44%,35.4,26,7.6,32.7,76,636,3.6,39.81,MI-86740,41.7736524,-83.706888
Woodland Beach,Michigan,2509,4825,Monroe,154068,$70330,23.49%,34,$135000,1089,$124,62,87.73%,N/A,65.11%,N/A,N/A,27.34%,5.8%,55.85%,Monroe County,36.00%,57.90%,2.39%,0.0%,92.31%,0.0%,3.19%,Central Standard Time,84,32,52,62,19,59%,54%,39,59,86,52%,67%,39%,34.13,10.06,6.44,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,74,528,3.6,0.52,MI-88480,41.9418678,-83.3139384
