City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Cambridge,Kentucky,146,2655,Louisville,1268993,88,42,46,46,112,193,8,63.9,46.3,N/A,7,18,36,46.61%,$52212,13.9%,$997,914,$170600,N/A,N/A,58,69.60%,5%,23%,24%,35,22 mins,5.00%,1.50%,-35.10%,Jefferson County,54.00%,40.70%,N/A,N/A,89.12%,2.70%,3.6%,Eastern Standard Time,488,4.3,50.90%,23,N/A,43,15.1%,0.00,12,2,1
Campbellsburg,Kentucky,872,659,Louisville,1268993,88,41,47,48,126,191,12,62.6,44.6,7,6,5,34,10.76%,$40000,12.1%,N/A,N/A,$129200,N/A,N/A,44,62.50%,5%,26%,23%,75,26 mins,4.40%,0.90%,16.90%,Henry County,25.60%,69.20%,1.96%,N/A,95.77%,1.80%,1.4%,Eastern Standard Time,488,4,45.80%,19,N/A,N/A,17.1%,55.40,12,2,2
Coldstream,Kentucky,1289,5833,Louisville,1268993,87,41,46,48,120,196,11,63.9,46.3,N/A,6,15,34,38.70%,$86528,5.9%,$1255,1051,$175600,N/A,N/A,26,72.90%,5%,22%,24%,51,22 mins,5.00%,1.50%,2.10%,Jefferson County,54.00%,40.70%,4.04%,29.52%,59.34%,2.30%,6.3%,Eastern Standard Time,488,4.3,44.40%,4,N/A,25,17.9%,0.00,N/A,2,1
Creekside,Kentucky,318,4184,Louisville,1268993,87,41,46,48,129,191,11,63.9,46.3,N/A,5,13,45,N/A,$74688,3.8%,$1149,1093,$240800,N/A,N/A,45,92.00%,5%,22%,23%,46,22 mins,5.00%,1.50%,6.40%,Jefferson County,54.00%,40.70%,1.50%,N/A,95.86%,N/A,7.5%,Eastern Standard Time,488,4.3,51.50%,30,N/A,36,15.1%,0.00,11,2,1
Crestwood,Kentucky,4840,1196,Louisville,1268993,88,41,47,48,122,195,11,63.3,45.4,6,8,27,35,48.85%,$80240,5.8%,$869,931,$303900,N/A,N/A,16,72.20%,3%,24%,22%,60,24 mins,4.10%,1.40%,13.90%,Oldham County,31.30%,62.30%,1.41%,1.17%,93.77%,9.50%,7%,Eastern Standard Time,488,3.9,36.20%,44,N/A,44,16.4%,33.42,11,2,1
Crossgate,Kentucky,252,4941,Louisville,1268993,88,42,46,46,112,194,8,63.9,46.3,N/A,4,11,39,N/A,$100893,0%,$1105,953,$285600,N/A,N/A,51,94.30%,5%,24%,23%,49,17 mins,5.00%,1.50%,2.00%,Jefferson County,54.00%,40.70%,N/A,N/A,98.60%,N/A,0.8%,Eastern Standard Time,488,4.3,23.10%,47,N/A,42,14.4%,0.00,11,2,1
Douglass Hills,Kentucky,5677,4281,Louisville,1268993,87,41,46,48,120,193,11,63.9,46.3,N/A,9,30,37,45.22%,$61604,0.7%,$1190,1063,$289500,2144,$135,42,69.30%,5%,23%,24%,48,21 mins,5.00%,1.50%,3.90%,Jefferson County,54.00%,40.70%,2.29%,13.61%,78.76%,N/A,5.8%,Eastern Standard Time,488,4.3,43.50%,29,N/A,33,16.7%,0.00,11,2,1
Druid Hills,Kentucky,383,4303,Louisville,1268993,88,42,46,45,112,197,8,63.9,46.3,N/A,5,13,39,83.02%,$101250,2.8%,$1106,941,$388400,N/A,N/A,70,80.90%,5%,22%,24%,41,22 mins,5.00%,1.50%,40.80%,Jefferson County,54.00%,40.70%,N/A,N/A,98.28%,N/A,0.3%,Eastern Standard Time,488,4.3,39.50%,38,N/A,38,17.3%,0.00,12,2,1
Elk Creek,Kentucky,1591,275,Louisville,1268993,88,41,47,48,119,194,11,63.5,45.8,N/A,4,11,41,N/A,$100260,1.2%,N/A,N/A,$267100,N/A,N/A,14,96.30%,5%,28%,25%,70,35 mins,4.40%,1.40%,3.40%,Spencer County,20.20%,75.60%,3.14%,1.21%,94.44%,1.80%,3%,Eastern Standard Time,488,4.1,27.20%,27,N/A,26,17.6%,0.00,12,2,2
Eminence,Kentucky,2523,890,Louisville,1268993,88,41,47,48,126,189,12,62.8,44.8,7,7,23,37,13.42%,$28844,19.6%,N/A,N/A,$114500,N/A,N/A,45,48.30%,4%,28%,24%,72,28 mins,4.40%,0.90%,14.60%,Henry County,25.60%,69.20%,3.17%,12.46%,69.37%,13.60%,6.1%,Eastern Standard Time,488,4,57.90%,42,N/A,41,15.4%,49.98,N/A,2,3
Fincastle,Kentucky,820,3850,Louisville,1268993,87,41,46,48,129,198,11,63.9,46.3,N/A,5,14,39,30.42%,$71071,1.3%,$1149,1093,$167400,N/A,N/A,41,83.30%,5%,22%,23%,44,22 mins,5.00%,1.50%,11.00%,Jefferson County,54.00%,40.70%,3.39%,38.26%,51.42%,7.20%,7.7%,Eastern Standard Time,488,4.3,43.90%,11,N/A,21,17.0%,0.00,11,2,1
Forest Hills,Kentucky,402,1391,Louisville,1268993,88,42,46,47,120,193,10,63.9,46.3,5,5,14,42,39.33%,$80417,1.5%,$1101,971,$198900,N/A,N/A,57,79.50%,5%,22%,22%,51,22 mins,5.00%,1.50%,8.90%,Jefferson County,54.00%,40.70%,N/A,5.56%,91.20%,1.50%,0.9%,Eastern Standard Time,488,4.3,40.10%,7,N/A,1,14.9%,0.00,11,2,1
Fox Chase,Kentucky,618,1618,Louisville,1268993,88,43,45,46,103,199,7,64,46.4,N/A,5,13,51,N/A,$76458,1.8%,$740,921,$254700,N/A,N/A,35,98.20%,5%,28%,23%,54,23 mins,5.10%,1.40%,13.60%,Bullitt County,22.90%,72.70%,N/A,N/A,95.80%,N/A,1.9%,Eastern Standard Time,488,4.1,39.60%,6,N/A,27,14.9%,0.00,14,2,1
Glenview,Kentucky,463,325,Louisville,1268993,88,42,46,46,112,199,8,63.7,46.2,6,4,10,57,N/A,$211250,0%,N/A,N/A,$764700,N/A,N/A,51,92.10%,5%,22%,24%,59,22 mins,5.00%,1.50%,-18.80%,Jefferson County,54.00%,40.70%,6.33%,N/A,92.27%,3.00%,11.4%,Eastern Standard Time,488,4.3,20.10%,8,N/A,5,12.8%,0.00,11,2,1
Glenview Hills,Kentucky,380,3016,Louisville,1268993,88,42,46,46,112,197,8,63.9,46.3,N/A,4,11,44,N/A,$119375,1%,N/A,N/A,$435800,N/A,N/A,46,93.90%,5%,22%,23%,59,22 mins,5.00%,1.50%,15.90%,Jefferson County,54.00%,40.70%,N/A,N/A,99.55%,1.80%,1.9%,Eastern Standard Time,488,4.3,30.70%,8,N/A,25,13.2%,0.00,11,2,1
Glenview Manor,Kentucky,219,2547,Louisville,1268993,88,42,46,46,112,196,8,63.9,46.3,N/A,6,14,44,N/A,$68750,0%,$1105,953,$423700,N/A,N/A,60,86.90%,5%,23%,23%,59,22 mins,5.00%,1.50%,25.10%,Jefferson County,54.00%,40.70%,N/A,N/A,98.87%,N/A,0%,Eastern Standard Time,488,4.3,46.40%,38,N/A,37,14.8%,0.00,11,2,1
Goose Creek,Kentucky,290,4677,Louisville,1268993,88,42,46,46,112,192,8,63.9,46.3,N/A,5,14,51,N/A,$83000,4.8%,$1068,907,$279400,N/A,N/A,50,93.70%,5%,23%,23%,52,22 mins,5.00%,1.50%,0.00%,Jefferson County,54.00%,40.70%,N/A,2.30%,95.72%,1.40%,0%,Eastern Standard Time,488,4.3,41.20%,10,N/A,32,16.8%,0.00,11,2,1
Goshen,Kentucky,921,4675,Louisville,1268993,86,40,46,48,119,194,11,63.3,45.5,6,5,14,39,49.03%,$77083,6.9%,N/A,N/A,$288100,N/A,N/A,38,87.90%,3%,24%,26%,65,28 mins,4.10%,1.40%,11.60%,Oldham County,31.30%,62.30%,1.43%,3.07%,92.42%,N/A,3.5%,Eastern Standard Time,488,3.9,38.30%,9,N/A,21,16.9%,21.10,11,2,1
Graymoor-Devondale,Kentucky,2950,4003,Louisville,1268993,88,42,46,46,112,196,8,63.9,46.3,N/A,10,18,43,53.43%,$72625,1.1%,N/A,N/A,$249700,N/A,N/A,51,69.80%,5%,22%,23%,49,22 mins,5.00%,1.50%,2.50%,Jefferson County,54.00%,40.70%,1.70%,2.62%,92.73%,2.20%,8.7%,Eastern Standard Time,488,4.3,45.10%,24,N/A,38,17.2%,0.00,11,2,1
Green Spring,Kentucky,796,2981,Louisville,1268993,87,41,46,48,129,197,11,63.9,46.3,N/A,4,11,46,N/A,$104375,0.9%,$1149,1093,$304900,N/A,N/A,40,93.20%,5%,22%,23%,54,22 mins,5.00%,1.50%,8.00%,Jefferson County,54.00%,40.70%,2.04%,5.71%,90.88%,2.90%,3.3%,Eastern Standard Time,488,4.3,26.60%,3,N/A,1,14.9%,0.00,11,2,1
Hebron Estates,Kentucky,1094,1851,Louisville,1268993,88,43,45,46,103,194,7,64,46.4,N/A,6,15,54,13.73%,$61550,1.4%,$740,921,$221300,N/A,N/A,34,69.50%,5%,27%,24%,62,28 mins,5.10%,1.40%,7.50%,Bullitt County,22.90%,72.70%,N/A,N/A,93.26%,N/A,0.4%,Eastern Standard Time,488,4.1,39.60%,8,N/A,19,14.7%,0.00,13,2,1
Heritage Creek,Kentucky,1035,2290,Louisville,1268993,88,42,46,47,110,195,7,63.9,46.3,N/A,6,12,47,10.53%,$62083,1.9%,$1006,957,$296300,2131,$139,13,93.10%,5%,23%,24%,67,22 mins,5.00%,1.50%,-1.10%,Jefferson County,54.00%,40.70%,N/A,7.90%,89.40%,N/A,5.6%,Eastern Standard Time,488,4.3,44.10%,7,N/A,27,19.8%,0.00,13,2,1
Hickory Hill,Kentucky,185,7115,Louisville,1268993,87,41,46,48,129,191,11,63.9,46.3,N/A,4,10,42,N/A,$83750,2.7%,$1149,1093,$219000,N/A,N/A,48,85.20%,5%,23%,24%,49,22 mins,5.00%,1.50%,88.80%,Jefferson County,54.00%,40.70%,14.05%,7.44%,77.69%,N/A,16.2%,Eastern Standard Time,488,4.3,22.90%,41,N/A,37,14.2%,0.00,11,2,1
Hills and Dales,Kentucky,195,1950,Louisville,1268993,87,41,46,48,129,192,11,63.9,46.3,N/A,5,12,54,N/A,$104375,1.7%,$1126,1018,$444400,N/A,N/A,45,98.50%,5%,22%,24%,54,22 mins,5.00%,1.50%,63.90%,Jefferson County,54.00%,40.70%,N/A,1.12%,98.88%,N/A,4.4%,Eastern Standard Time,488,4.3,27.80%,2,N/A,N/A,15.9%,0.00,11,2,1
Hillview,Kentucky,8913,1381,Louisville,1268993,88,42,46,47,110,193,7,64,46.4,6,9,26,38,8.56%,$46707,5.1%,$1006,937,$121300,N/A,N/A,42,71.80%,4%,28%,25%,47,22 mins,5.10%,1.40%,10.60%,Bullitt County,22.90%,72.70%,1.70%,4.72%,91.20%,2.30%,0.5%,Eastern Standard Time,488,4.1,49.20%,27,N/A,34,16.7%,0.00,14,2,1
Hollow Creek,Kentucky,778,3368,Louisville,1268993,88,42,46,47,111,195,7,63.9,46.3,N/A,5,12,52,N/A,$64125,0.9%,$948,1018,$199800,N/A,N/A,50,98.70%,5%,23%,24%,52,22 mins,5.00%,1.50%,3.30%,Jefferson County,54.00%,40.70%,2.25%,7.57%,88.99%,1.80%,3.7%,Eastern Standard Time,488,4.3,32.40%,9,N/A,8,16.1%,0.00,12,2,1
Hollyvilla,Kentucky,474,1390,Louisville,1268993,88,42,46,46,112,198,8,63.9,46.3,N/A,8,20,44,8.11%,$30750,17.2%,N/A,N/A,$106000,N/A,N/A,58,73.80%,5%,23%,24%,61,26 mins,5.00%,1.50%,4.00%,Jefferson County,54.00%,40.70%,N/A,2.30%,94.71%,N/A,1%,Eastern Standard Time,488,4.3,53.30%,5,N/A,N/A,18.8%,0.00,13,2,1
Houston Acres,Kentucky,489,3396,Louisville,1268993,88,42,46,46,112,193,8,63.9,46.3,N/A,6,15,47,46.75%,$63056,0%,$997,914,$186700,N/A,N/A,61,86.10%,5%,23%,23%,44,22 mins,5.00%,1.50%,-6.70%,Jefferson County,54.00%,40.70%,1.11%,8.72%,90.17%,N/A,6.6%,Eastern Standard Time,488,4.3,50.50%,11,N/A,23,15.1%,0.00,12,2,1
Hunters Hollow,Kentucky,295,4097,Louisville,1268993,88,42,46,47,110,194,7,64,46.4,N/A,7,17,44,4.23%,$51875,10.7%,$1006,937,$140500,N/A,N/A,38,87.00%,5%,28%,24%,40,25 mins,5.10%,1.40%,-3.90%,Bullitt County,22.90%,72.70%,N/A,N/A,98.52%,N/A,1.9%,Eastern Standard Time,488,4.1,39.80%,27,N/A,35,21.1%,0.00,13,2,1
Hurstbourne,Kentucky,4365,2424,Louisville,1268993,88,42,46,46,112,196,8,63.9,46.3,N/A,6,22,47,69.55%,$100288,0.9%,$1105,953,$455000,3321,$137,38,64.10%,5%,22%,23%,47,22 mins,5.00%,1.50%,5.70%,Jefferson County,54.00%,40.70%,16.41%,3.07%,79.09%,2.30%,12%,Eastern Standard Time,488,4.3,24.40%,N/A,N/A,N/A,13.2%,0.00,11,2,1
Hurstbourne Acres,Kentucky,1848,5341,Louisville,1268993,88,42,46,46,112,196,8,63.9,46.3,N/A,6,12,30,62.55%,$51053,4.7%,$997,914,$202500,N/A,N/A,30,15.70%,5%,22%,23%,43,22 mins,5.00%,1.50%,9.80%,Jefferson County,54.00%,40.70%,38.04%,5.67%,48.64%,4.40%,47.8%,Eastern Standard Time,488,4.3,52.50%,44,N/A,47,13.5%,0.00,11,2,1
Indian Hills,Kentucky,2958,1506,Louisville,1268993,88,42,46,45,112,195,8,63.9,46.3,N/A,6,20,49,N/A,$145250,2%,N/A,N/A,$560000,3589,$156,51,96.70%,5%,23%,24%,55,22 mins,5.00%,1.50%,3.00%,Jefferson County,54.00%,40.70%,4.83%,N/A,92.16%,1.10%,5.2%,Eastern Standard Time,488,4.3,25.40%,17,N/A,N/A,13.8%,0.00,11,2,1
Jeffersontown,Kentucky,27406,2650,Louisville,1268993,88,42,46,47,119,198,10,63.9,46.3,6,10,36,39,37.75%,$60251,3.2%,$1090,973,$225000,1666,$135,39,66.20%,5%,23%,23%,47,23 mins,4.30%,1.50%,3.60%,Jefferson County,54.00%,40.70%,6.01%,13.00%,75.67%,4.30%,8.2%,Eastern Standard Time,488,4.3,47.90%,30,22,39,16.9%,0.75,11,2,1
Kingsley,Kentucky,412,5722,Louisville,1268993,88,42,46,45,112,194,8,63.9,46.3,N/A,5,14,48,61.77%,$92656,0.8%,$874,888,$276500,N/A,N/A,74,87.90%,5%,22%,24%,39,22 mins,5.00%,1.50%,6.50%,Jefferson County,54.00%,40.70%,N/A,N/A,98.85%,N/A,0.7%,Eastern Standard Time,488,4.3,45.30%,60,N/A,76,16.3%,0.00,12,2,1
La Grange,Kentucky,8620,1195,Louisville,1268993,87,40,47,49,122,198,12,62.9,44.9,6,9,26,33,27.16%,$53778,13.1%,$1034,1061,$251000,N/A,N/A,22,61.60%,4%,26%,25%,68,26 mins,4.10%,1.40%,11.10%,Oldham County,31.30%,62.30%,1.51%,6.10%,86.24%,8.00%,5.4%,Eastern Standard Time,488,3.9,50.40%,62,N/A,45,19.3%,29.75,11,2,1
Langdon Place,Kentucky,1114,6054,Louisville,1268993,87,42,45,47,116,196,9,63.9,46.3,N/A,5,12,39,55.14%,$100000,3.5%,$1130,1050,$239100,N/A,N/A,37,81.20%,5%,23%,24%,52,24 mins,5.00%,1.50%,33.70%,Jefferson County,54.00%,40.70%,6.82%,10.16%,80.42%,2.20%,10%,Eastern Standard Time,488,4.3,37.70%,46,N/A,42,15.7%,0.00,11,2,1
Lebanon Junction,Kentucky,1978,351,Louisville,1268993,88,43,45,47,101,195,4,64.1,46.4,6,10,17,43,7.96%,$43750,9.3%,N/A,N/A,$150700,N/A,N/A,47,57.90%,4%,26%,23%,65,25 mins,5.10%,1.40%,20.50%,Bullitt County,22.90%,72.70%,N/A,1.24%,98.76%,N/A,0.7%,Eastern Standard Time,488,4.1,45.80%,24,N/A,37,14.6%,90.91,15,1,0
Lincolnshire,Kentucky,175,3646,Louisville,1268993,88,42,46,46,112,194,8,63.9,46.3,N/A,6,14,44,51.93%,$71250,14.3%,$997,914,$208000,N/A,N/A,61,81.50%,5%,23%,24%,35,22 mins,5.00%,1.50%,50.90%,Jefferson County,54.00%,40.70%,N/A,19.64%,77.98%,N/A,1.8%,Eastern Standard Time,488,4.3,32.60%,39,N/A,42,14.8%,0.00,12,2,1
Louisville,Kentucky,615478,2337,Louisville,1268993,88,42,46,46,115,195,9,N/A,N/A,6,46,87,37,29.92%,$44806,N/A,$1059,933,$214900,1653,$130,49,53.90%,5%,23%,23%,51,22 mins,5.00%,1.50%,4.90%,Jefferson County,54.00%,40.70%,2.67%,23.60%,69.92%,5.20%,N/A,Eastern Standard Time,488,4.3,56.00%,91,63,79,N/A,31.94,12,2,1
Lyndon,Kentucky,11394,3166,Louisville,1268993,88,42,46,47,113,191,8,63.6,46.1,6,15,47,36,43.77%,$50516,2.7%,$1134,981,$245000,1611,$152,37,40.80%,5%,22%,23%,47,20 mins,5.00%,1.50%,5.60%,Jefferson County,54.00%,40.70%,1.59%,12.63%,82.59%,6.70%,10.7%,Eastern Standard Time,488,4.3,56.20%,53,N/A,42,18.3%,0.00,11,2,1
Lynnview,Kentucky,965,5188,Louisville,1268993,88,42,46,45,113,197,8,63.9,46.3,N/A,9,16,43,16.94%,$40096,9.3%,$827,829,$99000,N/A,N/A,61,69.20%,5%,22%,23%,41,22 mins,5.00%,1.50%,2.40%,Jefferson County,54.00%,40.70%,1.35%,7.51%,87.76%,10.70%,6%,Eastern Standard Time,488,4.3,53.40%,45,N/A,44,18.1%,0.00,13,2,1
Manor Creek,Kentucky,279,5073,Louisville,1268993,87,41,46,48,129,192,11,63.9,46.3,N/A,5,11,37,N/A,$136875,1.1%,$1149,1093,$288100,N/A,N/A,47,100.00%,5%,23%,24%,46,22 mins,5.00%,1.50%,73.30%,Jefferson County,54.00%,40.70%,N/A,3.14%,94.77%,1.80%,4%,Eastern Standard Time,488,4.3,32.30%,8,N/A,30,14.7%,0.00,11,2,1
Maryhill Estates,Kentucky,176,4400,Louisville,1268993,88,42,46,45,112,192,8,63.9,46.3,N/A,4,10,43,N/A,$171250,5.5%,$1106,941,$507200,N/A,N/A,53,100.00%,5%,24%,23%,46,22 mins,5.00%,1.50%,12.10%,Jefferson County,54.00%,40.70%,N/A,N/A,100.00%,N/A,0.9%,Eastern Standard Time,488,4.3,29.80%,16,N/A,33,15.6%,0.00,11,2,1
Meadow Vale,Kentucky,752,3876,Louisville,1268993,88,42,46,46,112,196,8,63.9,46.3,N/A,8,11,42,49.91%,$68333,0.9%,$1157,1052,$208500,N/A,N/A,51,92.00%,5%,23%,23%,50,23 mins,5.00%,1.50%,1.10%,Jefferson County,54.00%,40.70%,N/A,11.81%,84.16%,6.10%,5.3%,Eastern Standard Time,488,4.3,32.60%,45,N/A,32,15.1%,0.00,11,2,1
Meadowbrook Farm,Kentucky,141,5423,Louisville,1268993,87,41,46,48,121,195,11,63.9,46.3,N/A,7,18,47,N/A,$84219,12.5%,$1204,1054,$179900,N/A,N/A,42,87.20%,5%,23%,24%,50,22 mins,5.00%,1.50%,-25.00%,Jefferson County,54.00%,40.70%,1.63%,1.63%,94.31%,7.80%,0%,Eastern Standard Time,488,4.3,45.30%,19,N/A,24,16.3%,0.00,11,2,1
Meadowview Estates,Kentucky,445,5705,Louisville,1268993,88,42,46,46,112,197,8,63.9,46.3,N/A,9,24,42,N/A,$41058,5.7%,$997,914,$181600,N/A,N/A,43,73.80%,5%,23%,24%,35,22 mins,5.00%,1.50%,-23.00%,Jefferson County,54.00%,40.70%,N/A,N/A,97.12%,2.20%,9.4%,Eastern Standard Time,488,4.3,68.00%,42,N/A,42,18.1%,0.00,12,2,1
