City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Arlington Heights,Pennsylvania,6844,1289,East Stroudsburg,168128,$67386,30.2%,43,$244000,1402,$174,46,78.19%,$1193,56.23%,N/A,N/A,15.44%,4.17%,58.0%,Monroe County,48.40%,47.70%,1.71%,17.88%,56.77%,26.5%,12.3%,Eastern Standard Time,85,37,48,62,20,55%,54%,40,60,87,50%,62%,42%,55.6,16.44,11.88,40.38%,41.76%,42.89%,40.2,24,7.4,29.8,57,432,3.7,5.31,PA-03008,41.0041219,-75.2112422
Barrett,Pennsylvania,4109,78,East Stroudsburg,168128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,48.40%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,31,48,59,16,58%,55%,40,60,80,50%,62%,42%,51.54,14.52,11.67,42.63%,48.02%,40.0%,40.2,24,7.0,29.8,85,1017,3.7,52.68,PA-04320,41.202087,-75.2426243
Brodheadsville,Pennsylvania,1580,369,East Stroudsburg,168128,$118602,33.89%,43,N/A,N/A,N/A,43,84.01%,N/A,27.79%,N/A,N/A,2.72%,7.82%,64.72%,Monroe County,48.40%,47.70%,1.77%,8.04%,85.13%,5.06%,1.14%,Eastern Standard Time,85,37,48,62,20,55%,54%,40,60,87,50%,62%,42%,55.6,16.44,11.88,40.38%,41.76%,42.89%,40.2,24,7.4,29.8,77,432,3.7,4.28,PA-09000,40.9267547,-75.4017027
Chestnuthill,Pennsylvania,16746,448,East Stroudsburg,168128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,48.40%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,37,48,62,20,55%,54%,40,60,87,50%,62%,42%,55.6,16.44,11.88,40.38%,41.76%,42.89%,40.2,24,7.4,29.8,78,432,3.7,37.38,PA-13328,40.9568032,-75.4182973
Coolbaugh,Pennsylvania,20303,236,East Stroudsburg,168128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,48.40%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,31,48,59,16,58%,55%,40,60,80,50%,62%,42%,50.37,15.26,9.48,42.63%,48.02%,40.0%,40.2,24,7.0,29.8,84,1752,3.7,86.03,PA-15960,41.1837459,-75.438593
Delaware Water Gap,Pennsylvania,602,312,East Stroudsburg,168128,$64083,49.1%,52,N/A,N/A,N/A,82,64.9%,$1070,58.42%,N/A,N/A,14.12%,4.73%,58.92%,Monroe County,48.40%,47.70%,1.0%,5.81%,81.4%,9.63%,5.48%,Eastern Standard Time,85,37,48,62,20,55%,54%,40,60,87,50%,62%,42%,55.6,16.44,11.88,40.38%,41.76%,42.89%,40.2,24,7.4,29.8,68,432,3.7,1.93,PA-18736,40.9749535,-75.1391781
East Stroudsburg,Pennsylvania,9278,3267,East Stroudsburg,168128,$61792,29.36%,36,$265000,2366,$112,61,47.65%,$1375,73.68%,N/A,N/A,14.06%,7.66%,56.31%,Monroe County,48.40%,47.70%,2.57%,18.56%,58.47%,16.08%,11.59%,Eastern Standard Time,85,37,48,62,20,55%,54%,40,60,87,50%,62%,42%,55.6,16.44,11.88,40.38%,41.76%,42.89%,40.2,24,7.4,29.8,39,432,3.7,2.84,PA-21872,41.002264,-75.1778701
Effort,Pennsylvania,2499,495,East Stroudsburg,168128,$127929,23.67%,46,$250000,1852,$135,34,85.06%,$2043,42.92%,N/A,N/A,2.92%,6.4%,51.17%,Monroe County,48.40%,47.70%,0.0%,8.6%,54.34%,9.24%,2.2%,Eastern Standard Time,85,37,48,62,20,55%,54%,40,60,87,50%,62%,42%,55.6,16.44,11.88,40.38%,41.76%,42.89%,40.2,24,7.4,29.8,79,432,3.7,5.05,PA-22680,40.943591,-75.4390158
Eldred township (Monroe Cnty),Pennsylvania,2984,3391,East Stroudsburg,168128,N/A,N/A,N/A,$166000,1495,$111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,48.40%,47.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,36,46,63,20,55%,54%,40,60,83,50%,62%,42%,53.25,16.26,11.37,38.33%,43.74%,33.89%,33.3,13,7.4,29.8,79,417,3.7,0.88,PA-22904,40.8552299,-75.4484136
Emerald Lakes,Pennsylvania,2839,953,East Stroudsburg,168128,$101688,11.98%,42,$331000,1924,$172,30,89.09%,$1016,56.93%,N/A,N/A,4.12%,10.31%,75.42%,Monroe County,48.40%,47.70%,0.0%,16.1%,50.58%,32.44%,11.59%,Eastern Standard Time,79,31,48,59,16,58%,55%,40,60,80,50%,62%,42%,50.37,15.26,9.48,42.63%,48.02%,40.0%,40.2,24,7.0,29.8,84,1752,3.7,2.98,PA-23540,41.0844745,-75.4153465
