City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Buffalo Springs,Texas,592,392,Lubbock,319432,$83542,21.07%,39,$298000,1723,$173,56,91.22%,$2096,37.89%,N/A,N/A,0.68%,0.0%,77.05%,Lubbock County,28.30%,66.30%,0.51%,1.01%,52.53%,44.26%,4.9%,Central Standard Time,93,55,38,70,30,45%,46%,41,59,98,72%,80%,66%,20.69,6.84,2.16,15.56%,19.12%,11.44%,4.4,1,N/A,48.3,81,2817,5.8,1.51,TX-11155,33.5326895,-101.7077842
Crosbyton,Texas,1810,858,Lubbock,319432,$42917,15.77%,40,$125000,1953,$64,57,71.53%,$644,46.14%,N/A,N/A,20.09%,5.0%,58.48%,Crosby County,27.10%,68.30%,0.0%,6.52%,34.92%,59.45%,3.98%,Central Standard Time,93,54,39,67,28,45%,46%,41,59,100,72%,80%,66%,21.85,7.37,2.42,15.67%,20.66%,9.89%,3.2,1,N/A,48.3,80,2751,5.9,2.11,TX-17768,33.6413016,-101.2377206
Idalou,Texas,1814,1796,Lubbock,319432,$45804,14.54%,39,N/A,N/A,N/A,52,76.11%,$584,44.14%,436,393,17.09%,1.4%,61.35%,Lubbock County,28.30%,66.30%,1.54%,1.54%,40.46%,57.33%,2.59%,Central Standard Time,94,55,39,69,28,45%,46%,41,59,100,72%,80%,66%,18.38,6.0,1.89,16.71%,21.1%,11.33%,6.5,3,N/A,48.3,78,2979,5.8,1.01,TX-35732,33.6623995,-101.6836964
Lubbock,Texas,257013,1909,Lubbock,319432,$51623,33.74%,30,$240000,1818,$132,40,53.77%,$958,57.46%,1008,4606,19.89%,4.16%,64.92%,Lubbock County,28.30%,66.30%,2.65%,7.97%,51.36%,36.17%,7.01%,Central Standard Time,93,55,38,70,30,45%,46%,41,59,98,72%,80%,66%,21.1,6.98,2.28,16.6%,19.34%,12.78%,6.5,3,N/A,48.3,73,2946,5.8,134.6,TX-45000,33.5657015,-101.8878703
New Home,Texas,672,672,Lubbock,319432,$73750,25.29%,39,N/A,N/A,N/A,42,81.99%,$588,29.25%,N/A,N/A,6.57%,3.49%,73.96%,Lynn County,20.10%,77.00%,0.0%,0.15%,48.66%,49.7%,5.36%,Central Standard Time,93,56,37,69,28,45%,46%,41,59,100,72%,80%,66%,20.64,7.7,2.15,15.23%,18.9%,11.0%,4.9,1,N/A,48.3,82,2952,6,1.0,TX-51012,33.3269385,-101.9117217
Ralls,Texas,1743,1291,Lubbock,319432,$35320,8.18%,41,$100000,2128,$47,61,74.2%,$620,59.38%,165,661,16.35%,5.58%,61.04%,Crosby County,27.10%,68.30%,0.86%,6.02%,30.18%,65.29%,7.17%,Central Standard Time,93,54,39,67,28,45%,46%,41,59,100,72%,80%,66%,21.85,7.37,2.42,15.67%,20.66%,9.89%,5.1,1,N/A,48.3,80,2751,5.9,1.35,TX-60356,33.6787744,-101.3845911
Ransom Canyon,Texas,903,1143,Lubbock,319432,$106111,53.43%,55,$605000,3056,$198,35,94.13%,$993,26.36%,N/A,N/A,1.12%,1.56%,64.73%,Lubbock County,28.30%,66.30%,0.0%,0.78%,85.38%,12.74%,3.65%,Central Standard Time,93,55,38,70,30,45%,46%,41,59,98,72%,80%,66%,20.69,6.84,2.16,15.56%,19.12%,11.44%,4.4,1,N/A,48.3,81,2817,5.8,0.79,TX-60672,33.5303096,-101.6838227
Shallowater,Texas,2573,1774,Lubbock,319432,$63777,23.78%,38,$329000,2611,$126,35,79.05%,$931,37.65%,N/A,N/A,5.06%,2.07%,68.45%,Lubbock County,28.30%,66.30%,0.0%,0.93%,69.69%,27.91%,0.89%,Central Standard Time,94,55,39,69,28,45%,46%,41,59,100,72%,80%,66%,18.65,6.13,1.97,15.51%,20.33%,10.67%,7.1,3,N/A,48.3,79,3033,5.8,1.45,TX-67136,33.6900306,-101.9893299
Slaton,Texas,5953,1102,Lubbock,319432,$40300,15.03%,36,$230000,1691,$136,58,65.3%,$826,48.04%,408,3454,19.54%,12.54%,59.43%,Lubbock County,28.30%,66.30%,0.0%,6.85%,45.04%,47.57%,3.41%,Central Standard Time,93,55,38,70,30,45%,46%,41,59,98,72%,80%,66%,20.69,6.84,2.16,15.56%,19.12%,11.44%,4.4,1,N/A,48.3,71,2817,5.8,5.4,TX-68180,33.4420631,-101.6475686
Tahoka,Texas,2623,1102,Lubbock,319432,$33802,18.71%,38,$158000,1795,$88,52,64.82%,$863,41.39%,38,609,21.43%,6.16%,61.42%,Lynn County,20.10%,77.00%,0.04%,1.45%,39.88%,54.44%,0.8%,Central Standard Time,93,56,37,69,28,45%,46%,41,59,100,72%,80%,66%,21.17,6.93,2.11,15.23%,18.9%,11.0%,4.9,1,N/A,48.3,77,2853,6,2.38,TX-71708,33.1639359,-101.7948937
Wilson,Texas,358,551,Lubbock,319432,$34250,12.32%,39,N/A,N/A,N/A,48,80.45%,$829,46.27%,N/A,N/A,18.7%,0.0%,53.36%,Lynn County,20.10%,77.00%,1.4%,0.0%,23.74%,73.74%,5.03%,Central Standard Time,93,56,37,69,28,45%,46%,41,59,100,72%,80%,66%,20.69,6.84,2.16,15.56%,19.12%,11.44%,4.4,1,N/A,48.3,82,2817,6,0.65,TX-79612,33.3193404,-101.7274989
Wolfforth,Texas,5137,1679,Lubbock,319432,$71958,25.24%,29,$320000,2254,$142,24,73.19%,$1092,37.54%,55,973,9.03%,9.08%,81.52%,Lubbock County,28.30%,66.30%,0.0%,0.39%,55.81%,39.85%,3.35%,Central Standard Time,93,55,38,70,30,45%,46%,41,59,98,72%,80%,66%,18.55,6.78,1.85,16.25%,20.0%,11.89%,7.1,3,N/A,48.3,79,3009,5.8,3.06,TX-79972,33.5147199,-102.006703
