City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bethlehem,North Carolina,3593,471,Hickory-Lenoir-Morganton,364877,$71375,34.54%,50,$364000,1968,$185,31,86.81%,$679,40.4%,N/A,N/A,3.31%,4.12%,56.85%,Alexander County,20.60%,76.00%,4.06%,0.0%,91.51%,3.81%,4.7%,Eastern Standard Time,88,49,39,68,30,52%,55%,47,66,93,64%,68%,58%,48.11,13.73,10.73,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,68,1044,4.6,7.63,NC-05530,35.8162019,-81.2961671
Blowing Rock,North Carolina,1072,331,Hickory-Lenoir-Morganton,364877,$99306,60.74%,61,$850000,2911,$292,40,68.53%,$1140,42.2%,N/A,N/A,2.31%,0.32%,61.05%,Watauga County,47.20%,45.70%,0.0%,0.65%,96.74%,0.0%,2.15%,Eastern Standard Time,79,41,38,57,22,55%,59%,45,63,81,59%,59%,57%,70.57,18.57,16.02,41.7%,45.38%,42.44%,24.0,12,6.6,40.6,83,3162,4.6,3.24,NC-06500,36.1298638,-81.6705444
Brookford,North Carolina,441,689,Hickory-Lenoir-Morganton,364877,$31339,5.83%,34,N/A,N/A,N/A,74,37.89%,$741,67.02%,N/A,N/A,32.54%,9.48%,55.53%,Catawba County,29.30%,66.80%,0.68%,0.0%,81.63%,12.24%,1.81%,Eastern Standard Time,88,49,39,68,30,52%,55%,47,66,93,64%,68%,58%,48.11,13.73,10.73,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,61,1044,4.6,0.64,NC-08140,35.7029439,-81.3453787
Cajah's Mountain,North Carolina,2695,795,Hickory-Lenoir-Morganton,364877,$46219,14.48%,43,$168000,1113,$151,43,67.8%,$597,46.27%,N/A,N/A,9.81%,5.81%,60.99%,Caldwell County,23.20%,73.30%,0.26%,0.74%,89.61%,8.65%,3.04%,Eastern Standard Time,88,49,39,67,27,52%,55%,47,66,93,64%,68%,58%,51.23,14.46,11.5,35.21%,41.1%,35.0%,24.0,12,6.4,38.3,65,1056,4.6,3.39,NC-09530,35.8507125,-81.5361866
Catawba,North Carolina,631,142,Hickory-Lenoir-Morganton,364877,$39737,5.15%,46,$580000,2648,$219,61,64.46%,$931,54.73%,N/A,N/A,17.07%,6.93%,56.85%,Catawba County,29.30%,66.80%,0.0%,22.5%,71.16%,3.65%,1.58%,Eastern Standard Time,89,50,39,69,32,52%,55%,47,66,95,64%,68%,58%,47.6,12.97,10.62,33.32%,37.25%,34.44%,7.3,0,6.4,38.3,64,927,4.6,4.43,NC-10980,35.7095048,-81.0668455
Cedar Rock,North Carolina,305,268,Hickory-Lenoir-Morganton,364877,$61490,36.32%,47,$600000,3030,$198,43,98.59%,$1083,42.0%,N/A,N/A,6.23%,0.74%,54.4%,Caldwell County,23.20%,73.30%,0.0%,0.0%,95.74%,3.93%,0.66%,Eastern Standard Time,88,49,39,67,27,52%,55%,45,63,93,64%,68%,58%,51.23,14.46,11.5,35.21%,41.1%,35.0%,24.0,12,6.4,40.6,73,1056,4.6,1.14,NC-11352,35.9434583,-81.4583732
Claremont,North Carolina,1894,665,Hickory-Lenoir-Morganton,364877,$56957,21.18%,43,$259000,1423,$182,26,63.51%,$847,48.37%,N/A,N/A,9.1%,2.45%,66.69%,Catawba County,29.30%,66.80%,0.16%,2.96%,83.21%,10.24%,1.21%,Eastern Standard Time,89,50,39,69,32,52%,55%,47,66,95,64%,68%,58%,47.6,12.97,10.62,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,62,927,4.6,2.85,NC-12720,35.7103361,-81.1529595
Connelly Springs,North Carolina,2252,451,Hickory-Lenoir-Morganton,364877,$56094,13.75%,42,$155000,1092,$142,32,72.93%,$707,41.93%,N/A,N/A,12.39%,8.73%,46.88%,Burke County,28.90%,67.40%,4.35%,6.88%,80.02%,7.77%,3.11%,Eastern Standard Time,88,49,39,68,30,52%,55%,47,66,93,64%,68%,58%,48.48,12.87,11.55,33.37%,39.34%,31.44%,24.0,12,6.4,38.3,67,894,4.6,4.99,NC-14280,35.7549929,-81.4970445
Conover,North Carolina,8393,751,Hickory-Lenoir-Morganton,364877,$47923,20.17%,41,$272000,1417,$192,29,70.15%,$766,54.26%,N/A,N/A,12.03%,5.1%,60.36%,Catawba County,29.30%,66.80%,5.79%,3.4%,71.45%,17.11%,11.51%,Eastern Standard Time,89,50,39,69,32,52%,55%,47,66,95,64%,68%,58%,47.6,12.97,10.62,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,63,927,4.6,11.17,NC-14340,35.7155113,-81.2173945
Drexel,North Carolina,1692,1226,Hickory-Lenoir-Morganton,364877,$60913,16.95%,48,$201000,1340,$150,47,80.66%,$632,51.74%,0,1784,9.12%,5.41%,62.0%,Burke County,28.90%,67.40%,3.49%,3.13%,85.82%,4.73%,5.2%,Eastern Standard Time,88,49,39,66,28,55%,59%,46,64,95,59%,59%,57%,54.42,15.07,13.1,34.16%,40.44%,33.78%,24.0,12,6.6,44.7,68,1080,4.6,1.38,NC-17860,35.7568434,-81.608757
