City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alburnett,Iowa,815,1072,Cedar Rapids,274901,$90417,26.68%,36,N/A,N/A,N/A,55,81.77%,$863,33.93%,N/A,N/A,2.22%,0.47%,71.6%,Linn County,50.30%,41.30%,0.0%,0.0%,96.44%,1.35%,0.25%,Central Standard Time,86,30,56,64,13,62%,58%,37,60,91,53%,63%,46%,41.59,15.67,4.74,31.67%,34.29%,28.44%,35.1,22,8.5,41.7,83,861,3.6,0.76,IA-01000,42.1485963,-91.620535
Anamosa,Iowa,5553,2204,Cedar Rapids,274901,$56167,17.87%,41,$155000,1435,$108,49,73.5%,$897,60.43%,N/A,N/A,20.43%,5.12%,47.11%,Jones County,37.40%,56.40%,1.46%,6.07%,87.56%,2.27%,2.02%,Central Standard Time,83,29,54,62,12,63%,61%,-69,-17968,86,53%,63%,46%,42.14,15.83,5.08,31.67%,34.29%,28.44%,35.1,22,8.1,46.7,81,828,3.7,2.52,IA-01990,42.1091522,-91.2757626
Atkins,Iowa,2347,2134,Cedar Rapids,274901,$115625,33.72%,38,$337000,3092,$109,18,97.34%,$585,33.15%,N/A,N/A,3.2%,2.4%,77.88%,Benton County,33.80%,59.50%,0.47%,0.3%,95.95%,0.38%,0.55%,Central Standard Time,83,28,55,63,12,62%,58%,37,60,86,53%,63%,46%,37.9,14.95,4.22,30.58%,35.05%,23.33%,33.8,17,8.5,41.7,82,795,3.9,1.1,IA-03475,41.9942279,-91.8586514
Belle Plaine,Iowa,2412,758,Cedar Rapids,274901,$70517,18.4%,45,$172000,1911,$90,68,81.66%,$796,48.08%,N/A,N/A,6.06%,1.7%,64.12%,Benton County,33.80%,59.50%,0.0%,0.83%,93.49%,3.19%,0.83%,Central Standard Time,84,29,55,63,11,62%,58%,37,60,87,58%,71%,49%,36.83,13.43,4.34,26.68%,30.66%,20.44%,25.9,11,8.5,41.7,79,741,3.9,3.18,IA-05590,41.8953732,-92.2750678
Bertram,Iowa,222,145,Cedar Rapids,274901,$100000,35.26%,57,N/A,N/A,N/A,38,100.0%,N/A,34.33%,N/A,N/A,2.7%,0.0%,59.09%,Linn County,50.30%,41.30%,0.0%,0.0%,91.44%,4.5%,0.45%,Central Standard Time,86,30,56,64,13,62%,58%,37,60,91,53%,63%,46%,41.21,15.03,5.09,31.67%,34.29%,28.44%,35.1,22,8.5,41.7,80,693,3.6,1.53,IA-06175,41.9516835,-91.5378358
Blairstown,Iowa,652,1304,Cedar Rapids,274901,$74167,16.14%,38,$86000,1246,$69,65,75.83%,$783,48.51%,N/A,N/A,13.18%,4.19%,75.89%,Benton County,33.80%,59.50%,1.53%,0.0%,88.19%,8.28%,5.67%,Central Standard Time,84,29,55,63,11,62%,58%,37,60,87,58%,71%,49%,36.83,13.43,4.34,26.68%,30.66%,20.44%,25.9,11,8.5,41.7,84,741,3.9,0.5,IA-06805,41.9059841,-92.082229
Cedar Rapids,Iowa,136859,1898,Cedar Rapids,274901,$67859,32.9%,37,$174000,1487,$117,47,73.06%,$925,54.16%,257,3335,11.79%,3.94%,68.34%,Linn County,50.30%,41.30%,2.55%,8.53%,77.47%,5.12%,7.07%,Central Standard Time,83,28,55,63,12,62%,58%,37,60,86,53%,63%,46%,37.9,14.95,4.22,30.58%,35.05%,23.33%,35.1,22,8.5,41.7,67,795,3.6,72.1,IA-12000,41.9661705,-91.6783438
Center Junction,Iowa,125,171,Cedar Rapids,274901,$32679,8.99%,60,N/A,N/A,N/A,82,58.82%,N/A,50.0%,N/A,N/A,0.0%,0.0%,26.27%,Jones County,37.40%,56.40%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,83,29,54,62,12,63%,61%,-69,-17968,86,53%,63%,46%,43.03,16.32,5.18,31.7%,35.05%,27.56%,40.8,26,8.1,46.7,85,891,3.7,0.73,IA-12225,42.1141269,-91.0903405
Center Point,Iowa,2575,1014,Cedar Rapids,274901,$92500,32.03%,37,$193000,1622,$119,43,75.47%,$1022,43.03%,N/A,N/A,4.04%,1.08%,71.94%,Linn County,50.30%,41.30%,0.74%,0.58%,97.9%,0.0%,0.31%,Central Standard Time,82,26,56,61,8,62%,58%,37,60,84,53%,63%,46%,41.59,15.67,4.74,30.25%,35.05%,25.78%,33.8,17,8.5,41.7,83,861,3.6,2.54,IA-12270,42.1847851,-91.7798487
Central City,Iowa,1266,1183,Cedar Rapids,274901,$81607,18.14%,37,N/A,N/A,N/A,62,83.26%,$715,42.5%,N/A,N/A,4.11%,4.25%,72.63%,Linn County,50.30%,41.30%,0.0%,0.0%,97.95%,1.18%,0.16%,Central Standard Time,84,27,57,61,9,63%,61%,-69,-17968,88,53%,63%,46%,42.1,15.94,4.79,31.67%,34.29%,28.44%,35.1,22,8.5,41.7,84,825,3.6,1.07,IA-12495,42.2023672,-91.5246451
