City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bainbridge Island,Washington,24557,889,Bremerton-Silverdale,273072,$145475,73.85%,49,$1398000,2841,$492,33,82.72%,$1771,34.41%,39,901,2.63%,3.3%,58.61%,Kitsap County,49.00%,38.10%,3.07%,0.09%,88.63%,2.66%,6.74%,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,45.49,2.76,17.73,46.41%,23.52%,62.11%,4.1,1,7.9,6.8,60,189,2.7,27.61,WA-03736,47.6488738,-122.5155015
Bangor Base,Washington,6407,577,Bremerton-Silverdale,273072,$75068,27.5%,22,N/A,N/A,N/A,34,1.01%,$1913,55.44%,N/A,N/A,5.16%,3.85%,85.25%,Kitsap County,49.00%,38.10%,3.36%,6.12%,60.71%,17.17%,4.74%,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,41.91,2.86,17.21,40.68%,17.91%,56.56%,4.1,1,7.9,6.8,76,300,2.7,11.11,WA-04100,47.7227993,-122.7145394
Bethel,Washington,4056,1284,Bremerton-Silverdale,273072,$73015,20.43%,42,$550000,2582,$213,29,85.36%,$1110,40.57%,N/A,N/A,6.8%,14.55%,57.47%,Kitsap County,49.00%,38.10%,6.34%,1.21%,71.87%,7.42%,9.64%,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,48.91,2.92,20.0,44.05%,19.67%,61.33%,7.0,3,7.9,6.8,61,279,2.7,3.16,WA-05735,47.4874012,-122.617518
Bremerton,Washington,43345,1525,Bremerton-Silverdale,273072,$61741,26.41%,33,$431000,1602,$269,55,47.81%,$1223,61.28%,403,3258,14.59%,5.66%,66.92%,Kitsap County,49.00%,38.10%,5.71%,5.75%,65.94%,11.42%,7.76%,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,54.63,2.92,22.48,41.97%,15.93%,58.33%,7.0,3,7.9,6.8,53,102,2.7,28.43,WA-07695,47.5436176,-122.7120621
Burley,Washington,2499,526,Bremerton-Silverdale,273072,$82607,21.16%,40,$475000,2879,$165,27,67.36%,$1341,42.65%,N/A,N/A,11.96%,0.0%,48.26%,Kitsap County,49.00%,38.10%,0.0%,0.0%,90.8%,3.48%,1.12%,Pacific Standard Time,76,45,31,54,36,63%,50%,42,51,76,45%,60%,27%,54.55,2.94,21.39,44.77%,19.12%,64.11%,7.0,3,7.9,6.8,66,228,2.7,4.75,WA-08885,47.4166227,-122.6377396
Chico,Washington,3187,1322,Bremerton-Silverdale,273072,$116161,37.05%,45,$511000,1675,$305,34,88.63%,$1750,31.19%,N/A,N/A,2.2%,4.67%,57.7%,Kitsap County,49.00%,38.10%,13.34%,4.08%,71.82%,1.76%,13.96%,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,54.63,2.92,22.48,40.68%,17.91%,56.56%,4.1,1,7.9,6.8,69,102,2.7,2.41,WA-12175,47.6225553,-122.7193067
East Port Orchard,Washington,5087,3282,Bremerton-Silverdale,273072,$60574,22.69%,36,$435000,1202,$362,41,65.4%,$1252,43.61%,N/A,N/A,12.72%,5.58%,69.47%,Kitsap County,49.00%,38.10%,5.62%,4.03%,71.5%,10.87%,6.29%,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,54.63,2.92,22.48,41.97%,15.93%,58.33%,7.0,3,7.9,6.8,59,102,2.7,1.55,WA-19770,47.519334,-122.6183152
Enetai,Washington,1946,1853,Bremerton-Silverdale,273072,$63889,26.87%,38,$395000,952,$415,56,77.22%,$1217,46.83%,N/A,N/A,6.78%,9.09%,59.21%,Kitsap County,49.00%,38.10%,3.65%,5.65%,69.17%,18.35%,8.43%,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,45.49,2.76,17.73,41.97%,15.93%,58.33%,7.0,3,7.9,6.8,57,189,2.7,1.05,WA-21800,47.588551,-122.605277
Erlands Point-Kitsap Lake,Washington,2973,1699,Bremerton-Silverdale,273072,N/A,N/A,N/A,$382000,1350,$283,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kitsap County,49.00%,38.10%,N/A,N/A,N/A,N/A,N/A,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,54.63,2.92,22.48,40.68%,17.91%,56.56%,7.0,3,7.9,6.8,68,102,2.7,1.75,WA-22118,47.5972633,-122.7021509
Gorst,Washington,294,459,Bremerton-Silverdale,273072,N/A,0.0%,41,$334000,1117,$299,65,85.1%,N/A,62.03%,N/A,N/A,13.61%,19.91%,84.96%,Kitsap County,49.00%,38.10%,0.0%,0.0%,67.35%,32.65%,0.0%,Pacific Standard Time,78,45,33,55,35,63%,50%,42,51,78,45%,60%,27%,54.63,2.92,22.48,44.77%,19.12%,64.11%,7.0,3,7.9,6.8,71,102,2.7,0.64,WA-27680,47.5239631,-122.7051662
