City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adams township (Cambria Cnty),Pennsylvania,5726,124,Johnstown,134048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cambria County,29.70%,66.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,34,45,62,20,57%,54%,39,58,80,42%,52%,29%,42.7,13.49,8.13,46.16%,45.82%,49.44%,75.7,36,7.8,34.4,84,2088,3.7,46.18,PA-00308,40.2878332,-78.7452971
Allegheny township (Cambria Cnty),Pennsylvania,3109,106,Johnstown,134048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cambria County,29.70%,66.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,33,46,57,15,57%,54%,39,58,80,42%,52%,29%,50.09,13.78,12.06,50.68%,46.81%,62.67%,75.7,36,7.8,34.4,87,1773,3.7,29.33,PA-00868,40.5356555,-78.6236524
Ashville,Pennsylvania,183,1017,Johnstown,134048,$67361,21.19%,53,$80000,1053,$76,72,95.71%,N/A,46.96%,N/A,N/A,3.83%,4.9%,56.35%,Cambria County,29.70%,66.50%,0.0%,0.0%,98.91%,0.0%,0.0%,Eastern Standard Time,82,34,48,62,19,57%,54%,39,58,83,42%,52%,29%,46.24,13.07,9.63,47.18%,44.73%,49.11%,47.0,30,7.8,34.4,87,1206,3.7,0.18,PA-03296,40.5600501,-78.5472756
Barr,Pennsylvania,2056,66,Johnstown,134048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cambria County,29.70%,66.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,33,46,57,15,57%,54%,39,58,80,42%,52%,29%,50.09,13.78,12.06,50.68%,46.81%,62.67%,75.7,36,7.8,34.4,85,1773,3.7,31.15,PA-04272,40.6059592,-78.812176
Beaverdale,Pennsylvania,612,400,Johnstown,134048,$42500,9.03%,58,N/A,N/A,N/A,N/A,87.91%,N/A,55.73%,N/A,N/A,2.78%,1.55%,56.89%,Cambria County,29.70%,66.50%,3.59%,1.31%,93.79%,0.82%,3.59%,Eastern Standard Time,79,34,45,62,20,57%,54%,39,58,80,42%,52%,29%,42.7,13.49,8.13,46.16%,45.82%,49.44%,75.7,36,7.8,34.4,86,2088,3.7,1.53,PA-04768,40.3243785,-78.7014368
Belmont,Pennsylvania,2933,1666,Johnstown,134048,$66433,38.96%,47,$115000,1494,$77,61,79.76%,$819,54.58%,N/A,N/A,5.96%,3.64%,58.4%,Cambria County,29.70%,66.50%,0.51%,3.1%,94.14%,3.78%,0.51%,Eastern Standard Time,79,34,45,62,20,57%,54%,39,58,80,42%,52%,29%,46.74,13.72,10.26,46.16%,45.82%,49.44%,75.7,36,7.8,34.4,80,1560,3.7,1.76,PA-05400,40.282968,-78.8906474
Blacklick,Pennsylvania,2001,64,Johnstown,134048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,Cambria County,29.70%,66.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,33,46,57,15,57%,54%,39,58,80,42%,52%,29%,50.09,13.78,12.06,50.68%,46.81%,62.67%,75.7,36,7.8,34.4,85,1773,3.7,31.27,PA-06736,40.5169244,-78.8493914
Blandburg,Pennsylvania,331,690,Johnstown,134048,$61563,13.54%,40,N/A,N/A,N/A,69,95.95%,N/A,48.05%,N/A,N/A,6.1%,6.99%,55.86%,Cambria County,29.70%,66.50%,0.0%,5.44%,94.56%,0.0%,0.0%,Eastern Standard Time,83,34,49,58,16,56%,55%,40,61,85,42%,52%,29%,41.95,12.71,8.75,44.88%,42.31%,50.11%,47.0,30,6.5,33.5,86,1389,3.7,0.48,PA-06976,40.6836881,-78.4158418
Brownstown borough,Pennsylvania,638,2658,Johnstown,134048,$42813,14.46%,53,N/A,N/A,N/A,N/A,84.18%,$654,51.87%,N/A,N/A,14.42%,6.36%,50.81%,Cambria County,29.70%,66.50%,0.0%,0.0%,94.04%,0.63%,0.31%,Eastern Standard Time,79,34,45,62,20,57%,54%,39,58,80,42%,52%,29%,46.74,13.72,10.26,46.16%,45.82%,49.44%,75.7,36,7.8,34.4,79,1560,3.7,0.24,PA-09400,40.3333768,-78.9373197
Cambria,Pennsylvania,5905,118,Johnstown,134048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cambria County,29.70%,66.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,79,33,46,57,15,57%,54%,39,58,80,42%,52%,29%,50.09,13.78,12.06,50.68%,46.81%,62.67%,75.7,36,7.8,34.4,86,1773,3.7,50.04,PA-10880,40.4930788,-78.7448532
