City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Amelia Court House,Virginia,1192,316,Richmond,1303212,$40366,10.0%,35,$285000,1619,$176,30,56.04%,$978,53.78%,N/A,N/A,48.35%,17.93%,57.8%,Amelia County,30.20%,66.90%,0.0%,32.89%,39.35%,0.59%,0.59%,Eastern Standard Time,90,49,41,68,26,53%,55%,46,66,97,62%,67%,56%,47.9,13.02,10.47,33.48%,34.95%,34.89%,10.1,2,7.7,34.6,69,315,4.5,3.77,VA-01640,37.3367033,-77.9881838
Ashland,Virginia,7667,1065,Richmond,1303212,$65000,34.85%,31,$485000,2553,$190,37,53.01%,$1154,65.23%,240,1995,16.43%,4.31%,59.68%,Hanover County,30.90%,63.20%,1.71%,20.2%,64.13%,10.96%,7.26%,Eastern Standard Time,87,47,40,68,28,53%,55%,46,66,91,62%,67%,56%,46.1,12.95,9.8,29.7%,29.56%,33.0%,15.2,6,7.7,34.6,51,201,4.4,7.2,VA-03368,37.7596808,-77.4715595
Bellwood,Virginia,8489,1464,Richmond,1303212,$50172,14.54%,33,$239000,1044,$229,31,41.98%,$1132,64.27%,N/A,N/A,17.94%,7.34%,64.12%,Chesterfield County,46.00%,48.20%,1.31%,34.7%,30.84%,28.12%,14.18%,Eastern Standard Time,90,48,42,70,29,53%,55%,46,66,97,62%,67%,56%,52.01,17.36,10.17,32.77%,35.05%,32.0%,9.5,3,7.7,34.6,50,75,4.6,5.8,VA-06216,37.4060427,-77.4363368
Bensley,Virginia,5819,2020,Richmond,1303212,$49695,15.63%,29,$200000,1117,$179,53,37.09%,$1183,67.28%,N/A,N/A,22.45%,7.13%,69.11%,Chesterfield County,46.00%,48.20%,0.45%,28.99%,26.09%,42.5%,26.4%,Eastern Standard Time,90,48,42,70,29,53%,55%,46,66,97,62%,67%,56%,47.18,14.48,9.53,32.77%,35.05%,32.0%,9.5,3,7.7,34.6,47,150,4.6,2.88,VA-06728,37.446982,-77.4419998
Bon Air,Virginia,17302,2067,Richmond,1303212,$97620,53.97%,42,$368000,1795,$205,45,73.37%,$1731,44.38%,N/A,N/A,6.24%,3.42%,69.0%,Chesterfield County,46.00%,48.20%,4.1%,12.17%,73.27%,8.27%,9.0%,Eastern Standard Time,90,48,42,70,29,53%,55%,46,66,97,62%,67%,56%,48.3,14.04,10.42,34.93%,34.62%,36.0%,9.5,3,7.7,34.6,49,249,4.6,8.37,VA-08472,37.5187356,-77.5713292
Bowling Green,Virginia,1455,909,Richmond,1303212,$69352,19.12%,40,N/A,N/A,N/A,47,67.87%,$544,50.57%,0,0,10.83%,8.39%,54.92%,Caroline County,45.10%,50.20%,0.34%,11.2%,78.21%,1.65%,2.96%,Eastern Standard Time,88,46,42,67,27,53%,55%,46,66,93,62%,67%,56%,47.17,13.92,9.4,29.7%,29.56%,33.0%,15.2,6,7.7,34.6,66,201,4.3,1.6,VA-08888,38.0534451,-77.3473294
Brandermill,Virginia,13938,2263,Richmond,1303212,$107748,45.61%,43,$407000,2109,$193,33,76.6%,$1695,42.33%,N/A,N/A,7.66%,4.09%,68.74%,Chesterfield County,46.00%,48.20%,4.94%,13.05%,71.46%,5.21%,7.72%,Eastern Standard Time,90,48,42,70,29,53%,55%,46,66,97,62%,67%,56%,46.24,12.66,9.86,33.48%,34.95%,34.89%,9.5,3,7.7,34.6,61,339,4.6,6.16,VA-09248,37.4340103,-77.6522193
Central Garage,Virginia,1364,283,Richmond,1303212,$74911,19.45%,49,N/A,N/A,N/A,19,87.12%,$1173,33.83%,N/A,N/A,12.54%,5.18%,77.32%,King William County,30.20%,65.30%,5.06%,20.09%,73.61%,1.25%,5.06%,Eastern Standard Time,91,50,41,69,30,53%,55%,46,66,99,62%,67%,56%,49.25,14.51,9.92,26.9%,27.47%,28.33%,7.9,2,7.7,34.6,68,45,4.4,4.82,VA-14312,37.7457699,-77.1315025
Chamberlayne,Virginia,5000,1493,Richmond,1303212,$102656,52.57%,56,$339000,2006,$169,49,92.04%,$1647,51.52%,N/A,N/A,3.3%,3.35%,57.28%,Henrico County,57.40%,36.60%,2.1%,56.38%,37.4%,0.84%,1.96%,Eastern Standard Time,90,48,42,68,28,53%,55%,46,66,97,62%,67%,56%,48.87,14.39,10.13,34.85%,37.47%,32.67%,15.2,6,7.7,34.6,51,183,4.5,3.35,VA-14544,37.628024,-77.4288468
Charles City,Virginia,36,13,Richmond,1303212,$211875,65.22%,54,N/A,N/A,N/A,55,100.0%,N/A,58.33%,N/A,N/A,11.11%,0.0%,63.89%,Charles City County,60.80%,35.90%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,90,51,39,71,31,53%,55%,46,66,97,62%,67%,56%,51.95,17.15,9.81,30.74%,31.43%,31.0%,9.5,3,7.7,34.6,71,111,4.6,2.7,VA-14904,37.3440632,-77.0687526
Chester,Virginia,23519,1787,Richmond,1303212,$88455,32.64%,41,$361000,2075,$174,30,72.77%,$1463,47.33%,N/A,N/A,7.79%,3.41%,66.8%,Chesterfield County,46.00%,48.20%,2.18%,28.14%,54.19%,11.36%,6.24%,Eastern Standard Time,90,49,41,69,28,53%,55%,46,66,97,62%,67%,56%,52.01,17.36,10.17,31.67%,32.2%,31.67%,9.5,3,7.7,34.6,52,75,4.6,13.16,VA-16096,37.3531148,-77.4342031
Colonial Heights,Virginia,18210,2422,Richmond,1303212,$76250,29.49%,39,$276000,1663,$166,50,67.95%,$1162,51.71%,399,4046,9.57%,3.68%,64.94%,Colonial Heights County,28.00%,67.20%,3.43%,18.04%,66.99%,7.64%,6.49%,Eastern Standard Time,90,49,41,69,28,53%,55%,46,66,97,62%,67%,56%,48.68,15.08,9.35,31.67%,32.2%,31.67%,9.5,3,7.7,34.6,47,18,4.2,7.52,VA-18448,37.2650061,-77.3968816
Dumbarton,Virginia,8407,4448,Richmond,1303212,$59085,30.11%,37,$284000,1385,$205,46,30.87%,$1402,66.34%,N/A,N/A,13.06%,3.89%,78.61%,Henrico County,57.40%,36.60%,3.45%,20.46%,48.98%,19.98%,19.46%,Eastern Standard Time,90,48,42,68,28,53%,55%,46,66,97,62%,67%,56%,48.87,14.39,10.13,34.93%,34.62%,36.0%,15.2,6,7.7,34.6,42,183,4.5,1.89,VA-23744,37.6129731,-77.506551
