City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aguila,Arizona,208,132,Phoenix-Mesa-Scottsdale,4787811,$48523,16.24%,36,N/A,N/A,N/A,29,66.91%,N/A,41.61%,N/A,N/A,30.48%,27.78%,56.69%,Maricopa County,44.80%,47.70%,0.0%,0.0%,13.94%,62.02%,23.56%,Mountain Standard Time,109,65,44,78,35,23%,19%,40,51,112,85%,89%,80%,7.9,2.29,2.56,9.45%,10.99%,13.33%,3.4,0,6.1,25.0,77,1179,6.4,1.57,AZ-00730,33.9375159,-113.1664832
Ak-Chin Village,Arizona,1133,107,Phoenix-Mesa-Scottsdale,4787811,$48750,6.72%,27,N/A,N/A,N/A,24,6.49%,N/A,54.55%,N/A,N/A,28.61%,14.09%,56.16%,Pinal County,37.00%,56.20%,0.0%,1.06%,2.29%,18.98%,2.03%,Mountain Standard Time,108,66,42,83,42,23%,19%,40,51,110,85%,89%,80%,7.4,2.19,2.58,9.18%,10.88%,12.11%,0.0,0,6.1,25.0,76,1359,6.2,10.6,AZ-01090,33.019667,-112.0807497
Anthem,Arizona,22622,2864,Phoenix-Mesa-Scottsdale,4787811,$117846,49.16%,45,$545000,2034,$268,16,75.77%,$2258,38.56%,N/A,N/A,2.94%,3.79%,62.73%,Maricopa County,44.80%,47.70%,1.6%,1.41%,84.54%,8.14%,6.2%,Mountain Standard Time,104,64,40,82,43,23%,19%,40,51,104,85%,89%,80%,10.37,2.78,3.46,9.1%,9.34%,13.33%,1.3,0,6.1,25.0,65,1629,6.4,7.9,AZ-02430,33.8560099,-112.116732
Apache Junction,Arizona,39746,1133,Phoenix-Mesa-Scottsdale,4787811,$58619,17.25%,53,$355000,1325,$268,27,76.3%,$1019,50.51%,223,N/A,10.99%,6.16%,48.96%,Pinal County,37.00%,56.20%,1.67%,1.54%,72.8%,18.51%,8.04%,Mountain Standard Time,105,65,40,78,42,23%,19%,40,51,105,85%,89%,80%,10.27,2.7,3.58,9.53%,11.65%,13.11%,0.0,0,6.1,25.0,59,1572,6.2,35.07,AZ-02830,33.3984882,-111.5350318
Arizona City,Arizona,8681,1416,Phoenix-Mesa-Scottsdale,4787811,$54519,11.9%,52,$275000,1503,$183,19,69.91%,$973,42.71%,N/A,N/A,12.16%,3.42%,49.43%,Pinal County,37.00%,56.20%,0.24%,3.44%,58.67%,33.61%,8.64%,Mountain Standard Time,104,63,41,69,34,23%,19%,40,51,104,85%,89%,80%,7.9,2.53,2.57,8.93%,11.21%,12.22%,0.0,0,6.1,25.0,61,1395,6.2,6.13,AZ-03530,32.7505943,-111.6706797
Arlington,Arizona,60,26,Phoenix-Mesa-Scottsdale,4787811,N/A,0.0%,57,N/A,N/A,N/A,17,88.89%,N/A,25.0%,N/A,N/A,51.67%,0.0%,48.33%,Maricopa County,44.80%,47.70%,0.0%,0.0%,73.33%,26.67%,0.0%,Mountain Standard Time,108,68,40,82,40,23%,19%,40,51,110,85%,89%,80%,7.41,2.01,2.44,5.15%,6.92%,6.33%,0.0,0,6.1,25.0,55,828,6.4,2.29,AZ-04020,33.3346233,-112.7747506
Avondale,Arizona,90644,1917,Phoenix-Mesa-Scottsdale,4787811,$81260,21.17%,32,$405000,1875,$216,18,63.06%,$1731,53.74%,288,3552,10.9%,4.64%,69.33%,Maricopa County,44.80%,47.70%,3.22%,10.55%,27.52%,54.21%,17.24%,Mountain Standard Time,108,66,42,83,42,23%,19%,40,51,110,85%,89%,80%,7.41,2.01,2.44,8.11%,8.35%,12.11%,0.0,0,6.1,25.0,45,828,6.4,47.28,AZ-04720,33.3193513,-112.3390075
Blackwater,Arizona,2245,126,Phoenix-Mesa-Scottsdale,4787811,N/A,5.51%,29,N/A,N/A,N/A,18,52.7%,N/A,60.19%,N/A,N/A,39.02%,6.12%,40.61%,Pinal County,37.00%,56.20%,0.0%,0.0%,1.11%,44.63%,1.07%,Mountain Standard Time,106,66,40,79,37,23%,19%,40,51,106,85%,89%,80%,8.49,2.4,2.86,9.1%,10.44%,12.56%,0.0,0,6.1,25.0,69,1299,6.2,17.86,AZ-06820,33.039589,-111.5798576
Buckeye,Arizona,99844,254,Phoenix-Mesa-Scottsdale,4787811,$98778,24.09%,35,$385000,1766,$218,10,79.4%,$1742,44.09%,137,1623,6.83%,4.8%,57.74%,Maricopa County,44.80%,47.70%,1.57%,6.86%,44.45%,42.96%,10.28%,Mountain Standard Time,107,64,43,82,42,23%,19%,40,51,108,85%,89%,80%,7.41,2.01,2.44,8.11%,8.35%,12.11%,0.0,0,6.1,25.0,66,828,6.4,392.98,AZ-07940,33.431461,-112.6429371
Cactus Forest,Arizona,509,186,Phoenix-Mesa-Scottsdale,4787811,$68854,15.46%,69,N/A,N/A,N/A,36,87.8%,$870,63.65%,N/A,N/A,18.27%,0.0%,27.71%,Pinal County,37.00%,56.20%,12.57%,0.0%,74.26%,11.2%,0.0%,Mountain Standard Time,106,66,40,79,37,24%,25%,37,50,113,85%,86%,80%,9.44,2.89,3.09,9.1%,10.44%,12.56%,0.0,0,7.7,43.4,76,1476,6.2,2.73,AZ-08990,32.9578228,-111.3169225
