City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Cache,Oklahoma,2914,798,Lawton,127105,$56017,23.7%,36,N/A,N/A,N/A,36,71.19%,$722,41.3%,639,1279,11.77%,5.81%,62.52%,Comanche County,35.20%,58.90%,1.27%,3.26%,61.15%,13.28%,3.6%,Central Standard Time,95,51,44,72,32,50%,46%,48,65,102,66%,76%,60%,32.01,9.02,4.01,17.75%,19.78%,12.67%,5.5,2,N/A,48.3,72,1461,5.4,3.65,OK-10700,34.6294254,-98.6183117
Chattanooga,Oklahoma,423,813,Lawton,127105,$55625,26.02%,33,N/A,N/A,N/A,46,58.48%,$630,43.51%,0,226,17.27%,11.11%,62.91%,Comanche County,35.20%,58.90%,0.47%,0.0%,72.81%,6.38%,1.18%,Central Standard Time,98,54,44,73,29,50%,46%,48,65,109,66%,76%,60%,32.4,9.77,4.02,17.75%,19.78%,12.67%,3.4,0,N/A,48.3,72,1050,5.4,0.52,OK-13600,34.4238599,-98.6540173
Devol,Oklahoma,168,336,Lawton,127105,$65750,26.97%,30,N/A,N/A,N/A,52,47.17%,$646,51.04%,N/A,N/A,26.67%,15.79%,79.17%,Cotton County,16.30%,78.90%,0.0%,1.79%,73.81%,16.07%,1.19%,Central Standard Time,98,54,44,73,29,50%,46%,48,65,109,66%,76%,60%,29.68,8.68,3.49,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,68,1026,5.2,0.5,OK-20450,34.1954006,-98.5881951
Elgin,Oklahoma,3498,916,Lawton,127105,$69451,33.52%,31,$300000,2013,$149,11,64.84%,$1318,36.67%,0,212,9.55%,4.66%,66.56%,Comanche County,35.20%,58.90%,1.26%,4.55%,66.84%,16.09%,2.63%,Central Standard Time,94,51,43,70,27,50%,46%,48,65,100,66%,76%,60%,33.79,10.45,4.18,17.75%,19.78%,12.67%,5.5,2,N/A,48.3,69,1200,5.4,3.82,OK-23450,34.7848898,-98.3010829
Faxon,Oklahoma,70,269,Lawton,127105,$79375,9.62%,36,N/A,N/A,N/A,61,61.9%,N/A,35.09%,N/A,N/A,0.0%,0.0%,57.89%,Comanche County,35.20%,58.90%,0.0%,0.0%,95.71%,2.86%,0.0%,Central Standard Time,98,54,44,72,29,50%,46%,48,65,109,66%,76%,60%,32.4,9.77,4.02,17.75%,19.78%,12.67%,3.4,0,N/A,48.3,72,1050,5.4,0.26,OK-25650,34.4602582,-98.5793735
Fletcher,Oklahoma,1107,644,Lawton,127105,$48750,19.12%,28,N/A,N/A,N/A,38,66.33%,$789,39.85%,N/A,N/A,19.69%,2.84%,65.05%,Comanche County,35.20%,58.90%,1.17%,0.36%,80.58%,4.25%,1.36%,Central Standard Time,94,51,43,70,27,55%,53%,46,64,104,66%,76%,60%,37.37,11.41,4.66,18.16%,19.01%,15.11%,5.5,2,N/A,49.8,68,1161,5.4,1.72,OK-26350,34.8237811,-98.234268
Geronimo,Oklahoma,1142,766,Lawton,127105,$52542,17.15%,31,N/A,N/A,N/A,36,73.8%,$1027,49.03%,N/A,N/A,17.51%,8.26%,64.29%,Comanche County,35.20%,58.90%,0.96%,5.6%,67.34%,14.71%,2.45%,Central Standard Time,98,54,44,72,29,50%,46%,48,65,109,66%,76%,60%,26.59,8.4,3.15,17.75%,19.78%,12.67%,5.5,2,N/A,48.3,72,978,5.4,1.49,OK-29100,34.4831271,-98.3876539
Indiahoma,Oklahoma,287,1025,Lawton,127105,$55938,23.71%,36,N/A,N/A,N/A,57,69.26%,$831,60.74%,N/A,N/A,11.23%,0.72%,57.02%,Comanche County,35.20%,58.90%,0.0%,0.0%,79.09%,6.62%,1.39%,Central Standard Time,95,51,44,72,32,50%,46%,48,65,102,66%,76%,60%,32.04,9.24,4.06,17.75%,19.78%,12.67%,5.5,2,N/A,48.3,72,1524,5.4,0.28,OK-36850,34.6198945,-98.7520502
Lawton,Oklahoma,91247,1119,Lawton,127105,$48718,22.64%,31,$92000,1243,$74,46,44.38%,$822,56.48%,925,3221,19.32%,7.68%,63.55%,Comanche County,35.20%,58.90%,3.15%,19.21%,49.07%,15.51%,6.24%,Central Standard Time,98,54,44,72,29,50%,46%,48,65,109,66%,76%,60%,33.97,9.55,4.62,17.75%,19.78%,12.67%,5.5,2,N/A,48.3,62,1053,5.4,81.51,OK-41850,34.6175233,-98.420221
Medicine Park,Oklahoma,302,137,Lawton,127105,$103365,57.14%,48,N/A,N/A,N/A,18,87.7%,$1159,38.08%,N/A,N/A,3.31%,4.27%,68.38%,Comanche County,35.20%,58.90%,0.0%,0.99%,92.05%,1.66%,0.99%,Central Standard Time,95,51,44,72,32,50%,46%,48,65,102,66%,76%,60%,32.01,9.02,4.01,17.75%,19.78%,12.67%,5.5,2,N/A,48.3,70,1461,5.4,2.21,OK-47350,34.7242302,-98.4530255
