City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Hidalgo,Texas,13593,1839,McAllen-Edinburg-Mission,680010,98,71,27,21,58,230,0,71.8,62.6,11,13,29,28,21.38%,$41386,31.4%,$964,960,$108900,N/A,N/A,17,67.80%,4%,24%,19%,81,20 mins,6.70%,2.10%,28.70%,Hidalgo County,68.10%,27.90%,N/A,N/A,52.15%,99.20%,40.7%,Central Standard Time,104,6.1,45.60%,43,N/A,54,22.3%,10.72,35,1,0
Indian Hills,Texas,2676,1395,McAllen-Edinburg-Mission,680010,96,70,26,25,65,227,0,71.7,62.5,N/A,23,41,23,N/A,$32727,58%,$782,949,$40400,N/A,N/A,22,65.50%,4%,22%,19%,82,21 mins,6.70%,2.10%,-12.80%,Hidalgo County,68.10%,27.90%,N/A,N/A,40.89%,97.70%,36.1%,Central Standard Time,104,6.1,51.20%,0,N/A,N/A,20.5%,0.00,36,1,0
La Blanca,Texas,2284,553,McAllen-Edinburg-Mission,680010,97,70,27,24,62,227,0,71.8,62.7,10,16,29,28,7.36%,$31719,21.5%,$835,972,$97900,N/A,N/A,23,46.60%,4%,23%,18%,82,21 mins,6.70%,2.10%,49.30%,Hidalgo County,68.10%,27.90%,N/A,N/A,95.77%,100.00%,12.5%,Central Standard Time,104,6.1,33.00%,5,N/A,30,11.2%,8.48,36,1,0
La Homa,Texas,13260,1967,McAllen-Edinburg-Mission,680010,99,71,28,21,50,231,0,71.7,62.5,N/A,24,51,25,8.56%,$28352,35.9%,$837,1026,$86100,N/A,N/A,23,74.70%,4%,22%,19%,80,22 mins,6.70%,2.10%,-7.80%,Hidalgo County,68.10%,27.90%,N/A,N/A,95.06%,95.00%,36.2%,Central Standard Time,104,6.1,41.30%,1,N/A,37,18.7%,0.00,34,1,0
La Joya,Texas,4229,1006,McAllen-Edinburg-Mission,680010,99,71,28,22,55,230,0,71.5,62.2,11,13,21,24,11.70%,$33713,37.1%,N/A,N/A,$88600,N/A,N/A,19,54.20%,4%,23%,19%,79,21 mins,6.70%,2.10%,9.20%,Hidalgo County,68.10%,27.90%,1.36%,N/A,98.64%,98.50%,19.5%,Central Standard Time,104,6.1,42.60%,41,N/A,43,20.8%,32.47,33,1,0
La Villa,Texas,2587,4341,McAllen-Edinburg-Mission,680010,97,70,27,25,66,223,0,71.8,62.8,10,10,16,27,10.58%,$23380,34.8%,N/A,N/A,$55100,N/A,N/A,32,61.80%,4%,23%,19%,83,21 mins,6.70%,2.10%,154.40%,Hidalgo County,68.10%,27.90%,N/A,N/A,94.45%,98.40%,8.6%,Central Standard Time,104,6.1,49.20%,20,N/A,35,19.3%,91.85,36,1,0
Laguna Seca,Texas,386,170,McAllen-Edinburg-Mission,680010,96,70,26,25,66,227,0,71.7,62.5,N/A,20,36,26,N/A,$38667,14.3%,$782,949,$87600,N/A,N/A,51,94.30%,4%,22%,18%,83,21 mins,6.70%,2.10%,49.60%,Hidalgo County,68.10%,27.90%,N/A,N/A,97.59%,98.70%,12.5%,Central Standard Time,104,6.1,66.10%,0,N/A,25,10.6%,0.00,36,1,0
Linn,Texas,657,14,McAllen-Edinburg-Mission,680010,97,70,27,23,59,227,0,71.2,62,10,18,34,37,20.89%,$29342,20.3%,$908,902,$120500,N/A,N/A,31,52.20%,4%,23%,19%,81,21 mins,6.70%,2.10%,-19.50%,Hidalgo County,68.10%,27.90%,N/A,N/A,94.37%,90.30%,16.7%,Central Standard Time,104,6.1,43.40%,8,N/A,N/A,9.0%,14.93,33,1,0
Llano Grande,Texas,2410,1478,McAllen-Edinburg-Mission,680010,96,70,26,25,65,227,0,71.7,62.5,N/A,20,36,43,N/A,$30455,24.1%,$784,918,$62800,N/A,N/A,30,48.10%,4%,22%,18%,82,21 mins,6.70%,2.10%,-24.60%,Hidalgo County,68.10%,27.90%,N/A,N/A,85.04%,93.10%,31.5%,Central Standard Time,104,6.1,50.70%,1,N/A,26,13.9%,0.00,37,1,0
Los Ebanos (Hidalgo Cnty),Texas,133,230,McAllen-Edinburg-Mission,680010,99,71,28,22,55,227,0,N/A,N/A,N/A,21,38,45,N/A,$16031,N/A,N/A,N/A,$40400,N/A,N/A,34,41.10%,4%,22%,18%,81,21 mins,6.70%,2.10%,-20.80%,Hidalgo County,68.10%,27.90%,N/A,N/A,N/A,52.60%,N/A,Central Standard Time,104,6.1,65.40%,7,N/A,27,N/A,N/A,N/A,1,N/A
McAllen,Texas,139838,2127,McAllen-Edinburg-Mission,680010,98,70,28,22,58,223,0,71.7,62.5,10,13,48,32,30.28%,$43476,22.2%,$840,918,$287000,2296,$125,28,53.70%,2%,21%,21%,74,20 mins,4.60%,2.10%,11.30%,Hidalgo County,68.10%,27.90%,2.52%,1.07%,74.25%,85.20%,27%,Central Standard Time,104,6.1,45.90%,42,N/A,48,17.9%,19.08,34,1,0
Mercedes,Texas,16588,1406,McAllen-Edinburg-Mission,680010,96,70,26,25,65,223,0,72.1,63.1,10,25,61,29,10.99%,$30644,28.4%,$782,949,$174000,1526,$114,31,51.00%,4%,23%,19%,81,21 mins,6.70%,2.10%,7.90%,Hidalgo County,68.10%,27.90%,N/A,N/A,84.50%,94.10%,16.1%,Central Standard Time,104,6.1,48.70%,68,N/A,50,15.6%,49.99,37,1,0
Midway North,Texas,4717,2616,McAllen-Edinburg-Mission,680010,96,70,26,25,64,227,0,71.7,62.5,N/A,19,38,25,13.52%,$32610,32%,$783,919,$96200,N/A,N/A,20,71.50%,4%,23%,19%,80,21 mins,6.70%,2.10%,-1.00%,Hidalgo County,68.10%,27.90%,N/A,N/A,81.22%,99.40%,35.9%,Central Standard Time,104,6.1,41.80%,1,N/A,29,14.1%,0.00,38,1,0
Midway South,Texas,2739,2641,McAllen-Edinburg-Mission,680010,96,70,26,25,64,227,0,71.7,62.5,N/A,21,38,21,8.69%,$51125,28.7%,$783,919,$83000,N/A,N/A,28,65.50%,4%,22%,19%,79,21 mins,6.70%,2.10%,23.30%,Hidalgo County,68.10%,27.90%,N/A,N/A,78.68%,94.20%,16.5%,Central Standard Time,104,6.1,46.90%,8,N/A,27,17.6%,0.00,38,1,0
Mila Doce,Texas,6354,1997,McAllen-Edinburg-Mission,680010,96,70,26,25,65,230,0,71.7,62.5,N/A,24,48,24,4.06%,$23116,52.5%,$783,928,$61100,N/A,N/A,28,70.30%,4%,23%,19%,82,26 mins,6.70%,2.10%,25.10%,Hidalgo County,68.10%,27.90%,N/A,N/A,65.61%,99.70%,28.8%,Central Standard Time,104,6.1,45.50%,25,N/A,34,18.2%,0.00,38,1,0
Mission,Texas,83042,2337,McAllen-Edinburg-Mission,680010,99,71,28,21,51,231,0,71.6,62.3,11,11,40,30,25.90%,$43592,21%,$954,924,$355000,2709,$131,20,57.20%,3%,17%,18%,76,20 mins,6.00%,2.10%,15.70%,Hidalgo County,68.10%,27.90%,1.84%,N/A,87.52%,88.60%,27.5%,Central Standard Time,104,6.1,43.10%,33,N/A,40,17.5%,29.83,33,1,0
Monte Alto,Texas,1810,805,McAllen-Edinburg-Mission,680010,97,70,27,25,66,227,0,71.7,62.5,10,20,37,25,11.49%,$23478,24.1%,N/A,N/A,$68800,N/A,N/A,25,67.60%,4%,24%,18%,83,21 mins,6.70%,2.10%,-14.70%,Hidalgo County,68.10%,27.90%,N/A,N/A,86.08%,98.80%,20.9%,Central Standard Time,104,6.1,52.00%,12,N/A,29,14.8%,0.00,36,1,0
Muniz,Texas,1559,1469,McAllen-Edinburg-Mission,680010,97,70,27,23,59,227,0,71.7,62.5,N/A,20,37,26,N/A,$37568,30.3%,$835,972,$75000,N/A,N/A,22,56.70%,4%,22%,19%,83,21 mins,6.70%,2.10%,52.50%,Hidalgo County,68.10%,27.90%,N/A,N/A,100.00%,100.00%,41.2%,Central Standard Time,104,6.1,52.10%,1,N/A,29,9.0%,0.00,37,1,0
Murillo,Texas,7001,1210,McAllen-Edinburg-Mission,680010,97,70,27,23,59,227,0,71.7,62.5,N/A,20,41,25,19.65%,$38443,25.3%,$835,972,$143300,N/A,N/A,16,67.20%,4%,23%,18%,81,21 mins,6.70%,2.10%,7.50%,Hidalgo County,68.10%,27.90%,N/A,N/A,94.66%,98.40%,19.9%,Central Standard Time,104,6.1,47.90%,10,N/A,N/A,14.1%,0.00,37,1,0
North Alamo,Texas,4062,2863,McAllen-Edinburg-Mission,680010,98,70,28,22,59,227,0,71.7,62.5,N/A,20,40,30,N/A,$32269,30.2%,$750,950,$35000,N/A,N/A,26,67.00%,4%,24%,18%,82,19 mins,6.70%,2.10%,6.70%,Hidalgo County,68.10%,27.90%,N/A,N/A,99.49%,94.40%,33.5%,Central Standard Time,104,6.1,38.40%,12,N/A,33,13.3%,0.00,37,1,0
Olivarez,Texas,4255,1155,McAllen-Edinburg-Mission,680010,96,70,26,25,65,227,0,71.7,62.5,N/A,23,46,19,12.75%,$23882,36.4%,$784,918,$87300,N/A,N/A,20,78.60%,4%,23%,19%,81,21 mins,6.70%,2.10%,12.50%,Hidalgo County,68.10%,27.90%,N/A,N/A,62.52%,98.00%,21.4%,Central Standard Time,104,6.1,41.30%,2,N/A,N/A,19.2%,0.00,38,1,0
Palmhurst,Texas,2702,608,McAllen-Edinburg-Mission,680010,99,71,28,21,50,226,0,71.7,62.5,11,15,90,43,45.71%,$74191,5.5%,$601,1007,$160200,N/A,N/A,21,65.70%,6%,22%,19%,80,21 mins,6.70%,2.10%,-4.90%,Hidalgo County,68.10%,27.90%,4.17%,N/A,82.86%,80.80%,22.6%,Central Standard Time,104,6.1,40.10%,42,N/A,N/A,15.0%,0.00,34,1,0
Palmview,Texas,5693,2029,McAllen-Edinburg-Mission,680010,99,71,28,21,51,224,0,71.7,62.5,11,47,74,32,13.88%,$40427,26.6%,$954,924,$100200,N/A,N/A,21,61.50%,5%,21%,19%,78,21 mins,6.70%,2.10%,2.70%,Hidalgo County,68.10%,27.90%,N/A,N/A,97.66%,97.50%,34.4%,Central Standard Time,104,6.1,44.00%,49,N/A,41,15.2%,0.00,33,1,0
Palmview South,Texas,5516,2273,McAllen-Edinburg-Mission,680010,99,71,28,21,51,227,0,71.7,62.5,N/A,19,38,37,12.55%,$32793,26.4%,$971,909,$78600,N/A,N/A,20,59.60%,4%,24%,19%,81,21 mins,6.70%,2.10%,-0.10%,Hidalgo County,68.10%,27.90%,N/A,N/A,97.71%,79.20%,25.2%,Central Standard Time,104,6.1,34.90%,9,N/A,34,14.7%,0.00,33,1,0
Penitas,Texas,4795,1210,McAllen-Edinburg-Mission,680010,99,71,28,22,51,226,0,71.3,62,11,29,37,26,10.33%,$34818,19.8%,$971,909,$105400,N/A,N/A,15,76.10%,4%,23%,19%,79,21 mins,6.70%,2.10%,16.30%,Hidalgo County,68.10%,27.90%,1.91%,N/A,93.56%,97.00%,22.8%,Central Standard Time,104,6.1,41.20%,6,N/A,28,19.7%,48.28,33,1,0
Perezville,Texas,4242,2568,McAllen-Edinburg-Mission,680010,99,71,28,21,51,227,0,71.7,62.5,11,18,36,41,11.88%,$26059,24.2%,$954,924,$83000,N/A,N/A,21,54.90%,4%,23%,19%,79,21 mins,6.70%,2.10%,-0.60%,Hidalgo County,68.10%,27.90%,N/A,N/A,97.52%,70.10%,31.3%,Central Standard Time,104,6.1,40.90%,0,N/A,N/A,14.1%,0.00,33,1,0
Pharr,Texas,76727,3247,McAllen-Edinburg-Mission,680010,97,70,27,21,53,228,0,71.7,62.5,10,22,39,28,14.90%,$34655,26.8%,$964,960,$239000,2626,$91,20,52.90%,4%,25%,21%,77,20 mins,7.00%,2.10%,16.10%,Hidalgo County,68.10%,27.90%,N/A,N/A,93.76%,94.30%,32.1%,Central Standard Time,104,6.1,46.90%,37,N/A,43,16.0%,18.32,35,1,0
Progreso,Texas,5867,1959,McAllen-Edinburg-Mission,680010,96,70,26,25,65,225,0,72,63.1,10,12,24,26,13.32%,$29441,31%,$784,918,$62200,N/A,N/A,23,70.20%,4%,22%,18%,82,21 mins,6.70%,2.10%,9.10%,Hidalgo County,68.10%,27.90%,N/A,N/A,70.04%,98.90%,33.6%,Central Standard Time,104,6.1,37.40%,20,N/A,36,12.1%,12.64,38,1,0
Progreso Lakes,Texas,278,133,McAllen-Edinburg-Mission,680010,96,70,26,25,65,231,0,71.7,62.5,10,12,23,48,N/A,$74375,3.7%,$784,918,$245300,N/A,N/A,29,63.40%,4%,22%,19%,82,21 mins,6.70%,2.10%,0.70%,Hidalgo County,68.10%,27.90%,N/A,N/A,91.72%,62.60%,18.5%,Central Standard Time,104,6.1,33.00%,1,N/A,27,9.0%,0.00,38,1,0
San Carlos,Texas,3011,1665,McAllen-Edinburg-Mission,680010,97,70,27,23,59,227,0,71.7,62.5,10,22,43,30,4.46%,$25648,31.7%,$835,972,$62400,N/A,N/A,28,72.60%,4%,23%,19%,82,21 mins,6.70%,2.10%,10.30%,Hidalgo County,68.10%,27.90%,N/A,N/A,89.55%,100.00%,22.5%,Central Standard Time,104,6.1,48.60%,24,N/A,32,13.8%,0.00,36,1,0
San Juan,Texas,36469,3138,McAllen-Edinburg-Mission,680010,98,70,28,22,59,228,0,70.9,61.5,10,30,41,29,13.45%,$34518,64.7%,N/A,N/A,$104200,N/A,N/A,21,71.40%,4%,23%,18%,78,19 mins,7.50%,2.10%,12.10%,Hidalgo County,68.10%,27.90%,N/A,N/A,94.04%,97.30%,21%,Central Standard Time,104,6.1,47.00%,33,N/A,40,12.9%,17.90,38,1,0
Scissors,Texas,3635,2280,McAllen-Edinburg-Mission,680010,97,70,27,23,59,230,0,71.7,62.5,N/A,25,52,22,5.46%,$20734,60.7%,$750,950,$78500,N/A,N/A,25,73.30%,4%,22%,20%,81,21 mins,6.70%,2.10%,3.70%,Hidalgo County,68.10%,27.90%,N/A,N/A,75.43%,98.30%,34.7%,Central Standard Time,104,6.1,59.30%,20,N/A,N/A,18.4%,0.00,39,1,0
South Alamo,Texas,3430,1682,McAllen-Edinburg-Mission,680010,98,70,28,22,59,227,0,71.7,62.5,N/A,22,44,23,N/A,$21573,30.1%,$750,950,$56200,N/A,N/A,23,91.00%,4%,23%,18%,81,21 mins,6.70%,2.10%,-25.50%,Hidalgo County,68.10%,27.90%,N/A,N/A,94.89%,100.00%,28.8%,Central Standard Time,104,6.1,58.20%,1,N/A,32,13.5%,0.00,38,1,0
Sullivan City,Texas,4125,1149,McAllen-Edinburg-Mission,680010,99,71,28,22,55,229,0,71.3,61.8,11,24,22,32,5.73%,$26231,28.1%,N/A,N/A,$81300,N/A,N/A,28,70.50%,4%,22%,19%,81,21 mins,6.70%,2.10%,3.20%,Hidalgo County,68.10%,27.90%,N/A,N/A,97.70%,98.50%,33.4%,Central Standard Time,104,6.1,42.00%,22,N/A,30,16.0%,22.35,32,1,0
Villa Verde,Texas,560,1911,McAllen-Edinburg-Mission,680010,96,70,26,25,65,227,0,71.7,62.5,N/A,17,31,67,N/A,$16417,0%,$784,918,$57100,N/A,N/A,40,72.30%,4%,23%,19%,78,21 mins,6.70%,2.10%,8.70%,Hidalgo County,68.10%,27.90%,N/A,N/A,100.00%,86.60%,42.5%,Central Standard Time,104,6.1,32.80%,10,N/A,26,28.7%,0.00,37,1,0
Weslaco,Texas,39420,2241,McAllen-Edinburg-Mission,680010,96,70,26,25,65,226,0,72.2,63.2,10,36,80,31,21.28%,$37057,21.3%,$784,918,$173000,1730,$100,28,49.20%,4%,21%,22%,78,22 mins,8.10%,2.10%,14.10%,Hidalgo County,68.10%,27.90%,N/A,N/A,86.61%,87.70%,19.4%,Central Standard Time,104,6.1,49.30%,35,N/A,41,16.9%,34.14,38,1,0
West Sharyland,Texas,2324,1960,McAllen-Edinburg-Mission,680010,99,71,28,21,50,227,0,71.7,62.5,N/A,20,36,32,3.91%,$18299,44.3%,$601,1007,$116500,N/A,N/A,22,42.00%,4%,22%,20%,80,17 mins,6.70%,2.10%,-14.70%,Hidalgo County,68.10%,27.90%,3.17%,N/A,91.96%,96.80%,34.5%,Central Standard Time,104,6.1,44.10%,3,N/A,N/A,15.3%,0.00,34,1,0
