City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Brandenburg,Kentucky,2874,701,Elizabethtown-Fort Knox,154637,$48952,16.64%,38,$197000,1231,$160,43,58.23%,$708,53.41%,103,2136,15.91%,5.82%,58.39%,Meade County,24.70%,70.80%,0.52%,3.58%,87.93%,2.61%,0.84%,Eastern Standard Time,86,43,43,65,23,56%,55%,45,65,90,55%,65%,46%,54.24,13.36,12.12,39.95%,39.34%,39.0%,13.4,9,7.8,45.1,57,564,4.3,4.1,KY-09226,37.9956057,-86.1773552
Buffalo,Kentucky,486,412,Elizabethtown-Fort Knox,154637,$33750,0.0%,55,N/A,N/A,N/A,56,75.72%,N/A,52.11%,N/A,N/A,22.43%,0.0%,31.65%,Larue County,20.10%,75.40%,0.0%,4.53%,87.24%,4.53%,0.0%,Eastern Standard Time,87,43,44,65,23,56%,55%,45,65,92,55%,65%,46%,55.06,13.81,12.77,32.55%,29.56%,35.33%,14.7,12,7.8,45.1,73,654,4.1,1.18,KY-10774,37.5081296,-85.6992146
Cecilia,Kentucky,552,386,Elizabethtown-Fort Knox,154637,$70417,24.54%,54,$253000,3203,$79,63,100.0%,N/A,28.63%,N/A,N/A,0.0%,15.52%,65.94%,Hardin County,32.30%,62.50%,0.0%,0.0%,90.58%,0.0%,9.06%,Eastern Standard Time,87,43,44,65,23,56%,55%,45,65,92,55%,65%,46%,55.06,13.81,12.77,32.55%,29.56%,35.33%,14.7,12,7.8,45.1,73,654,4.1,1.43,KY-13636,37.6622294,-85.95223
Doe Valley,Kentucky,1969,485,Elizabethtown-Fort Knox,154637,$94038,20.62%,47,$335000,2310,$145,20,98.32%,N/A,32.97%,N/A,N/A,7.77%,9.65%,64.06%,Meade County,24.70%,70.80%,0.0%,0.0%,99.04%,0.0%,1.07%,Eastern Standard Time,86,43,43,65,23,56%,55%,45,65,90,55%,65%,46%,54.24,13.36,12.12,39.95%,39.34%,39.0%,13.4,9,7.8,45.1,57,564,4.3,4.06,KY-21844,37.95665,-86.11653
Ekron,Kentucky,266,1663,Elizabethtown-Fort Knox,154637,$51250,18.42%,37,N/A,N/A,N/A,46,56.77%,$839,50.89%,N/A,N/A,39.62%,9.09%,50.46%,Meade County,24.70%,70.80%,3.76%,0.0%,92.11%,0.0%,3.76%,Eastern Standard Time,86,43,43,65,23,56%,55%,45,65,90,55%,65%,46%,53.89,13.02,12.45,39.95%,39.34%,39.0%,13.4,9,7.8,45.1,70,597,4.3,0.16,KY-24094,37.9302515,-86.1763955
Elizabethtown,Kentucky,30179,1110,Elizabethtown-Fort Knox,154637,$47270,27.72%,37,$270000,2045,$132,29,50.53%,$765,54.2%,161,1487,13.41%,5.31%,62.95%,Hardin County,32.30%,62.50%,3.69%,12.09%,74.02%,4.85%,5.46%,Eastern Standard Time,88,46,42,66,26,56%,55%,45,65,93,55%,65%,46%,55.06,13.81,12.77,37.26%,36.81%,38.44%,14.7,12,7.8,45.1,58,654,4.1,27.18,KY-24274,37.70312,-85.8772946
Fort Knox,Kentucky,8865,437,Elizabethtown-Fort Knox,154637,$63119,35.82%,27,N/A,N/A,N/A,39,0.52%,$1046,38.4%,N/A,N/A,6.44%,8.28%,79.81%,Hardin County,32.30%,62.50%,1.76%,15.49%,53.55%,23.87%,5.79%,Eastern Standard Time,86,43,43,65,23,56%,55%,45,65,90,55%,65%,46%,54.24,13.36,12.12,39.95%,39.34%,39.0%,14.7,12,7.8,45.1,71,564,4.1,20.29,KY-28540,37.8915663,-85.9635818
Hodgenville,Kentucky,3221,1512,Elizabethtown-Fort Knox,154637,$35547,20.23%,29,$167000,1275,$131,51,61.56%,$502,45.56%,123,2284,20.74%,0.0%,59.17%,Larue County,20.10%,75.40%,0.0%,3.48%,90.16%,5.25%,1.3%,Eastern Standard Time,87,43,44,65,23,56%,55%,45,65,92,55%,65%,46%,55.06,13.81,12.77,37.26%,36.81%,38.44%,14.7,12,7.8,45.1,69,654,4.1,2.13,KY-37396,37.5668686,-85.7353569
Magnolia,Kentucky,695,341,Elizabethtown-Fort Knox,154637,$47063,12.33%,28,N/A,N/A,N/A,50,85.61%,N/A,48.19%,N/A,N/A,25.18%,8.92%,59.41%,Larue County,20.10%,75.40%,0.0%,20.0%,80.0%,0.0%,0.0%,Eastern Standard Time,87,43,44,65,23,56%,55%,45,65,92,55%,65%,46%,54.81,12.58,13.9,32.55%,29.56%,35.33%,6.6,2,7.8,45.1,71,549,4.1,2.04,KY-49476,37.450165,-85.7400352
Muldraugh,Kentucky,1078,2073,Elizabethtown-Fort Knox,154637,$50361,13.15%,38,N/A,N/A,N/A,55,53.06%,$705,61.16%,200,2400,17.16%,18.83%,44.11%,Meade County,24.70%,70.80%,0.0%,6.12%,86.46%,2.88%,2.6%,Eastern Standard Time,86,43,43,65,23,56%,55%,45,65,90,55%,65%,46%,54.24,13.36,12.12,39.95%,39.34%,39.0%,13.4,9,7.8,45.1,58,564,4.3,0.52,KY-54480,37.9365726,-85.991516
Radcliff,Kentucky,22796,1706,Elizabethtown-Fort Knox,154637,$45463,15.7%,36,$225000,1705,$132,39,48.15%,$790,57.89%,252,3430,18.85%,9.17%,62.55%,Hardin County,32.30%,62.50%,3.22%,31.3%,52.09%,9.1%,6.56%,Eastern Standard Time,86,43,43,65,23,56%,55%,45,65,90,55%,65%,46%,55.06,13.81,12.77,39.95%,39.34%,39.0%,14.7,12,7.8,45.1,64,654,4.1,13.36,KY-63912,37.8205039,-85.9365259
