City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Asheville,North Carolina,94369,2075,Asheville,465558,$67221,51.99%,41,$477000,1601,$298,40,50.86%,$1303,61.83%,742,6325,14.64%,3.98%,63.09%,Buncombe County,54.30%,40.10%,1.27%,9.69%,78.35%,7.13%,7.68%,Eastern Standard Time,86,48,38,65,29,55%,59%,46,64,91,59%,59%,57%,46.03,12.85,10.6,36.9%,42.75%,38.22%,10.8,7,6.6,44.7,62,1950,4.8,45.47,NC-02140,35.5706235,-82.5537152
Avery Creek,North Carolina,2998,1733,Asheville,465558,$107684,40.21%,37,$571000,2841,$201,24,91.34%,N/A,57.21%,N/A,N/A,0.0%,0.0%,71.56%,Buncombe County,54.30%,40.10%,0.4%,18.08%,76.02%,0.47%,12.71%,Eastern Standard Time,84,47,37,63,25,55%,59%,46,64,88,59%,59%,57%,54.71,14.38,13.45,35.92%,44.29%,34.33%,10.2,2,6.6,44.7,76,1893,4.8,1.73,NC-02760,35.4650809,-82.5718462
Balfour,North Carolina,1132,699,Asheville,465558,$69545,40.35%,43,N/A,N/A,N/A,44,87.6%,$743,40.9%,N/A,N/A,7.77%,0.0%,76.6%,Henderson County,34.10%,61.60%,0.0%,1.86%,83.39%,9.28%,14.05%,Eastern Standard Time,85,47,38,64,27,55%,59%,46,64,89,59%,59%,57%,58.45,15.75,14.81,38.49%,46.7%,38.44%,10.2,2,6.6,44.7,66,1974,4.8,1.62,NC-03220,35.3493637,-82.4824607
Barker Heights,North Carolina,1025,1035,Asheville,465558,$28929,3.28%,46,$292000,1315,$222,56,43.83%,$790,40.83%,N/A,N/A,41.27%,2.08%,72.45%,Henderson County,34.10%,61.60%,1.07%,9.76%,44.49%,37.27%,28.88%,Eastern Standard Time,85,47,38,64,27,55%,59%,46,64,89,59%,59%,57%,58.45,15.75,14.81,38.49%,46.7%,38.44%,10.2,2,6.6,44.7,65,1974,4.8,0.99,NC-03640,35.3104215,-82.4411941
Bent Creek,North Carolina,1854,839,Asheville,465558,$52485,36.64%,44,$520000,2562,$203,43,96.6%,$1914,56.05%,N/A,N/A,11.78%,22.0%,62.54%,Buncombe County,54.30%,40.10%,0.0%,0.05%,98.49%,1.4%,6.47%,Eastern Standard Time,83,47,36,61,25,55%,59%,46,64,86,59%,59%,57%,51.65,13.34,12.2,38.85%,48.46%,36.67%,10.0,2,6.6,44.7,73,1968,4.8,2.21,NC-05049,35.5081282,-82.6176988
Biltmore Forest,North Carolina,1536,528,Asheville,465558,$172500,85.29%,52,$1875000,4870,$385,61,94.52%,N/A,32.69%,0,1134,2.41%,1.2%,45.68%,Buncombe County,54.30%,40.10%,0.2%,0.2%,97.66%,1.24%,2.73%,Eastern Standard Time,84,46,38,62,24,55%,59%,46,64,88,59%,59%,57%,50.69,13.94,11.83,36.9%,42.75%,38.22%,10.8,7,6.6,44.7,73,2091,4.8,2.91,NC-05880,35.5348068,-82.5403422
Black Mountain,North Carolina,8462,1261,Asheville,465558,$70041,58.66%,61,$501000,1862,$269,34,67.86%,$1334,49.85%,97,2308,6.49%,3.65%,45.29%,Buncombe County,54.30%,40.10%,0.34%,3.33%,91.09%,1.35%,2.45%,Eastern Standard Time,84,48,36,63,28,55%,59%,46,64,88,59%,59%,57%,57.63,15.56,12.83,42.47%,50.33%,41.56%,10.8,7,6.6,44.7,82,2268,4.8,6.71,NC-06140,35.614286,-82.3273949
Canton,North Carolina,4417,1187,Asheville,465558,$64034,15.02%,36,$420000,2111,$199,61,65.12%,$850,57.35%,367,5196,11.83%,1.17%,66.47%,Haywood County,34.10%,61.60%,0.41%,1.79%,91.83%,3.46%,2.33%,Eastern Standard Time,83,48,35,62,25,55%,59%,46,64,86,59%,59%,57%,47.1,12.9,11.43,37.4%,44.73%,34.11%,10.0,2,6.6,44.7,74,2544,4.7,3.72,NC-10240,35.5363877,-82.8384786
Clyde,North Carolina,1522,1749,Asheville,465558,$59315,18.87%,47,$235000,1218,$193,35,86.11%,$936,46.25%,N/A,N/A,6.31%,1.97%,63.71%,Haywood County,34.10%,61.60%,0.0%,0.92%,71.29%,25.23%,7.62%,Eastern Standard Time,81,46,35,60,23,55%,59%,46,64,83,59%,59%,57%,50.33,11.95,14.34,39.56%,46.81%,40.22%,10.0,2,6.6,44.7,79,2430,4.7,0.87,NC-13280,35.5330767,-82.9108065
Dana,North Carolina,3824,430,Asheville,465558,$55801,19.98%,40,$392000,1380,$284,28,78.77%,$901,36.37%,N/A,N/A,28.54%,6.64%,53.78%,Henderson County,34.10%,61.60%,0.0%,0.39%,60.02%,36.09%,15.82%,Eastern Standard Time,85,47,38,64,27,55%,59%,46,64,89,59%,59%,57%,62.88,15.84,16.48,37.97%,45.38%,38.56%,10.2,2,6.6,44.7,75,1944,4.8,8.9,NC-16220,35.3239527,-82.3722239
