City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Athens,West Virginia,1142,2855,Bluefield,106785,$55357,52.58%,24,N/A,N/A,N/A,62,76.59%,$720,69.38%,N/A,N/A,11.27%,12.37%,47.89%,Mercer County,20.30%,75.00%,0.0%,8.76%,88.7%,2.54%,5.08%,N/A,79,40,39,62,24,60%,61%,41,60,81,59%,64%,54%,44.75,12.79,9.72,43.53%,43.96%,45.22%,35.1,24,7.1,43.9,82,2178,4,0.4,WV-03292,37.4231306,-81.0150712
Bluefield,West Virginia,9699,1074,Bluefield,106785,$39677,25.37%,43,N/A,N/A,N/A,69,63.83%,$761,58.81%,N/A,N/A,20.55%,8.1%,47.44%,Mercer County,20.30%,75.00%,0.31%,24.26%,66.27%,3.66%,2.47%,N/A,82,40,42,60,22,60%,61%,41,60,85,59%,64%,54%,47.23,12.44,11.07,44.79%,43.52%,53.44%,40.0,17,7.1,43.9,73,2625,4,9.03,WV-08524,37.2607728,-81.2142497
Bluewell,West Virginia,2440,542,Bluefield,106785,$31386,15.3%,56,N/A,N/A,N/A,47,76.13%,$729,60.68%,N/A,N/A,17.79%,3.13%,35.04%,Mercer County,20.30%,75.00%,0.0%,1.15%,96.43%,0.0%,0.0%,N/A,79,40,39,62,24,60%,61%,41,60,81,59%,64%,54%,41.51,11.45,8.76,43.53%,43.96%,45.22%,35.1,24,7.1,43.9,79,2625,4,4.5,WV-08764,37.3144111,-81.2580296
Bramwell,West Virginia,281,502,Bluefield,106785,$47917,17.11%,53,N/A,N/A,N/A,N/A,90.73%,N/A,54.33%,N/A,N/A,17.08%,16.1%,46.46%,Mercer County,20.30%,75.00%,0.0%,10.32%,85.41%,1.42%,0.0%,N/A,79,40,39,62,24,60%,61%,41,60,81,59%,64%,54%,41.51,11.45,8.76,43.53%,43.96%,45.22%,35.1,24,7.1,43.9,80,2625,4,0.56,WV-09796,37.3269831,-81.3128937
Brush Fork,West Virginia,883,465,Bluefield,106785,$33911,3.24%,47,N/A,N/A,N/A,46,67.51%,$781,50.44%,N/A,N/A,23.44%,0.0%,43.18%,Mercer County,20.30%,75.00%,0.0%,0.0%,99.77%,0.0%,0.0%,N/A,82,40,42,60,22,60%,61%,41,60,85,59%,64%,54%,47.23,12.44,11.07,44.79%,43.52%,53.44%,40.0,17,7.1,43.9,77,2625,4,1.9,WV-10948,37.2805777,-81.2450364
Lashmeet,West Virginia,599,799,Bluefield,106785,$40271,7.05%,61,N/A,N/A,N/A,39,78.86%,N/A,59.06%,N/A,N/A,9.68%,0.0%,61.65%,Mercer County,20.30%,75.00%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,79,40,39,62,24,60%,61%,41,60,81,59%,64%,54%,44.75,12.79,9.72,43.53%,43.96%,45.22%,35.1,24,7.1,43.9,80,2178,4,0.75,WV-45292,37.422771,-81.1967327
Matoaka,West Virginia,161,619,Bluefield,106785,$40313,3.03%,32,N/A,N/A,N/A,N/A,49.21%,$675,53.39%,N/A,N/A,29.75%,7.5%,35.09%,Mercer County,20.30%,75.00%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,79,40,39,62,24,60%,61%,41,60,81,59%,64%,54%,41.51,11.45,8.76,43.53%,43.96%,45.22%,35.1,24,7.1,43.9,81,2625,4,0.26,WV-52420,37.4182004,-81.2418017
Montcalm,West Virginia,622,228,Bluefield,106785,N/A,15.96%,41,N/A,N/A,N/A,45,68.9%,N/A,54.75%,N/A,N/A,34.57%,7.73%,48.14%,Mercer County,20.30%,75.00%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,79,40,39,62,24,60%,61%,41,60,81,59%,64%,54%,41.51,11.45,8.76,43.53%,43.96%,45.22%,35.1,24,7.1,43.9,81,2625,4,2.73,WV-55372,37.3516158,-81.2513276
Oakvale,West Virginia,238,567,Bluefield,106785,$24241,1.05%,12,N/A,N/A,N/A,10,23.38%,$850,60.55%,N/A,N/A,12.66%,16.42%,63.21%,Mercer County,20.30%,75.00%,0.0%,0.0%,99.58%,0.0%,0.0%,N/A,79,40,39,62,24,60%,61%,41,60,81,59%,64%,54%,44.75,12.79,9.72,43.53%,43.96%,45.22%,35.1,24,7.1,43.9,82,2178,4,0.42,WV-60196,37.3323238,-80.9703568
Princeton,West Virginia,5885,1955,Bluefield,106785,$39569,19.18%,44,N/A,N/A,N/A,63,57.32%,$748,55.18%,N/A,N/A,20.54%,7.41%,51.35%,Mercer County,20.30%,75.00%,0.44%,6.12%,88.8%,0.65%,1.16%,N/A,79,40,39,62,24,60%,61%,41,60,81,59%,64%,54%,44.75,12.79,9.72,43.53%,43.96%,45.22%,35.1,24,7.1,43.9,73,2178,4,3.01,WV-65692,37.3688401,-81.0960702
