City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Akron,Pennsylvania,4006,3257,Lancaster,603851,$69886,21.56%,42,$253000,1946,$130,53,64.09%,$972,42.11%,49,396,8.14%,4.63%,71.81%,Lancaster County,37.20%,56.30%,0.27%,0.7%,92.84%,6.19%,2.17%,Eastern Standard Time,87,40,47,65,22,55%,55%,41,62,91,55%,62%,50%,42.8,13.44,7.92,36.41%,40.0%,34.44%,24.2,7,7.4,30.2,63,369,3.8,1.23,PA-00540,40.158055,-76.2032095
Bainbridge,Pennsylvania,1399,614,Lancaster,603851,$91058,19.68%,35,$255000,2107,$121,37,93.64%,N/A,28.91%,N/A,N/A,4.5%,5.4%,78.38%,Lancaster County,37.20%,56.30%,0.0%,4.93%,91.64%,2.72%,0.71%,Eastern Standard Time,88,40,48,69,24,53%,53%,41,62,92,55%,61%,52%,45.96,13.17,9.35,34.08%,35.27%,33.67%,26.9,12,7.2,30.2,66,285,3.8,2.28,PA-03800,40.0915362,-76.6581086
Bart,Pennsylvania,3286,200,Lancaster,603851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lancaster County,37.20%,56.30%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,40,45,65,22,55%,55%,43,63,87,55%,62%,50%,50.85,16.35,10.46,36.58%,38.24%,35.89%,32.5,13,7.2,29.3,73,237,3.8,16.43,PA-04376,39.9237768,-76.0737563
Bird-in-Hand,Pennsylvania,352,568,Lancaster,603851,$61736,18.81%,33,$473000,2938,$161,N/A,38.64%,N/A,30.3%,N/A,N/A,5.4%,0.0%,80.97%,Lancaster County,37.20%,56.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,88,40,48,66,23,55%,55%,41,62,93,55%,61%,52%,45.22,13.63,9.17,33.84%,34.95%,33.56%,24.2,7,7.4,30.2,58,246,3.8,0.62,PA-06496,40.0373142,-76.1862376
Blue Ball,Pennsylvania,1095,920,Lancaster,603851,$114867,15.56%,33,N/A,N/A,N/A,46,59.0%,$1565,36.5%,N/A,N/A,0.0%,1.71%,80.21%,Lancaster County,37.20%,56.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,87,40,47,67,24,55%,55%,43,63,91,55%,62%,50%,48.16,15.12,10.23,35.62%,37.47%,37.67%,32.5,13,7.4,29.3,70,552,3.8,1.19,PA-07208,40.1157047,-76.0517014
Bowmansville,Pennsylvania,2684,1260,Lancaster,603851,$83969,16.58%,42,$278000,1616,$172,31,91.92%,$825,32.46%,N/A,N/A,4.51%,6.32%,84.7%,Lancaster County,37.20%,56.30%,0.0%,0.0%,98.85%,1.08%,0.0%,Eastern Standard Time,87,40,47,67,24,55%,54%,40,60,90,55%,62%,50%,49.87,15.33,10.55,32.68%,33.3%,34.56%,26.3,10,7.4,29.8,69,594,3.8,2.13,PA-07896,40.2029121,-76.0211512
Brecknock township (Lancaster Cnty),Pennsylvania,7432,302,Lancaster,603851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lancaster County,37.20%,56.30%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,40,47,67,24,55%,54%,40,60,90,55%,62%,50%,49.87,15.33,10.55,32.68%,33.3%,34.56%,26.3,10,7.4,29.8,69,594,3.8,24.61,PA-08352,40.1976964,-76.0269959
Brickerville,Pennsylvania,1274,587,Lancaster,603851,$68750,16.97%,48,N/A,N/A,N/A,44,96.31%,$1200,30.03%,N/A,N/A,7.14%,0.0%,77.89%,Lancaster County,37.20%,56.30%,2.59%,0.0%,90.66%,1.1%,4.24%,Eastern Standard Time,87,40,47,65,22,55%,54%,41,62,90,55%,62%,50%,42.8,13.44,7.92,36.41%,40.0%,34.44%,24.2,7,7.4,30.2,68,369,3.8,2.17,PA-08504,40.2225549,-76.2863306
Brownstown,Pennsylvania,3160,1269,Lancaster,603851,$90192,31.13%,28,$286000,1505,$190,36,90.36%,$1348,33.86%,N/A,N/A,2.44%,7.01%,78.96%,Lancaster County,37.20%,56.30%,8.77%,0.82%,85.06%,3.07%,2.75%,Eastern Standard Time,87,40,47,65,22,55%,55%,41,62,91,55%,62%,50%,42.8,13.44,7.92,36.41%,40.0%,34.44%,24.2,7,7.4,30.2,68,369,3.8,2.49,PA-09416,40.1267674,-76.218387
Caernarvon township (Lancaster Cnty),Pennsylvania,4794,209,Lancaster,603851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lancaster County,37.20%,56.30%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,40,47,67,24,55%,55%,43,63,91,55%,62%,50%,50.53,15.93,10.98,32.68%,33.3%,34.56%,26.3,10,7.4,29.3,72,540,3.8,22.94,PA-10704,40.1407288,-75.9495546
