City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Danbury,New Hampshire,1281,34,Concord,152622,80,29,51,48,136,199,72,N/A,N/A,6,9,22,46,19.91%,$58563,N/A,N/A,N/A,$186300,N/A,N/A,37,71.50%,9%,41%,14%,89,33 mins,2.10%,1.40%,-2.40%,Merrimack County,48.10%,45.00%,N/A,1.24%,96.81%,N/A,N/A,N/A,N/A,3.2,47.80%,25,N/A,29,N/A,0.00,20,0,40
Dunbarton,New Hampshire,2788,90,Concord,152622,80,31,49,46,133,199,66,N/A,N/A,6,9,20,43,38.16%,$94417,N/A,N/A,N/A,$303200,N/A,N/A,31,87.70%,6%,25%,13%,81,27 mins,2.10%,1.40%,3.10%,Merrimack County,48.10%,45.00%,N/A,N/A,97.21%,3.00%,N/A,N/A,N/A,3.2,31.70%,6,N/A,2,N/A,0.00,N/A,1,43
Epsom,New Hampshire,4652,136,Concord,152622,82,31,51,44,128,199,58,N/A,N/A,7,11,19,45,32.48%,$71852,N/A,N/A,N/A,$257600,N/A,N/A,36,73.60%,6%,24%,10%,80,32 mins,2.10%,1.40%,2.50%,Merrimack County,48.10%,45.00%,N/A,N/A,96.15%,N/A,N/A,N/A,N/A,3.2,41.50%,19,N/A,14,N/A,0.00,N/A,1,47
Franklin,New Hampshire,8491,310,Concord,152622,81,30,51,46,134,200,62,56.2,35.6,6,18,25,44,17.65%,$42742,8.8%,N/A,N/A,$185700,N/A,N/A,65,56.40%,7%,28%,10%,83,27 mins,2.10%,1.40%,-1.10%,Merrimack County,48.10%,45.00%,N/A,N/A,97.24%,3.10%,2.1%,N/A,N/A,3.2,56.60%,70,N/A,35,22.5%,35.30,N/A,1,42
Henniker,New Hampshire,4893,111,Concord,152622,81,31,50,45,133,199,67,N/A,N/A,6,11,20,31,45.15%,$65867,0%,N/A,N/A,$259100,N/A,N/A,42,67.40%,8%,30%,12%,85,26 mins,2.10%,1.40%,1.30%,Merrimack County,48.10%,45.00%,N/A,1.85%,96.31%,1.80%,2.9%,N/A,N/A,3.2,47.90%,46,N/A,47,20.2%,0.00,22,1,39
Hill,New Hampshire,946,35,Concord,152622,80,29,51,44,130,199,76,N/A,N/A,6,6,5,52,25.84%,$60250,N/A,N/A,N/A,$180300,N/A,N/A,39,67.80%,7%,26%,11%,89,41 mins,2.10%,1.40%,-23.60%,Merrimack County,48.10%,45.00%,N/A,N/A,100.00%,N/A,N/A,N/A,N/A,3.2,37.80%,3,N/A,N/A,N/A,0.00,20,0,39
Hooksett,New Hampshire,13987,383,Concord,152622,82,32,50,42,125,199,57,N/A,N/A,7,9,33,40,38.46%,$82725,3.3%,N/A,N/A,$277800,N/A,N/A,33,74.90%,5%,25%,14%,70,25 mins,2.10%,1.40%,4.90%,Merrimack County,48.10%,45.00%,1.91%,1.55%,93.95%,3.20%,4.3%,N/A,N/A,3.2,44.30%,17,N/A,15,22.8%,0.00,25,1,48
Hopkinton,New Hampshire,5614,129,Concord,152622,81,30,51,46,133,199,62,N/A,N/A,6,11,15,48,50.78%,$87545,N/A,N/A,N/A,$275200,N/A,N/A,44,80.90%,5%,24%,10%,81,23 mins,2.10%,1.40%,-0.60%,Merrimack County,48.10%,45.00%,N/A,N/A,97.66%,N/A,N/A,N/A,N/A,3.2,35.20%,11,N/A,21,N/A,0.00,21,1,44
Loudon,New Hampshire,5403,115,Concord,152622,81,30,51,45,134,199,61,N/A,N/A,6,11,23,48,19.66%,$68503,13.8%,N/A,N/A,$256600,N/A,N/A,34,79.80%,3%,23%,12%,81,25 mins,2.10%,1.40%,3.10%,Merrimack County,48.10%,45.00%,N/A,N/A,99.10%,N/A,0%,N/A,N/A,3.2,39.00%,27,N/A,18,16.4%,0.00,25,1,46
New London,New Hampshire,4525,201,Concord,152622,79,28,51,50,138,199,71,N/A,N/A,6,6,14,44,62.29%,$67500,15.7%,N/A,N/A,$355600,N/A,N/A,40,54.70%,6%,21%,4%,88,22 mins,2.10%,1.40%,2.30%,Merrimack County,48.10%,45.00%,1.89%,1.21%,96.31%,3.90%,7.3%,N/A,N/A,3.2,58.10%,40,N/A,39,25.3%,0.00,18,0,38
Newbury,New Hampshire,1892,53,Concord,152622,79,29,50,49,134,199,73,N/A,N/A,6,7,12,54,59.62%,$64107,N/A,N/A,N/A,$322500,N/A,N/A,37,48.70%,9%,27%,10%,88,29 mins,2.10%,1.40%,-7.30%,Merrimack County,48.10%,45.00%,1.72%,N/A,96.85%,N/A,N/A,N/A,N/A,3.2,32.00%,15,N/A,3,N/A,0.00,19,1,33
Northfield,New Hampshire,4820,167,Concord,152622,81,30,51,46,134,199,62,N/A,N/A,6,13,30,41,20.41%,$65368,N/A,N/A,N/A,$226300,N/A,N/A,39,71.20%,11%,28%,13%,79,26 mins,2.10%,1.40%,-0.80%,Merrimack County,48.10%,45.00%,2.36%,N/A,93.79%,1.20%,N/A,N/A,N/A,3.2,46.40%,47,N/A,N/A,N/A,0.00,22,1,42
Pembroke,New Hampshire,7137,313,Concord,152622,82,32,50,42,128,199,58,N/A,N/A,7,12,20,41,27.61%,$67264,N/A,N/A,N/A,$265600,N/A,N/A,41,72.10%,7%,30%,12%,75,33 mins,2.10%,1.40%,-0.50%,Merrimack County,48.10%,45.00%,N/A,N/A,96.62%,3.40%,N/A,N/A,N/A,3.2,42.40%,11,N/A,28,N/A,0.00,25,1,49
Pittsfield,New Hampshire,4091,172,Concord,152622,81,30,51,46,134,199,58,N/A,N/A,6,19,24,39,18.01%,$48672,16.4%,N/A,N/A,$220500,N/A,N/A,45,59.10%,9%,34%,11%,84,37 mins,2.10%,1.40%,-1.20%,Merrimack County,48.10%,45.00%,N/A,N/A,98.91%,3.00%,2.7%,N/A,N/A,3.2,48.90%,52,N/A,49,25.5%,0.00,27,1,48
Salisbury,New Hampshire,1262,32,Concord,152622,80,29,51,48,132,199,73,N/A,N/A,6,7,18,49,28.11%,$67208,N/A,N/A,N/A,$232600,N/A,N/A,38,81.50%,9%,30%,11%,87,32 mins,2.10%,1.40%,0.70%,Merrimack County,48.10%,45.00%,N/A,N/A,98.66%,N/A,N/A,N/A,N/A,3.2,34.10%,20,N/A,28,N/A,0.00,21,1,43
South Hooksett,New Hampshire,5927,1109,Concord,152622,82,32,50,42,125,197,57,56.1,35.7,N/A,8,19,37,36.96%,$88850,2.3%,N/A,N/A,$286400,N/A,N/A,36,82.60%,7%,27%,10%,68,22 mins,2.10%,1.40%,9.30%,Merrimack County,48.10%,45.00%,2.38%,1.37%,93.12%,5.90%,6.2%,N/A,N/A,3.2,47.00%,28,N/A,29,19.9%,0.00,26,1,47
Suncook,New Hampshire,5272,1416,Concord,152622,82,32,50,42,128,195,58,56.1,35.7,7,10,23,39,20.67%,$43780,10.8%,N/A,N/A,$216700,N/A,N/A,57,61.70%,6%,26%,13%,76,31 mins,2.10%,1.40%,-9.20%,Merrimack County,48.10%,45.00%,N/A,N/A,95.56%,1.70%,8.1%,N/A,N/A,3.2,47.10%,53,N/A,30,19.7%,51.35,25,1,48
Sutton,New Hampshire,1932,46,Concord,152622,79,29,50,48,135,199,71,N/A,N/A,N/A,7,18,45,45.91%,$68295,N/A,N/A,N/A,$254900,N/A,N/A,38,65.90%,7%,22%,10%,88,27 mins,2.10%,1.40%,19.40%,Merrimack County,48.10%,45.00%,1.52%,N/A,95.80%,1.10%,N/A,N/A,N/A,3.2,36.60%,3,N/A,N/A,N/A,0.00,18,1,37
Warner,New Hampshire,2887,52,Concord,152622,80,30,50,49,134,199,68,N/A,N/A,6,9,14,46,34.97%,$73348,0%,N/A,N/A,$242300,N/A,N/A,39,53.50%,6%,28%,10%,85,32 mins,2.10%,1.40%,0.80%,Merrimack County,48.10%,45.00%,N/A,1.82%,96.22%,1.40%,2.7%,N/A,N/A,3.2,46.00%,4,N/A,10,23.1%,0.00,22,1,42
Webster,New Hampshire,1872,67,Concord,152622,81,30,51,45,134,199,62,N/A,N/A,6,5,21,45,29.52%,$66042,N/A,N/A,N/A,$248600,N/A,N/A,39,80.10%,6%,26%,9%,85,32 mins,2.10%,1.40%,1.10%,Merrimack County,48.10%,45.00%,N/A,N/A,98.71%,N/A,N/A,N/A,N/A,3.2,39.40%,5,N/A,N/A,N/A,0.00,23,1,44
Wilmot,New Hampshire,1477,50,Concord,152622,79,28,51,47,133,199,71,N/A,N/A,6,7,18,51,57.61%,$66125,N/A,N/A,N/A,$263400,N/A,N/A,39,68.60%,5%,21%,11%,89,30 mins,2.10%,1.40%,18.10%,Merrimack County,48.10%,45.00%,1.46%,N/A,97.26%,N/A,N/A,N/A,N/A,3.2,38.10%,3,N/A,7,N/A,0.00,18,0,41
