City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ames,Iowa,66112,2396,Ames,124827,$60102,63.52%,23,$290000,1526,$190,29,44.89%,$1040,70.9%,197,1716,25.91%,6.39%,64.31%,Story County,50.70%,38.40%,9.41%,3.74%,77.63%,4.86%,10.92%,Central Standard Time,85,29,56,63,12,60%,58%,39,61,89,58%,71%,49%,40.51,14.56,4.35,31.7%,36.37%,25.78%,36.9,21,N/A,48.6,65,894,3.8,27.59,IA-01855,42.0256289,-93.6217073
Cambridge,Iowa,948,713,Ames,124827,$74531,18.04%,39,N/A,N/A,N/A,54,81.3%,$1080,52.34%,N/A,N/A,10.39%,3.44%,73.54%,Story County,50.70%,38.40%,0.21%,0.42%,88.08%,6.65%,6.65%,Central Standard Time,84,28,56,62,10,60%,58%,39,61,87,58%,71%,49%,41.23,14.93,4.22,30.93%,32.86%,26.44%,36.9,21,N/A,48.6,80,795,3.8,1.33,IA-10225,41.9000793,-93.5359242
Collins,Iowa,493,1006,Ames,124827,$67292,16.36%,33,$155000,945,$164,68,74.55%,$883,59.6%,N/A,N/A,8.98%,5.73%,72.05%,Story County,50.70%,38.40%,0.41%,0.41%,94.52%,3.04%,0.41%,Central Standard Time,84,28,56,62,10,60%,58%,39,61,87,58%,71%,49%,41.23,14.93,4.22,30.93%,32.86%,26.44%,36.9,21,N/A,48.6,83,795,3.8,0.49,IA-15195,41.9019541,-93.3082808
Colo,Iowa,751,702,Ames,124827,$73125,19.31%,43,$168000,1412,$119,60,79.32%,$1200,39.77%,N/A,N/A,2.93%,5.08%,67.37%,Story County,50.70%,38.40%,1.33%,0.0%,94.81%,2.53%,1.07%,Central Standard Time,84,28,56,62,10,60%,58%,39,61,87,58%,71%,49%,39.28,14.56,3.82,30.93%,32.86%,26.44%,31.9,11,N/A,48.6,83,1008,3.8,1.07,IA-15240,42.0145316,-93.3185873
Gilbert,Iowa,1300,1182,Ames,124827,$112250,45.47%,42,$303000,1416,$214,40,84.65%,$887,31.09%,N/A,N/A,5.01%,4.11%,75.32%,Story County,50.70%,38.40%,3.38%,0.38%,84.31%,3.23%,4.69%,Central Standard Time,85,29,56,63,12,60%,58%,39,61,89,58%,71%,49%,40.35,14.99,4.35,31.7%,36.37%,25.78%,36.9,21,N/A,48.6,77,906,3.8,1.1,IA-30630,42.1061969,-93.6460537
Huxley,Iowa,4440,1354,Ames,124827,$122716,57.99%,35,$277000,1145,$242,21,91.05%,$1260,31.47%,N/A,N/A,3.3%,0.7%,76.78%,Story County,50.70%,38.40%,0.95%,2.09%,90.29%,3.22%,1.17%,Central Standard Time,84,28,56,62,10,60%,58%,39,61,87,58%,71%,49%,41.23,14.93,4.22,30.93%,32.86%,26.44%,36.9,21,N/A,48.6,80,795,3.8,3.28,IA-37920,41.896539,-93.5919813
Kelley,Iowa,386,559,Ames,124827,$119375,36.25%,33,$93000,646,$144,54,51.49%,$971,56.56%,N/A,N/A,6.48%,0.0%,83.87%,Story County,50.70%,38.40%,0.52%,4.92%,86.27%,6.22%,0.0%,Central Standard Time,85,29,56,63,12,60%,58%,39,61,89,58%,71%,49%,39.59,15.46,2.91,30.08%,37.03%,18.78%,36.9,21,N/A,48.6,80,852,3.8,0.69,IA-40395,41.9510278,-93.6655722
Maxwell,Iowa,789,724,Ames,124827,$85789,28.73%,38,N/A,N/A,N/A,79,85.12%,$625,42.28%,N/A,N/A,9.76%,3.41%,67.82%,Story County,50.70%,38.40%,2.66%,0.0%,89.1%,6.21%,0.89%,Central Standard Time,84,28,56,62,10,60%,58%,39,61,87,58%,71%,49%,41.23,14.93,4.22,30.93%,32.86%,26.44%,36.9,21,N/A,48.6,83,795,3.8,1.09,IA-50520,41.891433,-93.3960626
McCallsburg,Iowa,435,926,Ames,124827,$72898,9.73%,30,N/A,N/A,N/A,52,82.25%,$629,56.16%,N/A,N/A,6.9%,8.3%,80.76%,Story County,50.70%,38.40%,0.46%,0.0%,97.93%,0.0%,0.0%,Central Standard Time,85,29,56,63,12,60%,58%,39,61,89,58%,71%,49%,39.28,14.56,3.82,31.7%,36.37%,25.78%,31.9,11,N/A,48.6,86,1008,3.8,0.47,IA-47775,42.164807,-93.3906066
Nevada,Iowa,6952,1207,Ames,124827,$75221,30.57%,40,$199000,1099,$181,47,76.93%,$884,47.0%,415,1260,10.29%,1.2%,66.72%,Story County,50.70%,38.40%,0.01%,0.35%,83.3%,11.36%,2.91%,Central Standard Time,84,28,56,62,10,60%,58%,39,61,87,58%,71%,49%,41.23,14.93,4.22,30.93%,32.86%,26.44%,36.9,21,N/A,48.6,79,795,3.8,5.76,IA-55695,42.0184022,-93.4634094
Roland,Iowa,1458,1268,Ames,124827,$84779,32.61%,42,$350000,1852,$189,62,86.83%,$983,39.31%,N/A,N/A,0.62%,0.79%,75.34%,Story County,50.70%,38.40%,0.14%,0.41%,96.23%,0.89%,0.48%,Central Standard Time,85,29,56,63,12,60%,58%,39,61,89,58%,71%,49%,40.35,14.99,4.35,31.7%,36.37%,25.78%,31.9,11,N/A,48.6,80,906,3.8,1.15,IA-68475,42.1660193,-93.5029792
Slater,Iowa,1498,780,Ames,124827,$87708,34.03%,39,$260000,1398,$186,48,83.25%,$877,37.85%,N/A,N/A,5.36%,0.35%,72.94%,Story County,50.70%,38.40%,0.4%,0.47%,93.26%,4.47%,0.73%,Central Standard Time,84,28,56,62,10,60%,58%,39,61,87,58%,71%,49%,41.23,14.93,4.22,30.93%,32.86%,26.44%,36.9,21,N/A,48.6,80,795,3.8,1.92,IA-73515,41.8807166,-93.6911538
Story City,Iowa,3363,1223,Ames,124827,$73558,35.75%,45,$254000,1539,$165,49,70.46%,$956,39.61%,208,1219,13.11%,3.89%,63.94%,Story County,50.70%,38.40%,0.0%,0.77%,93.67%,4.34%,3.09%,Central Standard Time,85,29,56,63,12,60%,58%,39,61,89,58%,71%,49%,40.35,14.99,4.35,31.7%,36.37%,25.78%,33.5,15,N/A,48.6,80,906,3.8,2.75,IA-75675,42.1866048,-93.5863596
Zearing,Iowa,584,779,Ames,124827,$67031,32.28%,34,$208000,2000,$104,61,75.72%,$1125,39.49%,N/A,N/A,22.28%,1.43%,66.99%,Story County,50.70%,38.40%,1.37%,1.88%,67.29%,12.84%,12.33%,Central Standard Time,84,26,58,62,9,60%,58%,39,61,87,58%,71%,49%,39.28,14.56,3.82,31.42%,34.62%,26.67%,31.9,11,N/A,48.6,86,1008,3.8,0.75,IA-87555,42.1589254,-93.2971817
