City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Potts Camp,Mississippi,700,721,Memphis,1085953,90,50,40,58,104,217,2,68,51.4,6,27,54,30,11.36%,$40536,25.9%,N/A,N/A,$87600,N/A,N/A,41,52.70%,7%,28%,15%,64,30 mins,6.50%,1.60%,51.50%,Marshall County,54.10%,44.40%,N/A,39.08%,51.89%,6.70%,3.3%,Central Standard Time,284,4.8,61.30%,21,N/A,22,19.1%,137.80,22,1,0
Senatobia,Mississippi,7903,508,Memphis,1085953,92,50,42,55,103,212,2,68.2,51.8,6,11,51,31,21.22%,$40843,19.3%,$1097,1046,$142900,N/A,N/A,29,50.70%,10%,24%,16%,54,29 mins,6.30%,1.50%,-0.70%,Tate County,33.80%,64.50%,N/A,40.19%,57.26%,3.80%,3.1%,Central Standard Time,284,4.9,65.90%,53,N/A,44,14.9%,35.93,21,1,1
Snow Lake Shores,Mississippi,316,464,Memphis,1085953,90,49,41,57,109,219,2,68,51.2,6,18,35,62,24.04%,$36500,2.2%,N/A,N/A,$100200,N/A,N/A,49,48.00%,7%,29%,15%,65,30 mins,6.80%,1.40%,-26.90%,Benton County,42.70%,56.00%,N/A,N/A,98.40%,N/A,2.4%,Central Standard Time,284,4.8,45.90%,0,N/A,14,14.6%,0.00,22,1,0
Southaven,Mississippi,52434,1269,Memphis,1085953,91,49,42,55,102,215,3,67.5,51.1,7,13,40,36,25.15%,$58712,6.5%,$1124,984,$154200,N/A,N/A,23,62.70%,9%,28%,13%,49,23 mins,4.50%,1.50%,12.20%,DeSoto County,31.10%,65.10%,1.99%,27.95%,65.92%,5.10%,4.3%,Central Standard Time,284,4.8,48.50%,17,N/A,30,16.0%,10.25,N/A,2,4
Tunica,Mississippi,1205,1815,Memphis,1085953,93,50,43,53,98,215,1,68.2,52,7,20,41,45,27.02%,$43125,5%,N/A,N/A,$99000,N/A,N/A,44,46.10%,7%,28%,15%,66,21 mins,6.70%,1.20%,-2.00%,Tunica County,74.80%,23.90%,N/A,35.76%,59.31%,2.40%,1.6%,Central Standard Time,284,4.9,45.50%,46,N/A,N/A,13.0%,154.32,24,1,2
Tunica Resorts,Mississippi,1934,66,Memphis,1085953,91,48,43,53,100,214,2,67.9,51.7,N/A,24,50,30,26.95%,$32913,0%,$823,936,$171000,N/A,N/A,15,11.40%,7%,28%,15%,66,21 mins,6.70%,1.20%,31.40%,Tunica County,74.80%,23.90%,5.88%,71.19%,22.92%,N/A,10.4%,Central Standard Time,284,4.9,57.90%,8,N/A,29,14.8%,19.32,23,2,2
Walls,Mississippi,1340,113,Memphis,1085953,91,49,42,53,99,214,3,67.8,51.5,7,23,47,27,18.35%,$36310,22.3%,$945,998,$195100,N/A,N/A,17,32.40%,9%,27%,15%,60,27 mins,4.80%,1.50%,129.50%,DeSoto County,31.10%,65.10%,2.06%,65.32%,31.86%,N/A,1.3%,Central Standard Time,284,4.8,62.00%,8,N/A,33,19.6%,193.10,22,2,5
White Oak,Mississippi,437,946,Memphis,1085953,93,50,43,53,98,214,1,68.2,52,N/A,28,55,45,N/A,$35391,0%,N/A,N/A,$75200,N/A,N/A,41,67.80%,7%,29%,15%,66,21 mins,6.70%,1.20%,-54.10%,Tunica County,74.80%,23.90%,N/A,100.00%,N/A,N/A,0%,Central Standard Time,284,4.9,76.50%,23,37,N/A,20.0%,0.00,N/A,1,2
Arlington,Tennessee,11678,507,Memphis,1085953,92,50,42,55,113,216,3,67.4,51,7,21,39,32,45.26%,$97500,2.3%,N/A,N/A,$257000,N/A,N/A,13,84.10%,6%,27%,19%,59,29 mins,5.00%,2.10%,17.70%,Shelby County,61.90%,34.50%,1.83%,17.59%,77.00%,2.70%,2.5%,Central Standard Time,284,4.8,33.80%,45,N/A,39,19.2%,31.51,21,2,9
Atoka,Tennessee,8994,744,Memphis,1085953,91,48,43,54,110,218,4,67.1,50.4,7,12,20,36,27.89%,$80625,6.5%,$766,930,$200400,N/A,N/A,16,75.90%,8%,28%,20%,64,35 mins,4.80%,2.10%,17.90%,Tipton County,24.60%,72.00%,N/A,9.94%,87.27%,1.90%,1.8%,Central Standard Time,284,5.1,38.60%,27,N/A,24,17.6%,4.79,19,2,14
Bartlett,Tennessee,58640,1817,Memphis,1085953,91,49,42,55,112,217,3,67.2,50.7,7,16,28,42,36.37%,$80240,5%,$1017,978,$206200,N/A,N/A,26,81.80%,9%,30%,20%,55,25 mins,3.70%,2.10%,11.20%,Shelby County,61.90%,34.50%,3.48%,21.32%,72.53%,3.40%,5.6%,Central Standard Time,284,4.8,42.70%,15,N/A,35,17.2%,2.53,19,2,8
Braden,Tennessee,260,71,Memphis,1085953,91,47,44,54,108,212,4,67.8,51,N/A,15,26,51,16.12%,$47500,4.9%,N/A,N/A,$161500,N/A,N/A,31,76.80%,12%,33%,29%,65,33 mins,4.40%,2.00%,-18.50%,Fayette County,30.30%,67.30%,N/A,10.88%,83.67%,6.50%,3.4%,Central Standard Time,284,5.1,38.40%,6,N/A,N/A,14.0%,0.00,21,2,8
Brighton,Tennessee,2916,960,Memphis,1085953,90,47,43,54,104,214,4,67.3,50.5,7,19,23,34,19.48%,$59741,11.3%,$810,912,$152900,N/A,N/A,21,66.40%,9%,26%,17%,67,36 mins,4.80%,2.10%,13.10%,Tipton County,24.60%,72.00%,N/A,13.76%,80.46%,1.70%,0.7%,Central Standard Time,284,5.1,51.20%,21,N/A,30,18.8%,74.97,20,2,17
Burlison,Tennessee,406,387,Memphis,1085953,91,47,44,53,109,213,3,67.2,50.4,7,18,31,42,20.82%,$42063,18.2%,N/A,N/A,$120700,N/A,N/A,45,67.10%,8%,25%,16%,68,24 mins,4.80%,2.10%,-11.60%,Tipton County,24.60%,72.00%,N/A,N/A,95.98%,N/A,0%,Central Standard Time,284,5.1,32.90%,10,N/A,1,17.7%,323.97,19,2,75
Collierville,Tennessee,48960,1352,Memphis,1085953,91,49,42,55,106,216,2,67.7,51.2,7,9,26,40,57.34%,$106783,2.7%,$1440,1015,$450000,3082,$146,21,77.40%,6%,27%,19%,58,25 mins,3.50%,2.10%,16.60%,Shelby County,61.90%,34.50%,9.26%,13.70%,72.74%,2.10%,9.7%,Central Standard Time,284,4.8,33.10%,12,N/A,32,17.4%,6.08,N/A,2,1
Covington,Tennessee,8921,787,Memphis,1085953,90,47,43,54,103,213,4,67.2,50.2,8,84,89,37,14.34%,$26784,27.3%,N/A,N/A,$92000,N/A,N/A,42,37.90%,7%,22%,11%,54,33 mins,4.80%,2.10%,-1.10%,Tipton County,24.60%,72.00%,N/A,48.64%,47.77%,3.70%,1%,Central Standard Time,284,5.1,63.50%,38,N/A,N/A,17.5%,48.52,N/A,2,32
Gallaway,Tennessee,832,134,Memphis,1085953,91,49,42,55,112,216,3,67.2,50.7,7,38,29,39,10.99%,$17357,46.6%,N/A,N/A,$175200,N/A,N/A,43,21.00%,12%,31%,28%,65,22 mins,4.40%,2.00%,38.40%,Fayette County,30.30%,67.30%,N/A,60.45%,38.28%,N/A,1%,Central Standard Time,284,5.1,66.50%,13,N/A,30,14.6%,15.77,21,2,8
Garland,Tennessee,396,728,Memphis,1085953,90,47,43,54,103,215,4,67.2,50.4,N/A,13,24,38,27.28%,$60500,3%,N/A,N/A,$115100,N/A,N/A,42,66.70%,8%,24%,17%,68,33 mins,4.80%,2.10%,18.90%,Tipton County,24.60%,72.00%,N/A,N/A,98.42%,N/A,0%,Central Standard Time,284,5.1,36.20%,0,N/A,N/A,13.1%,0.00,20,2,84
Germantown,Tennessee,39230,1963,Memphis,1085953,91,49,42,55,111,212,3,67.6,51.2,7,9,21,45,65.86%,$110169,1%,$1709,1149,$429900,2589,$166,35,81.80%,6%,27%,20%,53,21 mins,3.40%,2.10%,1.50%,Shelby County,61.90%,34.50%,5.52%,2.01%,90.52%,3.20%,7.9%,Central Standard Time,284,4.8,30.30%,16,N/A,33,16.6%,2.04,19,2,4
Gilt Edge,Tennessee,457,169,Memphis,1085953,91,47,44,53,108,215,3,67.2,50.4,7,18,31,38,12.41%,$32917,8.9%,N/A,N/A,$105200,N/A,N/A,41,69.40%,9%,25%,15%,68,32 mins,4.80%,2.10%,-6.70%,Tipton County,24.60%,72.00%,N/A,1.38%,94.50%,1.10%,0.7%,Central Standard Time,284,5.1,45.90%,N/A,N/A,N/A,18.4%,0.00,19,2,72
Grand Junction,Tennessee,296,249,Memphis,1085953,90,49,41,56,112,217,2,68.1,50.9,6,20,41,37,18.15%,$34185,7.9%,N/A,N/A,$63200,N/A,N/A,63,64.20%,10%,18%,9%,67,28 mins,5.80%,0.60%,-37.00%,Hardeman County,45.10%,53.00%,N/A,43.88%,48.47%,N/A,0.6%,Central Standard Time,284,4.9,44.10%,28,N/A,30,18.8%,N/A,N/A,1,N/A
La Grange,Tennessee,79,39,Memphis,1085953,90,49,41,56,103,212,2,68.2,51,6,5,12,58,N/A,$63750,12.9%,N/A,N/A,$314700,N/A,N/A,72,56.90%,12%,33%,29%,66,33 mins,4.40%,2.00%,-40.60%,Fayette County,30.30%,67.30%,N/A,12.35%,87.65%,N/A,0%,Central Standard Time,284,5.1,18.90%,20,N/A,30,13.4%,0.00,20,1,0
Lakeland,Tennessee,12623,538,Memphis,1085953,92,50,42,55,113,214,3,67.3,50.7,7,24,45,38,42.93%,$91620,3.4%,$1230,1063,$289900,N/A,N/A,19,86.20%,6%,27%,16%,59,26 mins,5.00%,2.10%,9.70%,Shelby County,61.90%,34.50%,2.97%,10.52%,83.72%,6.30%,4.2%,Central Standard Time,284,4.8,37.80%,22,N/A,26,17.2%,2.46,19,2,11
Mason,Tennessee,1050,530,Memphis,1085953,91,47,44,54,108,211,4,67.3,50.6,7,43,25,33,10.30%,$30769,34.6%,N/A,N/A,$92200,N/A,N/A,25,51.20%,8%,26%,16%,67,33 mins,4.80%,2.10%,-33.60%,Tipton County,24.60%,72.00%,1.53%,71.90%,23.19%,6.70%,7.3%,Central Standard Time,284,5.1,69.80%,12,N/A,34,21.8%,145.09,21,2,9
Memphis,Tennessee,654723,2063,Memphis,1085953,91,49,42,54,108,218,3,67.5,51,N/A,85,81,33,26.18%,$37099,21.5%,$967,909,$165000,1718,$96,48,39.10%,7%,39%,21%,43,21 mins,5.50%,2.10%,0.00%,Shelby County,61.90%,34.50%,1.72%,64.11%,29.23%,7.00%,6.2%,Central Standard Time,284,4.8,64.70%,36,N/A,44,19.2%,40.66,21,2,4
Millington,Tennessee,11073,494,Memphis,1085953,91,49,42,54,111,212,3,67,50.3,7,40,66,37,17.96%,$48779,16.7%,$766,930,$128000,N/A,N/A,45,50.50%,8%,35%,18%,61,22 mins,5.00%,2.10%,7.00%,Shelby County,61.90%,34.50%,2.04%,22.45%,64.70%,5.90%,4.6%,Central Standard Time,284,4.8,53.80%,63,N/A,47,14.8%,108.89,18,2,12
Moscow,Tennessee,740,580,Memphis,1085953,90,49,41,55,103,211,2,67.9,51.1,7,57,35,38,15.73%,$31429,23.2%,N/A,N/A,$152500,N/A,N/A,42,46.60%,13%,33%,33%,66,34 mins,4.40%,2.00%,25.60%,Fayette County,30.30%,67.30%,N/A,61.17%,30.22%,6.40%,6.1%,Central Standard Time,284,5.1,76.50%,14,N/A,28,14.8%,263.79,20,1,0
Munford,Tennessee,6009,661,Memphis,1085953,91,48,43,54,110,216,4,67,50.4,7,20,30,35,20.92%,$62201,12.6%,$926,1138,$158300,N/A,N/A,25,66.50%,9%,27%,17%,64,33 mins,4.80%,2.10%,4.00%,Tipton County,24.60%,72.00%,3.89%,17.00%,77.53%,2.20%,0.7%,Central Standard Time,284,5.1,41.30%,43,N/A,39,16.4%,37.11,19,2,20
Oakland,Tennessee,7508,742,Memphis,1085953,91,49,42,55,112,210,2,67.7,50.8,7,11,20,35,22.94%,$66981,3.1%,N/A,N/A,$202300,N/A,N/A,13,88.70%,10%,28%,19%,65,36 mins,4.40%,2.00%,29.10%,Fayette County,30.30%,67.30%,N/A,8.12%,90.50%,3.30%,1.9%,Central Standard Time,284,5.1,32.30%,51,N/A,38,18.8%,13.83,20,2,1
Piperton,Tennessee,1703,63,Memphis,1085953,91,49,42,55,106,216,2,67.8,51,7,7,21,51,39.05%,$91136,3.1%,N/A,N/A,$360200,N/A,N/A,20,87.10%,12%,33%,32%,64,27 mins,4.40%,2.00%,17.50%,Fayette County,30.30%,67.30%,N/A,27.03%,71.48%,1.80%,2.2%,Central Standard Time,284,5.1,33.70%,11,N/A,23,13.3%,17.48,21,2,0
Rossville,Tennessee,709,137,Memphis,1085953,91,49,42,55,103,212,2,67.8,51.2,7,12,22,48,39.12%,$73750,1.6%,N/A,N/A,$247200,N/A,N/A,15,75.60%,13%,31%,28%,64,27 mins,4.40%,2.00%,7.30%,Fayette County,30.30%,67.30%,1.32%,13.80%,82.34%,N/A,2.3%,Central Standard Time,284,5.1,37.80%,0,N/A,18,20.0%,86.58,21,2,0
Somerville,Tennessee,3121,230,Memphis,1085953,90,49,41,55,110,212,2,67.8,50.9,7,34,49,41,17.63%,$31810,30.7%,$622,1015,$181600,N/A,N/A,39,38.40%,14%,33%,27%,67,33 mins,4.40%,2.00%,1.50%,Fayette County,30.30%,67.30%,N/A,45.77%,46.60%,N/A,0.8%,Central Standard Time,284,5.1,57.40%,49,N/A,N/A,16.6%,99.55,20,1,1
Williston,Tennessee,386,234,Memphis,1085953,90,49,41,55,104,212,2,68,51,7,20,35,38,8.13%,$42188,10.4%,N/A,N/A,$164000,N/A,N/A,42,72.90%,13%,33%,29%,67,31 mins,4.40%,2.00%,-4.00%,Fayette County,30.30%,67.30%,N/A,46.55%,52.34%,N/A,0.6%,Central Standard Time,284,5.1,54.50%,0,N/A,N/A,16.0%,84.75,20,1,0
