City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aroma,Illinois,5007,135,Kankakee,108104,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kankakee County,40.10%,53.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,40.65,13.27,6.82,33.45%,32.42%,34.11%,27.7,15,N/A,38.4,82,612,3.5,37.09,IL-02245,41.0755058,-87.7798672
Aroma Park,Illinois,702,373,Kankakee,108104,$72250,17.4%,46,$175000,1606,$109,66,76.06%,$861,51.75%,N/A,N/A,16.45%,4.71%,64.31%,Kankakee County,40.10%,53.10%,0.0%,2.56%,73.22%,18.23%,5.56%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,40.65,13.27,6.82,33.45%,32.42%,34.11%,27.7,15,N/A,38.4,83,612,3.5,1.88,IL-02258,41.0788293,-87.8012015
Bonfield,Illinois,474,967,Kankakee,108104,$86667,10.12%,42,N/A,N/A,N/A,61,90.44%,$825,48.1%,N/A,N/A,2.33%,5.99%,70.45%,Kankakee County,40.10%,53.10%,0.0%,1.05%,97.47%,2.11%,0.0%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,41.6,13.45,6.7,35.84%,34.73%,36.11%,27.7,15,8.1,38.4,82,609,3.5,0.49,IL-07237,41.1450183,-88.0540374
Bourbonnais,Illinois,18109,1945,Kankakee,108104,$81017,33.04%,35,$257000,1918,$134,41,74.2%,$1132,57.63%,290,1291,9.7%,6.02%,61.64%,Kankakee County,40.10%,53.10%,3.42%,10.69%,73.01%,7.25%,4.9%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,41.79,13.05,7.26,35.84%,34.73%,36.11%,35.6,25,8.1,38.4,73,594,3.5,9.31,IL-07471,41.1830179,-87.8784125
Bourbonnais township,Illinois,18109,1945,Kankakee,108104,$81017,33.04%,35,$257000,1918,$134,41,74.2%,$1132,57.63%,290,1291,9.7%,6.02%,61.64%,Kankakee County,40.10%,53.10%,3.42%,10.69%,73.01%,7.25%,4.9%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,41.79,13.05,7.26,35.84%,34.73%,36.11%,35.6,25,8.1,38.4,72,594,3.5,9.31,IL-07471,41.1830179,-87.8784125
Bradley,Illinois,15331,2212,Kankakee,108104,$62940,17.75%,36,$165000,1154,$143,47,67.54%,$1181,60.25%,269,3288,8.86%,3.79%,69.82%,Kankakee County,40.10%,53.10%,0.39%,5.87%,78.2%,12.05%,3.69%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,44.92,14.34,7.48,35.84%,34.73%,36.11%,35.6,25,N/A,38.4,72,549,3.5,6.93,IL-07744,41.1641898,-87.8451208
Buckingham,Illinois,287,1148,Kankakee,108104,$76250,4.93%,42,N/A,N/A,N/A,49,84.44%,N/A,47.51%,N/A,N/A,3.48%,2.29%,59.28%,Kankakee County,40.10%,53.10%,0.0%,0.0%,78.75%,1.74%,1.05%,Central Standard Time,83,31,52,63,15,60%,56%,39,59,85,52%,65%,39%,41.6,13.45,6.7,28.68%,29.23%,26.0%,27.7,15,N/A,38.4,82,609,3.5,0.25,IL-09304,41.0470677,-88.1749141
Essex,Illinois,956,410,Kankakee,108104,$101094,21.81%,32,N/A,N/A,N/A,33,91.87%,$1147,37.24%,0,0,4.75%,3.34%,68.76%,Kankakee County,40.10%,53.10%,0.42%,0.0%,81.59%,12.87%,0.0%,Central Standard Time,83,31,52,63,15,60%,56%,39,59,85,52%,65%,39%,41.87,13.9,6.71,35.48%,37.25%,34.44%,27.7,15,8.1,38.4,82,531,3.5,2.33,IL-24452,41.1819088,-88.1927311
Essex township (Kankakee Cnty),Illinois,956,410,Kankakee,108104,$101094,21.81%,32,N/A,N/A,N/A,33,91.87%,$1147,37.24%,0,0,4.75%,3.34%,68.76%,Kankakee County,40.10%,53.10%,0.42%,0.0%,81.59%,12.87%,0.0%,Central Standard Time,83,31,52,63,15,60%,56%,39,59,85,52%,65%,39%,41.87,13.9,6.71,35.48%,37.25%,34.44%,27.7,15,8.1,38.4,82,531,3.5,2.33,IL-24452,41.1819088,-88.1927311
Ganeer,Illinois,3115,78,Kankakee,108104,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kankakee County,40.10%,53.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,42.44,13.59,7.39,33.45%,32.42%,34.11%,35.6,25,N/A,38.4,81,579,3.5,39.94,IL-28456,41.1568453,-87.7127925
Grant Park,Illinois,1547,454,Kankakee,108104,$72500,12.63%,34,$150000,1546,$97,48,77.37%,$1149,49.8%,81,324,11.96%,7.94%,57.35%,Kankakee County,40.10%,53.10%,0.0%,0.13%,93.15%,4.98%,0.71%,Central Standard Time,83,32,51,63,16,60%,56%,39,59,85,52%,65%,39%,42.7,13.96,7.25,35.92%,35.16%,34.56%,35.6,25,N/A,38.4,80,660,3.5,3.41,IL-30991,41.242967,-87.6352444
Herscher,Illinois,1302,719,Kankakee,108104,$100833,33.53%,40,$169000,1043,$162,51,80.47%,$1093,39.15%,66,133,4.85%,5.81%,65.68%,Kankakee County,40.10%,53.10%,0.08%,0.84%,95.93%,1.61%,0.38%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,41.6,13.45,6.7,35.84%,34.73%,36.11%,27.7,15,N/A,38.4,78,609,3.5,1.81,IL-34384,41.0492514,-88.1005477
Hopkins Park,Illinois,587,142,Kankakee,108104,$34792,11.68%,44,N/A,N/A,N/A,45,63.11%,$680,58.73%,N/A,N/A,22.83%,4.67%,45.73%,Kankakee County,40.10%,53.10%,0.0%,69.34%,4.43%,20.44%,0.68%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,40.65,13.27,6.82,33.45%,32.42%,34.11%,30.7,15,N/A,38.4,83,612,3.5,4.14,IL-36190,41.0689492,-87.6059996
Irwin,Illinois,60,1200,Kankakee,108104,$87083,25.58%,38,N/A,N/A,N/A,82,89.74%,$1125,44.44%,N/A,N/A,6.67%,0.0%,73.33%,Kankakee County,40.10%,53.10%,0.0%,0.0%,90.0%,10.0%,0.0%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,41.6,13.45,6.7,35.84%,34.73%,36.11%,27.7,15,N/A,38.4,78,609,3.5,0.05,IL-37803,41.0530695,-87.9839258
Kankakee,Illinois,24384,1619,Kankakee,108104,$45119,12.52%,36,$122000,1151,$106,65,51.04%,$986,64.78%,912,3374,27.75%,7.26%,57.5%,Kankakee County,40.10%,53.10%,0.8%,40.34%,31.89%,23.99%,13.12%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,44.92,14.34,7.48,35.84%,34.73%,36.11%,27.7,15,N/A,38.4,69,549,3.5,15.06,IL-38934,41.1019966,-87.8642494
Kankakee township,Illinois,24384,1619,Kankakee,108104,$45119,12.52%,36,$122000,1151,$106,65,51.04%,$986,64.78%,912,3374,27.75%,7.26%,57.5%,Kankakee County,40.10%,53.10%,0.8%,40.34%,31.89%,23.99%,13.12%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,44.92,14.34,7.48,35.84%,34.73%,36.11%,27.7,15,N/A,38.4,69,549,3.5,15.06,IL-38934,41.1019966,-87.8642494
Limestone,Illinois,1338,511,Kankakee,108104,$95625,20.67%,42,$129000,1229,$105,51,93.23%,$1577,31.51%,N/A,N/A,5.71%,4.5%,68.91%,Kankakee County,40.10%,53.10%,0.0%,0.0%,94.62%,4.26%,1.05%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,44.92,14.34,7.48,35.84%,34.73%,36.11%,27.7,15,N/A,38.4,81,549,3.5,2.62,IL-43510,41.1187966,-87.95591
Limestone township (Kankakee Cnty),Illinois,1338,511,Kankakee,108104,$95625,20.67%,42,$129000,1229,$105,51,93.23%,$1577,31.51%,N/A,N/A,5.71%,4.5%,68.91%,Kankakee County,40.10%,53.10%,0.0%,0.0%,94.62%,4.26%,1.05%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,44.92,14.34,7.48,35.84%,34.73%,36.11%,27.7,15,N/A,38.4,81,549,3.5,2.62,IL-43510,41.1187966,-87.95591
Manteno,Illinois,8942,1675,Kankakee,108104,$96057,24.97%,47,$246000,1651,$149,27,79.12%,$1072,47.89%,334,1517,3.38%,2.84%,61.81%,Kankakee County,40.10%,53.10%,0.06%,4.86%,86.69%,6.36%,1.15%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,45.92,15.23,7.87,35.92%,35.16%,34.56%,35.6,25,8.1,38.4,79,669,3.5,5.34,IL-46500,41.247038,-87.8456957
Manteno township,Illinois,8942,1675,Kankakee,108104,$96057,24.97%,47,$246000,1651,$149,27,79.12%,$1072,47.89%,334,1517,3.38%,2.84%,61.81%,Kankakee County,40.10%,53.10%,0.06%,4.86%,86.69%,6.36%,1.15%,Central Standard Time,85,33,52,65,17,60%,56%,39,59,88,52%,65%,39%,45.92,15.23,7.87,35.92%,35.16%,34.56%,35.6,25,8.1,38.4,79,669,3.5,5.34,IL-46500,41.247038,-87.8456957
