City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bitter Springs,Arizona,435,54,Flagstaff,144942,$37115,1.95%,35,N/A,N/A,N/A,35,100.0%,N/A,71.26%,N/A,N/A,8.05%,20.32%,57.89%,Coconino County,54.20%,35.30%,0.0%,0.0%,0.0%,2.07%,0.0%,Mountain Standard Time,99,45,54,73,30,39%,35%,26,39,106,76%,79%,73%,8.63,2.35,2.12,11.75%,12.86%,14.11%,26.9,7,6.2,54.8,91,3993,6.3,8.03,AZ-06470,36.6117761,-111.6474966
Cameron,Arizona,766,41,Flagstaff,144942,$45313,8.02%,39,N/A,N/A,N/A,33,83.26%,$842,71.58%,N/A,N/A,23.89%,18.58%,56.74%,Coconino County,54.20%,35.30%,0.0%,0.0%,4.18%,3.52%,0.0%,Mountain Standard Time,94,47,47,67,25,39%,35%,26,39,97,76%,79%,73%,12.39,4.72,3.15,25.59%,27.14%,34.33%,75.4,25,6.2,54.8,89,4488,6.3,18.72,AZ-09340,35.8537207,-111.4269256
Flagstaff,Arizona,76333,1156,Flagstaff,144942,$68041,51.78%,26,$600000,1695,$354,28,49.17%,$1555,66.55%,489,3160,19.36%,6.45%,65.93%,Coconino County,54.20%,35.30%,2.66%,1.96%,58.06%,19.7%,5.95%,Mountain Standard Time,82,43,39,53,17,39%,35%,26,39,81,76%,79%,73%,22.52,7.19,6.94,21.48%,30.44%,22.89%,81.1,22,6.2,54.8,80,6345,6.3,66.03,AZ-23620,35.1871999,-111.6194718
Fort Valley,Arizona,1803,25,Flagstaff,144942,$157778,69.52%,47,$1192000,4182,$285,29,87.57%,N/A,14.32%,N/A,N/A,4.06%,1.41%,55.42%,Coconino County,54.20%,35.30%,0.94%,0.0%,92.01%,5.05%,2.0%,Mountain Standard Time,81,44,37,37,15,39%,35%,26,39,81,76%,79%,73%,18.08,5.23,6.3,19.56%,21.32%,25.33%,75.4,25,6.2,54.8,87,6720,6.3,72.28,AZ-25045,35.3228073,-111.7398846
Fredonia,Arizona,1084,122,Flagstaff,144942,$60476,6.62%,43,$347000,1614,$215,30,73.56%,$928,51.77%,77,1003,22.26%,9.91%,58.22%,Coconino County,54.20%,35.30%,1.01%,0.0%,70.85%,9.87%,1.85%,Mountain Standard Time,95,48,47,62,25,39%,35%,26,39,98,76%,79%,73%,12.77,2.96,4.22,12.77%,12.31%,16.56%,2.1,0,6.2,54.8,91,4482,6.3,8.88,AZ-25720,36.9616901,-112.5195138
Grand Canyon Village,Arizona,1667,63,Flagstaff,144942,$69674,32.76%,42,N/A,N/A,N/A,29,44.73%,$704,63.4%,N/A,N/A,14.28%,1.39%,88.53%,Coconino County,54.20%,35.30%,0.0%,1.38%,67.73%,14.28%,2.4%,Mountain Standard Time,84,42,42,60,25,39%,35%,26,39,83,76%,79%,73%,15.93,6.01,3.78,13.53%,15.38%,16.33%,75.4,25,6.2,54.8,91,6477,6.3,26.64,AZ-28981,36.0474274,-112.1623212
Kachina Village,Arizona,3212,2655,Flagstaff,144942,$79085,50.15%,37,$625000,2070,$302,35,71.66%,$1243,37.04%,N/A,N/A,6.41%,1.86%,72.02%,Coconino County,54.20%,35.30%,4.73%,0.0%,85.31%,3.89%,1.62%,Mountain Standard Time,82,43,39,53,17,39%,35%,26,39,81,76%,79%,73%,20.08,6.66,6.06,21.48%,30.44%,22.89%,81.1,22,6.2,54.8,87,6405,6.3,1.21,AZ-36475,35.0948214,-111.6927614
Kaibito,Arizona,1679,106,Flagstaff,144942,$47692,8.13%,30,N/A,N/A,N/A,29,82.68%,$677,58.93%,N/A,N/A,29.72%,15.35%,47.98%,Coconino County,54.20%,35.30%,0.0%,0.0%,0.0%,1.55%,0.0%,Mountain Standard Time,99,45,54,73,30,39%,35%,26,39,106,76%,79%,73%,8.63,2.35,2.12,11.75%,12.86%,14.11%,26.9,7,6.2,54.8,93,3993,6.3,15.9,AZ-36640,36.5920069,-111.1071365
LeChee,Arizona,1307,79,Flagstaff,144942,$65486,10.84%,30,N/A,N/A,N/A,29,98.4%,$775,65.48%,N/A,N/A,17.89%,6.76%,65.16%,Coconino County,54.20%,35.30%,0.38%,6.81%,0.0%,2.07%,0.38%,Mountain Standard Time,99,45,54,73,30,39%,35%,26,39,106,76%,79%,73%,8.63,2.35,2.12,11.75%,12.86%,14.11%,26.9,7,6.2,54.8,92,3993,6.3,16.62,AZ-40415,36.8710322,-111.4327727
Leupp,Arizona,1027,76,Flagstaff,144942,$49833,11.96%,34,N/A,N/A,N/A,29,71.13%,$488,51.29%,N/A,N/A,25.02%,15.33%,54.44%,Coconino County,54.20%,35.30%,0.39%,0.0%,1.17%,0.0%,0.39%,Mountain Standard Time,90,48,42,64,23,28%,23%,29,42,87,76%,79%,73%,13.33,5.51,3.11,13.26%,18.79%,14.44%,81.1,22,6.2,36.7,84,5316,6.3,13.55,AZ-40630,35.2966346,-111.0027949
