City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Airport,California,1258,7400,Modesto,550842,$42000,0.84%,31,$240000,757,$317,75,35.27%,$1150,62.42%,N/A,N/A,30.84%,2.33%,49.28%,Stanislaus County,46.80%,45.00%,2.31%,0.0%,31.56%,62.24%,33.7%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,46,66,5.1,0.17,CA-00535,37.6338833,-120.9720057
Bret Harte,California,4807,8740,Modesto,550842,$42422,1.81%,24,$330000,1174,$281,57,46.63%,$1360,54.22%,N/A,N/A,44.07%,8.82%,55.56%,Stanislaus County,46.80%,45.00%,0.0%,0.73%,4.91%,92.43%,28.9%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,48,66,5.1,0.55,CA-08172,37.6020777,-121.00438
Bystrom,California,4109,7609,Modesto,550842,$42212,4.72%,27,N/A,N/A,N/A,43,49.38%,$1238,55.54%,N/A,N/A,30.53%,18.74%,50.61%,Stanislaus County,46.80%,45.00%,5.96%,0.0%,14.7%,77.27%,30.3%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,44,66,5.1,0.54,CA-09353,37.6197808,-120.9814081
Ceres,California,48918,5149,Modesto,550842,$76862,13.04%,33,$425000,1763,$241,34,60.11%,$1584,51.03%,425,2356,14.43%,10.39%,61.26%,Stanislaus County,46.80%,45.00%,9.67%,1.12%,20.88%,65.58%,27.67%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,47,66,5.1,9.5,CA-12524,37.5952401,-120.9619362
Cowan,California,497,3550,Modesto,550842,$80101,8.98%,22,N/A,N/A,N/A,41,42.8%,N/A,87.19%,N/A,N/A,0.0%,1.91%,76.38%,Stanislaus County,46.80%,45.00%,0.0%,0.0%,37.42%,52.31%,18.31%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,10.92,0.12,5.89,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,59,66,5.1,0.14,CA-16762,37.5601052,-120.9887874
Crows Landing,California,306,185,Modesto,550842,$41667,3.0%,39,N/A,N/A,N/A,39,48.27%,N/A,33.99%,N/A,N/A,21.24%,0.0%,77.45%,Stanislaus County,46.80%,45.00%,0.0%,0.0%,13.4%,86.6%,76.47%,Pacific Standard Time,101,61,40,62,37,45%,28%,46,51,102,67%,69%,60%,10.32,0.09,5.84,12.79%,0.33%,28.0%,0.0,0,7.7,3.7,73,81,5.1,1.65,CA-17428,37.3944429,-121.0751666
Del Rio,California,1557,779,Modesto,550842,$194083,62.51%,57,$1382000,5711,$242,35,66.72%,N/A,18.64%,N/A,N/A,0.0%,2.16%,47.33%,Stanislaus County,46.80%,45.00%,18.69%,0.0%,66.47%,14.0%,14.64%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,11.75,0.14,6.3,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,57,72,5.1,2.0,CA-18695,37.7431442,-121.0084747
Denair,California,5085,3101,Modesto,550842,$97468,19.16%,35,$470000,1728,$272,43,71.59%,$1372,46.49%,N/A,N/A,14.24%,8.35%,64.54%,Stanislaus County,46.80%,45.00%,0.53%,0.29%,64.78%,32.63%,9.44%,Pacific Standard Time,93,56,37,66,42,45%,28%,46,51,91,76%,95%,49%,11.43,0.14,6.18,15.7%,0.88%,33.33%,0.0,0,7.7,3.7,62,93,5.1,1.64,CA-18856,37.5253979,-120.7974325
Diablo Grande,California,1488,346,Modesto,550842,$160741,36.15%,43,$566000,3043,$186,13,94.39%,$3501,35.4%,N/A,N/A,2.76%,4.61%,55.39%,Stanislaus County,46.80%,45.00%,11.22%,9.95%,49.33%,23.66%,19.15%,Pacific Standard Time,101,61,40,62,37,45%,28%,46,51,102,67%,69%,60%,10.32,0.09,5.84,12.79%,0.33%,28.0%,0.0,0,7.7,3.7,74,81,5.1,4.3,CA-19155,37.4016646,-121.2594724
East Oakdale,California,2346,435,Modesto,550842,$122647,41.48%,54,$700000,2397,$292,29,97.43%,$2069,32.93%,N/A,N/A,9.51%,3.65%,47.53%,Stanislaus County,46.80%,45.00%,5.63%,0.0%,70.93%,17.69%,10.83%,Pacific Standard Time,96,57,39,64,39,45%,28%,46,51,95,77%,96%,51%,17.02,0.16,8.54,13.4%,0.88%,27.11%,0.0,0,7.7,3.7,70,132,5.1,5.39,CA-20907,37.7855061,-120.8009109
