City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Auburn,Washington,77440,2625,Seattle-Tacoma-Bellevue,3556610,77,45,32,43,160,151,5,52.4,43.9,N/A,21,73,34,26.48%,$57635,8.2%,$1519,857,$500000,1805,$277,30,55.80%,6%,50%,25%,37,31 mins,3.80%,2.50%,15.60%,King County,69.80%,21.00%,11.45%,6.12%,62.33%,14.40%,21.2%,Pacific Standard Time,125,2.6,50.00%,31,24,41,21.6%,8.34,0,0,1028
Baring,Washington,173,166,Seattle-Tacoma-Bellevue,3556610,74,40,34,101,196,155,44,47.7,38.7,3,12,37,59,4.73%,$33438,0%,N/A,N/A,$216400,N/A,N/A,50,26.70%,5%,52%,33%,68,29 mins,3.10%,2.60%,0.00%,King County,69.80%,21.00%,N/A,N/A,95.68%,N/A,0%,Pacific Standard Time,125,2.6,60.70%,6,N/A,N/A,20.0%,96.62,0,0,588
Beaux Arts Village,Washington,342,4120,Seattle-Tacoma-Bellevue,3556610,76,46,30,38,153,154,5,52.2,43.5,4,7,21,46,88.63%,$164375,2.9%,$2422,862,$1679200,N/A,N/A,53,81.80%,5%,50%,33%,28,29 mins,3.10%,2.60%,-8.80%,King County,69.80%,21.00%,4.67%,N/A,92.63%,1.20%,7.4%,Pacific Standard Time,125,2.6,34.60%,11,N/A,31,16.3%,0.00,0,0,1177
Bellevue,Washington,139014,4155,Seattle-Tacoma-Bellevue,3556610,76,46,30,42,161,155,5,52.3,43.6,4,9,45,38,68.68%,$92524,4.6%,$2481,850,$1200000,2209,$543,39,50.30%,6%,57%,48%,30,23 mins,2.70%,2.60%,16.40%,King County,69.80%,21.00%,35.78%,2.50%,54.54%,7.20%,37.9%,Pacific Standard Time,125,2.6,40.20%,40,38,44,19.3%,1.50,0,0,1153
Black Diamond,Washington,4378,671,Seattle-Tacoma-Bellevue,3556610,76,44,32,50,174,156,5,51.2,42.4,4,8,19,40,41.70%,$66951,3.7%,N/A,N/A,$641500,2174,$295,35,81.60%,4%,42%,24%,69,35 mins,3.10%,2.60%,7.50%,King County,69.80%,21.00%,3.42%,N/A,92.56%,10.20%,9%,Pacific Standard Time,125,2.6,38.20%,35,N/A,19,21.1%,0.00,0,0,830
Bonney Lake,Washington,19560,2412,Seattle-Tacoma-Bellevue,3556610,76,44,32,49,173,140,5,51.6,42.8,4,9,39,34,25.72%,$79725,3.2%,$1305,917,$550000,2140,$257,20,77.80%,8%,49%,26%,53,38 mins,5.60%,1.80%,19.20%,Pierce County,47.90%,40.80%,3.55%,1.35%,84.72%,7.00%,4.3%,Pacific Standard Time,125,2.6,39.40%,15,N/A,24,21.1%,3.46,0,0,995
Bothell,Washington,44082,3227,Seattle-Tacoma-Bellevue,3556610,77,46,31,41,162,151,4,52.5,43.7,4,11,40,37,52.66%,$75643,3%,$2068,906,$750000,2032,$369,29,62.80%,9%,55%,41%,32,30 mins,3.30%,2.60%,35.00%,King County,69.80%,21.00%,17.48%,2.11%,69.30%,10.60%,19.6%,Pacific Standard Time,125,2.6,44.30%,29,32,37,20.2%,3.23,0,0,1230
Bothell East,Washington,10424,5002,Seattle-Tacoma-Bellevue,3556610,76,45,31,41,165,162,4,51.7,42.7,N/A,9,31,34,58.66%,$104573,3.2%,$1880,945,$895000,2452,$365,16,61.10%,8%,55%,31%,34,34 mins,3.30%,2.60%,53.60%,Snohomish County,52.20%,36.20%,39.99%,3.45%,48.16%,6.30%,33.3%,Pacific Standard Time,125,2.7,28.10%,82,47,66,20.6%,0.00,0,0,1156
Bothell West,Washington,20472,4969,Seattle-Tacoma-Bellevue,3556610,75,45,30,41,166,162,4,51.7,42.7,N/A,10,34,35,48.86%,$85258,3.1%,$1880,945,$668500,1915,$349,26,77.10%,9%,54%,30%,28,31 mins,3.30%,2.60%,31.20%,Snohomish County,52.20%,36.20%,21.76%,1.08%,66.85%,8.70%,20.8%,Pacific Standard Time,125,2.7,37.30%,14,N/A,27,20.3%,0.00,0,0,1294
Boulevard Park,Washington,3916,3274,Seattle-Tacoma-Bellevue,3556610,77,46,31,39,152,153,5,52.2,43.5,N/A,14,51,32,21.29%,$45541,3.6%,$1515,812,$448000,2027,$221,50,45.50%,5%,53%,34%,19,28 mins,3.10%,2.60%,-37.70%,King County,69.80%,21.00%,13.32%,8.42%,53.40%,22.00%,33.5%,Pacific Standard Time,125,2.6,50.10%,56,38,56,24.9%,0.00,0,0,1232
Brier,Washington,6697,3040,Seattle-Tacoma-Bellevue,3556610,75,45,30,40,168,160,4,51.7,42.7,4,9,20,47,42.68%,$98125,3.5%,$1508,815,$775000,2266,$342,34,87.30%,9%,54%,38%,30,31 mins,3.30%,2.60%,9.20%,Snohomish County,52.20%,36.20%,7.13%,1.51%,82.95%,6.00%,10.4%,Pacific Standard Time,125,2.7,34.30%,42,16,24,17.9%,0.00,0,0,1330
Browns Point,Washington,1122,2791,Seattle-Tacoma-Bellevue,3556610,76,46,30,40,152,139,5,51.5,43,N/A,8,25,50,45.39%,$85938,0.9%,$1681,958,$1100000,2770,$397,57,62.60%,9%,49%,27%,43,32 mins,5.60%,1.80%,-6.30%,Pierce County,47.90%,40.80%,1.36%,1.00%,94.84%,8.10%,6.4%,Pacific Standard Time,125,2.6,41.00%,42,N/A,15,23.7%,0.00,0,0,939
Bryant,Washington,1990,324,Seattle-Tacoma-Bellevue,3556610,75,45,30,42,174,162,5,51.7,42.7,4,7,24,38,22.61%,$73333,2.5%,$1811,920,$550000,1839,$299,29,85.50%,9%,53%,30%,73,31 mins,3.30%,2.60%,9.90%,Snohomish County,52.20%,36.20%,N/A,1.49%,88.50%,6.60%,1.9%,Pacific Standard Time,125,2.7,28.60%,80,56,79,23.0%,0.00,0,0,571
Bryn Mawr-Skyway,Washington,18365,6478,Seattle-Tacoma-Bellevue,3556610,77,46,31,39,151,151,5,52.3,43.6,N/A,15,52,38,29.60%,$57575,7.2%,$1372,849,$576400,1675,$344,55,56.10%,4%,58%,30%,26,33 mins,3.10%,2.60%,28.20%,King County,69.80%,21.00%,31.18%,27.61%,26.51%,10.30%,34.1%,Pacific Standard Time,125,2.6,52.30%,55,N/A,N/A,21.3%,0.00,0,0,1158
Buckley,Washington,4593,1190,Seattle-Tacoma-Bellevue,3556610,77,44,33,49,173,140,5,51.1,42.2,4,12,30,40,20.25%,$57604,3.6%,N/A,N/A,$545000,1919,$284,41,63.90%,9%,49%,28%,86,31 mins,5.60%,1.80%,5.30%,Pierce County,47.90%,40.80%,1.11%,N/A,94.78%,N/A,3%,Pacific Standard Time,125,2.6,53.20%,54,N/A,56,19.7%,13.66,0,0,1361
Bunk Foss,Washington,3604,931,Seattle-Tacoma-Bellevue,3556610,76,45,31,44,175,162,4,51.7,42.7,N/A,10,36,43,31.43%,$93542,4.2%,$1397,507,$879000,2910,$302,35,86.70%,8%,54%,30%,54,34 mins,3.30%,2.60%,-5.10%,Snohomish County,52.20%,36.20%,1.60%,N/A,92.64%,7.10%,5.1%,Pacific Standard Time,125,2.7,35.50%,12,N/A,29,20.8%,0.00,0,0,928
Burien,Washington,50729,5043,Seattle-Tacoma-Bellevue,3556610,77,46,31,39,151,152,5,52.5,43.9,4,29,66,38,27.69%,$52140,9.9%,$1524,818,$550000,1612,$341,53,51.60%,6%,59%,32%,20,28 mins,3.60%,2.60%,54.90%,King County,69.80%,21.00%,12.90%,8.31%,54.78%,24.30%,24.7%,Pacific Standard Time,125,2.6,50.70%,51,39,46,20.8%,8.20,0,0,1187
Canterwood,Washington,3220,1494,Seattle-Tacoma-Bellevue,3556610,76,46,30,50,157,139,2,51.5,43,N/A,8,28,48,52.21%,$116058,0%,$1707,1003,$821000,2683,$306,24,81.00%,10%,52%,26%,65,30 mins,5.60%,1.80%,20.80%,Pierce County,47.90%,40.80%,2.24%,N/A,93.57%,6.50%,12.7%,Pacific Standard Time,125,2.6,25.20%,5,N/A,N/A,17.1%,0.00,0,0,1020
Canyon Creek,Washington,3319,544,Seattle-Tacoma-Bellevue,3556610,75,44,31,47,174,162,5,51.7,42.7,N/A,11,40,39,7.22%,$68646,1.2%,$1811,920,$389000,1350,$288,25,66.40%,9%,54%,31%,79,31 mins,3.30%,2.60%,17.90%,Snohomish County,52.20%,36.20%,N/A,1.34%,95.46%,2.60%,6.1%,Pacific Standard Time,125,2.7,44.10%,6,N/A,N/A,21.4%,0.00,0,0,741
Carbonado,Washington,666,1597,Seattle-Tacoma-Bellevue,3556610,74,43,31,68,183,141,16,49.5,40,4,10,31,35,12.60%,$55972,6.3%,N/A,N/A,$261000,N/A,N/A,47,86.30%,3%,59%,30%,85,31 mins,5.60%,1.80%,9.40%,Pierce County,47.90%,40.80%,N/A,N/A,100.00%,7.10%,0.3%,Pacific Standard Time,125,2.6,47.80%,3,N/A,N/A,21.8%,0.00,0,0,1320
Carnation,Washington,1808,1569,Seattle-Tacoma-Bellevue,3556610,77,45,32,50,174,152,3,52.6,43.9,4,8,33,36,38.75%,$65536,3.5%,N/A,N/A,$900000,2356,$382,37,76.30%,6%,50%,32%,76,33 mins,3.10%,2.60%,-13.10%,King County,69.80%,21.00%,1.63%,N/A,93.19%,15.50%,9.1%,Pacific Standard Time,125,2.6,42.40%,66,N/A,52,20.5%,9.32,0,0,855
Cathcart,Washington,2506,649,Seattle-Tacoma-Bellevue,3556610,75,45,30,41,178,162,5,51.7,42.7,N/A,8,26,53,31.23%,$96442,0%,N/A,N/A,$875000,2437,$359,34,75.60%,8%,56%,32%,51,31 mins,3.30%,2.60%,18.70%,Snohomish County,52.20%,36.20%,N/A,2.35%,90.31%,N/A,3.8%,Pacific Standard Time,125,2.7,36.50%,5,N/A,21,23.1%,0.00,0,0,1036
Cavalero,Washington,5284,3220,Seattle-Tacoma-Bellevue,3556610,75,45,30,44,174,162,4,51.7,42.7,N/A,9,34,34,30.61%,$98605,1.9%,$1719,900,$549500,1901,$289,20,84.10%,9%,53%,30%,57,38 mins,3.30%,2.60%,14.10%,Snohomish County,52.20%,36.20%,2.16%,N/A,93.02%,3.70%,4.3%,Pacific Standard Time,125,2.7,40.90%,10,N/A,46,21.6%,0.00,0,0,895
Chain Lake,Washington,4280,406,Seattle-Tacoma-Bellevue,3556610,77,45,32,50,177,162,4,51.7,42.7,3,9,30,36,34.82%,$89468,3.1%,$1397,507,$799500,2562,$312,31,92.90%,8%,57%,30%,66,40 mins,3.30%,2.60%,1.40%,Snohomish County,52.20%,36.20%,1.30%,N/A,90.54%,1.80%,3.3%,Pacific Standard Time,125,2.7,31.50%,0,N/A,N/A,22.4%,0.00,0,0,930
Clear Lake (Pierce Cnty),Washington,889,105,Seattle-Tacoma-Bellevue,3556610,77,45,32,52,172,139,6,N/A,N/A,N/A,8,26,41,N/A,$62014,N/A,N/A,N/A,$371100,N/A,N/A,30,74.00%,9%,52%,26%,83,31 mins,5.60%,1.80%,-33.60%,Pierce County,47.90%,40.80%,N/A,N/A,N/A,3.00%,N/A,Pacific Standard Time,125,2.6,38.90%,0,N/A,11,N/A,N/A,N/A,0,N/A
Clearview,Washington,3907,842,Seattle-Tacoma-Bellevue,3556610,75,45,30,41,176,162,5,51.7,42.7,N/A,10,36,41,32.98%,$105257,7.5%,N/A,N/A,$812500,2507,$324,33,81.50%,9%,53%,32%,43,31 mins,3.30%,2.60%,13.90%,Snohomish County,52.20%,36.20%,5.48%,N/A,90.74%,8.00%,8.8%,Pacific Standard Time,125,2.7,37.90%,33,N/A,39,22.4%,0.00,N/A,0,1092
Clover Creek,Washington,6831,1056,Seattle-Tacoma-Bellevue,3556610,77,45,32,42,157,139,5,51.5,43,N/A,13,45,40,15.36%,$63682,3.9%,$1522,921,$418300,1714,$244,28,59.50%,10%,50%,25%,52,29 mins,5.60%,1.80%,1.60%,Pierce County,47.90%,40.80%,9.30%,3.59%,74.19%,10.70%,10.8%,Pacific Standard Time,125,2.6,46.70%,14,N/A,27,20.4%,0.00,N/A,0,868
Clyde Hill,Washington,3231,3060,Seattle-Tacoma-Bellevue,3556610,76,46,30,38,153,151,5,52.2,43.5,4,7,20,45,76.78%,$192250,4%,$2422,862,$3000000,3537,$848,47,80.90%,7%,56%,49%,22,20 mins,3.10%,2.60%,9.80%,King County,69.80%,21.00%,25.44%,N/A,67.11%,1.90%,23%,Pacific Standard Time,125,2.6,30.50%,18,N/A,33,20.4%,0.00,N/A,0,1183
Cottage Lake,Washington,23941,1052,Seattle-Tacoma-Bellevue,3556610,76,45,31,45,173,153,5,52.2,43.5,4,8,28,43,64.21%,$134802,1.2%,$1982,895,$1100000,2477,$444,33,88.70%,5%,52%,33%,48,30 mins,3.10%,2.60%,7.70%,King County,69.80%,21.00%,9.08%,N/A,85.43%,4.70%,11.3%,Pacific Standard Time,125,2.6,32.40%,6,N/A,23,19.6%,0.00,0,0,1112
Covington,Washington,19918,3364,Seattle-Tacoma-Bellevue,3556610,77,45,32,45,162,153,6,51.8,43.2,4,15,50,37,28.36%,$87315,3.3%,$1770,891,$500000,1623,$308,30,78.40%,5%,50%,27%,45,33 mins,3.10%,2.60%,18.50%,King County,69.80%,21.00%,12.50%,4.48%,71.08%,7.10%,12.5%,Pacific Standard Time,125,2.6,42.80%,21,20,35,20.6%,1.14,N/A,0,1001
Crocker,Washington,1332,186,Seattle-Tacoma-Bellevue,3556610,78,46,32,41,157,139,4,51.5,43,4,7,21,39,17.43%,$78036,3.5%,N/A,N/A,$400000,1632,$245,24,85.40%,10%,52%,26%,84,31 mins,5.60%,1.80%,46.40%,Pierce County,47.90%,40.80%,N/A,N/A,96.32%,10.50%,1.1%,Pacific Standard Time,125,2.6,40.60%,0,N/A,25,18.6%,0.00,N/A,0,1331
Darrington,Washington,1405,792,Seattle-Tacoma-Bellevue,3556610,79,42,37,77,182,160,28,49.7,40,3,27,41,43,8.20%,$33250,11.5%,N/A,N/A,$349000,1195,$292,44,53.70%,10%,80%,29%,92,31 mins,3.30%,2.60%,-2.20%,Snohomish County,52.20%,36.20%,N/A,N/A,88.60%,N/A,1.4%,Pacific Standard Time,125,2.7,56.50%,40,N/A,N/A,24.5%,13.00,0,0,533
Dash Point,Washington,1007,1588,Seattle-Tacoma-Bellevue,3556610,76,46,30,40,152,139,5,51.5,43,N/A,8,27,49,47.76%,$102574,6.5%,$1681,958,$725000,2190,$331,54,80.40%,9%,51%,26%,44,34 mins,5.60%,1.80%,16.30%,Pierce County,47.90%,40.80%,7.78%,N/A,83.35%,2.20%,7.9%,Pacific Standard Time,125,2.6,39.50%,3,N/A,2,24.1%,0.00,0,0,975
Des Moines,Washington,31080,4834,Seattle-Tacoma-Bellevue,3556610,77,46,31,39,151,152,5,52.6,44,4,23,52,40,26.67%,$58308,8.7%,$1515,833,$450000,1442,$312,44,57.80%,5%,53%,28%,17,30 mins,3.70%,2.60%,5.70%,King County,69.80%,21.00%,11.62%,7.41%,56.91%,18.20%,21.3%,Pacific Standard Time,125,2.6,50.50%,39,37,41,21.1%,0.33,0,0,1162
DuPont,Washington,9303,1600,Seattle-Tacoma-Bellevue,3556610,77,45,32,48,156,141,6,51.4,42.9,4,9,14,31,57.95%,$80754,4.4%,$1837,948,$474900,2110,$225,14,49.90%,7%,29%,21%,67,20 mins,5.60%,1.80%,30.30%,Pierce County,47.90%,40.80%,5.83%,10.04%,72.62%,7.80%,7.3%,Pacific Standard Time,125,2.6,31.90%,32,N/A,33,19.3%,1.23,0,0,528
Duvall,Washington,7683,3133,Seattle-Tacoma-Bellevue,3556610,77,45,32,58,184,154,5,51.9,43.1,4,7,15,36,56.84%,$105729,0.6%,N/A,N/A,$755000,2108,$358,22,92.60%,5%,49%,30%,71,32 mins,3.10%,2.60%,22.50%,King County,69.80%,21.00%,4.04%,1.03%,87.67%,6.70%,8.2%,Pacific Standard Time,125,2.6,34.30%,77,N/A,38,17.9%,5.96,0,0,1027
East Renton Highlands,Washington,11401,1020,Seattle-Tacoma-Bellevue,3556610,76,44,32,52,173,150,6,52.2,43.5,N/A,11,36,46,40.67%,$92556,2.7%,$1814,902,$675000,1939,$348,45,85.50%,5%,52%,33%,49,32 mins,3.10%,2.60%,3.30%,King County,69.80%,21.00%,6.60%,N/A,82.20%,7.60%,8.8%,Pacific Standard Time,125,2.6,41.70%,15,16,33,21.1%,0.00,0,0,1019
Eastmont,Washington,21951,4313,Seattle-Tacoma-Bellevue,3556610,75,45,30,41,169,162,5,51.7,42.7,4,10,35,38,42.66%,$89931,3.3%,$1540,867,$675000,2184,$309,30,85.10%,8%,53%,31%,35,29 mins,3.30%,2.60%,13.40%,Snohomish County,52.20%,36.20%,10.13%,1.38%,80.31%,9.20%,16.3%,Pacific Standard Time,125,2.7,41.90%,21,N/A,37,20.2%,0.00,0,0,1059
Eatonville,Washington,2900,1590,Seattle-Tacoma-Bellevue,3556610,77,45,32,52,172,138,6,51,42.2,4,11,29,37,18.88%,$61458,7.5%,N/A,N/A,$500000,1879,$266,27,63.00%,11%,51%,26%,89,44 mins,5.60%,1.80%,9.90%,Pierce County,47.90%,40.80%,N/A,N/A,89.47%,7.30%,3.7%,Pacific Standard Time,125,2.6,41.70%,65,N/A,46,19.4%,10.95,0,0,1373
Edgewood,Washington,10165,1210,Seattle-Tacoma-Bellevue,3556610,78,46,32,41,155,138,4,51.5,43,4,10,36,43,31.42%,$78328,1.6%,$1601,938,$585300,2251,$260,39,74.60%,8%,51%,25%,48,30 mins,5.60%,1.80%,8.50%,Pierce County,47.90%,40.80%,3.36%,N/A,86.39%,7.80%,3.6%,Pacific Standard Time,125,2.6,37.60%,65,N/A,45,17.7%,2.12,0,0,980
Edmonds,Washington,41309,4638,Seattle-Tacoma-Bellevue,3556610,75,45,30,37,158,160,4,52.2,43.4,4,9,38,46,48.18%,$72926,3.1%,$1503,767,$769500,2057,$374,43,67.10%,8%,53%,40%,36,32 mins,3.20%,2.60%,4.10%,Snohomish County,52.20%,36.20%,8.04%,1.61%,80.12%,5.30%,13.4%,Pacific Standard Time,125,2.7,47.80%,45,34,42,19.3%,1.25,0,0,1197
Elk Plain,Washington,14280,1856,Seattle-Tacoma-Bellevue,3556610,77,45,32,46,162,138,6,51.5,43,4,13,44,35,12.69%,$65830,12.8%,$1230,684,$425000,1622,$262,30,76.90%,10%,51%,26%,62,41 mins,5.60%,1.80%,0.10%,Pierce County,47.90%,40.80%,4.23%,3.42%,77.64%,10.20%,6%,Pacific Standard Time,125,2.6,46.30%,36,N/A,45,22.2%,0.68,0,0,890
Enumclaw,Washington,11670,2252,Seattle-Tacoma-Bellevue,3556610,76,44,32,63,183,152,8,50.9,42,4,8,39,41,23.60%,$56764,6.5%,$1621,887,$499900,1649,$303,37,58.00%,4%,42%,21%,71,32 mins,3.10%,2.60%,9.50%,King County,69.80%,21.00%,1.00%,N/A,86.98%,12.30%,7.6%,Pacific Standard Time,125,2.6,52.30%,85,N/A,52,21.6%,1.82,0,0,1365
Esperance,Washington,3902,5442,Seattle-Tacoma-Bellevue,3556610,75,45,30,37,158,163,4,51.7,42.7,N/A,11,40,42,39.69%,$68886,4%,$1429,761,$750000,1963,$382,50,81.10%,8%,53%,31%,29,32 mins,3.30%,2.60%,15.40%,Snohomish County,52.20%,36.20%,5.85%,1.26%,88.18%,1.70%,11.4%,Pacific Standard Time,125,2.7,43.00%,7,22,12,25.2%,0.00,0,0,1234
Everett,Washington,107560,3235,Seattle-Tacoma-Bellevue,3556610,75,45,30,42,172,160,4,52,43,4,23,78,35,23.29%,$48562,11.2%,$1690,850,$525000,1721,$305,38,43.20%,8%,53%,31%,22,28 mins,3.60%,2.60%,5.80%,Snohomish County,52.20%,36.20%,9.21%,4.90%,72.53%,14.80%,18.8%,Pacific Standard Time,125,2.7,57.10%,48,39,55,21.4%,31.63,0,0,926
Fairwood (King Cnty),Washington,19531,4126,Seattle-Tacoma-Bellevue,3556610,76,44,32,52,173,153,6,N/A,N/A,N/A,11,38,38,N/A,$93402,N/A,N/A,N/A,$649900,2145,$303,34,68.30%,5%,51%,34%,40,34 mins,3.10%,2.60%,1.30%,King County,69.80%,21.00%,N/A,N/A,N/A,9.40%,N/A,Pacific Standard Time,125,2.6,40.00%,25,N/A,22,N/A,N/A,N/A,0,N/A
Fall City,Washington,1903,671,Seattle-Tacoma-Bellevue,3556610,77,45,32,51,175,152,5,52.4,43.8,4,8,26,46,38.11%,$77933,0%,N/A,N/A,$950000,2029,$468,47,66.60%,7%,49%,35%,76,28 mins,3.10%,2.60%,-8.00%,King County,69.80%,21.00%,6.43%,N/A,80.17%,12.10%,4.7%,Pacific Standard Time,125,2.6,32.60%,53,N/A,33,19.0%,0.00,0,0,941
Federal Way,Washington,94905,4271,Seattle-Tacoma-Bellevue,3556610,76,46,30,41,158,151,5,51.8,43.4,4,23,78,36,27.16%,$54186,10.5%,$1532,882,$475000,1779,$267,35,53.30%,5%,46%,24%,25,33 mins,3.60%,2.60%,8.10%,King County,69.80%,21.00%,12.67%,14.66%,51.53%,18.10%,24%,Pacific Standard Time,125,2.6,51.60%,36,32,39,21.2%,4.02,0,0,986
Fife,Washington,9805,1712,Seattle-Tacoma-Bellevue,3556610,77,46,31,41,152,142,3,52.5,44.1,4,47,95,31,25.03%,$57500,10.5%,$1444,854,$450000,1792,$251,19,38.10%,9%,50%,29%,43,28 mins,5.60%,1.80%,16.30%,Pierce County,47.90%,40.80%,14.21%,9.65%,54.69%,17.20%,19.3%,Pacific Standard Time,125,2.6,54.00%,64,N/A,55,20.8%,12.17,0,0,937
