City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bangor,California,420,31,Chico,217884,$88047,16.15%,62,N/A,N/A,N/A,42,95.33%,N/A,41.07%,N/A,N/A,0.0%,0.0%,37.5%,Butte County,42.90%,46.50%,0.0%,0.0%,90.48%,5.95%,5.48%,Pacific Standard Time,98,58,40,63,39,45%,30%,46,52,98,77%,96%,51%,29.89,0.48,15.28,19.32%,1.54%,35.67%,0.0,0,6.3,4.5,60,252,4.9,13.42,CA-03792,39.3760912,-121.4116539
Berry Creek,California,1190,21,Chico,217884,$39955,10.59%,57,N/A,N/A,N/A,38,75.35%,$900,45.37%,N/A,N/A,33.19%,19.1%,34.52%,Butte County,42.90%,46.50%,4.79%,0.0%,84.12%,6.64%,5.21%,Pacific Standard Time,98,58,40,63,39,45%,30%,46,52,98,77%,96%,51%,30.06,0.72,14.7,18.47%,2.09%,34.0%,76.7,16,6.3,4.5,71,156,4.9,57.12,CA-06070,39.6313584,-121.4052265
Biggs,California,2692,2991,Chico,217884,$70435,6.69%,27,$295000,1329,$222,48,76.74%,$1600,55.18%,173,984,11.28%,10.02%,59.35%,Butte County,42.90%,46.50%,2.01%,0.0%,56.02%,36.37%,11.07%,Pacific Standard Time,97,56,41,66,39,45%,30%,46,52,97,77%,96%,51%,23.65,0.44,12.17,18.47%,2.09%,34.0%,0.0,0,6.3,4.5,48,84,4.9,0.9,CA-06560,39.4101869,-121.7133207
Butte Creek Canyon,California,598,29,Chico,217884,$73409,67.64%,65,$1360000,3696,$368,21,90.55%,N/A,23.53%,N/A,N/A,16.89%,0.0%,36.47%,Butte County,42.90%,46.50%,3.18%,0.0%,96.15%,0.0%,1.34%,Pacific Standard Time,92,54,38,68,40,38%,20%,46,52,88,77%,96%,51%,48.0,0.69,25.6,23.75%,3.08%,40.22%,76.7,16,6.1,4.5,69,1599,4.9,20.52,CA-09310,39.7489412,-121.6968464
Butte Meadows,California,25,12,Chico,217884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,0.0%,Butte County,42.90%,46.50%,0.0%,0.0%,0.0%,0.0%,0.0%,Pacific Standard Time,92,52,40,58,34,38%,20%,29,38,88,81%,92%,65%,59.77,0.83,30.41,23.75%,3.08%,40.22%,76.7,16,6.1,15.0,71,2478,4.9,2.14,CA-09318,40.0871561,-121.5369481
Butte Valley,California,869,48,Chico,217884,$83829,48.15%,62,N/A,N/A,N/A,34,90.88%,N/A,58.39%,N/A,N/A,6.16%,0.0%,39.56%,Butte County,42.90%,46.50%,0.0%,0.0%,79.17%,1.61%,4.37%,Pacific Standard Time,92,54,38,68,40,38%,20%,46,52,88,77%,96%,51%,48.0,0.69,25.6,18.47%,2.09%,34.0%,76.7,16,6.1,4.5,69,1599,4.9,18.29,CA-09324,39.6570871,-121.6363348
Cherokee,California,91,52,Chico,217884,N/A,28.57%,63,N/A,N/A,N/A,63,90.0%,N/A,86.81%,N/A,N/A,0.0%,0.0%,40.66%,Butte County,42.90%,46.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Pacific Standard Time,92,54,38,68,40,45%,30%,46,52,90,77%,96%,51%,48.0,0.69,25.6,18.47%,2.09%,34.0%,76.7,16,6.3,4.5,58,1599,4.9,1.75,CA-12818,39.6513913,-121.5344836
Chico,California,103898,3043,Chico,217884,$60507,39.62%,30,$453000,1557,$291,38,47.61%,$1223,62.95%,581,2510,21.86%,7.17%,66.09%,Butte County,42.90%,46.50%,5.12%,2.07%,68.54%,19.41%,7.75%,Pacific Standard Time,92,54,38,68,40,38%,20%,46,52,88,77%,96%,51%,25.12,0.59,13.02,23.75%,3.08%,40.22%,76.7,16,6.1,4.5,39,174,4.9,34.14,CA-13014,39.7578095,-121.8161961
Cohasset,California,480,19,Chico,217884,$70446,46.1%,40,N/A,N/A,N/A,39,87.73%,N/A,25.07%,N/A,N/A,5.0%,0.0%,65.26%,Butte County,42.90%,46.50%,2.5%,0.0%,95.21%,2.29%,7.92%,Pacific Standard Time,92,52,40,58,34,38%,20%,46,52,88,77%,96%,51%,59.77,0.83,30.41,23.75%,3.08%,40.22%,76.7,16,6.1,4.5,71,2478,4.9,25.05,CA-14442,39.9021673,-121.7453421
Concow,California,306,11,Chico,217884,$28750,7.9%,57,N/A,N/A,N/A,29,72.03%,N/A,53.95%,N/A,N/A,5.56%,5.65%,42.61%,Butte County,42.90%,46.50%,3.92%,0.0%,84.64%,0.0%,16.99%,Pacific Standard Time,92,54,38,68,40,38%,20%,46,52,88,77%,96%,51%,48.0,0.69,25.6,23.75%,3.08%,40.22%,76.7,16,6.1,4.5,71,1599,4.9,27.41,CA-16035,39.7732897,-121.519567
Durham,California,5989,73,Chico,217884,$107000,37.61%,50,$558000,1812,$308,45,64.59%,$1219,41.52%,N/A,N/A,4.3%,8.14%,56.3%,Butte County,42.90%,46.50%,1.14%,4.78%,86.78%,4.02%,3.26%,Pacific Standard Time,92,54,38,68,40,38%,20%,46,52,88,77%,96%,51%,25.12,0.59,13.02,18.47%,2.09%,34.0%,76.7,16,6.1,4.5,51,174,4.9,81.69,CA-20270,39.6231731,-121.7874706
Forbestown,California,272,43,Chico,217884,$85582,0.0%,34,N/A,N/A,N/A,18,88.35%,N/A,58.42%,N/A,N/A,13.97%,0.0%,0.0%,Butte County,42.90%,46.50%,0.0%,0.0%,29.04%,0.0%,0.0%,Pacific Standard Time,86,50,36,53,30,45%,30%,46,52,84,77%,96%,51%,53.74,0.71,26.81,21.97%,2.86%,37.78%,76.7,16,6.3,4.5,71,1875,4.9,6.27,CA-24750,39.5300384,-121.2689469
Forest Ranch,California,1820,131,Chico,217884,$137216,30.92%,52,$309000,1100,$281,31,100.0%,N/A,36.65%,N/A,N/A,2.09%,5.63%,81.61%,Butte County,42.90%,46.50%,0.0%,0.0%,87.42%,8.41%,6.59%,Pacific Standard Time,92,52,40,58,34,38%,20%,46,52,88,77%,96%,51%,59.77,0.83,30.41,23.75%,3.08%,40.22%,76.7,16,6.1,4.5,71,2478,4.9,13.93,CA-24918,39.8952125,-121.670441
Gridley,California,7510,3593,Chico,217884,$54261,12.41%,31,$345000,1380,$250,58,49.74%,$984,42.99%,438,3097,10.26%,7.78%,59.83%,Butte County,42.90%,46.50%,1.21%,0.31%,56.52%,38.24%,17.07%,Pacific Standard Time,97,56,41,66,39,45%,30%,46,52,97,77%,96%,51%,23.65,0.44,12.17,18.47%,2.09%,34.0%,0.0,0,6.3,4.5,34,84,4.9,2.09,CA-31260,39.3622288,-121.6970797
Honcut,California,229,54,Chico,217884,$162652,13.11%,44,N/A,N/A,N/A,29,56.98%,$871,18.63%,N/A,N/A,0.0%,26.15%,63.73%,Butte County,42.90%,46.50%,0.0%,0.0%,40.17%,49.34%,31.44%,Pacific Standard Time,97,56,41,66,39,45%,30%,46,52,97,77%,96%,51%,29.89,0.48,15.28,18.47%,2.09%,34.0%,0.0,0,6.3,4.5,60,252,4.9,4.24,CA-34428,39.3325915,-121.5387576
Kelly Ridge,California,3002,1539,Chico,217884,$52177,20.35%,62,N/A,N/A,N/A,39,83.42%,$1304,47.32%,N/A,N/A,7.79%,2.53%,42.16%,Butte County,42.90%,46.50%,2.13%,0.7%,85.21%,7.69%,4.26%,Pacific Standard Time,98,58,40,63,39,45%,30%,46,52,98,77%,96%,51%,30.06,0.72,14.7,18.47%,2.09%,34.0%,76.7,16,6.3,4.5,62,156,4.9,1.95,CA-38024,39.5288045,-121.4662585
Magalia,California,10537,752,Chico,217884,$51766,20.06%,49,$297000,1421,$209,40,76.04%,$1063,56.81%,N/A,N/A,13.34%,7.69%,46.67%,Butte County,42.90%,46.50%,1.28%,0.0%,79.52%,10.96%,2.47%,Pacific Standard Time,92,52,40,58,34,38%,20%,46,52,88,77%,96%,51%,59.77,0.83,30.41,23.75%,3.08%,40.22%,76.7,16,6.1,4.5,73,2478,4.9,14.02,CA-45120,39.8228489,-121.6078479
Nord,California,313,148,Chico,217884,$59522,0.0%,40,N/A,N/A,N/A,51,64.13%,N/A,100.0%,N/A,N/A,0.0%,0.0%,26.7%,Butte County,42.90%,46.50%,0.0%,0.0%,76.68%,23.32%,0.0%,Pacific Standard Time,94,57,37,64,37,38%,20%,46,52,90,77%,96%,51%,25.12,0.59,13.02,15.86%,1.76%,31.56%,76.7,16,6.1,4.5,56,174,4.9,2.11,CA-51574,39.7737886,-121.9549059
Oroville,California,20409,1476,Chico,217884,$38801,14.7%,35,$300000,1345,$223,55,46.62%,$914,61.82%,633,4266,21.19%,8.88%,47.77%,Butte County,42.90%,46.50%,12.97%,5.04%,60.87%,14.85%,7.49%,Pacific Standard Time,98,58,40,63,39,45%,30%,46,52,98,77%,96%,51%,30.06,0.72,14.7,18.47%,2.09%,34.0%,0.0,0,6.3,4.5,43,156,4.9,13.83,CA-54386,39.4999668,-121.5633359
Palermo,California,5387,185,Chico,217884,$42135,12.05%,40,$499000,2037,$245,42,71.14%,$950,46.89%,N/A,N/A,21.2%,7.55%,51.84%,Butte County,42.90%,46.50%,3.25%,4.34%,61.07%,20.59%,10.27%,Pacific Standard Time,98,58,40,63,39,45%,30%,46,52,98,77%,96%,51%,29.89,0.48,15.28,18.47%,2.09%,34.0%,0.0,0,6.3,4.5,58,252,4.9,29.16,CA-55086,39.4312688,-121.5225422
Paradise,California,7730,422,Chico,217884,$51396,25.06%,56,$424000,1637,$259,45,69.24%,$1071,46.97%,81,751,15.86%,7.85%,39.38%,Butte County,42.90%,46.50%,1.1%,0.5%,85.95%,7.01%,3.97%,Pacific Standard Time,92,54,38,68,40,38%,20%,46,52,88,77%,96%,51%,48.0,0.69,25.6,23.75%,3.08%,40.22%,76.7,16,6.1,4.5,68,1599,4.9,18.32,CA-55520,39.7558118,-121.6063169
Rackerby,California,166,56,Chico,217884,$49375,19.49%,54,$375000,1596,$235,34,50.78%,$1000,41.3%,N/A,N/A,45.18%,0.0%,18.84%,Butte County,42.90%,46.50%,0.0%,0.0%,78.92%,19.88%,0.0%,Pacific Standard Time,98,58,40,63,39,45%,30%,46,52,98,77%,96%,51%,53.74,0.71,26.81,19.32%,1.54%,35.67%,0.0,0,6.3,4.5,61,1875,4.9,2.95,CA-59115,39.4261148,-121.3541888
Richvale,California,203,218,Chico,217884,N/A,55.37%,43,N/A,N/A,N/A,55,100.0%,N/A,78.33%,N/A,N/A,0.0%,0.0%,0.0%,Butte County,42.90%,46.50%,0.0%,0.0%,91.63%,0.0%,0.0%,Pacific Standard Time,97,56,41,66,39,45%,30%,46,52,97,77%,96%,51%,22.86,0.29,12.54,18.47%,2.09%,34.0%,0.0,0,6.3,4.5,48,174,4.9,0.93,CA-60662,39.4937387,-121.7507693
South Oroville,California,2668,1003,Chico,217884,$57013,8.57%,39,$250000,912,$274,46,54.09%,$1122,66.65%,N/A,N/A,21.75%,2.98%,58.52%,Butte County,42.90%,46.50%,8.85%,0.45%,58.32%,19.45%,8.36%,Pacific Standard Time,98,58,40,63,39,45%,30%,46,52,98,77%,96%,51%,30.06,0.72,14.7,18.47%,2.09%,34.0%,0.0,0,6.3,4.5,43,156,4.9,2.66,CA-73178,39.476677,-121.5439361
Stirling City,California,315,267,Chico,217884,$30682,3.66%,42,N/A,N/A,N/A,51,9.67%,$907,61.13%,N/A,N/A,66.23%,24.59%,26.18%,Butte County,42.90%,46.50%,0.0%,0.0%,47.3%,52.7%,25.4%,Pacific Standard Time,92,52,40,58,34,38%,20%,46,52,88,77%,96%,51%,59.77,0.83,30.41,23.75%,3.08%,40.22%,76.7,16,6.1,4.5,79,2478,4.9,1.18,CA-74186,39.9063497,-121.5361447
Thermalito,California,6665,524,Chico,217884,$45723,8.92%,41,$316000,1411,$224,50,63.65%,$986,57.33%,N/A,N/A,20.48%,9.24%,51.57%,Butte County,42.90%,46.50%,15.86%,0.74%,64.61%,14.18%,9.48%,Pacific Standard Time,97,56,41,66,39,45%,30%,46,52,97,77%,96%,51%,22.86,0.29,12.54,18.47%,2.09%,34.0%,0.0,0,6.3,4.5,53,174,4.9,12.73,CA-78470,39.4821203,-121.5990822
