City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bay,Arkansas,2348,760,Jonesboro,133087,$55651,14.55%,31,$35000,1129,$31,44,46.77%,$876,43.32%,166,1329,15.14%,5.73%,64.69%,Craighead County,29.60%,64.40%,0.0%,1.92%,92.33%,1.58%,1.32%,Central Standard Time,91,47,44,69,30,56%,56%,50,68,100,63%,74%,52%,52.29,10.24,12.62,30.77%,28.24%,31.33%,4.1,0,8.1,53.4,67,240,4.7,3.09,AR-04180,35.74561,-90.5546914
Black Oak,Arkansas,213,507,Jonesboro,133087,$53162,24.65%,42,N/A,N/A,N/A,42,74.11%,$390,47.88%,N/A,N/A,22.54%,0.0%,60.87%,Craighead County,29.60%,64.40%,0.0%,0.0%,71.83%,26.76%,6.57%,Central Standard Time,90,46,44,71,29,56%,56%,50,68,98,63%,74%,52%,55.78,12.51,13.51,33.26%,29.89%,36.22%,6.1,1,8.1,53.4,69,246,4.7,0.42,AR-06610,35.8364855,-90.3675677
Brookland,Arkansas,3884,498,Jonesboro,133087,$67417,19.81%,27,$188000,1403,$134,17,52.45%,$840,43.4%,186,1596,8.24%,4.67%,79.98%,Craighead County,29.60%,64.40%,0.0%,0.0%,97.48%,1.06%,0.0%,Central Standard Time,90,46,44,70,27,56%,56%,50,68,98,63%,74%,52%,54.95,11.27,13.68,30.77%,28.24%,31.33%,6.1,1,8.1,53.4,67,285,4.7,7.8,AR-09100,35.8990937,-90.57671
Caraway,Arkansas,1239,539,Jonesboro,133087,$45909,11.43%,33,$85000,1012,$84,48,67.19%,$612,48.36%,N/A,N/A,20.78%,9.67%,54.36%,Craighead County,29.60%,64.40%,0.0%,0.0%,89.91%,6.05%,1.37%,Central Standard Time,91,48,43,73,30,56%,56%,50,68,100,63%,74%,52%,54.65,11.09,14.61,28.71%,24.73%,31.33%,6.1,1,8.1,53.4,69,213,4.7,2.3,AR-11410,35.7598124,-90.3225004
Cash,Arkansas,290,784,Jonesboro,133087,$27083,10.47%,33,N/A,N/A,N/A,46,43.26%,$635,44.08%,N/A,N/A,43.45%,1.11%,44.12%,Craighead County,29.60%,64.40%,1.03%,0.0%,94.14%,0.0%,1.03%,Central Standard Time,88,45,43,72,28,56%,56%,50,68,94,63%,74%,52%,54.61,12.12,12.91,30.77%,28.24%,31.33%,4.1,0,8.1,53.4,67,237,4.7,0.37,AR-11920,35.8011573,-90.9316476
Egypt,Arkansas,48,141,Jonesboro,133087,$28636,21.05%,52,N/A,N/A,N/A,56,65.0%,N/A,48.84%,N/A,N/A,12.5%,14.29%,48.84%,Craighead County,29.60%,64.40%,0.0%,0.0%,95.83%,0.0%,0.0%,Central Standard Time,88,45,43,72,28,56%,56%,50,68,94,63%,74%,52%,54.61,12.12,12.91,30.77%,28.24%,31.33%,4.1,0,8.1,53.4,67,237,4.7,0.34,AR-20920,35.8677747,-90.9458345
Fisher,Arkansas,149,497,Jonesboro,133087,$42250,6.9%,51,$78000,1660,$47,45,64.03%,$570,44.44%,N/A,N/A,20.13%,0.0%,49.57%,Poinsett County,24.30%,71.30%,0.0%,1.34%,89.93%,0.0%,0.0%,Central Standard Time,90,47,43,72,30,56%,56%,50,68,98,63%,74%,52%,55.91,12.11,13.51,29.12%,25.05%,30.89%,4.1,0,8.1,53.4,65,204,4.7,0.3,AR-23800,35.4914357,-90.9725711
Harrisburg,Arkansas,2700,1111,Jonesboro,133087,$45230,11.86%,38,$139000,2317,$60,43,63.84%,$763,53.19%,760,1562,24.87%,6.02%,50.98%,Poinsett County,24.30%,71.30%,0.0%,1.59%,91.04%,1.48%,0.0%,Central Standard Time,89,47,42,71,27,56%,56%,50,68,96,63%,74%,52%,52.29,10.24,12.62,30.77%,28.24%,31.33%,4.1,0,8.1,53.4,66,315,4.7,2.43,AR-30400,35.5637735,-90.7216146
Jonesboro,Arkansas,77520,967,Jonesboro,133087,$48901,31.78%,34,$225000,1654,$136,29,54.95%,$828,54.44%,686,3810,20.52%,6.41%,63.78%,Craighead County,29.60%,64.40%,1.47%,21.16%,66.46%,6.54%,4.8%,Central Standard Time,91,47,44,69,30,56%,56%,50,68,100,63%,74%,52%,52.29,10.24,12.62,30.77%,28.24%,31.33%,6.1,1,8.1,53.4,57,240,4.7,80.18,AR-35710,35.8211953,-90.6791009
Lepanto,Arkansas,1785,1144,Jonesboro,133087,$38913,10.4%,43,N/A,N/A,N/A,45,57.34%,$558,58.27%,N/A,N/A,15.18%,9.8%,44.73%,Poinsett County,24.30%,71.30%,0.0%,11.37%,72.49%,5.04%,0.9%,Central Standard Time,91,48,43,73,30,56%,56%,50,68,100,63%,74%,52%,54.65,11.09,14.61,28.71%,24.73%,31.33%,3.2,1,8.1,53.4,67,213,4.7,1.56,AR-39370,35.6085286,-90.3329845
Marked Tree,Arkansas,2144,372,Jonesboro,133087,$33269,12.87%,46,$85000,1491,$57,45,60.6%,$608,63.15%,690,2030,30.53%,5.17%,46.53%,Poinsett County,24.30%,71.30%,0.09%,10.31%,81.2%,1.87%,0.61%,Central Standard Time,89,47,42,71,27,56%,56%,50,68,96,63%,74%,52%,54.65,11.09,14.61,28.71%,24.73%,31.33%,3.2,1,8.1,53.4,63,315,4.7,5.77,AR-44210,35.5251017,-90.4251541
