City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Athol,Idaho,697,628,Coeur d'Alene,168317,$40739,6.79%,45,$500000,1064,$470,29,78.05%,$842,50.17%,N/A,N/A,14.78%,3.99%,48.94%,Kootenai County,24.50%,67.00%,0.29%,0.0%,96.84%,0.43%,1.0%,Pacific Standard Time,82,35,47,50,23,52%,30%,34,43,80,52%,73%,28%,30.92,4.01,10.68,35.37%,16.81%,48.0%,74.4,35,8.7,10.3,80,2250,3.2,1.11,ID-03700,47.9470658,-116.7079582
Coeur d'Alene,Idaho,51491,3198,Coeur d'Alene,168317,$54763,27.74%,37,$525000,1937,$271,28,54.51%,$1037,50.35%,252,1362,13.8%,3.69%,64.64%,Kootenai County,24.50%,67.00%,1.29%,0.42%,86.41%,5.41%,3.05%,Pacific Standard Time,84,36,48,58,26,52%,30%,34,43,82,52%,73%,28%,26.45,3.62,9.16,35.37%,16.81%,48.0%,49.5,33,8.7,10.3,53,1950,3.2,16.1,ID-16750,47.7040266,-116.7935868
Conkling Park,Idaho,128,122,Coeur d'Alene,168317,N/A,71.88%,68,N/A,N/A,N/A,43,100.0%,N/A,3.13%,N/A,N/A,0.0%,0.0%,21.88%,Kootenai County,24.50%,67.00%,0.0%,0.0%,100.0%,0.0%,0.0%,Pacific Standard Time,84,35,49,52,23,52%,30%,34,43,82,52%,73%,28%,27.81,2.89,9.98,38.38%,15.82%,55.11%,49.5,33,8.7,10.3,86,2655,3.2,1.05,ID-17830,47.3998149,-116.7703083
Dalton Gardens,Idaho,2773,1165,Coeur d'Alene,168317,$70500,35.97%,51,N/A,N/A,N/A,44,83.01%,$701,35.85%,N/A,N/A,2.39%,1.39%,53.33%,Kootenai County,24.50%,67.00%,4.44%,0.69%,90.01%,3.35%,2.92%,Pacific Standard Time,84,36,48,58,26,52%,30%,34,43,82,52%,73%,28%,26.45,3.62,9.16,35.37%,16.81%,48.0%,49.5,33,8.7,10.3,60,1950,3.2,2.38,ID-20350,47.7328626,-116.7695804
Fernan Lake Village,Idaho,118,1475,Coeur d'Alene,168317,$103125,52.48%,66,N/A,N/A,N/A,58,91.53%,N/A,34.58%,N/A,N/A,4.24%,2.22%,42.06%,Kootenai County,24.50%,67.00%,0.0%,0.0%,87.29%,4.24%,7.63%,Pacific Standard Time,84,36,48,58,26,52%,30%,34,43,82,52%,73%,28%,26.45,3.62,9.16,35.37%,16.81%,48.0%,49.5,33,8.7,10.3,71,1950,3.2,0.08,ID-27550,47.6725819,-116.7471808
Harrison,Idaho,279,78,Coeur d'Alene,168317,$53542,31.67%,58,$2890000,3490,$828,72,66.31%,$917,36.65%,N/A,N/A,18.28%,14.93%,54.47%,Kootenai County,24.50%,67.00%,0.0%,0.72%,99.28%,0.0%,0.72%,Pacific Standard Time,84,35,49,52,23,52%,30%,34,43,82,52%,73%,28%,33.69,4.02,12.51,33.04%,16.81%,45.11%,49.5,33,8.7,10.3,85,2310,3.2,3.56,ID-35200,47.4674797,-116.8034588
Hauser,Idaho,927,936,Coeur d'Alene,168317,$53516,15.88%,41,$220000,764,$288,25,85.01%,$772,44.43%,N/A,N/A,7.34%,4.42%,74.57%,Kootenai County,24.50%,67.00%,1.19%,0.0%,93.53%,3.24%,1.94%,Pacific Standard Time,84,36,48,58,26,52%,30%,34,43,82,52%,73%,28%,47.53,5.02,18.03,35.37%,16.81%,48.0%,49.5,33,8.7,10.3,73,3849,3.2,0.99,ID-35830,47.7643797,-117.0102795
Hayden,Idaho,15049,1443,Coeur d'Alene,168317,$57981,27.61%,44,$577000,1969,$293,23,83.2%,$1129,37.67%,N/A,N/A,6.59%,3.36%,56.48%,Kootenai County,24.50%,67.00%,0.56%,0.29%,96.88%,1.16%,2.02%,Pacific Standard Time,84,36,48,58,26,52%,30%,34,43,82,52%,73%,28%,26.45,3.62,9.16,35.37%,16.81%,48.0%,49.5,33,8.7,10.3,53,1950,3.2,10.43,ID-36370,47.7680567,-116.8038802
Hayden Lake,Idaho,636,1043,Coeur d'Alene,168317,$84000,49.81%,58,$1100000,2366,$465,30,90.57%,$1411,20.33%,N/A,N/A,5.03%,2.21%,42.01%,Kootenai County,24.50%,67.00%,1.42%,0.0%,98.58%,0.94%,1.57%,Pacific Standard Time,84,36,48,58,26,52%,30%,34,43,82,52%,73%,28%,26.45,3.62,9.16,35.37%,16.81%,48.0%,49.5,33,8.7,10.3,65,1950,3.2,0.61,ID-36460,47.7637989,-116.7558712
Huetter,Idaho,189,3780,Coeur d'Alene,168317,$32118,3.21%,32,N/A,N/A,N/A,67,12.99%,$742,72.78%,N/A,N/A,25.93%,0.0%,66.67%,Kootenai County,24.50%,67.00%,0.0%,1.59%,95.24%,3.17%,1.59%,Pacific Standard Time,84,36,48,58,26,52%,30%,34,43,82,52%,73%,28%,26.45,3.62,9.16,35.37%,16.81%,48.0%,49.5,33,8.7,10.3,58,1950,3.2,0.05,ID-39070,47.7035439,-116.8508384
