City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Hansville,Washington,3809,360,Bremerton-Silverdale,272787,76,45,31,31,151,153,2,52.7,44.1,5,10,37,55,36.85%,$65859,7.5%,N/A,N/A,$689500,2313,$298,26,81.00%,9%,53%,28%,69,30 mins,5.10%,1.00%,48.60%,Kitsap County,49.00%,38.10%,1.88%,N/A,91.30%,3.90%,2.3%,Pacific Standard Time,125,2.7,31.60%,16,N/A,31,13.4%,0.00,0,0,960
Indianola,Washington,3520,670,Bremerton-Silverdale,272787,77,45,32,42,156,152,3,52.2,43.7,5,11,40,45,36.00%,$65898,5.4%,$1615,872,$352500,1194,$295,29,69.30%,13%,62%,39%,61,40 mins,5.10%,1.00%,10.90%,Kitsap County,49.00%,38.10%,1.96%,N/A,85.47%,5.30%,4.6%,Pacific Standard Time,125,2.7,43.80%,18,N/A,23,20.1%,0.00,0,0,1175
Keyport,Washington,457,903,Bremerton-Silverdale,272787,77,45,32,44,157,153,4,52.5,43.7,4,9,29,32,40.91%,$82532,0%,N/A,N/A,$289100,N/A,N/A,53,33.10%,9%,57%,33%,67,30 mins,5.10%,1.00%,41.90%,Kitsap County,49.00%,38.10%,N/A,N/A,97.91%,6.30%,0%,Pacific Standard Time,125,2.7,23.10%,18,N/A,28,16.5%,0.00,0,0,1172
Kingston,Washington,1875,1005,Bremerton-Silverdale,272787,77,45,32,40,155,152,3,52.3,43.6,5,11,35,53,37.25%,$54524,3%,N/A,N/A,$494000,1691,$292,28,54.80%,8%,59%,34%,64,30 mins,5.10%,1.00%,-3.30%,Kitsap County,49.00%,38.10%,2.37%,N/A,86.73%,1.80%,4.3%,Pacific Standard Time,125,2.7,44.90%,54,N/A,31,25.7%,45.19,0,0,1099
Lofall,Washington,2211,1106,Bremerton-Silverdale,272787,77,45,32,41,156,153,3,52,43.5,5,8,25,49,43.65%,$64531,0%,$1615,872,$385100,N/A,N/A,36,75.50%,9%,59%,33%,68,30 mins,5.10%,1.00%,-13.30%,Kitsap County,49.00%,38.10%,N/A,2.23%,93.92%,7.00%,0.9%,Pacific Standard Time,125,2.7,37.60%,11,N/A,24,18.6%,0.00,0,0,1057
Manchester,Washington,5447,1863,Bremerton-Silverdale,272787,76,45,31,46,158,153,4,52,43.5,4,12,44,37,27.76%,$67241,13.4%,$1470,862,$392500,1515,$259,32,65.40%,9%,55%,32%,61,40 mins,5.10%,1.00%,8.90%,Kitsap County,49.00%,38.10%,2.38%,1.20%,86.20%,6.60%,7.9%,Pacific Standard Time,125,2.7,45.80%,23,N/A,22,20.3%,0.00,0,0,1212
Navy Yard City,Washington,3154,5120,Bremerton-Silverdale,272787,77,45,32,50,158,151,3,52,43.5,4,15,54,27,11.46%,$46602,7.2%,$1404,761,$349900,1399,$250,57,46.90%,9%,58%,33%,58,30 mins,5.10%,1.00%,24.00%,Kitsap County,49.00%,38.10%,1.93%,2.81%,78.46%,12.00%,1.5%,Pacific Standard Time,125,2.7,63.50%,38,25,26,19.1%,0.00,0,0,1140
Parkwood,Washington,6559,2518,Bremerton-Silverdale,272787,76,45,31,46,158,152,4,52,43.5,4,14,52,36,23.62%,$56924,9.1%,$1470,862,$397000,1620,$245,36,48.80%,9%,58%,32%,57,28 mins,5.10%,1.00%,-6.50%,Kitsap County,49.00%,38.10%,5.43%,2.31%,83.09%,6.70%,6.8%,Pacific Standard Time,125,2.7,47.80%,32,N/A,50,19.8%,0.00,0,0,1145
Port Gamble Tribal Community,Washington,920,218,Bremerton-Silverdale,272787,77,45,32,40,155,153,3,52,43.5,N/A,12,38,39,34.39%,$60170,15%,N/A,N/A,$357100,N/A,N/A,31,73.30%,9%,58%,32%,70,30 mins,5.10%,1.00%,-15.40%,Kitsap County,49.00%,38.10%,N/A,N/A,37.20%,3.00%,1.5%,Pacific Standard Time,125,2.7,58.50%,28,N/A,15,12.7%,N/A,N/A,0,N/A
Port Orchard,Washington,13476,1396,Bremerton-Silverdale,272787,76,45,31,47,158,153,4,51.6,43.2,4,27,80,35,27.14%,$55521,10.5%,$1479,863,$425000,1679,$253,24,55.10%,7%,51%,32%,62,27 mins,5.10%,1.00%,25.50%,Kitsap County,49.00%,38.10%,6.95%,4.56%,73.82%,9.90%,8%,Pacific Standard Time,125,2.7,48.00%,56,N/A,26,20.4%,30.25,0,0,1127
Poulsbo,Washington,10005,2110,Bremerton-Silverdale,272787,77,45,32,41,156,155,3,51.8,43.1,4,12,44,40,41.31%,$57296,5.6%,$1615,872,$525000,1916,$274,25,60.50%,8%,53%,31%,66,27 mins,5.10%,1.00%,13.80%,Kitsap County,49.00%,38.10%,4.15%,1.29%,83.86%,12.30%,9%,Pacific Standard Time,125,2.7,43.90%,80,N/A,26,20.4%,14.17,0,0,1146
Rocky Point,Washington,1449,2050,Bremerton-Silverdale,272787,77,45,32,50,158,153,3,52,43.5,4,10,32,50,26.50%,$50801,7.9%,$1404,761,$291900,N/A,N/A,56,68.40%,9%,58%,33%,62,30 mins,5.10%,1.00%,4.20%,Kitsap County,49.00%,38.10%,3.95%,N/A,84.59%,1.60%,9.6%,Pacific Standard Time,125,2.7,51.10%,0,N/A,15,18.4%,0.00,0,0,1159
Seabeck,Washington,1141,344,Bremerton-Silverdale,272787,77,45,32,49,159,153,4,50.7,42.3,4,8,25,55,N/A,$80373,4.5%,$1404,761,$529800,1905,$278,39,60.50%,11%,51%,30%,78,30 mins,5.10%,1.00%,42.50%,Kitsap County,49.00%,38.10%,N/A,N/A,94.24%,2.70%,12.3%,Pacific Standard Time,125,2.7,35.10%,24,N/A,N/A,15.3%,35.05,N/A,0,1107
Silverdale,Washington,20664,1636,Bremerton-Silverdale,272787,77,45,32,43,155,156,3,51.7,43.1,4,13,45,36,33.56%,$59260,4.2%,$1576,888,$509000,1950,$261,25,51.00%,8%,49%,29%,64,24 mins,5.10%,1.00%,9.70%,Kitsap County,49.00%,38.10%,11.11%,5.07%,72.06%,8.70%,9.8%,Pacific Standard Time,125,2.7,46.50%,17,21,28,18.2%,1.48,0,0,1154
Southworth,Washington,2280,676,Bremerton-Silverdale,272787,76,45,31,46,158,153,4,52,43.5,4,8,24,52,30.47%,$76488,5.5%,$1479,863,$373000,N/A,N/A,40,71.70%,9%,56%,33%,63,30 mins,5.10%,1.00%,-11.70%,Kitsap County,49.00%,38.10%,1.75%,N/A,90.74%,5.10%,3.4%,Pacific Standard Time,125,2.7,33.60%,20,N/A,26,16.9%,0.00,N/A,0,1202
Suquamish,Washington,4108,601,Bremerton-Silverdale,272787,77,46,31,43,157,152,4,52.2,43.6,4,13,45,44,34.04%,$55642,7.3%,$1615,872,$400000,1486,$269,33,67.70%,11%,65%,38%,68,33 mins,5.10%,1.00%,6.50%,Kitsap County,49.00%,38.10%,2.25%,N/A,75.20%,6.70%,6.5%,Pacific Standard Time,125,2.7,49.80%,41,N/A,27,19.6%,14.86,0,0,1175
Tracyton,Washington,5937,3097,Bremerton-Silverdale,272787,77,45,32,45,158,152,4,51.9,43.3,4,13,46,37,22.79%,$70000,5.3%,$1415,839,$429500,1875,$229,32,65.70%,9%,57%,33%,59,30 mins,5.10%,1.00%,25.60%,Kitsap County,49.00%,38.10%,8.80%,5.92%,64.27%,6.40%,12.8%,Pacific Standard Time,125,2.7,50.10%,23,13,36,21.1%,1.90,0,0,1167
