City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Grover Beach,California,13524,5849,San Luis Obispo-Paso Robles-Arroyo Grande,282249,74,62,12,19,50,291,0,50.8,45.7,5,16,34,35,31.63%,$49418,11%,N/A,N/A,$639900,1516,$422,39,45.70%,5%,41%,37%,74,23 mins,3.20%,1.30%,3.00%,San Luis Obispo County,48.90%,40.90%,3.95%,1.93%,80.07%,31.60%,10.2%,Pacific Standard Time,238,5.3,52.50%,87,N/A,70,21.0%,14.40,1,1,441
Lake Nacimiento,California,2806,271,San Luis Obispo-Paso Robles-Arroyo Grande,282249,89,60,29,18,48,287,0,50.8,45.7,5,18,36,45,17.76%,$68516,6%,$1875,889,$427000,1404,$304,31,48.40%,4%,36%,33%,84,36 mins,3.20%,1.30%,16.50%,San Luis Obispo County,48.90%,40.90%,1.85%,N/A,84.30%,10.20%,1.5%,Pacific Standard Time,238,5.3,39.00%,0,N/A,N/A,29.0%,0.00,1,0,3972
Los Berros,California,483,192,San Luis Obispo-Paso Robles-Arroyo Grande,282249,74,62,12,20,50,286,0,50.8,45.7,N/A,20,40,55,N/A,$60958,0%,$1259,602,$576000,N/A,N/A,43,51.80%,4%,37%,34%,85,21 mins,3.20%,1.30%,-21.60%,San Luis Obispo County,48.90%,40.90%,N/A,N/A,93.75%,40.40%,24.2%,Pacific Standard Time,238,5.3,18.90%,1,N/A,13,17.8%,0.00,1,1,339
Los Osos,California,15714,1231,San Luis Obispo-Paso Robles-Arroyo Grande,282249,72,63,9,18,50,286,0,50.8,45.7,6,18,34,47,42.88%,$56860,8.6%,N/A,N/A,$799500,1701,$470,41,67.40%,2%,39%,40%,85,23 mins,3.20%,1.30%,5.30%,San Luis Obispo County,48.90%,40.90%,4.29%,N/A,89.30%,14.80%,9.2%,Pacific Standard Time,238,5.3,39.00%,36,N/A,41,22.7%,14.79,1,0,1283
Los Ranchos,California,1658,586,San Luis Obispo-Paso Robles-Arroyo Grande,282249,75,62,13,20,51,286,0,50.8,45.7,N/A,12,23,54,N/A,$96705,0%,$1592,655,$1200000,2097,$572,35,89.90%,4%,38%,33%,87,21 mins,3.20%,1.30%,9.20%,San Luis Obispo County,48.90%,40.90%,2.87%,N/A,90.67%,13.80%,7.2%,Pacific Standard Time,238,5.3,29.20%,6,0,42,20.0%,0.00,1,1,876
Morro Bay,California,10568,1985,San Luis Obispo-Paso Robles-Arroyo Grande,282249,72,62,10,19,50,284,0,50.8,45.7,6,21,31,49,40.83%,$50914,7.6%,N/A,N/A,$857000,1552,$552,42,45.30%,3%,38%,35%,85,21 mins,3.20%,1.30%,3.10%,San Luis Obispo County,48.90%,40.90%,3.58%,1.28%,88.37%,12.90%,8.5%,Pacific Standard Time,238,5.3,50.90%,81,N/A,57,24.0%,15.56,1,0,1829
Nipomo,California,16706,1125,San Luis Obispo-Paso Robles-Arroyo Grande,282249,78,64,14,17,49,289,0,50.8,45.7,5,18,35,40,24.49%,$57185,7%,N/A,N/A,$679900,1822,$373,28,68.30%,1%,32%,30%,76,23 mins,3.20%,1.30%,3.30%,San Luis Obispo County,48.90%,40.90%,3.06%,1.90%,85.10%,39.60%,17.4%,Pacific Standard Time,238,5.3,42.90%,24,N/A,31,22.2%,29.26,1,0,306
Oak Shores,California,305,60,San Luis Obispo-Paso Robles-Arroyo Grande,282249,88,60,28,19,48,286,0,50.8,45.7,5,14,29,59,N/A,$81964,0%,N/A,N/A,$441900,N/A,N/A,24,22.30%,4%,37%,33%,84,21 mins,3.20%,1.30%,40.60%,San Luis Obispo County,48.90%,40.90%,N/A,N/A,100.00%,12.80%,3.2%,Pacific Standard Time,238,5.3,29.00%,0,N/A,N/A,23.7%,0.00,1,0,3662
Oceano,California,7788,5084,San Luis Obispo-Paso Robles-Arroyo Grande,282249,74,61,13,19,50,285,0,50.8,45.7,5,22,38,38,17.97%,$48629,14.3%,N/A,N/A,$549000,1393,$394,39,44.30%,5%,40%,36%,82,21 mins,3.20%,1.30%,-1.20%,San Luis Obispo County,48.90%,40.90%,6.34%,1.03%,78.99%,49.80%,22%,Pacific Standard Time,238,5.3,50.40%,67,N/A,74,17.1%,31.82,1,1,402
Paso Robles,California,31409,1599,San Luis Obispo-Paso Robles-Arroyo Grande,282249,89,60,29,18,48,286,0,N/A,N/A,5,14,42,36,N/A,$59978,N/A,$1875,889,$621500,1806,$344,31,55.40%,3%,34%,36%,71,23 mins,3.00%,1.30%,9.10%,San Luis Obispo County,48.90%,40.90%,N/A,N/A,N/A,39.70%,N/A,Pacific Standard Time,238,5.3,44.60%,18,N/A,9,N/A,25.49,1,0,3565
Pismo Beach,California,8060,2240,San Luis Obispo-Paso Robles-Arroyo Grande,282249,75,62,13,20,49,282,0,50.8,45.7,5,18,73,54,46.14%,$67500,1.7%,N/A,N/A,$1300000,1987,$654,36,43.60%,3%,35%,29%,82,22 mins,3.20%,1.30%,3.30%,San Luis Obispo County,48.90%,40.90%,1.75%,2.80%,88.23%,8.00%,6.6%,Pacific Standard Time,238,5.3,46.50%,76,N/A,63,20.7%,10.36,1,1,765
San Luis Obispo,California,46997,3578,San Luis Obispo-Paso Robles-Arroyo Grande,282249,75,62,13,20,51,287,0,50.8,45.7,5,25,53,26,49.99%,$44894,5.6%,$2257,774,$775000,1663,$466,42,35.50%,5%,31%,36%,76,15 mins,2.80%,1.30%,4.50%,San Luis Obispo County,48.90%,40.90%,5.43%,2.11%,83.79%,17.10%,9.4%,Pacific Standard Time,238,5.3,68.80%,54,30,68,19.3%,19.55,1,1,929
San Miguel (San Luis Obispo Cnty),California,2824,1681,San Luis Obispo-Paso Robles-Arroyo Grande,282249,88,60,28,17,47,283,0,N/A,N/A,N/A,23,45,30,N/A,$47875,N/A,N/A,N/A,$399900,N/A,N/A,40,51.90%,6%,40%,36%,79,24 mins,3.20%,1.30%,4.80%,San Luis Obispo County,48.90%,40.90%,N/A,N/A,N/A,63.40%,N/A,Pacific Standard Time,238,5.3,45.70%,56,N/A,59,N/A,N/A,N/A,0,N/A
San Simeon,California,523,656,San Luis Obispo-Paso Robles-Arroyo Grande,282249,75,63,12,20,50,286,0,50.8,45.7,7,24,49,30,12.74%,$33889,0%,N/A,N/A,$618700,N/A,N/A,36,22.40%,4%,36%,33%,89,21 mins,3.20%,1.30%,-4.40%,San Luis Obispo County,48.90%,40.90%,2.43%,N/A,97.57%,80.10%,23.7%,Pacific Standard Time,238,5.3,44.70%,0,N/A,1,27.6%,0.00,1,0,2178
Santa Margarita,California,1394,2696,San Luis Obispo-Paso Robles-Arroyo Grande,282249,87,60,27,28,50,286,0,50.8,45.7,5,19,39,52,33.79%,$51453,0%,$1883,811,$787000,1772,$444,61,65.30%,4%,37%,32%,86,21 mins,3.20%,1.30%,-2.60%,San Luis Obispo County,48.90%,40.90%,N/A,N/A,100.00%,4.00%,0%,Pacific Standard Time,238,5.3,47.30%,42,N/A,62,25.7%,89.97,1,0,996
Shandon,California,1219,413,San Luis Obispo-Paso Robles-Arroyo Grande,282249,90,60,30,23,49,286,0,50.8,45.7,5,22,43,35,9.03%,$59236,9.7%,N/A,N/A,$427000,1409,$303,27,50.80%,4%,37%,32%,82,21 mins,3.20%,1.30%,29.80%,San Luis Obispo County,48.90%,40.90%,N/A,1.01%,95.39%,50.90%,26.9%,Pacific Standard Time,238,5.3,38.40%,23,N/A,27,23.3%,28.17,1,0,2478
Templeton,California,7989,1012,San Luis Obispo-Paso Robles-Arroyo Grande,282249,89,60,29,19,48,292,0,50.8,45.7,5,16,28,44,37.70%,$72854,3.3%,N/A,N/A,$1000000,2309,$433,28,74.80%,3%,36%,34%,83,23 mins,3.20%,1.30%,-0.30%,San Luis Obispo County,48.90%,40.90%,1.43%,N/A,90.42%,13.90%,6.5%,Pacific Standard Time,238,5.3,38.50%,62,N/A,33,19.8%,15.28,1,0,2347
Whitley Gardens,California,293,215,San Luis Obispo-Paso Robles-Arroyo Grande,282249,89,60,29,18,48,286,0,50.8,45.7,N/A,15,31,44,N/A,$85385,0%,$1875,889,$552000,N/A,N/A,32,100.00%,4%,36%,34%,82,21 mins,3.20%,1.30%,-21.20%,San Luis Obispo County,48.90%,40.90%,N/A,N/A,93.75%,N/A,0%,Pacific Standard Time,238,5.3,33.50%,1,N/A,10,26.9%,0.00,1,0,2716
