City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bay Minette,Alabama,8215,476,Daphne-Fairhope-Foley,227131,$39737,12.7%,34,$239000,1648,$145,44,57.78%,$767,59.83%,N/A,N/A,29.85%,7.01%,53.72%,Baldwin County,19.40%,76.50%,0.55%,41.38%,51.45%,3.1%,1.3%,Central Standard Time,90,61,29,74,41,57%,59%,56,71,100,60%,60%,52%,71.96,21.94,18.25,30.71%,42.75%,33.56%,0.2,0,7.4,75.5,55,249,5.6,17.26,AL-04660,30.8929381,-87.7912206
Daphne,Alabama,28673,1509,Daphne-Fairhope-Foley,227131,$86479,43.48%,40,$303000,1793,$169,25,72.6%,$1337,41.93%,N/A,N/A,5.71%,2.05%,63.83%,Baldwin County,19.40%,76.50%,1.9%,13.01%,76.06%,5.74%,4.33%,Central Standard Time,89,61,28,72,40,57%,59%,56,71,98,60%,60%,52%,69.09,22.75,15.35,33.56%,45.27%,36.0%,0.2,0,7.4,75.5,65,132,5.6,19.0,AL-19648,30.6263342,-87.8815964
Elberta,Alabama,2209,316,Daphne-Fairhope-Foley,227131,$57996,18.46%,50,$445000,1831,$243,27,70.33%,$900,65.9%,N/A,N/A,22.11%,2.16%,58.78%,Baldwin County,19.40%,76.50%,0.0%,0.27%,89.95%,4.44%,5.75%,Central Standard Time,90,61,29,72,39,60%,63%,58,72,102,60%,60%,52%,70.23,24.06,15.88,25.42%,36.7%,26.89%,0.2,0,7.9,68.4,68,81,5.6,6.98,AL-23320,30.3449287,-87.5989278
Fairhope,Alabama,23360,1613,Daphne-Fairhope-Foley,227131,$86509,53.42%,47,$470000,2238,$210,23,85.23%,$1637,34.89%,N/A,N/A,9.63%,3.59%,54.98%,Baldwin County,19.40%,76.50%,0.56%,2.97%,87.13%,7.08%,4.06%,Central Standard Time,91,62,29,68,37,57%,59%,56,71,103,60%,60%,52%,67.68,22.16,15.13,33.56%,45.27%,36.0%,0.2,0,7.4,75.5,67,21,5.6,14.48,AL-25240,30.5209637,-87.8813881
Foley,Alabama,22330,687,Daphne-Fairhope-Foley,227131,$67346,26.34%,53,$330000,1864,$177,16,75.23%,$1169,42.29%,N/A,N/A,11.8%,5.56%,50.3%,Baldwin County,19.40%,76.50%,2.31%,4.58%,77.01%,10.6%,6.17%,Central Standard Time,90,61,29,72,39,60%,63%,58,72,102,60%,60%,52%,70.23,24.06,15.88,25.42%,36.7%,26.89%,0.2,0,7.9,68.4,63,81,5.6,32.49,AL-26992,30.3983339,-87.6649628
Gulf Shores,Alabama,15785,557,Daphne-Fairhope-Foley,227131,$73873,37.98%,50,$488000,1525,$320,22,62.28%,$1363,51.04%,N/A,N/A,11.36%,2.63%,59.48%,Baldwin County,19.40%,76.50%,1.29%,2.65%,87.08%,5.96%,8.91%,Central Standard Time,90,61,29,72,39,60%,63%,58,72,102,60%,60%,52%,66.52,22.14,15.75,25.42%,36.7%,26.89%,0.2,0,7.9,68.4,76,39,5.6,28.36,AL-32272,30.2764403,-87.701228
Loxley,Alabama,4029,126,Daphne-Fairhope-Foley,227131,$85250,27.78%,37,$299000,1790,$167,13,76.3%,$1465,38.36%,N/A,N/A,14.89%,1.71%,62.85%,Baldwin County,19.40%,76.50%,4.14%,4.42%,83.07%,6.08%,4.14%,Central Standard Time,90,61,29,72,39,57%,59%,56,71,100,60%,60%,52%,67.28,22.79,15.81,25.42%,36.7%,26.89%,0.2,0,7.4,75.5,64,180,5.6,31.97,AL-44608,30.6812204,-87.7415488
Magnolia Springs,Alabama,1278,1420,Daphne-Fairhope-Foley,227131,$93000,53.69%,49,N/A,N/A,N/A,37,88.31%,$1141,33.33%,N/A,N/A,12.05%,2.12%,58.89%,Baldwin County,19.40%,76.50%,0.23%,0.0%,93.04%,2.35%,0.94%,Central Standard Time,89,61,28,72,40,57%,59%,56,71,98,60%,60%,52%,66.52,22.14,15.75,33.56%,45.27%,36.0%,0.2,0,7.4,75.5,68,39,5.6,0.9,AL-46072,30.4002639,-87.7748812
Orange Beach,Alabama,8244,560,Daphne-Fairhope-Foley,227131,$89034,37.68%,51,$734000,1375,$534,20,71.76%,$1339,40.58%,N/A,N/A,5.55%,3.86%,63.01%,Baldwin County,19.40%,76.50%,1.16%,4.5%,88.12%,2.75%,3.88%,Central Standard Time,90,62,28,74,42,60%,63%,58,72,102,60%,60%,52%,64.01,20.66,15.83,25.42%,36.7%,26.89%,0.2,0,7.9,68.4,73,12,5.6,14.71,AL-57144,30.2940661,-87.5852143
Perdido Beach,Alabama,595,500,Daphne-Fairhope-Foley,227131,$71429,33.94%,58,N/A,N/A,N/A,35,94.09%,N/A,29.78%,N/A,N/A,6.72%,1.21%,47.05%,Baldwin County,19.40%,76.50%,2.52%,0.0%,91.76%,4.87%,1.85%,Central Standard Time,90,62,28,74,42,60%,63%,58,72,102,60%,60%,52%,64.01,20.66,15.83,25.42%,36.7%,26.89%,0.2,0,7.9,68.4,66,12,5.6,1.19,AL-59088,30.3554292,-87.5036231
Point Clear,Alabama,1858,405,Daphne-Fairhope-Foley,227131,$45898,56.21%,60,$1800000,4787,$376,27,80.37%,N/A,33.88%,N/A,N/A,13.99%,0.0%,18.1%,Baldwin County,19.40%,76.50%,0.0%,26.7%,73.3%,0.0%,0.0%,Central Standard Time,91,62,29,68,37,57%,59%,56,71,103,60%,60%,52%,67.05,21.9,15.71,33.56%,45.27%,36.0%,0.2,0,7.4,75.5,70,39,5.6,4.59,AL-61488,30.4757169,-87.911233
Robertsdale,Alabama,6985,1011,Daphne-Fairhope-Foley,227131,$55707,9.66%,39,$262000,1648,$159,19,65.11%,$997,46.14%,N/A,N/A,7.04%,0.94%,57.66%,Baldwin County,19.40%,76.50%,0.11%,16.23%,79.63%,1.46%,0.89%,Central Standard Time,90,61,29,72,39,57%,59%,56,71,100,60%,60%,52%,68.33,23.82,15.08,25.42%,36.7%,26.89%,0.2,0,7.4,75.5,65,147,5.6,6.91,AL-65208,30.5534699,-87.7023802
Silverhill,Alabama,929,737,Daphne-Fairhope-Foley,227131,$61081,26.08%,35,N/A,N/A,N/A,26,77.28%,$1208,44.96%,N/A,N/A,6.6%,0.0%,68.76%,Baldwin County,19.40%,76.50%,0.0%,0.32%,82.02%,15.61%,2.69%,Central Standard Time,90,61,29,72,39,57%,59%,56,71,100,60%,60%,52%,68.33,23.82,15.08,25.42%,36.7%,26.89%,0.2,0,7.4,75.5,65,147,5.6,1.26,AL-70536,30.5455171,-87.7507149
Spanish Fort,Alabama,10377,340,Daphne-Fairhope-Foley,227131,$101574,44.48%,37,$373000,2156,$173,21,73.41%,$1246,44.94%,N/A,N/A,6.33%,0.94%,60.22%,Baldwin County,19.40%,76.50%,0.05%,6.81%,78.18%,6.91%,7.26%,Central Standard Time,90,61,29,74,41,57%,59%,56,71,100,60%,60%,52%,67.14,20.92,15.23,30.71%,42.75%,33.56%,0.2,0,7.4,75.5,66,144,5.6,30.5,AL-71976,30.7232097,-87.864614
Summerdale,Alabama,1589,157,Daphne-Fairhope-Foley,227131,$67768,17.32%,44,$322000,1917,$168,18,77.69%,$1038,42.63%,N/A,N/A,6.35%,1.39%,58.14%,Baldwin County,19.40%,76.50%,0.0%,3.08%,87.54%,7.05%,2.39%,Central Standard Time,90,61,29,72,39,57%,59%,56,71,100,60%,60%,52%,70.23,24.06,15.88,25.42%,36.7%,26.89%,0.2,0,7.4,75.5,64,81,5.6,10.13,AL-73872,30.4783236,-87.6903354
