City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Agency,Kansas,450,14,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,91,42,49,70,22,58%,58%,43,65,101,59%,68%,54%,38.92,13.35,4.23,23.4%,28.13%,13.44%,11.5,3,8.0,55.1,71,972,4.4,32.14,KS-00450,38.5735703,-95.55678
Alma,Kansas,844,1431,Topeka,233423,$51591,18.63%,40,$269000,1511,$178,67,75.76%,$900,54.25%,0,0,7.04%,0.98%,65.23%,Wabaunsee County,23.00%,70.20%,0.0%,0.59%,84.6%,9.83%,0.0%,Central Standard Time,90,40,50,68,18,58%,58%,43,65,99,59%,68%,54%,35.16,13.79,3.3,25.21%,32.64%,15.22%,15.8,9,8.0,55.1,71,927,4.3,0.59,KS-01350,39.0152404,-96.2873345
Alma township,Kansas,844,1431,Topeka,233423,$51591,18.63%,40,$269000,1511,$178,67,75.76%,$900,54.25%,0,0,7.04%,0.98%,65.23%,Wabaunsee County,23.00%,70.20%,0.0%,0.59%,84.6%,9.83%,0.0%,Central Standard Time,90,40,50,68,18,58%,58%,43,65,99,59%,68%,54%,35.16,13.79,3.3,25.21%,32.64%,15.22%,15.8,9,8.0,55.1,71,927,4.3,0.59,KS-01350,39.0152404,-96.2873345
Alta Vista,Kansas,431,1231,Topeka,233423,$45833,12.42%,40,N/A,N/A,N/A,N/A,67.17%,$858,44.34%,0,0,18.84%,14.98%,64.29%,Wabaunsee County,23.00%,70.20%,0.46%,5.34%,87.24%,4.64%,1.16%,Central Standard Time,91,41,50,70,20,58%,58%,43,65,101,59%,68%,54%,36.17,13.78,3.61,22.38%,27.03%,15.67%,16.4,5,8.0,55.1,71,1329,4.3,0.35,KS-01575,38.8629421,-96.4888376
Arvonia,Kansas,95,2,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,91,43,48,69,21,58%,58%,43,65,101,59%,68%,54%,38.31,12.5,4.02,23.56%,27.58%,14.33%,11.5,3,8.0,55.1,71,1074,4.4,47.5,KS-02550,38.477451,-95.8760878
Auburn,Kansas,1116,1594,Topeka,233423,$59500,14.54%,37,$200000,1923,$104,42,73.55%,$722,47.28%,N/A,N/A,11.36%,3.87%,61.58%,Shawnee County,44.20%,46.80%,0.63%,0.18%,89.07%,4.03%,0.27%,Central Standard Time,91,42,49,69,20,58%,58%,43,65,101,59%,68%,54%,37.21,12.94,4.08,28.22%,34.4%,17.0%,17.8,10,8.0,55.1,73,1032,4.3,0.7,KS-03250,38.9077376,-95.8158566
Auburn township,Kansas,1116,1594,Topeka,233423,$59500,14.54%,37,$200000,1923,$104,42,73.55%,$722,47.28%,N/A,N/A,11.36%,3.87%,61.58%,Shawnee County,44.20%,46.80%,0.63%,0.18%,89.07%,4.03%,0.27%,Central Standard Time,91,42,49,69,20,58%,58%,43,65,101,59%,68%,54%,37.21,12.94,4.08,28.22%,34.4%,17.0%,17.8,10,8.0,55.1,73,1032,4.3,0.7,KS-03250,38.9077376,-95.8158566
Barclay,Kansas,161,3,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Osage County,24.90%,68.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,41,48,67,18,58%,58%,43,65,96,59%,68%,54%,37.92,12.46,4.11,24.74%,28.46%,16.67%,11.5,3,8.0,55.1,71,1116,4.4,53.67,KS-04150,38.5772329,-95.8802665
Burlingame,Kansas,872,991,Topeka,233423,$44167,11.47%,45,$66000,917,$72,58,63.08%,$617,57.97%,N/A,N/A,17.09%,7.54%,48.61%,Osage County,24.90%,68.50%,0.0%,0.0%,93.58%,3.1%,0.34%,Central Standard Time,89,41,48,67,18,58%,58%,43,65,96,59%,68%,54%,37.21,12.94,4.08,24.74%,28.46%,16.67%,11.5,3,8.0,55.1,72,1032,4.4,0.88,KS-09350,38.751715,-95.8350544
Burlingame township,Kansas,872,991,Topeka,233423,$44167,11.47%,45,$66000,917,$72,58,63.08%,$617,57.97%,N/A,N/A,17.09%,7.54%,48.61%,Osage County,24.90%,68.50%,0.0%,0.0%,93.58%,3.1%,0.34%,Central Standard Time,89,41,48,67,18,58%,58%,43,65,96,59%,68%,54%,37.21,12.94,4.08,24.74%,28.46%,16.67%,11.5,3,8.0,55.1,72,1032,4.4,0.88,KS-09350,38.751715,-95.8350544
Carbondale,Kansas,1338,1833,Topeka,233423,$64688,13.94%,36,N/A,N/A,N/A,44,78.97%,$594,46.99%,0,2115,12.56%,1.69%,69.79%,Osage County,24.90%,68.50%,0.37%,0.0%,85.72%,6.05%,1.27%,Central Standard Time,91,42,49,69,20,58%,58%,43,65,101,59%,68%,54%,39.4,13.41,4.29,28.22%,34.4%,17.0%,17.8,10,8.0,55.1,72,1035,4.4,0.73,KS-10600,38.8191516,-95.6930928
Circleville,Kansas,127,508,Topeka,233423,$44375,10.84%,54,N/A,N/A,N/A,N/A,87.34%,$581,49.06%,N/A,N/A,18.11%,3.33%,58.65%,Jackson County,26.00%,67.70%,0.0%,0.0%,92.91%,0.79%,0.0%,Central Standard Time,88,38,50,67,16,58%,58%,43,65,94,59%,68%,54%,36.53,13.66,3.59,24.49%,30.55%,16.0%,19.6,12,8.0,55.1,76,960,4.2,0.25,KS-13375,39.5094367,-95.8556744
Delaware township (Jefferson Cnty),Kansas,1835,21,Topeka,233423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jefferson County,30.20%,62.50%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,91,40,51,68,18,58%,58%,43,65,101,59%,68%,54%,37.3,13.02,3.89,26.63%,30.0%,18.89%,19.6,12,8.0,55.1,77,960,4.1,87.38,KS-17425,39.3597186,-95.4853859
Delia,Kansas,226,1883,Topeka,233423,$73750,18.05%,27,N/A,N/A,N/A,N/A,82.4%,$639,31.64%,N/A,N/A,13.72%,0.0%,72.88%,Jackson County,26.00%,67.70%,0.0%,0.0%,82.74%,0.0%,0.0%,Central Standard Time,88,38,50,67,16,58%,58%,43,65,94,59%,68%,54%,36.45,13.67,3.42,25.21%,32.64%,15.22%,15.8,9,8.0,55.1,76,849,4.2,0.12,KS-17525,39.2393654,-95.9649925
Denison,Kansas,119,1082,Topeka,233423,$51875,3.13%,52,N/A,N/A,N/A,N/A,69.23%,$929,39.58%,N/A,N/A,15.97%,0.0%,64.58%,Jackson County,26.00%,67.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,88,38,50,67,16,58%,58%,43,65,94,59%,68%,54%,36.53,13.66,3.59,26.63%,30.0%,18.89%,19.6,12,8.0,55.1,76,960,4.2,0.11,KS-17625,39.3937946,-95.6284508
