City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Garden City,Georgia,10263,717,Savannah,401541,$46250,11.99%,33,$255000,1678,$152,45,31.71%,$1040,61.71%,N/A,N/A,14.89%,9.23%,69.16%,Chatham County,55.10%,40.40%,3.09%,43.5%,34.49%,17.57%,12.31%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,47.34,17.06,10.13,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,48,42,5,14.32,GA-32048,32.0867715,-81.1772388
Georgetown,Georgia,12474,1514,Savannah,401541,$64347,39.77%,33,$285000,1727,$165,26,50.92%,$1182,52.12%,N/A,N/A,9.19%,7.71%,71.06%,Chatham County,55.10%,40.40%,2.43%,37.21%,48.21%,8.18%,8.02%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,49.8,18.64,10.2,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,66,27,5,8.24,GA-32482,31.9849,-81.2260021
Guyton,Georgia,2278,710,Savannah,401541,$68214,12.24%,30,$384000,2685,$143,15,82.3%,$746,48.98%,N/A,N/A,13.05%,10.03%,67.02%,Effingham County,20.70%,76.20%,0.66%,35.34%,56.85%,5.62%,0.48%,Eastern Standard Time,94,61,33,71,38,54%,57%,55,70,108,59%,59%,55%,48.91,16.76,10.94,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,62,63,5.5,3.21,GA-35884,32.3357528,-81.3926167
Henderson,Georgia,2729,1568,Savannah,401541,$59719,53.74%,40,$390000,2500,$156,16,72.16%,$1227,37.0%,N/A,N/A,29.42%,8.96%,74.33%,Chatham County,55.10%,40.40%,19.79%,25.17%,50.97%,0.0%,26.42%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,50.85,18.76,10.78,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,66,6,5,1.74,GA-37910,32.00813,-81.25887
Isle of Hope,Georgia,2412,1231,Savannah,401541,N/A,N/A,N/A,$525000,2253,$233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chatham County,55.10%,40.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70,N/A,5,1.96,N/A,N/A,N/A
Montgomery,Georgia,4868,933,Savannah,401541,$87656,38.22%,43,$325000,1477,$220,34,77.01%,$1200,46.18%,N/A,N/A,8.19%,3.48%,62.59%,Chatham County,55.10%,40.40%,8.09%,3.02%,78.18%,8.4%,4.05%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,49.8,18.64,10.2,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,69,27,5,5.22,GA-52332,31.9438368,-81.108083
Pembroke,Georgia,2480,325,Savannah,401541,$53958,18.66%,28,$259000,1579,$164,37,58.56%,$864,62.51%,N/A,N/A,12.64%,7.89%,73.56%,Bryan County,26.50%,69.40%,0.44%,30.81%,61.41%,0.89%,1.05%,Eastern Standard Time,94,61,33,71,38,54%,57%,55,70,108,59%,59%,55%,48.91,16.76,10.94,26.6%,36.92%,25.33%,0.2,0,6.9,60.5,59,63,5.2,7.64,GA-60004,32.1455258,-81.618599
Pooler,Georgia,25284,912,Savannah,401541,$84111,41.96%,37,$400000,2198,$182,15,61.41%,$1315,45.04%,180,2520,3.68%,6.95%,74.98%,Chatham County,55.10%,40.40%,2.34%,35.75%,50.21%,5.28%,11.87%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,50.34,17.38,10.61,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,62,21,5,27.71,GA-62104,32.1042609,-81.2568334
Port Wentworth,Georgia,10502,654,Savannah,401541,$77093,29.06%,41,$292000,1802,$162,15,61.01%,$1363,50.55%,N/A,N/A,4.14%,11.66%,80.91%,Chatham County,55.10%,40.40%,0.21%,58.08%,38.64%,2.83%,2.9%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,47.34,17.06,10.13,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,60,42,5,16.07,GA-62328,32.1950916,-81.1991128
Richmond Hill,Georgia,15900,675,Savannah,401541,$77878,37.12%,32,$325000,1970,$165,19,52.74%,$1577,44.04%,N/A,N/A,10.54%,6.35%,73.44%,Bryan County,26.50%,69.40%,2.64%,15.86%,63.7%,13.67%,7.21%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,50.85,18.76,10.78,34.22%,48.24%,32.78%,0.2,0,6.9,60.5,53,6,5.2,23.55,GA-65044,31.9012468,-81.3125668
Rincon,Georgia,10662,1094,Savannah,401541,$66355,26.2%,33,$288000,1834,$157,19,60.29%,$1106,46.71%,204,1403,12.53%,6.95%,71.3%,Effingham County,20.70%,76.20%,0.75%,20.62%,68.01%,8.79%,4.09%,Eastern Standard Time,93,62,31,74,40,54%,57%,55,70,105,59%,59%,55%,50.13,17.46,10.55,28.3%,38.68%,27.44%,0.2,0,6.9,60.5,62,60,5.5,9.75,GA-65296,32.2946903,-81.2353495
