City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Georgetown,Kentucky,36281,2140,Lexington-Fayette,514392,$66942,29.07%,33,$271000,1566,$173,21,66.1%,$998,47.28%,116,2845,12.32%,2.97%,69.72%,Scott County,31.90%,62.20%,1.07%,5.68%,84.17%,5.02%,2.74%,Eastern Standard Time,87,43,44,67,26,56%,55%,45,65,92,55%,65%,46%,53.63,13.69,12.43,37.73%,37.03%,41.44%,16.1,11,7.8,45.1,63,735,4.2,16.95,KY-30700,38.2038525,-84.58172
High Bridge,Kentucky,87,40,Lexington-Fayette,514392,$30750,0.0%,59,N/A,N/A,N/A,27,32.78%,$686,20.69%,N/A,N/A,17.24%,0.0%,41.38%,Jessamine County,26.30%,66.30%,0.0%,0.0%,97.7%,0.0%,0.0%,Eastern Standard Time,87,43,44,66,23,56%,55%,45,65,92,55%,65%,46%,52.15,13.39,12.05,37.1%,35.93%,41.56%,16.1,11,7.8,45.1,71,795,4.3,2.18,KY-36460,37.8298389,-84.7096288
Lexington-Fayette,Kentucky,321354,1133,Lexington-Fayette,514392,$61526,45.61%,35,$301000,1792,$168,38,56.84%,$967,55.03%,N/A,N/A,15.71%,4.89%,67.97%,Fayette County,51.20%,41.70%,4.0%,14.59%,70.02%,7.37%,10.06%,Eastern Standard Time,87,43,44,67,26,58%,62%,44,64,95,55%,65%,46%,52.55,14.21,12.46,37.1%,35.93%,41.56%,16.1,11,4.8,45.1,54,897,4.4,283.63,KY-46027,38.0497996,-84.4585485
Midway,Kentucky,1786,1304,Lexington-Fayette,514392,$69464,49.16%,38,$467000,2937,$159,59,72.99%,$833,60.49%,N/A,N/A,9.25%,8.4%,62.05%,Woodford County,36.60%,56.70%,0.17%,10.13%,85.55%,2.07%,2.91%,Eastern Standard Time,85,41,44,66,25,56%,55%,45,65,88,55%,65%,46%,52.88,15.05,11.64,37.73%,37.03%,41.44%,16.1,11,7.8,45.1,71,753,4.3,1.37,KY-52140,38.1633532,-84.6656177
Millersburg,Kentucky,880,2146,Lexington-Fayette,514392,$39118,9.73%,55,N/A,N/A,N/A,65,62.02%,$575,50.6%,0,750,29.08%,9.22%,57.09%,Bourbon County,31.70%,63.30%,0.0%,9.2%,81.36%,5.8%,3.3%,Eastern Standard Time,87,42,45,66,23,59%,56%,44,64,92,55%,65%,46%,53.81,15.3,11.85,40.55%,37.69%,46.44%,16.1,11,8.3,45.1,76,726,4.1,0.41,KY-52302,38.3041226,-84.1449986
Nicholasville,Kentucky,31066,2129,Lexington-Fayette,514392,$56790,22.42%,38,$290000,1747,$166,32,59.64%,$845,50.03%,150,2430,14.89%,5.58%,62.33%,Jessamine County,26.30%,66.30%,1.16%,4.58%,87.85%,3.72%,3.54%,Eastern Standard Time,87,43,44,67,26,56%,55%,45,65,92,55%,65%,46%,52.15,13.39,12.05,37.1%,35.93%,41.56%,16.1,11,7.8,45.1,62,795,4.3,14.59,KY-56136,37.8906211,-84.5667863
North Middletown,Kentucky,752,2279,Lexington-Fayette,514392,$36625,4.63%,36,N/A,N/A,N/A,43,47.78%,$832,53.81%,N/A,N/A,25.13%,9.79%,55.9%,Bourbon County,31.70%,63.30%,0.0%,1.2%,74.34%,19.15%,12.77%,Eastern Standard Time,87,42,45,63,22,58%,62%,44,64,95,55%,65%,46%,53.81,15.3,11.85,40.55%,37.69%,46.44%,11.6,9,4.8,45.1,76,726,4.1,0.33,KY-56820,38.1425369,-84.1102016
Paris,Kentucky,10202,1288,Lexington-Fayette,514392,$45427,21.4%,37,$208000,1434,$145,44,59.68%,$722,55.62%,161,2064,15.59%,4.16%,59.66%,Bourbon County,31.70%,63.30%,0.0%,8.59%,82.32%,4.65%,2.29%,Eastern Standard Time,87,42,45,66,23,58%,62%,44,64,95,55%,65%,46%,53.81,15.3,11.85,40.55%,37.69%,46.44%,16.1,11,4.8,45.1,69,726,4.1,7.92,KY-59196,38.2016277,-84.2718395
Sadieville,Kentucky,304,281,Lexington-Fayette,514392,$57750,17.39%,39,N/A,N/A,N/A,54,68.14%,$863,40.0%,0,0,7.57%,1.26%,70.09%,Scott County,31.90%,62.20%,0.0%,0.0%,99.01%,0.0%,1.32%,Eastern Standard Time,87,42,45,66,23,59%,56%,45,65,92,55%,65%,46%,53.09,14.13,12.54,37.73%,37.03%,41.44%,16.1,11,8.3,45.1,72,747,4.2,1.08,KY-67656,38.388131,-84.5493434
Stamping Ground,Kentucky,977,1656,Lexington-Fayette,514392,$55605,14.86%,34,$250000,2212,$113,46,63.0%,$730,55.19%,0,374,13.66%,1.45%,61.5%,Scott County,31.90%,62.20%,0.0%,1.94%,90.99%,0.92%,0.72%,Eastern Standard Time,85,41,44,66,25,56%,55%,45,65,88,55%,65%,46%,53.09,14.13,12.54,37.73%,37.03%,41.44%,16.1,11,7.8,45.1,74,747,4.2,0.59,KY-73038,38.269717,-84.6829131
Versailles,Kentucky,10196,1616,Lexington-Fayette,514392,$51985,33.45%,42,$388000,2230,$174,41,51.08%,$760,51.39%,86,1231,9.7%,2.11%,68.21%,Woodford County,36.60%,56.70%,0.65%,6.22%,77.05%,12.42%,6.32%,Eastern Standard Time,85,41,44,66,25,56%,55%,45,65,88,55%,65%,46%,51.07,13.63,11.89,36.82%,35.27%,41.67%,16.1,11,7.8,45.1,69,816,4.3,6.31,KY-79482,38.0486157,-84.725757
Wilmore,Kentucky,6025,1484,Lexington-Fayette,514392,$54423,44.19%,28,$250000,1712,$146,29,41.46%,$839,55.57%,0,1171,16.68%,2.3%,67.14%,Jessamine County,26.30%,66.30%,0.76%,8.46%,84.02%,3.78%,11.72%,Eastern Standard Time,87,43,44,67,26,56%,55%,45,65,92,55%,65%,46%,52.15,13.39,12.05,37.1%,35.93%,41.56%,16.1,11,7.8,45.1,71,795,4.3,4.06,KY-83550,37.8678644,-84.6668585
Winchester,Kentucky,18993,2078,Lexington-Fayette,514392,$47034,19.04%,37,$232000,1589,$146,45,57.19%,$756,54.88%,236,4423,19.63%,5.66%,60.08%,Clark County,29.00%,66.10%,1.01%,7.43%,84.74%,4.63%,2.54%,Eastern Standard Time,87,42,45,63,22,58%,62%,44,64,95,55%,65%,46%,52.5,14.14,12.0,40.55%,37.69%,46.44%,11.6,9,4.8,45.1,64,921,4.1,9.14,KY-83676,38.0016916,-84.1908037
