City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ainaloa,Hawaii,3963,2002,Hilo,200468,$43150,11.69%,35,$337000,1154,$292,29,68.45%,$1200,57.67%,N/A,N/A,26.04%,14.12%,56.52%,Hawaii County,63.60%,27.00%,10.95%,0.0%,18.93%,29.45%,6.89%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,84,1020,9.7,1.98,HI-01085,19.5214769,-154.994377
Captain Cook,Hawaii,4087,318,Hilo,200468,$99286,25.17%,37,$390000,901,$433,43,54.12%,$1684,56.12%,N/A,N/A,10.73%,5.32%,63.63%,Hawaii County,63.60%,27.00%,12.92%,0.0%,28.38%,33.03%,11.72%,N/A,80,76,4,64,57,67%,67%,N/A,N/A,83,41%,43%,43%,23.19,6.27,4.12,18.71%,19.67%,14.22%,N/A,N/A,6.7,N/A,86,15,9.7,12.86,HI-03850,19.4995438,-155.893678
Discovery Harbour,Hawaii,1154,324,Hilo,200468,$70536,28.8%,56,$363000,1037,$350,18,81.96%,$1250,39.07%,N/A,N/A,12.13%,14.29%,42.36%,Hawaii County,63.60%,27.00%,4.77%,0.0%,55.2%,11.18%,9.27%,N/A,80,76,4,64,57,67%,67%,N/A,N/A,83,41%,43%,43%,55.93,15.83,14.24,27.53%,28.13%,22.78%,N/A,N/A,6.7,N/A,86,2037,9.7,3.56,HI-05900,19.042893,-155.630392
Eden Roc,Hawaii,762,119,Hilo,200468,$25956,13.25%,45,N/A,N/A,N/A,16,78.57%,$725,45.45%,N/A,N/A,23.45%,28.76%,48.94%,Hawaii County,63.60%,27.00%,2.49%,4.99%,31.5%,23.1%,3.94%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,85,1020,9.7,6.4,HI-06325,19.49175,-155.0957854
Fern Acres,Hawaii,1781,262,Hilo,200468,$56964,15.67%,44,$498000,2092,$238,23,77.01%,$1210,50.96%,N/A,N/A,12.81%,17.65%,46.8%,Hawaii County,63.60%,27.00%,4.21%,1.57%,36.38%,21.28%,3.48%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,85,1020,9.7,6.81,HI-07542,19.5082247,-155.0785456
Fern Forest,Hawaii,787,63,Hilo,200468,$34167,16.92%,52,$279000,719,$388,27,70.33%,$1047,57.43%,N/A,N/A,26.05%,1.8%,40.52%,Hawaii County,63.60%,27.00%,8.89%,1.27%,34.05%,18.04%,4.57%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,85,1020,9.7,12.47,HI-07675,19.4647189,-155.1323787
Halaula,Hawaii,762,174,Hilo,200468,$49898,28.19%,44,N/A,N/A,N/A,58,68.48%,N/A,69.86%,N/A,N/A,12.2%,9.72%,52.55%,Hawaii County,63.60%,27.00%,17.06%,0.0%,27.43%,22.83%,5.91%,N/A,87,81,6,74,67,67%,67%,N/A,N/A,96,41%,43%,43%,46.07,9.43,14.96,30.52%,30.44%,32.11%,N/A,N/A,6.7,N/A,86,2286,9.7,4.37,HI-09700,20.2241999,-155.7736126
Hawaiian Acres,Hawaii,3093,159,Hilo,200468,$48828,24.62%,51,$445000,1488,$299,27,89.1%,$1381,46.27%,N/A,N/A,25.19%,7.4%,50.66%,Hawaii County,63.60%,27.00%,12.12%,0.0%,41.93%,21.89%,10.31%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,85,1020,9.7,19.43,HI-12450,19.5324608,-155.0497076
Hawaiian Beaches,Hawaii,4213,277,Hilo,200468,$49559,21.59%,41,$269000,1416,$190,27,75.48%,$1575,46.61%,N/A,N/A,15.9%,15.3%,49.94%,Hawaii County,63.60%,27.00%,8.95%,0.59%,45.43%,19.51%,8.9%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,122.14,28.7,36.69,84.82%,89.23%,79.56%,N/A,N/A,6.7,N/A,86,162,9.7,15.22,HI-12500,19.5446489,-154.9289327
Hawaiian Ocean View,Hawaii,3851,106,Hilo,200468,$25402,13.7%,47,$230000,865,$266,18,66.06%,$643,50.92%,N/A,N/A,39.16%,15.94%,47.02%,Hawaii County,63.60%,27.00%,4.57%,5.89%,34.48%,14.1%,8.85%,N/A,80,76,4,64,57,67%,67%,N/A,N/A,83,41%,43%,43%,21.0,3.45,6.63,27.53%,28.13%,22.78%,N/A,N/A,6.7,N/A,86,1941,9.7,36.3,HI-12530,19.0959122,-155.7749553
