City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Abbeville,Alabama,2470,159,Dothan,150124,$32778,18.29%,55,$170000,2208,$77,51,67.39%,$554,62.46%,N/A,N/A,22.03%,7.6%,41.25%,Henry County,28.40%,69.80%,0.0%,41.3%,53.97%,3.56%,0.73%,Central Standard Time,93,61,32,71,38,53%,54%,53,69,105,58%,62%,50%,54.95,16.06,16.29,31.73%,39.34%,36.67%,0.1,0,6.0,53.8,52,339,3.8,15.54,AL-00124,31.5664074,-85.2527809
Ashford,Alabama,2438,393,Dothan,150124,$61087,15.46%,37,$267000,2495,$107,38,65.45%,$889,55.18%,N/A,N/A,15.6%,3.71%,54.46%,Houston County,25.00%,72.10%,0.12%,25.96%,69.44%,2.91%,0.62%,Central Standard Time,93,61,32,71,38,54%,59%,57,71,108,58%,62%,50%,55.73,16.62,16.38,31.23%,41.43%,34.44%,0.1,0,5.5,82.5,56,252,5.4,6.2,AL-02836,31.185763,-85.2359106
Avon,Alabama,388,164,Dothan,150124,$52500,24.47%,42,N/A,N/A,N/A,38,71.64%,$705,36.29%,N/A,N/A,20.62%,6.03%,58.02%,Houston County,25.00%,72.10%,0.0%,2.32%,90.21%,6.96%,0.0%,Central Standard Time,93,61,32,71,38,54%,59%,57,71,108,58%,62%,50%,55.73,16.62,16.38,31.23%,41.43%,34.44%,0.1,0,5.5,82.5,56,252,5.4,2.36,AL-03364,31.1797218,-85.2790126
Black,Alabama,462,114,Dothan,150124,$58438,4.17%,29,N/A,N/A,N/A,28,91.88%,N/A,18.52%,N/A,N/A,8.44%,1.58%,63.97%,Geneva County,13.00%,85.00%,0.0%,0.0%,99.57%,0.43%,0.0%,Central Standard Time,92,62,30,69,34,60%,63%,58,72,108,60%,60%,52%,63.67,17.84,19.59,29.81%,42.42%,31.56%,0.1,0,7.9,68.4,52,132,5.6,4.05,AL-07120,31.0099356,-85.7440286
Coffee Springs,Alabama,252,323,Dothan,150124,$37917,19.55%,44,N/A,N/A,N/A,55,81.68%,$964,47.35%,N/A,N/A,10.71%,0.0%,48.67%,Geneva County,13.00%,85.00%,0.0%,0.0%,90.48%,9.52%,0.0%,Central Standard Time,92,61,31,71,37,55%,56%,53,69,103,58%,62%,50%,63.67,17.84,19.59,29.81%,42.42%,31.56%,0.1,0,5.9,57.4,54,309,5.6,0.78,AL-16240,31.1664009,-85.9103086
Columbia,Alabama,769,196,Dothan,150124,$55417,5.72%,32,N/A,N/A,N/A,50,77.4%,$777,45.69%,N/A,N/A,11.7%,6.62%,57.74%,Houston County,25.00%,72.10%,0.0%,6.37%,88.56%,2.21%,0.78%,Central Standard Time,93,61,32,71,38,54%,59%,57,71,108,58%,62%,50%,54.95,16.06,16.29,31.23%,41.43%,34.44%,0.1,0,5.5,82.5,56,339,5.4,3.93,AL-16744,31.2967675,-85.1103088
Cottonwood,Alabama,1091,189,Dothan,150124,$35417,10.64%,48,$115000,2300,$50,48,69.9%,$335,61.82%,N/A,N/A,26.21%,1.83%,45.23%,Houston County,25.00%,72.10%,0.73%,26.4%,66.82%,0.27%,1.1%,Central Standard Time,93,63,30,73,41,54%,59%,57,71,108,58%,62%,50%,55.73,16.62,16.38,30.93%,40.0%,33.44%,0.1,0,5.5,82.5,56,252,5.4,5.78,AL-17824,31.0552605,-85.3007622
Cowarts,Alabama,2189,286,Dothan,150124,$57734,11.6%,38,N/A,N/A,N/A,27,78.68%,$814,43.27%,N/A,N/A,15.5%,4.07%,49.56%,Houston County,25.00%,72.10%,0.0%,11.56%,77.52%,4.2%,1.28%,Central Standard Time,93,61,32,71,38,54%,59%,57,71,108,58%,62%,50%,55.73,16.62,16.38,31.23%,41.43%,34.44%,0.1,0,5.5,82.5,55,252,5.4,7.65,AL-18088,31.2034289,-85.3057657
Eunola,Alabama,164,90,Dothan,150124,N/A,0.0%,50,N/A,N/A,N/A,38,64.29%,N/A,46.34%,N/A,N/A,0.0%,0.0%,25.61%,Geneva County,13.00%,85.00%,0.0%,45.12%,54.88%,0.0%,0.0%,Central Standard Time,92,62,30,69,34,60%,63%,58,72,108,60%,60%,52%,63.67,17.84,19.59,29.81%,42.42%,31.56%,0.1,0,7.9,68.4,52,132,5.6,1.83,AL-24616,31.0325466,-85.8408466
Geneva,Alabama,4227,266,Dothan,150124,$48798,16.99%,48,N/A,N/A,N/A,48,71.52%,$654,55.78%,N/A,N/A,28.26%,7.95%,54.15%,Geneva County,13.00%,85.00%,3.17%,8.75%,78.87%,5.99%,4.38%,Central Standard Time,92,62,30,69,34,60%,63%,58,72,108,60%,60%,52%,63.67,17.84,19.59,29.81%,42.42%,31.56%,0.1,0,7.9,68.4,41,132,5.6,15.88,AL-29464,31.0436673,-85.8763272
