City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Fellsmere,Florida,4902,85,Sebastian-Vero Beach,158002,$47335,14.39%,31,N/A,N/A,N/A,32,63.06%,$1079,55.16%,85,823,21.5%,13.22%,69.72%,Indian River County,36.00%,60.20%,1.02%,9.67%,12.24%,77.87%,32.64%,Eastern Standard Time,90,72,18,75,53,61%,66%,61,72,103,69%,67%,65%,57.73,23.38,7.68,39.84%,59.01%,28.89%,0.0,0,8.2,81.8,75,18,6.1,57.57,FL-22100,27.7240942,-80.5974399
Florida Ridge,Florida,21517,1998,Sebastian-Vero Beach,158002,$64956,24.61%,44,$205000,1041,$197,30,77.71%,$1209,51.32%,N/A,N/A,10.47%,2.27%,57.31%,Indian River County,36.00%,60.20%,0.92%,16.35%,67.18%,12.32%,11.67%,Eastern Standard Time,90,72,18,75,53,61%,66%,65,73,103,70%,73%,67%,55.7,21.75,7.69,34.74%,46.7%,26.56%,0.0,0,8.2,76.8,79,18,6.1,10.77,FL-23050,27.5805337,-80.3847513
Gifford,Florida,4658,1712,Sebastian-Vero Beach,158002,$27765,26.84%,33,$320000,1600,$200,27,35.65%,$890,66.21%,N/A,N/A,52.34%,10.25%,53.07%,Indian River County,36.00%,60.20%,0.32%,60.73%,17.93%,18.78%,19.09%,Eastern Standard Time,90,72,18,75,53,61%,66%,65,73,103,69%,67%,65%,54.79,20.0,8.08,33.37%,43.85%,26.33%,0.0,0,8.2,76.8,79,18,6.1,2.72,FL-25925,27.6756208,-80.4251574
Indian River Shores,Florida,4324,845,Sebastian-Vero Beach,158002,$149722,78.56%,75,$1349000,3381,$399,34,96.92%,$2195,28.02%,0,209,6.38%,0.81%,18.21%,Indian River County,36.00%,60.20%,4.0%,0.53%,90.96%,2.89%,11.15%,Eastern Standard Time,90,72,18,75,53,61%,66%,65,73,103,69%,67%,65%,54.79,20.0,8.08,33.37%,43.85%,26.33%,0.0,0,8.2,76.8,83,18,6.1,5.12,FL-33600,27.7085378,-80.3851213
Orchid,Florida,553,446,Sebastian-Vero Beach,158002,$136875,91.34%,67,$1700000,4019,$423,17,94.58%,N/A,39.06%,N/A,N/A,12.84%,0.0%,43.94%,Indian River County,36.00%,60.20%,0.0%,2.17%,64.38%,32.55%,39.42%,Eastern Standard Time,90,72,18,75,53,61%,66%,61,72,103,69%,67%,65%,54.79,20.0,8.08,33.37%,43.85%,26.33%,0.0,0,8.2,81.8,84,18,6.1,1.24,FL-52175,27.7733042,-80.4182512
Roseland,Florida,2080,1101,Sebastian-Vero Beach,158002,$68551,14.39%,60,$730000,1830,$399,45,87.32%,N/A,51.39%,N/A,N/A,6.85%,0.0%,57.18%,Indian River County,36.00%,60.20%,0.0%,0.19%,99.81%,0.0%,1.06%,Eastern Standard Time,92,73,19,74,49,61%,66%,61,72,109,69%,67%,65%,55.57,22.41,7.62,39.84%,59.01%,28.89%,0.0,0,8.2,81.8,80,18,6.1,1.89,FL-61875,27.8360024,-80.4885207
Sebastian,Florida,25759,1632,Sebastian-Vero Beach,158002,$68863,29.49%,58,$354000,1678,$211,26,80.72%,$1414,42.73%,72,1132,9.44%,8.46%,48.5%,Indian River County,36.00%,60.20%,1.48%,1.91%,83.74%,9.79%,7.79%,Eastern Standard Time,90,72,18,75,53,61%,66%,61,72,103,69%,67%,65%,55.57,22.41,7.62,39.84%,59.01%,28.89%,0.0,0,8.2,81.8,80,18,6.1,15.78,FL-64825,27.7822382,-80.4819257
South Beach,Florida,3081,1133,Sebastian-Vero Beach,158002,$188095,65.13%,70,$910000,1991,$457,35,95.72%,$3501,16.12%,N/A,N/A,5.36%,4.96%,33.74%,Indian River County,36.00%,60.20%,0.0%,0.0%,95.85%,2.53%,5.49%,Eastern Standard Time,90,72,18,75,53,61%,66%,65,73,103,70%,73%,67%,55.7,21.75,7.69,34.74%,46.7%,26.56%,0.0,0,8.2,76.8,83,18,6.1,2.72,FL-67192,27.5883147,-80.3435029
Vero Beach,Florida,16785,1466,Sebastian-Vero Beach,158002,$67351,38.65%,53,$355000,1550,$229,45,70.38%,$1197,54.21%,308,1959,14.45%,2.91%,56.82%,Indian River County,36.00%,60.20%,2.24%,8.52%,72.04%,11.12%,9.41%,Eastern Standard Time,90,72,18,75,53,61%,66%,65,73,103,69%,67%,65%,54.79,20.0,8.08,33.37%,43.85%,26.33%,0.0,0,8.2,76.8,75,18,6.1,11.45,FL-74150,27.6462873,-80.3930106
Vero Beach South,Florida,29365,2491,Sebastian-Vero Beach,158002,$71675,29.76%,50,$400000,1794,$223,33,77.91%,$1201,48.51%,N/A,N/A,9.24%,4.65%,55.58%,Indian River County,36.00%,60.20%,2.51%,4.77%,76.14%,13.46%,9.34%,Eastern Standard Time,90,72,18,75,53,61%,66%,65,73,103,70%,73%,67%,55.14,21.55,7.67,34.74%,46.7%,26.56%,0.0,0,8.2,76.8,76,18,6.1,11.79,FL-74200,27.6132213,-80.4162635
Wabasso,Florida,1648,447,Sebastian-Vero Beach,158002,$66771,37.19%,52,$550000,2107,$261,27,67.54%,$944,50.42%,N/A,N/A,2.61%,1.39%,60.17%,Indian River County,36.00%,60.20%,0.0%,29.25%,41.69%,16.69%,14.44%,Eastern Standard Time,90,72,18,75,53,61%,66%,61,72,103,69%,67%,65%,54.79,20.0,8.08,33.37%,43.85%,26.33%,0.0,0,8.2,81.8,79,18,6.1,3.69,FL-74625,27.7486467,-80.4420935
Wabasso Beach,Florida,1966,1625,Sebastian-Vero Beach,158002,$119901,49.32%,71,$780000,1884,$414,25,98.51%,N/A,34.74%,N/A,N/A,4.53%,0.0%,21.72%,Indian River County,36.00%,60.20%,0.0%,0.0%,95.07%,1.48%,3.66%,Eastern Standard Time,90,72,18,75,53,61%,66%,61,72,103,69%,67%,65%,54.79,20.0,8.08,33.37%,43.85%,26.33%,0.0,0,8.2,81.8,84,18,6.1,1.21,FL-74635,27.7569244,-80.3991984
West Vero Corridor,Florida,10802,1843,Sebastian-Vero Beach,158002,$59162,33.81%,66,$309000,1458,$212,31,77.9%,$1474,48.62%,N/A,N/A,10.84%,7.65%,32.58%,Indian River County,36.00%,60.20%,0.18%,6.45%,83.63%,7.3%,6.37%,Eastern Standard Time,90,72,18,75,53,61%,66%,65,73,103,69%,67%,65%,57.73,23.38,7.68,34.74%,46.7%,26.56%,0.0,0,8.2,76.8,73,18,6.1,5.86,FL-76937,27.6362566,-80.4843199
Windsor,Florida,293,337,Sebastian-Vero Beach,158002,$234096,81.0%,69,$1325000,2495,$531,23,100.0%,N/A,4.78%,N/A,N/A,4.78%,0.0%,40.96%,Indian River County,36.00%,60.20%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,90,72,18,75,53,61%,66%,61,72,103,69%,67%,65%,54.79,20.0,8.08,33.37%,43.85%,26.33%,0.0,0,8.2,81.8,84,18,6.1,0.87,FL-78110,27.7867766,-80.4139992
Winter Beach,Florida,4995,726,Sebastian-Vero Beach,158002,$99886,34.35%,55,$479000,1955,$245,13,96.02%,N/A,35.86%,N/A,N/A,8.32%,7.09%,36.79%,Indian River County,36.00%,60.20%,0.66%,6.21%,64.98%,16.24%,10.77%,Eastern Standard Time,90,72,18,75,53,61%,66%,65,73,103,69%,67%,65%,54.79,20.0,8.08,33.37%,43.85%,26.33%,0.0,0,8.2,76.8,77,18,6.1,6.88,FL-78225,27.7119782,-80.4253798
