City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Castle Pines,Colorado,10623,1107,Denver-Aurora-Lakewood,2991231,85,44,41,18,73,245,76,45.1,28.9,N/A,8,22,41,71.59%,$137426,2%,$1769,1001,$770000,4010,$192,16,84.30%,7%,52%,70%,81,26 mins,2.40%,2.80%,192.20%,Douglas County,36.60%,54.70%,4.17%,2.46%,90.50%,6.70%,5.8%,Mountain Standard Time,5280,4.8,30.80%,14,N/A,24,18.2%,0.00,0,3,11
Castle Rock,Colorado,57274,1672,Denver-Aurora-Lakewood,2991231,86,44,42,19,70,243,78,45.1,28.9,7,9,23,34,48.23%,$86563,2.7%,$1793,991,$550000,2956,$186,15,75.40%,5%,50%,62%,81,29 mins,2.50%,2.80%,29.00%,Douglas County,36.60%,54.70%,1.82%,1.08%,91.38%,10.20%,4.6%,Mountain Standard Time,5280,4.8,36.00%,12,N/A,40,19.5%,11.80,0,3,11
Centennial,Colorado,108448,3667,Denver-Aurora-Lakewood,2991231,88,44,44,18,78,245,73,46.5,30.8,7,13,20,41,57.34%,$90090,2.2%,$1835,958,$547000,2556,$214,35,80.40%,5%,56%,77%,54,25 mins,2.50%,2.80%,8.50%,Arapahoe County,52.80%,38.60%,5.23%,3.00%,86.16%,8.30%,9%,Mountain Standard Time,5280,5.2,39.50%,36,25,47,17.4%,8.29,0,4,11
Central City,Colorado,707,289,Denver-Aurora-Lakewood,2991231,75,32,43,21,120,245,145,37.1,21.7,6,22,95,47,29.44%,$45147,8.1%,N/A,N/A,$241100,N/A,N/A,45,27.00%,7%,62%,83%,96,27 mins,2.40%,2.80%,36.00%,Gilpin County,45.70%,43.80%,N/A,2.24%,94.67%,5.70%,1.5%,Mountain Standard Time,5280,5.8,67.30%,22,N/A,9,19.6%,N/A,N/A,1,N/A
Columbine,Colorado,25060,3780,Denver-Aurora-Lakewood,2991231,88,45,43,18,81,249,71,44.6,28.8,N/A,11,28,43,47.49%,$82000,2.2%,$1778,943,$550000,2594,$212,41,85.90%,7%,58%,76%,68,29 mins,2.50%,2.80%,4.50%,Jefferson County,48.90%,42.00%,1.94%,N/A,93.51%,10.00%,4.1%,Mountain Standard Time,5280,5.7,37.30%,29,13,49,17.7%,N/A,N/A,2,N/A
Columbine Valley,Colorado,1165,1138,Denver-Aurora-Lakewood,2991231,87,45,42,18,83,242,69,46.5,30.8,6,7,11,55,N/A,$131250,1.2%,$1777,903,$1700000,6538,$260,38,95.00%,5%,55%,60%,70,26 mins,2.80%,2.80%,-8.60%,Arapahoe County,52.80%,38.60%,N/A,N/A,98.15%,1.10%,1.7%,Mountain Standard Time,5280,5.2,18.60%,15,N/A,N/A,17.6%,0.00,0,3,11
Comanche Creek,Colorado,270,12,Denver-Aurora-Lakewood,2991231,89,43,46,15,79,245,47,46.5,30.8,N/A,9,16,44,N/A,$67269,0%,N/A,N/A,$565000,2189,$258,40,100.00%,6%,65%,79%,88,27 mins,2.80%,2.80%,-51.70%,Arapahoe County,52.80%,38.60%,N/A,N/A,91.21%,2.20%,0%,Mountain Standard Time,5280,5.2,39.50%,0,N/A,N/A,13.0%,0.00,0,5,0
Dakota Ridge,Colorado,33942,3657,Denver-Aurora-Lakewood,2991231,86,44,42,20,78,245,74,44.6,28.8,N/A,11,30,39,45.09%,$84710,1.9%,N/A,N/A,$499000,2257,$221,30,82.30%,6%,64%,79%,71,29 mins,2.50%,2.80%,10.30%,Jefferson County,48.90%,42.00%,1.59%,1.70%,90.76%,11.50%,5.6%,Mountain Standard Time,5280,5.7,40.80%,24,21,44,18.9%,0.00,0,3,12
Deer Trail,Colorado,479,425,Denver-Aurora-Lakewood,2991231,89,42,47,15,78,244,41,46.5,30.8,10,16,29,51,7.99%,$32083,22.5%,N/A,N/A,$315000,2045,$154,45,59.30%,10%,66%,64%,88,27 mins,2.80%,2.80%,31.20%,Arapahoe County,52.80%,38.60%,N/A,N/A,97.11%,10.20%,1.5%,Mountain Standard Time,5280,5.2,46.30%,14,N/A,35,17.7%,488.51,0,4,0
Denver,Colorado,678467,4426,Denver-Aurora-Lakewood,2991231,89,45,44,17,83,245,60,47.3,31.6,7,30,50,34,49.43%,$51800,10%,$1824,841,$525000,1553,$338,50,46.70%,7%,68%,89%,31,25 mins,2.70%,2.80%,17.40%,Denver County,73.70%,18.90%,3.71%,9.24%,76.11%,30.50%,15.6%,Mountain Standard Time,5280,4.8,58.80%,61,47,73,18.6%,29.64,0,5,10
Dove Valley,Colorado,5409,1629,Denver-Aurora-Lakewood,2991231,87,44,43,18,80,245,72,46.5,30.8,N/A,15,44,30,50.45%,$63700,7.4%,$1868,948,$307500,1182,$260,13,37.30%,6%,64%,75%,63,26 mins,2.80%,2.80%,-10.00%,Arapahoe County,52.80%,38.60%,13.57%,3.81%,72.08%,22.70%,14.2%,Mountain Standard Time,5280,5.2,51.90%,13,N/A,N/A,21.8%,0.00,0,5,11
Downieville-Lawson-Dumont,Colorado,467,600,Denver-Aurora-Lakewood,2991231,70,32,38,25,122,245,180,36.3,21.2,N/A,14,25,40,N/A,$64609,0%,N/A,N/A,$246200,N/A,N/A,53,73.60%,10%,64%,76%,98,30 mins,2.80%,2.80%,46.90%,Clear Creek County,46.50%,43.90%,N/A,N/A,100.00%,25.90%,0%,Mountain Standard Time,5280,5.8,51.00%,17,N/A,N/A,21.4%,0.00,0,0,2
East Pleasant View,Colorado,276,2486,Denver-Aurora-Lakewood,2991231,88,44,44,18,82,245,66,44.6,28.8,N/A,15,25,50,N/A,$83229,0%,$1753,885,$394300,N/A,N/A,43,100.00%,7%,64%,81%,61,27 mins,2.50%,2.80%,50.00%,Jefferson County,48.90%,42.00%,N/A,1.33%,98.67%,36.20%,13.6%,Mountain Standard Time,5280,5.7,74.70%,35,50,38,20.2%,0.00,0,3,10
Edgewater,Colorado,5299,7624,Denver-Aurora-Lakewood,2991231,90,47,43,18,81,242,60,44.6,28.8,6,11,72,32,35.61%,$42058,10.1%,$1479,778,$575000,1597,$360,57,39.40%,7%,73%,104%,34,23 mins,2.50%,2.80%,2.50%,Jefferson County,48.90%,42.00%,N/A,2.63%,88.19%,40.90%,11.1%,Mountain Standard Time,5280,5.7,61.90%,51,N/A,76,22.4%,13.51,0,4,10
Elbert,Colorado,154,325,Denver-Aurora-Lakewood,2991231,83,41,42,21,96,247,97,45.6,29.3,N/A,18,31,43,7.32%,$33750,23.8%,N/A,N/A,$408100,N/A,N/A,78,60.00%,7%,48%,59%,93,40 mins,2.10%,3.30%,-32.20%,Elbert County,19.60%,73.20%,N/A,N/A,100.00%,10.40%,7.3%,Mountain Standard Time,5280,5.2,60.00%,22,N/A,29,19.6%,191.39,0,3,1
Elizabeth,Colorado,1075,824,Denver-Aurora-Lakewood,2991231,85,43,42,18,75,242,76,45.6,29.3,8,8,18,36,27.34%,$55066,3.9%,N/A,N/A,$514200,N/A,N/A,37,56.90%,7%,59%,77%,90,34 mins,2.10%,3.30%,-24.40%,Elbert County,19.60%,73.20%,N/A,N/A,95.02%,6.40%,3.1%,Mountain Standard Time,5280,5.2,44.20%,84,N/A,N/A,21.1%,154.35,0,4,1
Empire,Colorado,286,1063,Denver-Aurora-Lakewood,2991231,70,31,39,23,121,244,179,36.3,21.2,7,37,23,42,29.05%,$49375,8%,N/A,N/A,$262400,N/A,N/A,52,56.50%,10%,64%,74%,98,30 mins,2.80%,2.80%,-15.60%,Clear Creek County,46.50%,43.90%,1.32%,1.32%,95.05%,9.10%,8.4%,Mountain Standard Time,5280,5.8,54.30%,11,N/A,24,13.3%,146.52,0,0,3
Englewood,Colorado,33155,5061,Denver-Aurora-Lakewood,2991231,89,45,44,17,84,249,62,46.5,30.8,7,13,76,36,40.35%,$46776,11.5%,$1762,894,$492500,1722,$286,57,45.30%,8%,67%,89%,29,25 mins,2.80%,2.80%,9.30%,Arapahoe County,52.80%,38.60%,1.42%,2.57%,86.42%,16.00%,7.7%,Mountain Standard Time,5280,5.2,60.00%,62,44,62,19.0%,25.68,N/A,4,11
Evergreen,Colorado,8516,739,Denver-Aurora-Lakewood,2991231,79,41,38,21,96,248,103,44.6,28.8,6,10,29,47,64.21%,$78596,2.7%,N/A,N/A,$790000,2696,$293,42,77.20%,10%,58%,72%,92,31 mins,2.50%,2.80%,-6.80%,Jefferson County,48.90%,42.00%,1.33%,N/A,96.59%,3.50%,3.3%,Mountain Standard Time,5280,5.7,34.20%,40,N/A,15,18.6%,23.48,0,1,10
Fairmount,Colorado,8298,1365,Denver-Aurora-Lakewood,2991231,82,42,40,20,86,245,83,44.6,28.8,N/A,9,25,45,48.49%,$101473,3.8%,$2719,975,$650000,2742,$237,39,89.70%,7%,62%,76%,75,29 mins,2.50%,2.80%,10.70%,Jefferson County,48.90%,42.00%,1.15%,N/A,95.68%,6.40%,3.2%,Mountain Standard Time,5280,5.7,35.40%,19,29,63,16.6%,0.00,N/A,3,10
Fairplay,Colorado,855,747,Denver-Aurora-Lakewood,2991231,71,31,40,15,117,246,145,35.7,20,6,20,26,35,25.76%,$48111,4%,N/A,N/A,$350800,N/A,N/A,39,47.60%,7%,53%,67%,99,40 mins,2.40%,3.00%,34.90%,Park County,32.80%,58.90%,N/A,1.13%,92.50%,3.00%,5.5%,Mountain Standard Time,5280,6.2,48.90%,50,N/A,N/A,20.2%,134.95,N/A,0,1
Federal Heights,Colorado,12449,7010,Denver-Aurora-Lakewood,2991231,89,46,43,16,82,243,58,47.5,31.6,6,34,71,30,12.19%,$36823,18.6%,$1434,790,$324700,N/A,N/A,30,48.20%,7%,68%,100%,32,28 mins,3.00%,2.80%,7.50%,Adams County,49.90%,41.30%,3.08%,1.20%,87.20%,59.90%,23.5%,Mountain Standard Time,5280,5.1,53.50%,38,N/A,31,27.5%,19.83,N/A,4,10
Floyd Hill,Colorado,1133,215,Denver-Aurora-Lakewood,2991231,79,41,38,21,96,245,103,36.3,21.2,N/A,9,16,47,N/A,$86406,0%,N/A,N/A,$490300,N/A,N/A,37,86.50%,10%,63%,74%,95,30 mins,2.80%,2.80%,-19.20%,Clear Creek County,46.50%,43.90%,6.26%,N/A,93.74%,N/A,11.1%,Mountain Standard Time,5280,5.8,28.60%,8,N/A,7,19.5%,0.00,N/A,1,7
Foxfield,Colorado,710,537,Denver-Aurora-Lakewood,2991231,87,44,43,18,66,250,78,46.5,30.8,7,9,15,44,57.48%,$94167,1.4%,$1748,990,$824200,N/A,N/A,36,90.40%,6%,65%,75%,67,28 mins,2.80%,2.80%,-17.00%,Arapahoe County,52.80%,38.60%,5.41%,4.59%,89.51%,3.80%,6.6%,Mountain Standard Time,5280,5.2,27.60%,23,N/A,27,16.5%,25.58,N/A,5,11
Franktown,Colorado,233,79,Denver-Aurora-Lakewood,2991231,85,44,41,18,74,246,80,45.1,28.9,7,7,13,40,N/A,$64583,0%,N/A,N/A,$899900,3946,$228,30,100.00%,9%,53%,67%,84,27 mins,2.40%,2.80%,-46.80%,Douglas County,36.60%,54.70%,N/A,N/A,100.00%,N/A,0%,Mountain Standard Time,5280,4.8,24.20%,36,N/A,28,19.3%,50.00,N/A,4,7
Genesee,Colorado,3670,551,Denver-Aurora-Lakewood,2991231,88,44,44,18,82,245,66,44.6,28.8,N/A,8,23,53,79.04%,$138945,2.6%,$1753,885,$935000,3158,$296,31,89.80%,4%,50%,55%,88,29 mins,2.50%,2.80%,1.30%,Jefferson County,48.90%,42.00%,N/A,N/A,93.99%,3.20%,4.6%,Mountain Standard Time,5280,5.7,27.90%,6,0,N/A,16.5%,0.00,N/A,2,10
Georgetown,Colorado,1141,1144,Denver-Aurora-Lakewood,2991231,73,33,40,23,121,247,177,36.3,21.2,7,11,10,44,35.82%,$69167,3.8%,N/A,N/A,$308600,N/A,N/A,45,43.20%,10%,62%,76%,98,25 mins,2.80%,2.80%,-11.80%,Clear Creek County,46.50%,43.90%,N/A,1.06%,92.48%,4.80%,3.1%,Mountain Standard Time,5280,5.8,59.50%,54,N/A,47,18.3%,41.63,N/A,0,3
Glendale,Colorado,5027,8727,Denver-Aurora-Lakewood,2991231,89,45,44,17,83,241,59,44.3,28.5,7,43,96,30,51.50%,$37654,0%,$1407,763,$296800,740,$401,38,9.50%,6%,64%,79%,13,26 mins,2.80%,2.80%,20.70%,Arapahoe County,52.80%,38.60%,5.12%,7.03%,73.23%,22.00%,16.7%,Mountain Standard Time,5280,5.2,77.20%,87,N/A,87,N/A,27.83,0,5,11
Golden,Colorado,20365,2112,Denver-Aurora-Lakewood,2991231,85,43,42,19,84,242,73,44.6,28.8,6,11,33,32,56.28%,$58630,3.9%,$1860,895,$700000,2447,$286,35,55.30%,8%,60%,79%,82,24 mins,2.50%,2.80%,10.60%,Jefferson County,48.90%,42.00%,2.58%,1.78%,92.38%,6.10%,8.3%,Mountain Standard Time,5280,5.7,61.30%,41,N/A,56,17.2%,51.13,0,3,10
Grand View Estates,Colorado,568,693,Denver-Aurora-Lakewood,2991231,87,44,43,18,62,245,78,45.1,28.9,N/A,8,15,40,N/A,$86404,0%,$1782,967,$554700,N/A,N/A,37,93.60%,7%,56%,70%,66,27 mins,2.40%,2.80%,109.60%,Douglas County,36.60%,54.70%,13.96%,N/A,74.25%,14.80%,5.8%,Mountain Standard Time,5280,4.8,19.90%,0,N/A,25,18.4%,0.00,0,4,11
Greenwood Village,Colorado,15397,1864,Denver-Aurora-Lakewood,2991231,87,44,43,18,81,244,71,46.5,30.8,7,16,49,42,76.27%,$109180,3.8%,N/A,N/A,$1300000,3963,$328,25,57.90%,4%,48%,59%,47,21 mins,2.80%,2.80%,15.20%,Arapahoe County,52.80%,38.60%,11.09%,2.29%,82.25%,5.80%,14.5%,Mountain Standard Time,5280,5.2,37.80%,6,N/A,14,16.5%,2.87,0,4,11
Guffey,Colorado,31,4,Denver-Aurora-Lakewood,2991231,75,34,41,16,87,246,89,35.7,20,N/A,19,34,62,N/A,$24183,N/A,N/A,N/A,$336100,N/A,N/A,78,13.70%,8%,59%,67%,97,40 mins,2.40%,3.00%,100.00%,Park County,32.80%,58.90%,N/A,N/A,100.00%,N/A,0%,Mountain Standard Time,5280,6.2,100.00%,3,N/A,18,N/A,232.56,0,0,11
Highlands Ranch,Colorado,105264,4338,Denver-Aurora-Lakewood,2991231,87,44,43,19,76,246,78,45.1,28.9,7,14,33,38,64.42%,$110221,2.5%,N/A,N/A,$595000,2741,$217,21,78.50%,5%,53%,70%,62,26 mins,2.40%,2.80%,10.70%,Douglas County,36.60%,54.70%,6.19%,1.04%,88.06%,8.20%,8.8%,Mountain Standard Time,5280,4.8,34.40%,27,N/A,50,17.6%,5.01,0,4,11
Holly Hills,Colorado,2797,4765,Denver-Aurora-Lakewood,2991231,88,44,44,17,85,245,64,46.5,30.8,N/A,12,21,45,N/A,$93723,0%,$1468,814,$597500,2315,$258,58,97.40%,6%,66%,75%,34,22 mins,2.80%,2.80%,14.70%,Arapahoe County,52.80%,38.60%,2.19%,1.20%,93.93%,3.80%,4.8%,Mountain Standard Time,5280,4.8,50.00%,0,N/A,N/A,15.5%,0.00,0,5,11
Idaho Springs,Colorado,1970,876,Denver-Aurora-Lakewood,2991231,70,32,38,25,122,249,181,36.3,21.2,7,59,55,44,29.14%,$52064,9.7%,N/A,N/A,$308900,N/A,N/A,73,49.90%,11%,66%,73%,94,30 mins,2.80%,2.80%,-2.40%,Clear Creek County,46.50%,43.90%,N/A,4.41%,86.11%,9.70%,1.9%,Mountain Standard Time,5280,5.8,52.30%,60,N/A,34,18.4%,43.79,0,1,4
Idledale,Colorado,400,1444,Denver-Aurora-Lakewood,2991231,87,45,42,19,80,245,69,44.6,28.8,6,12,21,42,N/A,$80350,0%,N/A,N/A,$378900,N/A,N/A,78,76.40%,7%,64%,80%,88,27 mins,2.50%,2.80%,79.40%,Jefferson County,48.90%,42.00%,N/A,N/A,94.05%,N/A,7.2%,Mountain Standard Time,5280,5.7,51.40%,7,N/A,N/A,14.6%,0.00,0,2,11
Indian Hills,Colorado,1381,255,Denver-Aurora-Lakewood,2991231,86,43,43,19,72,245,71,44.6,28.8,6,13,23,36,N/A,$80347,0%,N/A,N/A,$832000,2820,$295,47,90.50%,5%,61%,71%,87,27 mins,2.50%,2.80%,37.70%,Jefferson County,48.90%,42.00%,N/A,2.86%,91.92%,18.10%,3.2%,Mountain Standard Time,5280,5.7,50.10%,18,N/A,3,15.0%,26.36,0,2,11
Inverness,Colorado,1808,1214,Denver-Aurora-Lakewood,2991231,87,44,43,18,80,245,72,46.5,30.8,N/A,14,26,34,71.18%,$90795,4.6%,$1868,948,$485000,1381,$351,11,18.80%,6%,62%,79%,59,27 mins,2.80%,2.80%,299.10%,Arapahoe County,52.80%,38.60%,7.47%,5.81%,75.11%,8.00%,16%,Mountain Standard Time,5280,5.2,44.70%,63,N/A,61,22.1%,0.00,0,4,11
Ken Caryl,Colorado,33087,3412,Denver-Aurora-Lakewood,2991231,87,45,42,18,81,242,71,44.6,28.8,N/A,12,31,41,46.28%,$85655,3.9%,$1805,987,$449000,1855,$242,30,80.70%,7%,63%,82%,70,27 mins,2.50%,2.80%,-1.70%,Jefferson County,48.90%,42.00%,2.55%,N/A,91.52%,9.70%,4.6%,Mountain Standard Time,5280,5.7,40.80%,36,18,54,19.2%,0.00,0,3,12
Kiowa,Colorado,797,925,Denver-Aurora-Lakewood,2991231,85,43,42,18,74,243,77,45.6,29.3,8,6,6,37,20.00%,$52778,3.7%,N/A,N/A,$447500,N/A,N/A,25,67.40%,9%,59%,78%,92,40 mins,2.10%,3.30%,27.10%,Elbert County,19.60%,73.20%,N/A,2.10%,91.62%,3.00%,1.1%,Mountain Standard Time,5280,5.2,40.60%,26,N/A,33,20.9%,84.54,0,4,1
Kittredge,Colorado,853,453,Denver-Aurora-Lakewood,2991231,79,41,38,21,97,245,103,44.6,28.8,6,13,24,40,N/A,$56121,0%,N/A,N/A,$685000,2762,$248,39,80.00%,7%,62%,82%,90,27 mins,2.50%,2.80%,-20.00%,Jefferson County,48.90%,42.00%,1.45%,N/A,96.47%,N/A,0%,Mountain Standard Time,5280,5.7,48.30%,10,N/A,N/A,13.3%,15.04,0,1,11
Lakeside,Colorado,12,64,Denver-Aurora-Lakewood,2991231,90,47,43,17,80,242,60,44.6,28.8,6,33,100,59,28.57%,$18750,N/A,$1484,829,$427700,N/A,N/A,64,0.00%,6%,61%,77%,38,27 mins,2.50%,2.80%,-36.80%,Jefferson County,48.90%,42.00%,N/A,N/A,100.00%,N/A,25%,Mountain Standard Time,5280,5.7,100.00%,65,36,61,N/A,0.00,0,4,10
Lakewood,Colorado,151411,3518,Denver-Aurora-Lakewood,2991231,88,45,43,18,81,247,65,44.6,28.8,6,35,68,38,40.91%,$56134,6.5%,$1710,877,$475000,1907,$249,43,56.20%,6%,62%,83%,59,26 mins,2.70%,2.80%,6.60%,Jefferson County,48.90%,42.00%,3.64%,1.37%,87.83%,23.00%,9.4%,Mountain Standard Time,5280,5.7,53.70%,42,38,58,18.7%,32.16,0,3,10
Larkspur,Colorado,250,158,Denver-Aurora-Lakewood,2991231,83,42,41,21,95,247,94,45.1,28.9,8,15,27,47,18.84%,$56250,15.5%,N/A,N/A,$645000,3056,$211,35,75.60%,8%,53%,58%,91,27 mins,2.40%,2.80%,44.50%,Douglas County,36.60%,54.70%,N/A,N/A,95.32%,8.80%,3.1%,Mountain Standard Time,5280,4.8,50.90%,29,N/A,26,20.5%,404.04,0,2,9
Littleton,Colorado,45848,3640,Denver-Aurora-Lakewood,2991231,87,44,43,18,84,246,69,46.5,30.8,7,12,39,42,50.17%,$62683,4.7%,$1819,941,$529500,2282,$232,38,57.50%,6%,63%,82%,56,25 mins,2.60%,2.80%,10.90%,Arapahoe County,52.80%,38.60%,2.72%,1.68%,89.93%,12.40%,7.9%,Mountain Standard Time,5280,5.2,48.90%,39,35,46,17.6%,47.37,0,3,11
