City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ava,Illinois,557,525,Carbondale-Marion,134185,$57813,4.78%,37,N/A,N/A,N/A,49,75.79%,$732,43.68%,N/A,N/A,15.62%,2.92%,57.01%,Jackson County,47.30%,44.00%,0.0%,0.36%,98.38%,1.26%,0.0%,Central Standard Time,89,43,46,68,25,58%,55%,44,65,95,57%,67%,49%,48.99,12.04,9.97,27.59%,26.81%,25.78%,12.0,5,6.9,46.9,75,504,4.3,1.06,IL-03103,37.8885826,-89.4964498
Bradley township,Illinois,1688,244,Carbondale-Marion,134185,N/A,N/A,N/A,$165000,1154,$143,N/A,N/A,N/A,N/A,269,3288,N/A,N/A,N/A,Jackson County,47.30%,44.00%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,43,46,68,25,58%,55%,44,65,95,57%,67%,49%,47.12,11.75,9.22,27.59%,26.81%,25.78%,12.0,5,6.9,46.9,75,393,4.3,6.93,IL-07731,37.9082626,-89.5549904
Bush,Illinois,316,687,Carbondale-Marion,134185,$69250,13.81%,45,N/A,N/A,N/A,57,90.1%,$480,60.16%,N/A,N/A,5.06%,1.9%,61.72%,Williamson County,26.90%,67.70%,0.0%,0.95%,96.2%,0.63%,0.63%,Central Standard Time,89,43,46,68,25,58%,57%,44,65,96,64%,77%,54%,51.32,12.92,10.99,34.93%,36.48%,31.22%,12.0,5,6.9,46.9,74,351,4.1,0.46,IL-10084,37.8427009,-89.1295401
Cambria,Illinois,1061,747,Carbondale-Marion,134185,$42643,15.0%,34,$184000,1704,$108,36,62.46%,$730,59.67%,78,390,21.49%,11.61%,67.94%,Williamson County,26.90%,67.70%,0.94%,10.46%,80.68%,7.92%,2.54%,Central Standard Time,88,42,46,68,23,58%,57%,44,65,94,64%,77%,54%,51.32,12.92,10.99,34.93%,36.48%,31.22%,12.0,5,6.9,46.9,74,351,4.1,1.42,IL-10630,37.779344,-89.1188375
Campbell Hill,Illinois,288,626,Carbondale-Marion,134185,$60000,26.32%,37,N/A,N/A,N/A,59,75.68%,$685,41.82%,N/A,N/A,9.38%,6.47%,63.18%,Jackson County,47.30%,44.00%,0.0%,0.0%,98.96%,0.0%,0.0%,Central Standard Time,89,43,46,68,25,58%,55%,44,65,95,57%,67%,49%,47.12,11.75,9.22,31.15%,30.11%,28.78%,12.0,5,6.9,46.9,75,393,4.3,0.46,IL-10773,37.9305307,-89.5514431
Carbondale,Illinois,22388,1287,Carbondale-Marion,134185,$24452,45.41%,25,$117000,1581,$74,42,32.47%,$726,78.4%,824,3692,40.45%,10.5%,53.73%,Jackson County,47.30%,44.00%,7.03%,27.46%,56.57%,4.96%,9.59%,Central Standard Time,88,42,46,68,23,58%,57%,44,65,94,64%,77%,54%,51.59,13.1,10.82,34.93%,36.48%,31.22%,12.0,5,6.9,46.9,65,357,4.3,17.4,IL-11163,37.7221368,-89.2236606
Carbondale township,Illinois,22388,1287,Carbondale-Marion,134185,$24452,45.41%,25,$117000,1581,$74,42,32.47%,$726,78.4%,824,3692,40.45%,10.5%,53.73%,Jackson County,47.30%,44.00%,7.03%,27.46%,56.57%,4.96%,9.59%,Central Standard Time,88,42,46,68,23,58%,57%,44,65,94,64%,77%,54%,51.59,13.1,10.82,34.93%,36.48%,31.22%,12.0,5,6.9,46.9,66,357,4.3,17.4,IL-11163,37.7221368,-89.2236606
Carterville,Illinois,5839,1108,Carbondale-Marion,134185,$61000,49.88%,38,$108000,1200,$90,34,76.81%,$924,43.23%,N/A,N/A,10.88%,1.86%,61.87%,Williamson County,26.90%,67.70%,2.57%,2.53%,87.21%,4.64%,1.88%,Central Standard Time,88,42,46,68,23,58%,57%,45,65,94,64%,77%,54%,51.32,12.92,10.99,34.93%,36.48%,31.22%,12.0,5,6.9,42.8,72,351,4.1,5.27,IL-11514,37.7629813,-89.0841253
Colp,Illinois,289,2223,Carbondale-Marion,134185,$14375,13.69%,33,$98000,1690,$58,38,76.92%,N/A,55.17%,N/A,N/A,59.57%,5.32%,46.31%,Williamson County,26.90%,67.70%,0.0%,22.84%,66.78%,0.0%,0.0%,Central Standard Time,88,42,46,68,23,58%,57%,45,65,94,64%,77%,54%,51.32,12.92,10.99,34.93%,36.48%,31.22%,12.0,5,6.9,42.8,74,351,4.1,0.13,IL-15807,37.8073498,-89.0785313
Crab Orchard,Illinois,259,185,Carbondale-Marion,134185,N/A,12.37%,47,$140000,1400,$100,47,88.29%,$671,42.74%,N/A,N/A,13.9%,0.0%,67.22%,Williamson County,26.90%,67.70%,0.0%,0.0%,99.23%,0.0%,0.0%,Central Standard Time,89,43,46,69,23,58%,57%,45,65,96,64%,77%,54%,52.85,12.73,11.73,26.08%,25.27%,24.11%,9.1,4,6.9,42.8,75,579,4.1,1.4,IL-17094,37.7249893,-88.8058716
