05131,105
42001,88
26091,87
18053,85
42085,85
39089,87
27027,84
23011,82
45013,103
20015,98
39003,86
25003,82
12081,108
48251,105
12017,104
27013,86
12109,101
34041,87
48451,107
39029,86
04005,82
36079,84
29047,97
26017,84
40031,108
13153,99
17001,91
55035,84
45083,100
42097,86
39139,85
01081,95
26005,85
47163,93
46103,86
39109,88
29097,99
55127,85
24043,89
51770,92
12119,104
39157,86
18109,87
02170,67
12085,104
41043,83
48181,100
30063,84
19193,92
42073,90
37035,93
51740,95
26055,81
22073,106
18043,95
12035,102
12005,104
36093,86
55039,84
42039,83
36109,82
36101,82
55131,83
35045,94
39101,86
42063,84
51800,93
37129,98
37135,97
20103,95
23001,81
39023,87
05051,104
17029,91
29099,93
18011,85
27141,86
21015,89
55055,84
13073,102
19169,88
39009,85
36069,82
04017,85
01015,99
10001,93
01055,100
04003,91
16019,84
38015,87
05031,99
48397,109
27145,83
22015,109
39055,83
01069,107
47179,91
36089,81
56021,82
26111,84
17073,88
53021,89
02090,70
24013,88
17063,87
39119,87
17077,94
05045,102
45003,103
47189,96
41071,81
53057,74
51680,93
39013,87
26087,85
36015,88
36113,82
06101,96
45007,102
40017,103
21037,92
05125,104
42111,79
13057,95
16005,87
19061,89
36011,83
27131,85
22057,106
39159,87
26103,78
51121,83
01103,99
55071,78
42103,85
29021,95
18173,95
39095,89
29037,95
28121,105
17007,85
26159,85
39145,92
19155,95
33009,82
13063,99
42033,83
30031,82
22109,107
27019,86
21227,98
36053,80
48257,108
22103,105
13151,99
44005,84
22079,109
55109,82
48469,109
42037,84
39063,87
36019,81
42005,85
41019,86
53015,83
56025,85
55141,85
55027,83
18065,85
21093,91
37089,88
18029,90
18033,84
18113,85
17177,85
17109,89
36009,81
37019,95
26155,85
37127,96
30013,84
37097,93
47113,97
42025,82
27111,81
20155,102
55089,83
26037,85
12087,104
26067,86
25011,85
18071,89
53025,87
06115,96
18037,97
41003,82
18145,89
18099,87
18093,87
55017,84
28089,104
26015,85
35061,91
33005,84
39083,84
13185,108
54011,92
45085,98
27099,83
16083,86
49045,88
21059,91
40119,104
27147,84
37057,95
20057,99
18107,85
47011,95
30049,85
35025,95
42015,86
13113,101
48409,105
26117,87
20079,99
17141,86
39167,90
34033,90
39037,87
39143,89
35035,85
39129,88
28035,102
48037,105
20055,99
18017,87
36043,77
20111,96
10005,93
30029,82
45035,99
41059,88
26149,85
48367,107
02122,63
37101,98
54061,88
55021,84
39039,87
55097,83
18083,95
55111,85
37125,99
20169,102
39107,86
18069,87
40047,105
31079,93
27035,83
39141,88
50023,80
22005,101
29071,93
53027,71
13139,93
54107,91
24001,91
36057,81
48323,119
21047,95
18103,87
39087,91
32510,86
37195,100
26027,84
39077,86
39091,85
28081,98
42087,90
28087,107
17057,91
36021,80
17203,90
45077,100
51660,91
13045,99
47009,96
18023,87
22089,108
42121,85
45041,100
53071,87
37191,95
13179,105
39033,88
29069,100
05069,101
01115,100
27007,81
53007,86
39005,84
21151,91
48005,106
06057,85
40125,101
01095,95
18133,89
42119,87
13097,99
29043,96
35005,92
27025,86
06033,91
13077,99
26073,85
04007,91
39051,86
17105,87
41033,88
17103,84
15007,88
51770,91
17117,92
17081,88
39015,90
53029,69
29051,94
36077,78
49003,87
13127,100
24045,94
40101,103
27047,85
39059,87
27085,84
48099,109
48231,112
18169,86
35015,97
01077,99
39149,86
17195,85
39097,85
36023,81
18151,84
36117,81
36073,84
32019,88
51540,93
29187,94
21029,92
27041,84
36115,84
47001,93
20113,102
36037,81
33001,83
39043,84
55043,88
18001,85
17027,95
17199,94
48361,107
18061,92
08037,80
27049,86
18183,85
06069,80
01051,107
42099,90
39123,86
26107,83
36035,77
32005,85
18027,94
42061,86
51085,95
49021,85
17011,88
05085,103
32007,86
17107,89
19049,89
47119,97
48465,117
22087,108
47155,95
01121,102
13115,100
06045,87
21145,94
37045,98
04023,92
50021,82
26057,85
41035,83
35031,85
28075,106
01001,107
50011,82
27059,84
35009,93
42123,84
41011,66
26059,85
22095,108
48471,107
39081,85
47141,91
42083,80
20037,99
18073,85
18179,85
22105,105
08045,85
40147,103
53075,83
39127,86
36051,83
36033,77
40131,101
56037,83
05035,98
26023,84
42035,88
37049,97
18031,87
55033,85
39027,87
32023,97
31019,91
20009,96
51683,92
39011,86
55031,81
05145,104
51590,98
27009,85
24037,92
01113,105
18077,90
13039,99
41053,81
20175,100
22097,106
37155,100
42109,87
24009,91
17049,93
20059,96
37027,93
20121,96
31053,91
22101,102
53009,69
19045,87
05115,104
39147,88
20125,99
51015,89
18021,90
54033,90
35043,91
46013,86
54081,81
48021,110
19033,86
37157,92
40037,106
18041,87
13313,95
17121,93
04001,87
20035,97
13285,98
55093,84
39031,85
37031,91
56005,85
21113,92
55075,83
48213,106
28151,105
29147,92
27119,83
24047,89
39117,86
40019,100
39079,84
26033,78
18175,92
12083,106
22045,106
40071,102
26061,77
31141,90
48347,105
33019,82
55115,83
05033,104
48427,122
21209,91
20061,96
53041,79
19181,89
18129,94
50027,83
47147,95
16069,88
30093,81
20191,98
40137,101
49043,82
12089,103
48463,114
01033,99
13031,107
18143,90
37023,94
06109,91
01049,98
47031,91
01031,103
38101,84
46011,83
18079,90
13297,99
56001,80
19127,87
54069,86
19139,89
31001,92
44001,90
55015,84
55083,82
38105,86
39019,86
48349,108
48291,107
06103,94
41041,66
19057,88
36123,83
28071,100
20051,99
48277,109
39073,86
05055,98
41009,81
37085,100
47053,98
28045,103
37105,100
26041,78
26165,81
22061,105
37167,95
01045,104
29101,98
05091,105
16065,82
22001,105
51730,97
46083,88
29169,95
54049,86
16057,82
18153,90
55045,85
31119,87
40051,104
24015,92
35039,85
21101,94
51165,90
28105,103
51003,94
16039,96
06009,92
47063,93
48227,104
13013,95
45047,98
19187,85
40021,102
51061,91
47167,96
37151,96
36099,81
48203,108
45075,101
40121,103
29201,99
42131,87
51630,95
27095,83
23023,81
31155,91
08043,86
33007,79
27017,82
01083,99
48189,97
26007,79
17083,91
39053,90
31157,89
46029,84
55069,81
51840,88
26105,82
17067,90
19179,89
21073,93
21019,91
54079,91
13255,100
21107,96
47035,85
20149,98
19167,90
40013,101
01043,97
27157,87
48249,120
53037,82
06005,92
40079,104
12051,107
17021,92
26043,82
48273,115
48073,108
48199,110
41007,68
56013,85
24035,91
28067,109
47003,97
01071,96
49039,86
38059,84
48473,112
40135,105
48049,111
48221,108
48321,101
37055,93
48265,103
55135,84
13157,95
38089,85
51775,92
29161,95
21185,93
28149,103
29013,96
29165,97
36107,85
51790,88
19099,88
37189,79
48053,108
48143,108
22113,104
22115,112
22063,107
20087,97
04009,100
18119,89
37107,99
37083,97
01127,100
29159,92
31067,92
29213,98
48497,106
19111,90
40039,106
26109,82
06035,84
17137,91
17147,87
49051,84
16011,85
08067,80
47043,91
27055,84
01047,108
51600,88
12055,108
22119,106
48013,114
28011,104
54029,86
17005,94
22069,105
40111,105
40087,102
06093,88
37153,100
54019,87
35006,87
37077,95
37159,95
08085,85
48481,111
54003,91
13295,92
51670,97
37087,83
05139,106
47105,97
48401,109
27083,88
51820,90
01017,99
39161,87
17053,86
27079,85
45059,98
50003,81
27061,81
54055,82
51187,90
39021,85
37109,95
38035,84
13009,101
27103,85
17055,94
01109,100
13277,105
17133,94
13275,100
18111,85
22099,104
47019,90
17039,88
36095,82
19125,88
55081,84
51185,84
56033,87
40123,100
18165,91
29145,98
48097,103
53003,89
20099,97
42047,81
45043,95
24041,94
47107,95
13175,103
40041,100
40065,104
29113,92
37171,90
29107,93
27045,83
29127,90
47059,92
18015,85
38093,84
48325,113
49047,85
27021,82
20139,99
01123,102
37161,97
48001,103
51171,91
40113,104
47045,98
37193,91
05093,99
29027,96
47073,92
13047,97
08087,90
13129,98
40145,105
51093,96
55049,84
51179,95
18051,93
41065,90
26089,79
51031,93
01039,105
48259,104
56039,79
39171,87
01053,104
21035,99
22047,102
40097,101
37165,105
21021,92
41061,84
46081,84
40115,96
26079,80
53017,86
48341,96
48373,105
13217,106
17135,92
50017,79
22093,104
54037,90
48147,105
53045,78
22009,111
21089,91
53047,86
21211,98
12075,101
27015,84
45055,98
28113,103
51001,93
46127,91
47051,92
29009,95
46035,90
35028,81
28027,99
48179,96
29023,98
35017,87
35029,94
01093,99
47145,95
53031,71
51047,91
28109,107
31047,91
21049,95
47183,97
48449,110
49041,86
46135,92
46005,89
37013,95
51515,92
29001,92
13247,99
42093,86
29109,97
05123,102
13223,99
19017,89
48071,105
48299,110
22053,103
42065,81
27039,83
35055,78
45073,96
48223,104
01009,97
28003,97
13137,90
27067,84
12131,102
05005,96
45021,93
28133,103
18013,88
51750,86
24019,93
21009,91
48025,112
40015,104
37139,97
12107,103
26019,80
51089,92
39065,88
19011,85
48477,110
29195,94
45031,100
12039,108
51685,92
48363,108
56029,84
19015,89
48219,97
29007,90
29091,95
13071,103
29219,93
28083,103
37141,96
37047,97
48163,115
28001,101
48467,104
48381,96
51570,97
47047,99
55061,78
47131,94
41045,92
39135,88
35047,84
13299,109
40009,104
48489,116
37037,96
48233,100
19149,89
51520,89
12027,105
29175,92
49007,86
08107,81
36105,81
37061,99
37163,98
13261,98
20005,95
28095,98
06021,90
23003,80
40139,99
16013,83
13103,105
37181,97
17131,88
12023,102
39137,86
19021,86
48217,109
29031,100
05009,95
55005,85
12063,108
19027,88
22117,105
40049,104
17075,87
29207,101
08075,89
18125,92
22121,104
22075,105
13233,103
40083,103
51155,84
21179,92
56041,80
29049,94
31043,92
39071,88
37065,97
13029,105
05111,98
45057,100
29063,94
29105,96
17165,96
19123,91
48499,102
41057,68
22039,109
51620,90
48057,104
47117,101
16017,82
13069,102
51830,97
08117,74
51173,87
26157,84
04012,112
47013,89
42117,82
48003,102
29225,94
47177,95
48055,114
13279,103
27143,87
48241,110
06027,96
01059,100
47017,96
48117,96
16075,88
13293,99
47021,97
18007,85
46093,85
21199,95
18137,91
54025,84
29167,96
42059,86
05027,103
30047,83
48015,114
51137,91
46065,91
19087,88
51610,94
54045,95
19019,86
39069,87
56023,79
48293,107
19183,88
30041,84
27169,85
21235,92
51009,91
47123,97
05019,104
13225,101
28107,102
27097,83
40153,100
48389,94
40089,103
17123,89
05015,94
20107,98
29083,97
45071,98
24011,93
01005,106
28073,103
08089,92
42031,83
05063,99
06051,79
51195,86
06063,84
47089,91
46027,90
54051,88
22011,111
48007,105
28043,98
19157,87
48331,108
05107,98
39047,88
13087,104
19041,88
51073,95
48171,104
37099,89
48133,105
19065,85
19101,88
55019,81
51023,90
56007,81
26151,80
16053,89
19059,86
51191,88
13015,99
05059,102
31025,90
18055,91
19083,86
18135,86
42127,82
35027,81
05067,95
27005,80
05003,111
26113,81
55121,86
41031,92
01061,106
19047,87
51083,99
05001,99
22003,106
20043,93
47115,93
21177,95
16031,85
06011,91
51690,92
29029,96
20021,98
55123,82
41015,65
41027,83
31159,87
20041,104
21083,98
25007,81
40001,98
40081,100
08083,86
40133,103
17045,87
28099,101
18181,85
48353,103
28085,99
48503,106
28117,96
35041,93
37069,98
30081,83
29025,93
17145,93
51735,97
17157,94
27091,84
19105,86
45087,99
19145,90
48493,113
31121,91
48067,107
20133,104
26063,80
29177,94
48177,113
31151,90
48505,133
45023,97
31131,92
48415,105
19031,88
47097,96
45025,99
28029,102
19079,85
29155,99
47103,97
05075,94
31177,87
12093,109
21005,88
37093,103
28163,111
21217,93
35053,89
26143,82
48507,121
41001,87
13081,104
51197,85
29143,98
21017,94
01025,100
47079,96
19097,87
47143,92
06015,63
53001,87
53065,85
45067,97
47077,95
45069,100
21013,88
22067,106
21239,88
48279,96
05057,102
13053,105
28123,99
51117,98
40073,106
20095,101
13305,103
47071,99
30067,85
16067,84
19067,84
17149,93
47109,99
27093,84
13107,103
19191,87
49013,88
48123,124
13119,96
31099,91
47171,91
17187,87
53049,69
21195,94
26029,82
22029,100
48089,116
01087,96
26047,77
08097,75
21125,93
13143,99
54083,84
45053,104
51065,91
22031,106
18075,85
31185,90
48445,102
48165,100
51143,94
29053,93
45011,100
19171,85
28025,103
48337,102
47055,96
51099,94
49023,87
41013,84
08003,82
24029,90
06105,91
55029,81
18147,91
21141,94
53039,84
37007,102
29163,90
21081,88
21173,94
08015,82
05023,99
49027,89
48371,106
29117,95
42009,87
19197,88
17159,92
45049,100
27115,84
55057,83
37059,92
19109,86
48035,109
19029,89
48487,106
55003,81
13131,100
47075,100
37169,93
42115,80
19095,88
48475,101
22007,103
24039,92
26101,82
48149,111
51139,91
18161,90
01013,104
51147,95
28093,96
48115,102
08071,86
29133,98
29157,95
37123,96
48225,108
29217,96
47025,87
37111,94
28115,98
45001,99
01091,102
19023,86
56009,86
30035,76
54057,96
19043,86
28145,102
17193,94
48239,111
05149,105
18045,87
21167,91
12049,107
28101,102
27129,87
13303,101
48459,107
49037,86
54103,86
18149,85
08051,78
19175,89
48281,106
28137,100
37091,95
08099,96
21161,90
02150,60
28051,101
37017,98
31051,92
35007,84
48419,108
18123,88
05083,101
08081,86
47061,85
01099,110
45037,101
17041,88
32001,91
40091,103
20001,96
46079,86
30053,85
54009,85
19055,86
13267,107
27167,85
28139,96
48145,108
17017,89
55047,84
48255,114
13257,100
17085,86
08119,73
05029,104
29119,98
21213,96
48131,122
31013,88
01111,98
48285,113
21095,91
29215,92
21085,87
26053,78
18139,87
20011,99
12037,100
54067,83
05037,102
05041,100
13017,101
48111,96
45033,96
37175,86
30043,83
40063,99
05135,95
48357,98
51069,90
31145,93
17125,90
37117,96
13093,104
48185,115
30003,89
08029,86
19121,89
48127,121
39125,88
35051,94
46125,88
49015,87
17035,92
29131,95
19085,90
29003,94
48395,109
05133,100
29121,92
30017,88
32013,89
55067,80
17023,90
13075,103
37145,95
38077,85
38053,84
29135,94
19075,86
40099,102
21225,94
05113,96
22037,105
05121,98
22077,109
55078,82
19189,84
48161,108
54053,90
31037,91
19129,90
18117,92
19035,88
21205,91
50019,79
23009,78
16079,82
29209,97
26123,83
20115,98
13019,105
18115,88
51620,97
22085,107
55095,83
19005,85
27127,86
21183,96
22083,105
28127,106
17181,94
40149,107
49029,88
37003,91
13163,101
22059,103
20197,97
17185,94
16041,87
30083,90
24023,82
56003,89
45029,99
19077,89
38099,83
51177,95
21157,98
18049,86
47085,95
08049,76
18009,85
31033,90
01133,96
56015,90
13147,96
38071,81
12121,107
13055,98
01067,105
54099,90
19165,85
38079,80
48365,106
19137,91
20159,100
27071,80
19007,90
54077,79
05047,101
51149,97
28007,99
55103,86
13321,104
47069,98
16047,89
55085,83
13033,100
26127,82
40023,102
22065,103
01119,103
37197,91
29115,91
13199,98
19091,88
19025,87
38003,88
01019,98
02188,59
13171,99
22049,105
12123,103
12003,104
21233,95
19063,85
19081,86
50025,83
55023,87
39001,89
48399,104
29055,93
13237,104
20151,96
05017,104
12007,104
27023,86
48343,105
41049,87
27105,85
16051,82
45009,100
29229,92
26069,82
48495,96
28079,99
30087,87
22111,103
51678,92
47029,95
21155,92
13189,101
13091,99
23013,78
48093,109
40035,100
17061,89
17025,96
17127,94
17189,91
20029,96
19119,88
42105,80
21071,91
35057,86
19037,83
47151,89
40095,106
38061,82
30027,81
48253,105
47111,93
17191,96
19069,87
13187,90
06043,85
28141,96
31041,91
21133,85
48019,105
26031,78
40075,104
20117,96
16045,89
54047,87
28135,101
18159,88
05053,102
47033,94
22013,106
48059,104
36017,84
27149,84
54035,94
31137,91
39131,90
31179,89
46019,87
30021,90
05021,100
26129,82
46121,89
51071,85
20013,94
39075,86
05081,106
19147,90
02185,56
16043,81
23027,77
31089,91
46109,84
28017,101
48369,94
49025,98
40117,106
27153,80
20143,102
08039,84
40103,101
19131,83
51035,84
29079,96
51033,92
47081,89
28159,103
04011,98
31045,90
29139,93
28013,100
51167,86
17129,90
05061,104
45027,96
13035,104
47057,94
21033,96
19115,88
48289,105
13117,96
29186,95
38057,83
01079,97
54059,92
22027,102
28041,110
51530,92
47041,93
27117,84
48457,113
05011,104
47023,96
01065,103
19161,86
21097,92
08125,93
28091,103
51135,94
47153,93
19073,87
51640,83
19107,88
29073,94
48287,109
48387,105
40107,106
47127,99
26009,82
37131,96
39067,85
21193,94
17101,94
40151,104
47181,97
21103,92
08105,80
28057,101
29011,96
31081,93
21163,90
48501,97
19133,87
20193,93
27133,88
48437,95
08019,77
22041,108
27173,87
01075,102
48051,114
38055,84
26035,85
05141,96
01057,99
48075,104
20131,92
31147,93
13193,100
35037,99
47095,94
37015,97
50013,83
27063,84
21231,91
13049,111
40141,108
54001,85
22127,105
38097,82
12047,103
13133,97
20167,102
17155,89
31101,89
49019,96
16087,88
26071,79
48283,120
19039,92
27151,87
51105,90
28153,103
28097,98
05065,96
51043,85
48455,111
49001,85
47173,89
38049,83
37137,93
12129,107
40011,105
47159,95
01027,100
45039,98
40069,102
29039,96
31039,89
13001,107
20093,102
48069,94
48009,108
37053,103
48017,96
47129,93
27043,85
47185,95
55011,88
48307,101
20027,99
20067,98
46087,86
18121,92
48083,108
21043,84
55137,84
54097,89
54109,88
27057,83
29141,94
53043,82
13213,95
18087,84
48429,106
19089,87
45005,107
01021,100
31035,91
16049,81
51595,97
13311,89
01037,101
56031,89
19053,91
54091,84
56043,92
32033,84
13105,96
29033,94
16077,87
13227,89
13211,97
29111,89
29123,93
13235,104
40105,101
42067,90
48391,111
48237,106
39175,89
12045,99
29081,93
30085,85
20031,99
55119,81
17071,89
53059,82
20085,94
19117,89
26133,82
28143,100
29089,92
13099,105
05109,100
46009,91
54005,91
13287,101
17173,89
16081,81
21027,88
17175,87
01105,106
08065,71
01007,102
13229,103
12133,107
30009,83
37113,85
55113,82
48313,108
31107,90
13273,101
20205,98
13319,104
05147,101
21041,90
22043,101
31095,92
48077,107
46067,90
20123,100
05089,97
51005,86
48169,106
30105,85
29015,94
30005,82
13145,100
29137,91
31023,89
01041,101
31027,89
28031,103
13317,99
21137,94
50015,78
51199,97
13023,104
13205,103
46023,93
48047,113
47049,86
29065,93
08063,89
48407,105
18131,85
40061,103
19195,83
48247,122
32017,91
45089,100
39105,91
55001,85
21207,90
51101,99
48195,98
55065,85
20053,102
48193,109
19093,87
06049,86
28161,100
41023,84
30089,85
31127,91
48063,111
18047,92
21001,93
56045,87
13315,101
40055,103
12079,106
55053,83
21121,95
28119,103
19071,90
36003,81
01107,104
28103,100
13109,108
08113,75
01085,104
40067,104
16085,80
37041,97
48297,112
30001,82
48335,102
01029,96
31139,86
16073,89
56019,82
13167,104
13027,108
48031,107
16029,84
48207,105
20189,96
31021,91
21075,96
29223,96
26141,82
19135,89
05099,102
28131,105
13207,99
51183,97
37079,100
45081,101
01063,102
21099,96
21003,92
16009,82
13161,106
48065,96
05039,100
13241,83
48305,100
17015,89
13243,100
40003,105
01035,106
41025,86
29075,94
38067,80
55107,81
21123,92
20003,96
20145,100
54041,89
41063,86
50009,78
37187,98
30095,84
51131,92
46047,90
12059,108
13195,96
37039,90
48153,96
23029,78
47005,98
19173,89
46051,83
31173,95
40005,104
54085,89
28129,101
20077,101
08021,80
16007,83
19151,87
27065,84
37115,89
13043,103
31065,95
48403,105
13309,100
40093,107
05077,100
32021,92
45065,101
13209,104
56035,80
51193,89
20181,91
26137,79
05117,101
31059,91
21147,89
19143,86
46129,91
26051,85
32015,95
40033,104
47133,93
47099,98
53069,76
27135,79
21115,91
54043,93
20069,98
55129,83
30007,83
13219,99
46115,86
51175,96
13037,101
51720,84
46045,86
05071,98
39111,86
30073,80
31169,94
22081,105
16035,85
55099,78
33003,83
20171,98
08055,86
20147,98
21203,89
31003,88
42053,84
20163,102
21079,95
46101,84
51125,87
27073,85
31093,93
17033,92
27165,87
35019,92
30015,85
19001,89
36039,78
54031,94
28023,103
21219,94
19177,90
12043,106
29181,98
12013,99
46057,85
47101,93
20073,97
29221,89
20137,95
29005,91
21197,91
18101,94
29093,94
13155,101
01129,103
37009,83
16021,83
13111,89
22123,102
48379,104
21175,92
13251,103
08095,89
29061,93
48103,106
28155,99
29205,90
51163,92
16015,86
21191,92
29211,90
19185,89
29059,96
27001,82
48483,100
21229,92
27121,85
51111,94
17079,90
48107,100
56017,89
26011,82
31167,89
27161,84
47039,98
17139,89
21215,98
29185,97
13005,108
13177,102
46061,89
17087,95
13003,107
40127,104
51141,89
45061,98
05103,101
46015,93
01011,99
48411,108
17047,96
39115,88
56011,86
30101,80
26097,77
37149,93
20201,98
54093,81
38021,84
29045,91
21065,91
20127,100
17065,92
28053,100
28125,101
19051,92
13011,96
02013,57
37011,76
05127,101
29149,98
30077,80
48435,99
29041,93
21171,90
27107,84
31011,88
46037,83
31161,86
20157,97
35023,87
48351,109
19009,85
35059,91
13231,99
27011,84
13173,108
31031,94
46123,92
31111,90
46077,83
46041,88
51079,96
16059,85
40085,101
19159,88
21139,94
22025,104
48383,99
13169,106
40053,103
48271,110
12065,103
17171,90
21055,96
40077,103
48315,108
47015,98
28061,102
38073,86
28157,104
46033,80
29057,98
17003,96
41037,84
20119,102
21221,95
48197,104
21069,92
21149,92
27051,84
21007,96
38009,81
29151,94
13159,104
28039,103
13253,105
13283,104
21143,99
37033,99
13085,96
36097,81
48461,109
53019,83
08091,81
54073,89
21087,93
47083,96
20007,104
05137,99
48317,104
17153,96
31029,94
30099,80
31129,92
51109,91
54027,91
51025,97
20185,100
08109,80
21031,96
21011,94
05049,98
26153,74
48023,108
37121,83
21127,87
48275,105
12041,101
18171,88
29067,96
53051,83
31143,89
29087,93
32027,92
08025,94
31123,94
40029,101
22021,106
18025,95
54023,93
13165,103
28111,111
40059,101
20141,100
05087,87
13123,88
31097,93
13095,105
31105,86
31175,91
48211,100
17009,92
31125,89
53013,85
21091,89
48159,104
38005,82
46053,88
55007,80
08103,85
48191,104
40045,103
45017,102
22107,108
48105,106
38069,82
13065,108
05105,104
54089,90
16061,83
29197,91
20081,100
48267,106
12029,105
48425,108
05073,106
08121,88
40043,105
05013,103
13307,98
38081,84
55041,74
05079,101
21077,88
50001,84
28021,108
46091,85
38103,83
28019,102
39121,87
22035,101
27069,84
13221,99
30071,84
55037,81
21051,93
46085,92
27029,80
27033,89
13259,101
46117,91
18155,89
29085,96
48129,100
38019,80
21053,87
42023,83
51037,95
47007,93
31181,98
26003,76
16063,89
01023,103
08011,95
21181,92
51051,85
27101,84
36025,81
53055,73
12077,100
29173,92
05129,95
29017,96
29203,96
20165,98
06091,83
26119,81
51169,90
27089,81
51760,95
20183,100
38075,82
48087,108
48295,100
29035,97
13301,101
48421,97
13083,95
20109,94
46039,82
20135,99
47139,95
48319,106
30057,81
28037,99
28005,103
48413,99
20047,97
40007,101
55051,78
27125,81
54087,85
13183,105
48079,98
08073,89
30025,88
38031,84
08009,92
13197,98
28077,101
31061,95
21025,89
38011,84
48119,104
54007,89
05095,98
49033,80
13201,105
51103,90
54095,88
54065,88
21169,90
13281,87
08007,86
48081,103
30065,88
20129,97
31083,99
29125,94
21135,91
54075,84
05025,100
29171,89
54101,82
20039,92
13239,107
55091,86
48405,108
48175,109
38045,83
20195,97
46025,83
47087,95
20065,92
51119,95
48151,106
36121,78
48095,101
47135,97
36049,80
48333,103
27087,81
47091,84
29199,90
51011,92
30091,83
55077,84
37199,86
13181,102
13149,99
12125,103
21023,92
27081,85
21057,87
48229,95
27159,82
