zipCode,cityName,stateName,countyName,population,populationDensity,augHi,decHi,augHiMinusDecHi,numInchesOfRain,numDaysOfRain,numSunnyDays,numInchesOfSnow,numviolentCrime,propertyCrime,medianAge,medianIncome,medianHomePrice,%Asian,%Black,%White,%Hispanic
97331,corvallis,oregon,Benton County,2733,8487.6,82,46,36,51.2,162.0,157,4.1,N/A,N/A,18.9,8239,363100,10.6,N/A,66.8,12.6
97348,halsey,oregon,Linn County,1727,26,83,46,37,45,152,157,3,18.7,26.2,37.9,49250,221400,N/A,N/A,91.7,4.6
97364,neotsu,oregon,Lincoln County,507,1635,70,49,21,83,179,150,1,32.8,44.4,62.1,52273,410200,N/A,N/A,78.5,2.6
97375,scotts_mills,oregon,Marion County,1569,33,79,44,35,56,171,157,4,14.1,19.5,45.5,74135,259100,N/A,N/A,91.3,3.8
97388,lincoln_beach,oregon,Lincoln County,924,339,69,49,20,81,178,157,1,20.0,27.6,65,41743,318300,1.8,N/A,97.0,N/A
97404,eugene,oregon,Lane County,33496,3389,83,46,37,47,148,157,4,22.0,57.0,41,52759,292100,1.6,1.0,83.9,8.0
97416,camas_valley,oregon,Douglas County,1222,23,86,48,38,44,138,194,1,21.4,46.4,41.8,40625,214000,N/A,N/A,93.0,3.8
97434,dorena,oregon,Lane County,919,9,81,45,36,47,147,157,3,41.5,57.0,48.4,31458,282500,1.7,N/A,84.0,6.1
97446,harrisburg,oregon,Linn County,5280,44,83,46,37,46,151,157,3,28.2,36.6,33.8,51796,262900,N/A,N/A,81.8,14.3
97456,monroe,oregon,Benton County,2941,32,82,46,36,53,154,157,5,18.8,25.1,43.8,51328,280000,N/A,N/A,79.3,17.2
97469,riddle,oregon,Douglas County,2594,52,86,48,38,35,145,194,2,35.8,42.5,46.9,43618,157200,N/A,N/A,83.8,6.1
97484,tiller,oregon,Douglas County,180,1,87,46,41,39,132,195,20,11.7,31.8,66.7,38281,176800,5.0,N/A,95.0,N/A
97496,winston,oregon,Douglas County,7561,87,85,48,37,36,134,194,1,38.5,47.7,42.6,33176,171400,1.6,N/A,83.5,8.2
97523,cave_junction,oregon,Josephine County,6673,39,92,48,44,44,103,194,7,38.0,45.5,53.3,27314,207600,N/A,N/A,94.2,4.4
97536,prospect,oregon,Jackson County,1080,16,88,46,42,36,127,196,16,33.8,40.2,56,43167,226300,1.2,N/A,85.0,5.8
97604,crater_lake,oregon,Klamath County,152,2,83,39,44,33,109,200,117,60.1,68.7,26.8,0,171300,N/A,N/A,46.1,53.9
97632,malin,oregon,Klamath County,1544,36,84,40,44,13,87,241,25,25.7,27.8,33.5,50357,125400,N/A,N/A,51.9,46.8
97701,bend,oregon,Deschutes County,65991,97,82,40,42,10,72,157,20,27.2,36.3,40.7,51718,370000,2.1,N/A,86.3,8.7
97731,chemult,oregon,Klamath County,374,8,81,36,45,37,111,196,130,13.7,34.3,44.5,39808,20500,2.1,N/A,84.0,N/A
97750,mitchell,oregon,Wheeler County,301,1,84,41,43,13,83,210,9,25.5,32.9,60.6,31375,247300,N/A,N/A,88.7,5.0
97801,pendleton,oregon,Umatilla County,21031,43,88,40,48,14,103,192,15,36.5,46.0,38.2,47500,186600,1.4,1.6,76.5,8.9
97824,cove,oregon,Union County,1855,8,86,39,47,18,109,190,24,15.3,22.0,48.4,53750,306400,N/A,N/A,95.9,1.4
97837,hereford,oregon,Baker County,79,1,83,33,50,19,113,202,75,13.4,34.3,50.3,27500,120600,N/A,N/A,93.7,1.3
97848,kimberly,oregon,Grant County,281,1,84,40,44,17,101,201,30,8.5,27.5,52.9,36250,323600,N/A,N/A,82.2,17.4
97869,prairie_city,oregon,Grant County,963,3,85,38,47,17,109,213,42,24.8,31.0,52.1,33043,174000,N/A,N/A,91.0,3.8
97884,unity,oregon,Baker County,202,3,83,33,50,19,113,211,74,27.5,35.2,49.5,42143,195400,2.5,N/A,91.1,1.5
97909,jamieson,oregon,Malheur County,90,2,91,36,55,12,67,211,18,17.3,56.3,23.5,0,155700,N/A,N/A,100.0,N/A
97002,aurora,oregon,Marion County,5689,133,82,46,36,43,141,150,1,12.8,17.7,46,62864,502300,N/A,N/A,86.9,11.4
97015,clackamas,oregon,Clackamas County,21844,2480,82,46,36,43,147,142,2,26.4,34.9,34.4,59986,419400,6.4,1.5,72.6,12.3
97026,gervais,oregon,Marion County,4596,129,82,46,36,41,142,157,3,35.1,39.0,32,53785,257000,N/A,N/A,48.0,49.1
97037,maupin,oregon,Wasco County,971,2,85,39,46,13,86,144,14,28.5,36.0,51.5,41417,209400,3.5,N/A,92.2,1.2
97051,st._helens,oregon,Columbia County,15889,329,80,44,36,52,173,142,2,33.8,41.6,40.2,50147,269700,1.6,N/A,84.8,7.4
97064,vernonia,oregon,Columbia County,3190,33,79,43,36,52,172,140,7,23.3,26.5,45.1,55417,220100,N/A,N/A,92.8,2.6
97102,arch_cape,oregon,Clatsop County,194,31.0,68,49,19,93.6,185.7,126,0.8,N/A,N/A,74.3,31250,634500,N/A,N/A,100.0,N/A
97114,dayton,oregon,Yamhill County,4796,84,82,46,36,41,144,157,3,24.3,31.0,35,61753,303700,N/A,N/A,70.7,24.4
97125,manning,oregon,Washington County,234,45,80,44,36,56,166,143,9,13.6,29.8,25.9,58750,522000,N/A,N/A,95.3,4.7
97137,saint_paul,oregon,Marion County,1333,32,82,46,36,41,144,157,1,16.7,22.8,39,71875,486500,N/A,N/A,77.9,19.1
97201,portland,oregon,Multnomah County,17566,8649,81,47,34,41,157,142,2,27.2,75.1,31.6,44393,526500,10.8,3.3,72.2,7.0
97212,portland,oregon,Multnomah County,26601,9748,80,45,35,40,159,142,3,19.2,63.8,39.5,84100,621600,2.9,6.6,81.2,4.4
97222,milwaukie,oregon,Clackamas County,35965,4249,82,47,35,42,147,142,2,36.9,45.5,39.2,49558,362400,3.8,1.2,80.4,11.4
97236,portland,oregon,Multnomah County,40274,5215,81,45,36,57,165,142,4,39.5,77.9,34.8,40907,315100,14.8,8.0,55.7,14.9
97317,four_corners,oregon,Marion County,24643,448,81,46,35,46,159,157,4,27.9,38.3,35.2,51119,242000,1.4,1.5,61.3,31.8
97333,corvallis,oregon,Benton County,22231,191,82,46,36,51,162,157,4,28.9,39.5,29.6,45187,356400,8.7,1.3,79.4,6.5
97350,idanha,oregon,Marion County,260,3,81,38,43,55,167,152,74,36.4,43.9,45,31250,162500,N/A,N/A,97.3,1.5
97365,newport,oregon,Lincoln County,11260,266,70,51,19,77,169,157,1,38.7,55.0,44.9,41724,287200,1.0,1.1,77.0,15.8
97376,seal_rock,oregon,Lincoln County,1214,19,70,51,19,78,168,157,1,16.3,41.6,62.8,44097,318200,N/A,N/A,97.3,1.3
97389,tangent,oregon,Linn County,1867,52,83,46,37,45,154,157,4,20.9,27.3,38.1,48571,291700,N/A,N/A,86.3,11.8
97405,eugene,oregon,Lane County,46188,304,80,46,34,47,158,157,2,22.5,55.5,42.5,58516,358500,3.0,1.0,84.7,6.2
97417,canyonville,oregon,Douglas County,2583,129,86,48,38,35,143,194,2,38.8,46.4,42.4,35944,147500,N/A,N/A,86.8,5.3
97435,drain,oregon,Douglas County,1964,20,83,47,36,48,153,157,2,22.6,29.3,50.1,40326,166800,N/A,N/A,88.7,3.4
97447,glide,oregon,Douglas County,527,4,85,43,42,53,143,177,15,31.4,39.1,55.6,26167,101900,N/A,N/A,84.8,2.3
97457,tri-city,oregon,Douglas County,10009,62,86,48,38,35,144,194,2,34.9,43.2,47.1,40665,162300,N/A,N/A,88.0,4.3
97470,roseburg,oregon,Douglas County,19562,113,85,48,37,35,145,192,1,37.8,53.5,41.2,37376,192500,N/A,N/A,87.6,6.1
97486,umpqua,oregon,Douglas County,646,10,85,48,37,44,135,167,1,12.8,35.9,62.1,52813,342900,N/A,N/A,70.4,2.3
97497,wolf_creek,oregon,Josephine County,1629,11,91,46,45,30,103,194,3,30.6,46.0,49.6,40547,249700,N/A,N/A,88.3,6.2
97524,eagle_point,oregon,Jackson County,14357,46,89,46,43,25,111,196,4,25.7,37.6,43.5,57302,310300,N/A,N/A,90.2,6.3
97537,rogue_river,oregon,Jackson County,7289,61,89,45,44,25,101,194,2,30.3,39.9,54.3,38393,298500,N/A,N/A,89.3,6.5
97620,adel,oregon,Lake County,201,0,87,41,46,12,70,215,34,33.0,41.7,44.1,44583,151700,N/A,N/A,99.0,1.0
97633,merrill,oregon,Klamath County,1150,39,86,40,46,14,96,241,36,23.5,30.0,50,41324,165300,N/A,N/A,69.7,30.1
97702,bend,oregon,Deschutes County,46797,571,81,39,42,13,72,157,21,22.5,31.0,40.7,58341,428200,N/A,N/A,89.4,7.1
97732,crane,oregon,Harney County,180,2,84,36,48,11,77,214,24,16.7,24.3,24.6,38750,247900,N/A,N/A,72.8,27.2
97751,paulina,oregon,Crook County,44,0.1,86,38,48,14.5,100.4,214,38.5,N/A,N/A,71,18250,97200,N/A,N/A,100.0,N/A
97810,adams,oregon,Umatilla County,915,5,87,40,47,20,116,192,21,15.9,22.6,47.5,67000,336500,2.5,N/A,78.4,2.2
97825,dayville,oregon,Grant County,298,1,90,43,47,13,77,213,11,15.1,22.5,48,40313,178700,2.3,N/A,96.0,N/A
97838,hermiston,oregon,Umatilla County,26133,159,88,40,48,10,78,192,2,34.0,42.0,32.7,51221,208900,N/A,N/A,60.9,36.7
97850,la_grande,oregon,Union County,16975,59,86,38,48,18,110,192,23,32.4,42.1,36.6,41939,196300,1.3,1.0,86.7,5.6
97870,richland,oregon,Baker County,542,4,90,37,53,18,95,197,48,15.8,21.5,63,29286,217600,N/A,N/A,96.9,2.0
97885,wallowa,oregon,Wallowa County,1172,4,86,36,50,19,109,172,37,29.1,36.0,54.4,34474,208700,N/A,N/A,90.9,3.2
97910,jordan_valley,oregon,Malheur County,498,0,86,38,48,11,77,210,11,25.3,33.2,45,38990,189400,N/A,N/A,90.0,8.4
97004,beavercreek,oregon,Clackamas County,3875,89,80,46,34,55,176,142,2,10.2,16.4,52.8,75625,496900,N/A,N/A,96.1,2.0
97016,clatskanie,oregon,Columbia County,6568,28,78,44,34,61,184,128,4,22.9,32.8,48.4,54340,237800,N/A,1.8,91.3,2.5
97027,gladstone,oregon,Clackamas County,12484,4927,82,46,36,43,148,142,2,36.4,44.3,38.8,54293,370100,2.3,1.0,79.8,13.9
97038,molalla,oregon,Clackamas County,16050,128,81,46,35,51,169,145,1,24.2,32.4,39,54371,327000,N/A,N/A,86.7,9.8
97053,warren,oregon,Columbia County,3038,220,80,44,36,44,173,142,2,12.7,18.6,52.2,63643,419400,N/A,1.2,92.2,4.8
97065,wasco,oregon,Sherman County,548,2,85,38,47,12,86,201,13,24.7,31.5,55,41250,186800,N/A,N/A,92.9,N/A
97103,astoria,oregon,Clatsop County,17741,119,68,48,20,86,190,126,1,27.1,41.0,45.1,49137,268300,N/A,N/A,86.2,7.5
97115,dundee,oregon,Yamhill County,4259,358,82,46,36,42,143,151,3,17.2,22.4,37.9,66447,369600,1.1,N/A,83.7,9.8
97127,lafayette,oregon,Yamhill County,3992,4495,82,46,36,42,144,157,3,23.2,30.0,36.1,53811,304500,1.0,N/A,60.7,34.9
97138,seaside,oregon,Clatsop County,10073,79,68,48,20,91,185,126,1,40.5,58.4,43.9,41975,324400,N/A,N/A,86.8,7.7
97202,portland,oregon,Multnomah County,42189,6661,82,47,35,42,147,142,2,23.0,73.5,35.8,55606,511700,5.3,1.5,80.2,7.5
97213,portland,oregon,Multnomah County,32284,7981,80,45,35,43,162,142,2,20.6,72.4,39.6,58176,454200,6.7,3.4,80.6,5.3
97223,tigard,oregon,Washington County,49555,4274,81,47,34,41,148,142,2,25.3,34.7,38.1,65109,419800,6.9,1.7,76.9,9.7
97239,portland,oregon,Multnomah County,16682,4695,81,47,34,42,152,142,2,20.3,71.2,40.7,75302,535400,6.6,3.0,77.9,7.2
97321,albany,oregon,Linn County,26843,397,83,46,37,43,154,157,4,21.8,32.4,41.3,58484,317500,1.4,N/A,85.6,9.0
97338,dallas,oregon,Polk County,21387,198,83,46,37,54,144,157,6,26.3,32.9,42.9,52566,300500,1.7,N/A,91.3,4.7
97351,independence,oregon,Polk County,10463,200,83,46,37,43,149,157,4,35.5,42.1,29.3,42702,259000,N/A,N/A,64.1,32.5
97366,south_beach,oregon,Lincoln County,1540,149,70,51,19,77,169,157,1,24.3,40.1,53.4,45573,321300,N/A,N/A,89.4,3.3
97377,shedd,oregon,Linn County,944,20,83,46,37,45,153,157,5,40.2,47.5,35.1,61750,376300,N/A,N/A,68.4,29.6
97390,tidewater,oregon,Lincoln County,818,7,79,47,32,81,175,157,6,27.7,56.5,52.9,36089,341800,1.2,N/A,85.3,3.8
97406,agness,oregon,Curry County,7,0.1,87,48,39,56.0,120.2,194,3.3,N/A,N/A,7.5,31111,314900,N/A,N/A,N/A,N/A
97419,cheshire,oregon,Lane County,1171,40,83,46,37,52,155,157,5,16.3,34.3,57.3,55322,349500,N/A,N/A,87.4,10.5
97436,elkton,oregon,Douglas County,857,9,85,48,37,49,151,157,1,22.9,30.1,50,41333,264100,N/A,N/A,95.0,N/A
97448,junction_city,oregon,Lane County,12682,89,83,46,37,47,152,157,5,22.9,27.2,44.3,46734,310100,N/A,N/A,87.8,8.2
97458,myrtle_point,oregon,Coos County,4612,12,70,54,16,62,143,192,1,32.3,38.3,55.4,34142,155900,N/A,N/A,89.1,2.6
97471,roseburg,oregon,Douglas County,30080,173,85,48,37,35,146,182,1,26.7,42.3,49.4,45870,231700,1.4,N/A,88.7,6.4
97487,veneta,oregon,Lane County,8926,118,83,46,37,47,148,157,3,36.7,44.1,42.5,47221,274200,1.4,N/A,84.6,9.7
97498,yachats,oregon,Lincoln County,1609,16,73,49,24,85,168,157,1,30.8,38.7,58.9,41029,301400,N/A,1.4,85.8,8.8
97525,gold_hill,oregon,Jackson County,4435,45,90,46,44,25,96,196,4,23.8,30.1,53.4,46544,297800,N/A,N/A,95.7,2.0
97538,selma,oregon,Josephine County,1582,11,92,48,44,42,103,194,7,29.8,35.4,60,27394,237600,1.6,N/A,88.7,4.7
97621,beatty,oregon,Klamath County,121,1,84,40,44,15,72,227,21,60.8,67.4,39.4,35517,116000,N/A,N/A,100.0,N/A
97634,midland,oregon,Klamath County,199,346,86,40,46,18,95,224,39,12.5,28.3,53.4,68438,134200,N/A,N/A,100.0,N/A
97707,three_rivers,oregon,Deschutes County,6307,108,81,37,44,18,89,157,49,31.6,41.8,45.2,48426,357900,N/A,N/A,92.8,3.3
97733,crescent,oregon,Klamath County,341,1,80,36,44,27,115,175,110,35.2,50.3,51.6,28750,250400,N/A,N/A,96.2,N/A
97752,post,oregon,Crook County,28,0,83,37,46,11,77,213,32,16.9,44.6,6.9,0,243000,N/A,N/A,100.0,N/A
97812,arlington,oregon,Gilliam County,920,2,88,39,49,11,68,201,6,29.5,37.4,40.2,57206,159200,N/A,N/A,80.5,8.6
97826,echo,oregon,Umatilla County,1004,3,88,40,48,10,79,192,2,30.3,37.1,43.5,48409,145000,2.1,N/A,83.6,7.9
97839,lexington,oregon,Morrow County,284,1,86,41,45,13,80,192,13,23.6,29.9,44.8,51250,145300,N/A,N/A,79.6,12.0
97856,long_creek,oregon,Grant County,310,1,82,37,45,17,109,198,53,21.3,28.2,54.8,41250,304900,N/A,N/A,96.5,N/A
97873,seneca,oregon,Grant County,222,3,81,34,47,14,106,214,59,22.4,28.1,59.2,26964,87300,N/A,N/A,99.6,N/A
97886,weston,oregon,Umatilla County,1320,9,86,38,48,23,119,192,32,18.6,28.1,35.4,46731,151900,1.3,N/A,86.5,7.1
97911,juntura,oregon,Malheur County,63,0,88,36,52,11,81,214,38,36.5,45.3,52.8,24688,199300,N/A,N/A,100.0,N/A
97005,beaverton,oregon,Washington County,26466,4983,81,47,34,41,156,142,2,42.5,50.1,34.6,38480,354200,5.5,1.6,59.0,28.9
97017,colton,oregon,Clackamas County,3392,78,80,46,34,55,176,142,2,13.8,30.8,45,65109,441700,N/A,1.0,95.0,2.9
97028,government_camp,oregon,Clackamas County,85,2,69,35,34,87,176,143,246,19.3,27.8,57.4,0,344100,N/A,9.4,90.6,N/A
97039,moro,oregon,Sherman County,554,4,84,38,46,12,78,200,16,28.0,36.1,36.8,39250,209800,N/A,N/A,94.9,2.5
97054,deer_island,oregon,Columbia County,1999,42,80,44,36,60,179,142,2,14.3,20.0,47.3,63672,302400,N/A,N/A,96.2,1.7
97067,mount_hood_village,oregon,Clackamas County,2355,54,80,41,39,54,155,142,24,20.0,29.3,58,62188,285400,1.4,N/A,87.4,10.7
97106,banks,oregon,Washington County,5011,107,82,45,37,43,157,142,3,12.2,17.9,38,87016,385100,1.8,N/A,88.9,6.6
97116,forest_grove,oregon,Washington County,26187,363,82,45,37,42,156,143,4,28.8,35.2,34.6,50795,336800,3.2,N/A,70.3,21.3
97128,mcminnville,oregon,Yamhill County,37599,352,82,46,36,43,143,157,3,29.9,38.8,36.9,45779,327700,1.6,1.1,73.4,20.2
97140,sherwood,oregon,Washington County,25142,575,82,46,36,42,147,145,1,11.3,17.7,38.2,85556,415800,2.8,N/A,86.7,6.5
97203,portland,oregon,Multnomah County,34089,3820,80,46,34,42,158,142,3,36.0,77.0,32.4,42912,370000,3.9,8.7,62.5,17.0
97214,portland,oregon,Multnomah County,25398,9048,81,46,35,40,159,142,3,31.6,76.5,34.8,52440,582600,4.4,1.7,84.4,4.6
97224,tigard,oregon,Washington County,34001,3836,81,47,34,41,153,142,2,24.5,33.3,42.5,54161,428800,7.0,1.1,75.9,10.0
97266,portland,oregon,Multnomah County,34757,5754,82,46,36,43,147,142,2,39.3,77.9,35.6,36772,317200,17.3,4.2,55.2,17.2
97322,albany,oregon,Linn County,34793,558,83,46,37,45,153,157,4,36.4,47.5,35.9,40416,255800,2.3,N/A,80.4,13.4
97341,depoe_bay,oregon,Lincoln County,2444,332,69,50,19,80,178,157,1,28.8,36.1,57.3,44402,359400,2.1,N/A,92.1,3.4
97352,jefferson,oregon,Marion County,6641,153,83,46,37,47,158,157,4,27.7,36.5,39.1,50379,248000,1.5,N/A,73.9,23.2
97367,lincoln_city,oregon,Lincoln County,9277,220,69,49,20,82,179,157,1,43.6,54.6,50.3,39283,295300,3.1,N/A,79.3,12.2
97378,sheridan,oregon,Yamhill County,8386,72,83,45,38,46,139,157,4,31.1,40.8,41.1,46334,228200,1.4,4.3,77.9,10.5
97391,toledo,oregon,Lincoln County,5298,56,73,49,24,81,169,157,1,31.6,39.0,42.4,44972,206900,N/A,N/A,91.5,3.3
97408,eugene,oregon,Lane County,12752,253,83,46,37,47,151,157,4,21.4,51.6,45.2,60086,379700,3.3,N/A,89.7,4.1
97420,coos_bay,oregon,Coos County,27256,115,68,52,16,64,153,184,0,37.2,53.3,45,36189,190600,1.6,N/A,82.5,7.9
97437,elmira,oregon,Lane County,2688,121,83,46,37,47,156,157,5,17.3,36.7,52.6,48750,333100,1.6,N/A,94.0,1.4
97449,lakeside,oregon,Coos County,2225,50,67,50,17,69,157,163,0,22.4,28.8,58.3,41921,173500,N/A,2.2,90.0,N/A
97459,north_bend,oregon,Coos County,13624,134,68,52,16,61,148,177,0,28.8,44.8,43.8,45053,218300,N/A,N/A,83.9,7.7
97473,scottsburg,oregon,Douglas County,327,6,80,50,30,56,156,158,1,11.6,31.0,48.9,30500,201000,N/A,N/A,96.9,N/A
97488,vida,oregon,Lane County,1170,11,84,42,42,64,154,157,18,17.8,38.2,58,50721,431300,2.7,1.5,79.1,11.5
97499,yoncalla,oregon,Douglas County,1906,14,84,48,36,46,148,157,1,32.7,39.7,47.6,35993,141600,N/A,N/A,91.5,2.4
97526,grants_pass,oregon,Josephine County,34614,246,91,47,44,30,104,194,3,35.9,50.5,45.9,36738,270800,N/A,N/A,85.3,8.6
97539,shady_cove,oregon,Jackson County,3385,155,89,46,43,26,114,196,4,22.6,28.8,54.8,36368,252800,N/A,1.9,88.8,7.6
97622,bly,oregon,Klamath County,504,3,84,40,44,13,72,227,25,13.8,32.6,60.5,18875,120800,N/A,N/A,83.7,1.2
97635,new_pine_creek,oregon,Lake County,214,5,83,40,43,15,83,227,61,21.6,27.2,64.7,31477,187600,N/A,N/A,72.4,7.9
97710,fields,oregon,Harney County,136,0,87,39,48,9,54,218,20,8.8,20.0,53,40833,329700,N/A,N/A,86.8,9.6
97734,culver,oregon,Jefferson County,3142,20,85,39,46,11,77,148,14,24.9,31.9,40.3,48796,199500,1.0,N/A,67.5,28.4
97753,powell_butte,oregon,Crook County,2207,19,84,40,44,10,75,187,15,11.6,27.4,55.1,67824,519500,N/A,N/A,98.6,N/A
97813,athena,oregon,Umatilla County,1244,23,88,38,50,19,111,192,21,31.7,38.9,43.7,53542,169700,N/A,1.0,87.9,N/A
97827,elgin,oregon,Union County,2344,11,86,38,48,20,115,187,34,28.1,38.0,50.5,44559,142500,N/A,N/A,94.5,3.3
97840,oxbow,oregon,Baker County,174,2,88,33,55,22,106,184,55,13.1,34.2,42,101319,450800,2.3,N/A,91.4,2.9
97857,lostine,oregon,Wallowa County,539,2,84,35,49,17,111,170,44,23.6,30.0,42.1,46750,351000,N/A,N/A,93.1,1.5
97874,spray,oregon,Wheeler County,379,2,84,41,43,15,90,198,22,19.0,25.1,59.3,33750,223300,1.3,N/A,96.8,N/A
97901,adrian,oregon,Malheur County,763,8,92,38,54,10,79,210,11,31.4,39.3,45.1,49219,154900,1.4,N/A,67.8,28.0
97913,nyssa,oregon,Malheur County,5277,8,91,36,55,10,78,210,13,36.5,44.4,29.4,42321,129100,N/A,N/A,48.8,48.2
97006,aloha,oregon,Washington County,70297,5982,81,47,34,40,156,142,2,30.8,41.4,33.1,61869,409900,15.4,4.1,57.9,17.8
97018,columbia_city,oregon,Columbia County,2039,2542,80,44,36,52,174,142,2,17.4,21.7,52.9,64857,315700,1.2,N/A,87.2,6.8
97029,grass_valley,oregon,Sherman County,276,1,84,38,46,17,87,199,15,30.6,38.5,51.2,66667,124400,N/A,2.2,87.0,7.6
97040,mosier,oregon,Wasco County,1403,27,86,41,45,21,110,171,16,23.5,31.0,40.7,55208,322500,N/A,N/A,64.3,33.5
97055,sandy,oregon,Clackamas County,18317,156,79,43,36,70,175,142,5,18.5,25.0,39.1,60611,364600,N/A,N/A,89.1,6.9
97068,west_linn,oregon,Clackamas County,29722,1323,83,47,36,45,146,142,1,11.6,17.3,43.2,87119,541100,5.7,1.8,84.3,4.8
97107,bay_city,oregon,Tillamook County,1802,129,70,50,20,95,179,126,1,22.4,29.1,44.8,50938,240800,N/A,N/A,88.4,4.2
97117,gales_creek,oregon,Washington County,655,19,80,44,36,57,166,145,9,12.8,27.8,54.8,71429,445400,3.4,N/A,94.4,N/A
97130,manzanita,oregon,Tillamook County,263,84,68,50,18,95,186,126,1,19.7,28.0,66,49375,416400,2.7,N/A,96.2,N/A
97141,tillamook,oregon,Tillamook County,13529,61,70,50,20,94,178,135,1,34.4,44.8,40.9,42105,265100,N/A,N/A,79.1,15.5
97204,portland,oregon,Multnomah County,1053,4246,81,47,34,41,157,142,3,65.4,85.8,43.7,13576,567900,N/A,15.9,62.0,12.6
97215,portland,oregon,Multnomah County,17939,7896,81,46,35,42,156,142,2,19.9,66.5,40.3,68016,505800,5.4,N/A,84.2,6.3
97225,west_haven-sylvan,oregon,Washington County,25596,3886,81,47,34,41,155,142,2,22.3,31.8,41.5,72010,565700,5.6,3.4,80.2,6.9
97267,oak_grove,oregon,Clackamas County,32201,4407,82,46,36,43,147,142,2,25.1,35.0,43.8,58920,393300,2.0,1.9,84.6,8.0
97324,alsea,oregon,Benton County,1269,7,79,45,34,74,177,157,6,24.5,31.9,49.1,34495,240200,N/A,N/A,93.9,3.5
97342,detroit,oregon,Marion County,142,3,79,37,42,59,168,153,146,14.0,22.2,40.8,35250,187300,N/A,N/A,68.3,1.4
97355,lebanon,oregon,Linn County,29010,139,83,47,36,50,156,157,2,30.1,42.3,42.6,44023,237000,1.0,N/A,90.0,4.5
97368,rose_lodge,oregon,Lincoln County,3460,63,70,49,21,77,173,157,1,32.0,38.8,48.6,44944,235500,N/A,N/A,85.2,7.6
97380,siletz,oregon,Lincoln County,2901,40,70,48,22,83,181,157,1,38.5,45.2,44.5,41003,186400,N/A,N/A,64.0,2.5
97392,turner,oregon,Marion County,5982,140,81,46,35,47,160,157,4,18.9,24.0,38,55717,275300,1.4,N/A,84.0,12.8
97410,azalea,oregon,Douglas County,796,6,86,46,40,36,126,194,28,13.4,38.6,49.3,51618,314100,N/A,N/A,94.3,5.7
97423,coquille,oregon,Coos County,6579,52,70,53,17,62,155,190,1,34.1,40.8,51.4,44495,176000,N/A,N/A,93.3,2.3
97438,fall_creek,oregon,Lane County,912,9,81,46,35,53,162,157,2,17.8,23.8,55.5,59450,321500,1.6,1.9,89.6,3.6
97450,langlois,oregon,Curry County,378,5,69,54,15,86,150,194,0,26.2,33.0,61.1,35080,307700,N/A,N/A,100.0,N/A
97461,noti,oregon,Lane County,684,16,83,46,37,52,156,157,5,38.5,55.1,33.6,47500,392700,N/A,N/A,96.2,N/A
97476,sixes,oregon,Curry County,211,5,69,54,15,87,150,194,0,8.1,17.8,60.2,97863,472400,N/A,N/A,100.0,N/A
97489,walterville,oregon,Lane County,954,60,81,45,36,60,165,157,2,15.7,33.3,49.8,53625,466000,2.0,N/A,93.0,2.6
