AAPL,Apple Inc,17.9
NVDA,NVIDIA Corp,14.93
MSFT,Microsoft Corp,13.19
AVGO,Broadcom Inc,4.22
CRM,Salesforce Inc,1.78
ORCL,Oracle Corp,1.73
CSCO,Cisco Systems Inc,1.62
IBM,International Business Machines Corp,1.48
ACN,Accenture PLC Class A,1.38
NOW,ServiceNow Inc,1.22
ADBE,Adobe Inc,1.22
PLTR,Palantir Technologies Inc Ordinary Shares - Class A,1.14
TXN,Texas Instruments Inc,1.14
QCOM,Qualcomm Inc,1.12
INTU,Intuit Inc,1.1
AMD,Advanced Micro Devices Inc,1.02
AMAT,Applied Materials Inc,0.85
PANW,Palo Alto Networks Inc,0.81
ADI,Analog Devices Inc,0.75
INTC,Intel Corp,0.68
MU,Micron Technology Inc,0.68
LRCX,Lam Research Corp,0.66
ANET,Arista Networks Inc,0.66
CRWD,CrowdStrike Holdings Inc Class A,0.63
KLAC,KLA Corp,0.63
APH,Amphenol Corp Class A,0.55
MRVL,Marvell Technology Inc,0.55
MSI,Motorola Solutions Inc,0.51
FTNT,Fortinet Inc,0.5
CDNS,Cadence Design Systems Inc,0.47
SNPS,Synopsys Inc,0.47
APP,AppLovin Corp Ordinary Shares - Class A,0.46
ROP,Roper Technologies Inc,0.45
ADSK,Autodesk Inc,0.42
WDAY,Workday Inc Class A,0.41
NXPI,NXP Semiconductors NV,0.39
SNOW,Snowflake Inc Ordinary Shares - Class A,0.39
TEAM,Atlassian Corp A,0.35
TEL,TE Connectivity PLC Registered Shares,0.35
FICO,Fair Isaac Corp,0.34
NET,Cloudflare Inc,0.34
CTSH,Cognizant Technology Solutions Corp Class A,0.32
GLW,Corning Inc,0.32
IT,Gartner Inc,0.3
MSTR,MicroStrategy Inc Class A,0.3
HUBS,HubSpot Inc,0.29
DDOG,Datadog Inc Class A,0.26
MCHP,Microchip Technology Inc,0.24
HPQ,HP Inc,0.24
ANSS,Ansys Inc,0.24
DELL,Dell Technologies Inc Ordinary Shares - Class C,0.23
KEYS,Keysight Technologies Inc,0.23
HPE,Hewlett Packard Enterprise Co,0.22
GDDY,GoDaddy Inc Class A,0.22
TDY,Teledyne Technologies Inc,0.22
MPWR,Monolithic Power Systems Inc,0.22
TYL,Tyler Technologies Inc,0.22
,Slbbh1142,0.21
VRSN,VeriSign Inc,0.21
CDW,CDW Corp,0.2
NTNX,Nutanix Inc Class A,0.19
,Mktliq 12/31/2049,0.18
JBL,Jabil Inc,0.18
TRMB,Trimble Inc,0.18
PTC,PTC Inc,0.18
FFIV,F5 Inc,0.18
TWLO,Twilio Inc Class A,0.18
MDB,MongoDB Inc Class A,0.18
STX,Seagate Technology Holdings PLC,0.18
DT,Dynatrace Inc Ordinary Shares,0.17
NTAP,NetApp Inc,0.17
ZM,Zoom Communications Inc,0.17
DOCU,DocuSign Inc,0.17
SMCI,Super Micro Computer Inc,0.17
ZS,Zscaler Inc,0.17
GWRE,Guidewire Software Inc,0.17
ON,ON Semiconductor Corp,0.16
FLEX,Flex Ltd,0.16
TER,Teradyne Inc,0.16
GEN,Gen Digital Inc,0.16
ZBRA,Zebra Technologies Corp Class A,0.15
PSTG,Pure Storage Inc Class A,0.15
ENTG,Entegris Inc,0.15
OKTA,Okta Inc Class A,0.15
WDC,Western Digital Corp,0.14
CIEN,Ciena Corp,0.14
SNX,TD Synnex Corp,0.14
U,Unity Software Inc Ordinary Shares,0.14
EPAM,EPAM Systems Inc,0.13
JNPR,Juniper Networks Inc,0.13
IOT,Samsara Inc Ordinary Shares - Class A,0.13
ESTC,Elastic NV,0.13
KD,Kyndryl Holdings Inc Ordinary Shares,0.12
LSCC,Lattice Semiconductor Corp,0.12
AKAM,Akamai Technologies Inc,0.12
AZPN,Aspen Technology Inc,0.12
FSLR,First Solar Inc,0.12
CFLT,Confluent Inc Class A,0.12
ALTR,Altair Engineering Inc Class A,0.12
PCOR,Procore Technologies Inc,0.12
CVLT,CommVault Systems Inc,0.11
COHR,Coherent Corp,0.11
CWAN,Clearwater Analytics Holdings Inc Class A,0.11
IDCC,InterDigital Inc,0.11
MANH,Manhattan Associates Inc,0.11
ACIW,ACI Worldwide Inc,0.11
GTLB,GitLab Inc Class A,0.11
CRDO,Credo Technology Group Holding Ltd,0.1
MTSI,MACOM Technology Solutions Holdings Inc,0.1
SWKS,Skyworks Solutions Inc,0.1
BMI,Badger Meter Inc,0.1
VNT,Vontier Corp Ordinary Shares,0.1
AUR,Aurora Innovation Inc Class A,0.1
DLB,Dolby Laboratories Inc Class A,0.1
RMBS,Rambus Inc,0.1
SLAB,Silicon Laboratories Inc,0.1
BSY,Bentley Systems Inc Ordinary Shares - Class B,0.1
SANM,Sanmina Corp,0.1
DBX,Dropbox Inc Class A,0.1
PATH,UiPath Inc Class A,0.1
BOX,Box Inc Class A,0.1
ITRI,Itron Inc,0.09
AEIS,Advanced Energy Industries Inc,0.09
OLED,Universal Display Corp,0.09
QTWO,Q2 Holdings Inc,0.09
WK,Workiva Inc Class A,0.09
BDC,Belden Inc,0.09
QLYS,Qualys Inc,0.09
FN,Fabrinet,0.09
LFUS,Littelfuse Inc,0.09
APPF,AppFolio Inc Class A,0.09
S,SentinelOne Inc Class A,0.09
ARW,Arrow Electronics Inc,0.09
ONTO,Onto Innovation Inc,0.09
CGNX,Cognex Corp,0.09
MKSI,MKS Instruments Inc,0.09
AVT,Avnet Inc,0.09
LITE,Lumentum Holdings Inc,0.09
IONQ,IonQ Inc Class A,0.09
CCCS,CCC Intelligent Solutions Holdings Inc,0.08
TENB,Tenable Holdings Inc,0.08
QRVO,Qorvo Inc,0.08
NOVT,Novanta Inc,0.08
PLXS,Plexus Corp,0.08
INTA,Intapp Inc,0.08
FROG,JFrog Ltd Ordinary Shares,0.08
CRUS,Cirrus Logic Inc,0.08
PEGA,Pegasystems Inc,0.08
POWI,Power Integrations Inc,0.08
DXC,DXC Technology Co Registered Shs When Issued,0.08
OSIS,OSI Systems Inc,0.08
ENPH,Enphase Energy Inc,0.08
BILL,BILL Holdings Inc Ordinary Shares,0.08
VRNS,Varonis Systems Inc,0.08
SOUN,SoundHound AI Inc Ordinary Shares - Class A,0.07
NSIT,Insight Enterprises Inc,0.07
SPSC,SPS Commerce Inc,0.07
FRSH,Freshworks Inc Ordinary Shares Class A,0.07
MIR,Mirion Technologies Inc Ordinary Shares Class A,0.07
MARA,MARA Holdings Inc,0.07
SITM,SiTime Corp Ordinary Shares,0.07
SMTC,Semtech Corp,0.07
ZETA,Zeta Global Holdings Corp Class A,0.07
ASGN,ASGN Inc,0.07
ALRM,Alarm.com Holdings Inc,0.07
CXT,Crane NXT Co,0.07
NCNO,Ncino Inc Ordinary Shares,0.07
BLKB,Blackbaud Inc,0.06
ALGM,Allegro Microsystems Inc Ordinary Shares,0.06
FIVN,Five9 Inc,0.06
RIOT,Riot Platforms Inc,0.06
SYNA,Synaptics Inc,0.06
AI,C3.ai Inc Ordinary Shares - Class A,0.06
BL,BlackLine Inc,0.06
DOCN,DigitalOcean Holdings Inc,0.06
VIAV,Viavi Solutions Inc,0.06
TTMI,TTM Technologies Inc,0.06
FORM,FormFactor Inc,0.06
AMBA,Ambarella Inc,0.06
PRGS,Progress Software Corp,0.06
PAR,PAR Technology Corp,0.06
AMKR,Amkor Technology Inc,0.06
TDC,Teradata Corp,0.06
DIOD,Diodes Inc,0.06
KVYO,Klaviyo Inc Class A common stock,0.05
CALX,Calix Inc,0.05
BRZE,Braze Inc Class A,0.05
PI,Impinj Inc,0.05
KLIC,Kulicke & Soffa Industries Inc,0.05
RNG,RingCentral Inc Class A,0.05
EXTR,Extreme Networks Inc,0.05
DV,DoubleVerify Holdings Inc,0.05
AGYS,Agilysys Inc,0.05
YOU,Clear Secure Inc Ordinary Shares Class A,0.05
RAMP,LiveRamp Holdings Inc,0.05
VSH,Vishay Intertechnology Inc,0.05
,SANDISK CORP,0.05
NTCT,NetScout Systems Inc,0.04
MTTR,Matterport Inc Ordinary Shares - Class A,0.04
VYX,NCR Voyix Corp,0.04
ATEN,A10 Networks Inc,0.04
AVPT,AvePoint Inc Ordinary Shares - Class A,0.04
PD,PagerDuty Inc,0.04
IPGP,IPG Photonics Corp,0.04
KN,Knowles Corp,0.04
CLSK,Cleanspark Inc,0.04
VERX,Vertex Inc Class A,0.04
RPD,Rapid7 Inc,0.04
PLUS,ePlus Inc,0.04
ACLS,Axcelis Technologies Inc,0.04
ADEA,Adeia Inc,0.04
ALKT,Alkami Technology Inc,0.04
ASAN,Asana Inc Ordinary Shares - Class A,0.04
BHE,Benchmark Electronics Inc,0.03
INFN,Infinera Corp,0.03
ARLO,Arlo Technologies Inc,0.03
VRNT,Verint Systems Inc,0.03
COMM,CommScope Holding Co Inc,0.03
ROG,Rogers Corp,0.03
SPT,Sprout Social Inc Class A,0.03
PLAB,Photronics Inc,0.03
CTS,CTS Corp,0.03
VECO,Veeco Instruments Inc,0.03
ACMR,ACM Research Inc Class A,0.03
INFA,Informatica Inc,0.03
HUT,Hut 8 Corp,0.03
MXL,MaxLinear Inc,0.03
HLIT,Harmonic Inc,0.03
DGII,Digi International Inc,0.03
UCTT,Ultra Clean Holdings Inc,0.03
GDYN,Grid Dynamics Holdings Inc Ordinary Shares Class A,0.03
APLD,Applied Digital Corp,0.03
WULF,TeraWulf Inc,0.03
PENG,Penguin Solutions Inc,0.02
APPN,Appian Corp A,0.02
ICHR,Ichor Holdings Ltd,0.02
PRO,Pros Holdings Inc,0.02
AMPL,Amplitude Inc Class A,0.02
SEDG,SolarEdge Technologies Inc,0.02
CXM,Sprinklr Inc Class A,0.02
SWI,SolarWinds Corp Ordinary Shares,0.02
COHU,Cohu Inc,0.02
OLO,Olo Inc Ordinary Shares - Class A,0.02
PDFS,PDF Solutions Inc,0.02
BASE,Couchbase Inc,0.02
NTGR,Netgear Inc,0.02
VSAT,Viasat Inc,0.02
WOLF,Wolfspeed Inc,0.02
YEXT,Yext Inc,0.02
AOSL,Alpha & Omega Semiconductor Ltd,0.02
NABL,N-able Inc,0.02
HCKT,The Hackett Group Inc,0.02
XRX,Xerox Holdings Corp,0.02
ADTN,Adtran Holdings Inc,0.02
CEVA,CEVA Inc,0.02
CIFR,Cipher Mining Inc,0.02
SCSC,ScanSource Inc,0.02
CNXN,PC Connection Inc,0.02
JAMF,Jamf Holding Corp Ordinary Shares,0.02
BELFB,Bel Fuse Inc Class B,0.02
FSLY,Fastly Inc Class A,0.02
NSSC,NAPCO Security Technologies Inc,0.02
,Us Dollar,0.01
SMRT,SmartRent Inc Ordinary Shares - Class A,0.01
DOMO,Domo Inc,0.01
DMRC,Digimarc Corp,0.01
AEHR,Aehr Test Systems,0.01
UIS,Unisys Corp,0.01
VPG,Vishay Precision Group Inc,0.01
EGHT,8x8 Inc,0.01
CLFD,Clearfield Inc,0.01
EVLV,Evolv Technologies Holdings Inc Ordinary Shares - Class A,0.01
MEI,Methode Electronics Inc,0.01
ETWO,E2open Parent Holdings Inc Class A,0.01
XPER,Xperi Inc,0.01
OUST,Ouster Inc Ordinary Shares - Class A,0.01
SEMR,SEMrush Holdings Inc Ordinary Shares - Class A,0.01
APPS,Digital Turbine Inc,0.01
MVIS,Microvision Inc,0.01
NVTS,Navitas Semiconductor Corp Class A,0.01
LASR,nLight Inc,0.01
MLNK,MeridianLink Inc,0.01
MITK,Mitek Systems Inc,0.01
LGTY,Logility Supply Chain Solutions Inc Class A,0.01
KE,Kimball Electronics Inc,0.01
WEAV,Weave Communications Inc,0.01
NN,NextNav Inc,0.01
RBBN,Ribbon Communications Inc,0.01
CRNC,Cerence Inc Ordinary Shares,0.01
BIGC,BigCommerce Holdings Inc Ordinary Shares Series 1,0.01
ENFN,Enfusion Inc Class A,0.01
