TROW,T. Rowe Price Group Inc,0.28
SYF,Synchrony Financial,0.28
CBOE,Cboe Global Markets Inc,0.27
IBKR,Interactive Brokers Group Inc Class A,0.27
RF,Regions Financial Corp,0.26
NTRS,Northern Trust Corp,0.26
PFG,Principal Financial Group Inc,0.25
FCNCA,First Citizens BancShares Inc Class A,0.24
CFG,Citizens Financial Group Inc,0.24
WRB,WR Berkley Corp,0.23
EQH,Equitable Holdings Inc,0.21
FDS,FactSet Research Systems Inc,0.21
FNF,Fidelity National Financial Inc,0.2
AFRM,Affirm Holdings Inc Ordinary Shares - Class A,0.19
TOST,Toast Inc Class A,0.19
TW,Tradeweb Markets Inc,0.19
L,Loews Corp,0.19
KEY,KeyCorp,0.19
SOFI,SoFi Technologies Inc Ordinary Shares,0.18
EG,Everest Group Ltd,0.18
UNM,Unum Group,0.17
RGA,Reinsurance Group of America Inc,0.16
EWBC,East West Bancorp Inc,0.16
JKHY,Jack Henry & Associates Inc,0.15
RNR,RenaissanceRe Holdings Ltd,0.15
NLY,Annaly Capital Management Inc,0.15
OWL,Blue Owl Capital Inc Ordinary Shares - Class A,0.14
CG,The Carlyle Group Inc,0.14
FHN,First Horizon Corp,0.14
ERIE,Erie Indemnity Co Class A,0.13
SF,Stifel Financial Corp,0.13
GL,Globe Life Inc,0.13
AIZ,Assurant Inc,0.13
KNSL,Kinsale Capital Group Inc,0.12
WBS,Webster Financial Corp,0.12
PRI,Primerica Inc,0.12
SSB,SouthState Corp,0.12
ALLY,Ally Financial Inc,0.12
JEF,Jefferies Financial Group Inc,0.12
ORI,Old Republic International Corp,0.11
HLI,Houlihan Lokey Inc Class A,0.11
MORN,Morningstar Inc,0.11
EVR,Evercore Inc Class A,0.11
SEIC,SEI Investments Co,0.11
PNFP,Pinnacle Financial Partners Inc,0.11
CRBG,Corebridge Financial Inc,0.11
AFG,American Financial Group Inc,0.11
WAL,Western Alliance Bancorp,0.11
AGNC,AGNC Investment Corp,0.11
UMBF,UMB Financial Corp,0.1
ZION,Zions Bancorp NA,0.1
WTFC,Wintrust Financial Corp,0.1
CBSH,Commerce Bancshares Inc,0.1
CFR,Cullen/Frost Bankers Inc,0.1
CMA,Comerica Inc,0.1
BPOP,Popular Inc,0.09
COOP,Mr. Cooper Group Inc,0.09
MKTX,MarketAxess Holdings Inc,0.09
PB,Prosperity Bancshares Inc,0.09
SNV,Synovus Financial Corp,0.09
RYAN,Ryan Specialty Holdings Inc Class A,0.09
ONB,Old National Bancorp,0.09
AXS,Axis Capital Holdings Ltd,0.09
MTG,MGIC Investment Corp,0.08
WEX,WEX Inc,0.08
RLI,RLI Corp,0.08
JXN,Jackson Financial Inc,0.08
VOYA,Voya Financial Inc,0.08
OMF,OneMain Holdings Inc,0.08
LNC,Lincoln National Corp,0.08
FAF,First American Financial Corp,0.08
STWD,Starwood Property Trust Inc,0.08
RITM,Rithm Capital Corp,0.08
UPST,Upstart Holdings Inc Ordinary Shares,0.07
GBCI,Glacier Bancorp Inc,0.07
COLB,Columbia Banking System Inc,0.07
HOMB,Home BancShares Inc,0.07
BEN,Franklin Resources Inc,0.07
IVZ,Invesco Ltd,0.07
FOUR,Shift4 Payments Inc Class A,0.07
SLM,SLM Corp,0.07
ESNT,Essent Group Ltd,0.07
CADE,Cadence Bank,0.07
THG,The Hanover Insurance Group Inc,0.07
HLNE,Hamilton Lane Inc Class A,0.07
SFBS,Servisfirst Bancshares Inc,0.06
WTM,White Mountains Insurance Group Ltd,0.06
HWC,Hancock Whitney Corp,0.06
UBSI,United Bankshares Inc,0.06
RDN,Radian Group Inc,0.06
MC,Moelis & Co Class A,0.06
VLY,Valley National Bancorp,0.06
PIPR,Piper Sandler Cos,0.06
AMG,Affiliated Managers Group Inc,0.06
OZK,Bank OZK,0.06
SIGI,Selective Insurance Group Inc,0.06
JHG,Janus Henderson Group PLC,0.06
FNB,F N B Corp,0.06
UCB,United Community Banks Inc,0.05
STEP,StepStone Group Inc Ordinary Shares - Class A,0.05
ESGR,Enstar Group Ltd,0.05
ASB,Associated Banc-Corp,0.05
AGO,Assured Guaranty Ltd,0.05
EEFT,Euronet Worldwide Inc,0.05
ABCB,Ameris Bancorp,0.05
CNO,CNO Financial Group Inc,0.05
KMPR,Kemper Corp,0.05
TPG,TPG Inc Ordinary Shares - Class A,0.05
FCFS,FirstCash Holdings Inc,0.05
LAZ,Lazard Inc,0.05
FFIN,First Financial Bankshares Inc,0.05
IBOC,International Bancshares Corp,0.04
GNW,Genworth Financial Inc,0.04
INDB,Independent Bank Corp,0.04
APAM,Artisan Partners Asset Management Inc Class A,0.04
VIRT,Virtu Financial Inc Class A,0.04
FHI,Federated Hermes Inc Class B,0.04
FBP,First BanCorp,0.04
PFSI,PennyMac Financial Services Inc Class A,0.04
CATY,Cathay General Bancorp,0.04
WSFS,WSFS Financial Corp,0.04
AUB,Atlantic Union Bankshares Corp,0.04
CACC,Credit Acceptance Corp,0.04
CBU,Community Financial System Inc,0.04
HASI,HA Sustainable Infrastructure Capital Inc,0.04
FHB,First Hawaiian Inc,0.04
PLMR,Palomar Holdings Inc,0.04
EBC,Eastern Bankshares Inc Ordinary Shares,0.04
SNEX,StoneX Group Inc,0.04
BHF,Brighthouse Financial Inc Registered Shs When Issued,0.04
BGC,BGC Group Inc Ordinary Shares Class A,0.04
PJT,PJT Partners Inc Class A,0.04
RELY,Remitly Global Inc,0.04
AX,Axos Financial Inc,0.04
FULT,Fulton Financial Corp,0.04
WU,The Western Union Co,0.04
TCBI,Texas Capital Bancshares Inc,0.04
FLG,Flagstar Financial Inc,0.04
BXMT,Blackstone Mortgage Trust Inc A,0.04
,Slbbh1142,0.03
BANC,Banc of California Inc,0.03
TRMK,Trustmark Corp,0.03
SYBT,Stock Yards Bancorp Inc,0.03
EFSC,Enterprise Financial Services Corp,0.03
NBTB,NBT Bancorp Inc,0.03
PFS,Provident Financial Services Inc,0.03
PPBI,Pacific Premier Bancorp Inc,0.03
OSCR,Oscar Health Inc Class A,0.03
TBBK,The Bancorp Inc,0.03
BANF,BancFirst Corp,0.03
FFBC,First Financial Bancorp,0.03
FRME,First Merchants Corp,0.03
TOWN,Towne Bank,0.03
BFH,Bread Financial Holdings Inc,0.03
PRK,Park National Corp,0.03
VCTR,Victory Capital Holdings Inc Class A,0.03
ENVA,Enova International Inc,0.03
NMIH,NMI Holdings Inc,0.03
BKU,BankUnited Inc,0.03
CVBF,CVB Financial Corp,0.03
SFNC,Simmons First National Corp Class A,0.03
BWIN,The Baldwin Insurance Group Inc Class A,0.03
GSHD,Goosehead Insurance Inc Class A,0.03
BOH,Bank of Hawaii Corp,0.03
WD,Walker & Dunlop Inc,0.03
FIBK,First Interstate BancSystem Inc,0.03
RNST,Renasant Corp,0.03
BANR,Banner Corp,0.03
EVTC,Evertec Inc,0.03
WSBC,Wesbanco Inc,0.03
WAFD,WaFd Inc,0.03
BOKF,BOK Financial Corp,0.03
CNS,Cohen & Steers Inc,0.03
PAYO,Payoneer Global Inc,0.03
SBCF,Seacoast Banking Corp of Florida,0.03
ABR,Arbor Realty Trust Inc,0.03
GABC,German American Bancorp Inc,0.02
BUSE,First Busey Corp,0.02
TCBK,TriCo Bancshares,0.02
DFIN,Donnelley Financial Solutions Inc,0.02
LC,LendingClub Corp,0.02
FBNC,First Bancorp,0.02
HMN,Horace Mann Educators Corp,0.02
NNI,Nelnet Inc Class A,0.02
CHCO,City Holding Co,0.02
MQ,Marqeta Inc Class A,0.02
CASH,Pathward Financial Inc,0.02
FBK,FB Financial Corp,0.02
SKWD,Skyward Specialty Insurance Group Inc,0.02
NATL,NCR Atleos Corp,0.02
LMND,Lemonade Inc Ordinary Shares,0.02
STC,Stewart Information Services Corp,0.02
RKT,Rocket Companies Inc Ordinary Shares Class A,0.02
AGM,Federal Agricultural Mortgage Corp Class C,0.02
DBRG,DigitalBridge Group Inc Class A,0.02
OFG,OFG Bancorp,0.02
WABC,Westamerica Bancorp,0.02
SASR,Sandy Spring Bancorp Inc,0.02
VBTX,Veritex Holdings Inc,0.02
PWP,Perella Weinberg Partners Ordinary Shares - Class A,0.02
QCRH,QCR Holdings Inc,0.02
FLYW,Flywire Corp,0.02
DCOM,Dime Community Bancshares Inc,0.02
AVDX,AvidXchange Holdings Inc,0.02
HOPE,Hope Bancorp Inc,0.02
EIG,Employers Holdings Inc,0.02
CCB,Coastal Financial Corp,0.02
CODI,Compass Diversified Holdings,0.02
MCY,Mercury General Corp,0.02
STEL,Stellar Bancorp Inc,0.02
STBA,S&T Bancorp Inc,0.02
TFIN,Triumph Financial Inc,0.02
HTH,Hilltop Holdings Inc,0.02
NBHC,National Bank Holdings Corp Class A,0.02
NWBI,Northwest Bancshares Inc,0.02
CUBI,Customers Bancorp Inc,0.02
SPNT,SiriusPoint Ltd,0.02
NIC,Nicolet Bankshares Inc,0.02
FCF,First Commonwealth Financial Corp,0.02
LKFN,Lakeland Financial Corp,0.02
TWO,Two Harbors Investment Corp,0.02
EFC,Ellington Financial Inc,0.02
LADR,Ladder Capital Corp Class A,0.02
ARI,Apollo Commercial Real Estate Finance Inc,0.02
PMT,PennyMac Mortgage Investment Trust,0.02
HTBK,Heritage Commerce Corp,0.01
EQBK,Equity Bancshares Inc A,0.01
EGBN,Eagle Bancorp Inc,0.01
ML,MoneyLion Inc Class A,0.01
CFB,CrossFirst Bankshares Inc Ordinary Shares,0.01
FCBC,First Community Bankshares Inc,0.01
CAC,Camden National Corp,0.01
IBCP,Independent Bank Corp (Ionia MI),0.01
EZPW,EZCORP Inc,0.01
HAFC,Hanmi Financial Corp,0.01
BY,Byline Bancorp Inc,0.01
CFFN,Capitol Federal Financial Inc,0.01
AMTB,Amerant Bancorp Inc Ordinary Shares - Class A,0.01
FMBH,First Mid Bancshares Inc,0.01
BFST,Business First Bancshares Inc,0.01
PRAA,PRA Group Inc,0.01
CPF,Central Pacific Financial Corp,0.01
PRA,ProAssurance Corp,0.01
OSBC,Old Second Bancorp Inc,0.01
UWMC,UWM Holdings Corp Ordinary Shares - Class A,0.01
NBBK,NB Bancorp Inc,0.01
SEZL,Sezzle Inc,0.01
BHRB,Burke & Herbert Financial Services Corp,0.01
CTBI,Community Trust Bancorp Inc,0.01
MBIN,Merchants Bancorp,0.01
TMP,Tompkins Financial Corp,0.01
SBSI,Southside Bancshares Inc,0.01
CNNE,Cannae Holdings Inc Ordinary Shares,0.01
PEBO,Peoples Bancorp Inc (Marietta OH),0.01
OBK,Origin Bancorp Inc,0.01
SAFT,Safety Insurance Group Inc,0.01
TRST,Trustco Bank Corp N Y,0.01
AMAL,Amalgamated Financial Corp Ordinary Shares Class A,0.01
PGC,Peapack Gladstone Financial Corp,0.01
PX,P10 Inc Class A,0.01
SMBK,SmartFinancial Inc,0.01
NFBK,Northfield Bancorp Inc,0.01
LPRO,Open Lending Corp,0.01
BHB,Bar Harbor Bankshares Inc,0.01
MPB,Mid Penn Bancorp Inc,0.01
FFIC,Flushing Financial Corp,0.01
HIPO,Hippo Holdings Inc Class A,0.01
AROW,Arrow Financial Corp,0.01
TREE,LendingTree Inc,0.01
WRLD,World Acceptance Corp,0.01
AMBC,Ambac Financial Group Inc,0.01
HONE,HarborOne Bancorp Inc,0.01
SPFI,South Plains Financial Inc,0.01
BOW,Bowhead Specialty Holdings Inc,0.01
IMXI,International Money Express Inc,0.01
HBNC,Horizon Bancorp (IN),0.01
AAMI,Acadian Asset Management Inc,0.01
MBWM,Mercantile Bank Corp,0.01
UFCS,United Fire Group Inc,0.01
MCB,Metropolitan Bank Holding Corp,0.01
THFF,First Financial Corp,0.01
SMBC,Southern Missouri Bancorp Inc,0.01
RPAY,Repay Holdings Corp Ordinary Shares - Class A,0.01
GSBC,Great Southern Bancorp Inc,0.01
CASS,Cass Information Systems Inc,0.01
CTLP,Cantaloupe Inc,0.01
FMNB,Farmers National Banc Corp,0.01
HTBI,HomeTrust Bancshares Inc,0.01
TIPT,Tiptree Inc,0.01
PAY,Paymentus Holdings Inc Class A,0.01
CCBG,Capital City Bank Group Inc,0.01
CCNE,CNB Financial Corp,0.01
ECPG,Encore Capital Group Inc,0.01
HFWA,Heritage Financial Corp,0.01
HG,Hamilton Insurance Group Ltd Ordinary Shares Class B,0.01
UVSP,Univest Financial Corp,0.01
CNOB,ConnectOne Bancorp Inc,0.01
AMSF,AMERISAFE Inc,0.01
PFC,Premier Financial Corp,0.01
BFC,Bank First Corp,0.01
BRKL,Brookline Bancorp Inc,0.01
WT,WisdomTree Inc,0.01
OCFC,OceanFirst Financial Corp,0.01
ROOT,Root Inc Ordinary Shares - Class A,0.01
FBMS,First Bancshares Inc,0.01
LOB,Live Oak Bancshares Inc,0.01
HCI,HCI Group Inc,0.01
PFBC,Preferred Bank,0.01
TRUP,Trupanion Inc,0.01
NAVI,Navient Corp,0.01
PRG,PROG Holdings Inc Ordinary Shares,0.01
SRCE,1st Source Corp,0.01
BHLB,Berkshire Hills Bancorp Inc,0.01
VRTS,Virtus Investment Partners Inc,0.01
UVE,Universal Insurance Holdings Inc,0.01
WASH,Washington Trust Bancorp Inc,0.01
TRTX,TPG RE Finance Trust Inc,0.01
ARR,ARMOUR Residential REIT Inc,0.01
MFA,MFA Financial Inc,0.01
FBRT,Franklin BSP Realty Trust Inc Ordinary Shares,0.01
IVR,Invesco Mortgage Capital Inc,0.01
NYMT,New York Mortgage Trust Inc,0.01
RC,Ready Capital Corp,0.01
CIM,Chimera Investment Corp,0.01
DX,Dynex Capital Inc,0.01
RWT,Redwood Trust Inc,0.01
BRSP,BrightSpire Capital Inc Class A,0.01
ORC,Orchid Island Capital Inc,0.01
KREF,KKR Real Estate Finance Trust Inc,0.01
