EQUINIX INC,EQIX,0.156134
WILLIAMS COS INC,WMB,0.155428
MOODY S CORP,MCO,0.152169
SYNOPSYS INC,SNPS,0.147849
HCA HEALTHCARE INC,HCA,0.142701
KKR + CO INC,KKR,0.142361
ONEOK INC,OKE,0.141999
ARCH CAPITAL GROUP LTD,ACGL,0.141859
GARTNER INC,IT,0.136016
INGERSOLL RAND INC,IR,0.134190
BANK OF NEW YORK MELLON CORP,BK,0.133213
GARMIN LTD,GRMN,0.132842
RESMED INC,RMD,0.132749
COLGATE PALMOLIVE CO,CL,0.132655
WABTEC CORP,WAB,0.129880
ECOLAB INC,ECL,0.127517
DELTA AIR LINES INC,DAL,0.123462
MONOLITHIC POWER SYSTEMS INC,MPWR,0.116274
BROWN + BROWN INC,BRO,0.115720
PACCAR INC,PCAR,0.115230
ILLINOIS TOOL WORKS,ITW,0.113233
CSX CORP,CSX,0.107916
IRON MOUNTAIN INC,IRM,0.105791
CARRIER GLOBAL CORP,CARR,0.105524
GODADDY INC   CLASS A,GDDY,0.104519
WORKDAY INC CLASS A,WDAY,0.103131
SSI US GOV MONEY MARKET CLASS,-,0.101558
UNITED AIRLINES HOLDINGS INC,UAL,0.101301
FASTENAL CO,FAST,0.100489
TYLER TECHNOLOGIES INC,TYL,0.099728
CORPAY INC,CPAY,0.099431
TEXAS PACIFIC LAND CORP,TPL,0.098678
CARNIVAL CORP,CCL,0.089807
PAYCHEX INC,PAYX,0.088622
EXPEDIA GROUP INC,EXPE,0.088134
SUPER MICRO COMPUTER INC,SMCI,0.087327
EBAY INC,EBAY,0.086852
SYNCHRONY FINANCIAL,SYF,0.086397
PULTEGROUP INC,PHM,0.085559
NXP SEMICONDUCTORS NV,NXPI,0.083917
NRG ENERGY INC,NRG,0.083888
WILLIAMS SONOMA INC,WSM,0.082870
PUBLIC SERVICE ENTERPRISE GP,PEG,0.079942
LIVE NATION ENTERTAINMENT IN,LYV,0.079389
VULCAN MATERIALS CO,VMC,0.078851
AMETEK INC,AME,0.078056
HARTFORD INSURANCE GROUP INC,HIG,0.077604
INSULET CORP,PODD,0.077433
LENNOX INTERNATIONAL INC,LII,0.075032
HUBBELL INC,HUBB,0.074708
YUM  BRANDS INC,YUM,0.073787
DECKERS OUTDOOR CORP,DECK,0.073594
VERISK ANALYTICS INC,VRSK,0.073085
MONSTER BEVERAGE CORP,MNST,0.072642
LULULEMON ATHLETICA INC,LULU,0.068408
RAYMOND JAMES FINANCIAL INC,RJF,0.066096
WILLIS TOWERS WATSON PLC,WTW,0.065575
MARTIN MARIETTA MATERIALS,MLM,0.062371
TAPESTRY INC,TPR,0.062276
TRACTOR SUPPLY COMPANY,TSCO,0.062258
LAS VEGAS SANDS CORP,LVS,0.059279
OLD DOMINION FREIGHT LINE,ODFL,0.058929
DELL TECHNOLOGIES  C,DELL,0.058135
EXTRA SPACE STORAGE INC,EXR,0.056435
ELECTRONIC ARTS INC,EA,0.056318
NVR INC,NVR,0.055673
PPL CORP,PPL,0.055082
AVALONBAY COMMUNITIES INC,AVB,0.054036
NASDAQ INC,NDAQ,0.052921
US DOLLAR,-,0.052829
ANSYS INC,ANSS,0.051422
DEXCOM INC,DXCM,0.051160
CINCINNATI FINANCIAL CORP,CINF,0.049523
BROADRIDGE FINANCIAL SOLUTIO,BR,0.049424
VERALTO CORP,VLTO,0.047932
DOVER CORP,DOV,0.045654
WR BERKLEY CORP,WRB,0.042965
METTLER TOLEDO INTERNATIONAL,MTD,0.042305
PAYCOM SOFTWARE INC,PAYC,0.042290
ERIE INDEMNITY COMPANY CL A,ERIE,0.042275
DARDEN RESTAURANTS INC,DRI,0.041661
WATERS CORP,WAT,0.041139
TKO GROUP HOLDINGS INC,TKO,0.041054
PENTAIR PLC,PNR,0.038780
ESSEX PROPERTY TRUST INC,ESS,0.038262
DAYFORCE INC,DAY,0.038086
LEIDOS HOLDINGS INC,LDOS,0.037555
PTC INC,PTC,0.037226
NORWEGIAN CRUISE LINE HOLDIN,NCLH,0.037035
RALPH LAUREN CORP,RL,0.036760
NETAPP INC,NTAP,0.036265
PACKAGING CORP OF AMERICA,PKG,0.035742
GEN DIGITAL INC,GEN,0.035283
ROLLINS INC,ROL,0.034723
MID AMERICA APARTMENT COMM,MAA,0.031923
TRIMBLE INC,TRMB,0.031307
BUILDERS FIRSTSOURCE INC,BLDR,0.031261
FIRST SOLAR INC,FSLR,0.030739
FACTSET RESEARCH SYSTEMS INC,FDS,0.030531
WYNN RESORTS LTD,WYNN,0.030451
F5 INC,FFIV,0.029284
ZEBRA TECHNOLOGIES CORP CL A,ZBRA,0.027783
DOMINO S PIZZA INC,DPZ,0.027530
DAVITA INC,DVA,0.026818
CAMDEN PROPERTY TRUST,CPT,0.026798
HOST HOTELS + RESORTS INC,HST,0.026711
MASCO CORP,MAS,0.024887
INCYTE CORP,INCY,0.024540
UDR INC,UDR,0.024190
ALLEGION PLC,ALLE,0.024159
JACK HENRY + ASSOCIATES INC,JKHY,0.020849
GENERAC HOLDINGS INC,GNRC,0.020053
